nr,url,heimilisfang,tegund,nidurstada,spurning
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018680,Arnarbakki 2-6,v.eignaskipta á nr. 4-6,Frestað. Vísað til athugasemda eldvarnaeftirlits. Gera grein fyrir notkun á pressugám.,"Sótt er um leyfi til þess að fjölga um eina eign í kjallara og fækka um eina eign á 1. hæð, nýta áður aflokuð rými í kjallara, samþykki fyrir áður gerðri stækkun 1. hæðar í suður, leyfi til þess að breyta suðurhlið, útbúa vörumóttöku við norðurhlið og stöðuleyfi fyrir pressugám norðanmegin við hús nr. 4-6 á lóðinni nr. 2-6 við Arnarbakka. Stærð: Áður gerð stækkun 1. hæðar  9,4 ferm., 33,7 rúmm., áður gerð stækkun kjallara 58,7 ferm., 176,1 rúmm. Gjald kr. 2.500 + 5.245"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018697,Álfheimar 50 - 54,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara og áður gerðum svalskýlum í fjölbýlishúsinu á lóðinni nr. 50 - 54 við Álfheima. Stærð: nr. 54 (íbúð 0002) svalskýli 6,9 ferm., 18,9 rúmm., nr. 52 (íbúð 0002) svalskýli 6,9 ferm., 18,9 rúmm., (íbúð 0101) svalskýli 6,9 ferm., 18,9 rúmm., samtals 20,7 ferm., 56,7 rúmm.   Gjald kr. 2.500 + 1.4180"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018978,Bakkastaðir 37,gluggi felldur út og fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að fella út bílskúrsglugga á austurhlið hússins á lóðinni nr. 37 við Bakkastaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018778,Barmahlíð 52 ,áður gerðar br. í kj.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir breytingum á geymslum í kjallara hússins á lóðinni nr. 52 við Barmahlíð. Gjald kr. 2.500 Samþykki meðeigenda dags. í mars 1999 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018923,Borgartún 33,"útlitsbr., rampi, fj.vörulyftu(nr.37)",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að setja skábraut niður í kjallara, hætta við vörulyftu frá kjallara upp á 1. hæð, breyta útliti anddyris, svölum og gluggum á öllum hæðum hússins nr. 37 á lóðinni nr. 35-37 við Borgartún. Stærð: Kjallari minnkar um 11,1 ferm., 38,9 rúmm. Gjald kr. 2.500"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018784,Bólstaðarhlíð 66 ,Áður gerð íb.í kj. nr.66 o.fl.v. eignask.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir leiðréttingu rýma í kjallara og fyrir áður gerðri íbúð í matshluta 02 (nr. 66) ásamt fjölgun bílastæða um sjö stæði á lóðinni nr. 64-68 við Bólstaðarhlíð. Gjald kr. 2.500 Ljósrit af afsali vegna kjallaraíbúðar Bólstaðarhlíðar nr. 66 dags. 31. desember 1963 og bréf hönnuðar dags. 19. apríl 1999 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018540,Brautarholt 26,Hækka þak o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hækka þak, breyta innra skipulagi 3. hæðar, fjarlægja hluta burðarveggja 3. hæðar, setja glugga til vesturs á 3. hæð, breyta gluggum 1. og 2. hæðar og inngangi til samræmis við áfast hús nr. 28 og byggja skýli fyrir sorp á lóð nr. 27 við Skipholt tengt með sorprennu frá 3. hæð hússins á lóðinni nr. 26 við Brautarholt. Stærð: 3. hæð 35 ferm., 102,5 rúmm. Gjald kr. 2.500 + 2.563 Bréf vegna samkomulags við eiganda Skipholts 27 dags. 22. apríl 1997 og bréf hönnuðar dags. 9. apríl 1999 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018944,Brúnastaðir 43,Gestasnyrting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að útbúa gestasnyrtingu og minnka þvottahús og eldhús einbýlishússins á lóðinni nr. 43 við Brúnastaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018893,Einarsnes 48,Ný bílgeymsla úr st.st.,Frestað. Málinu vísað til umsagnar Borgarskipulags.,"Sótt er um leyfi til að byggja bílgeymslu úr steinsteypu á lóðinni nr. 48 við Einarsnes. Húsið verður einangrað að utan, pússað og málað. Stærðir: 49,4 ferm., 139,1 rúmm. Gjald kr. 2.500 + 3.477 Erindinu fylgir samþykki nágranna að Einarsnesi 44, 44A, 46 og 50 dags. 5. maí 1999."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018418,Skeifan 19 ,Leiðrétt merking á hurðum í Skeifunni 19,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til leiðréttingar á brunatáknum hurða inn á skrifstofur í húsinu nr. 19 við Skeifuna á lóðinni 8-14 við Faxafen. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013834,Fjörgyn  ,"Útitröppur, stoðveggir, frág. kirkjulóðar",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að byggja útitröppur og stoðveggi á lóð Grafarvogskirkju við Fjörgyn, ásamt frágangi lóðar. Jafnframt er erindi nr. 13389 dregið til baka. Gjald kr. 2.250"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019009,Fossháls 1,breytingar v/ eldvarna,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að sameina lager og geymslu í eitt rými breyta móttöku og geymslum fyrir olíuvörur og breyta eldvarnaruppdráttum til samræmis í smurstöð í kjallara hússins nr. 1 við Fossháls. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018384,Frakkastígur 22 ,áður gerð íbúð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 22 við Frakkastíg. Gjald kr. 2.500 Ljósrit af afsali frá 12. ágúst 1960 og íbúðaskoðun byggingarfulltrúa dags. 30. september 1998 og 22. febrúar 1999 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019020,Gautavík 28-30,Hækka hús,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til þess að hækka áður samþykkt hús um 20 sm á lóðinni nr. 28-30 við Gautavík. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018822,Geirsgata 9,Breytingar á 2. og 3. hæð,Frestað. Enn er vísað til fyrri athugasemda.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi annarrar og þriðju hæðar hússins nr. 9 við Geirsgötu. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018994,Goðaland 10 , áður gerðar br. á gluggum á nr. 10-16,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðum glugga á austurgafli, áður gerðum breytingum á gluggum á suðurhlið 1. hæðar, áður gerðum gluggum á suðurhlið kjallara ásamt útitröppum við suðurhlið húsanna nr. 10-16 á lóðinni nr. 2-20, 1-21 við Goðaland. Gjald kr. 2.500  Samþykki meðeigenda (á teikningu) fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018415,Grenimelur 35 -,Áður gerð íbúð í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin tekur einungis til eignaafmörkunar hvað ris varðar. Rishæð uppfyllir ekki ákvæði byggingarreglugerðar um búsetu.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og endurnýjun á byggingarleyfi fyrir svalir á 1. hæð hússins á lóðinni nr. 35 við Grenimel. Gjald kr. 2.500 Virðingargjörð dags. 12. júlí 1945, samþykki meðeigenda dags. 15. mars 1999,  bréf Hafdísar G. Sigfúsdóttur dags. 10. maí 1999, skoðunarskýrsla byggingarfulltrúa dags. 22. janúar 1999 og bréf hönnuðar dags. 19. maí 1999 fylgir erindinu."
