nr,url,heimilisfang,tegund,nidurstada,spurning
19567 (01.24.071.05),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019567,Bakkastaðir 113-121,Leiðr. byggingarreit,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um samþykki fyrir leiðréttingu byggingarreits á lóðinni nr. 113-121 við Bakkastaði. Gjald kr. 2.500
19606 (01.24.073.09 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019606,Bakkastaðir 155 ,Gönguhurð á bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að setja gönguhurð á norðurhlið bílgeymslu á lóðinni nr. 155 við Bakkastaði. Gjald kr. 2.500
19629 (01.24.074.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019629,Bakkastaðir 159-161,hækkun kvóta ofl,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að hækka gólfkóta íbúðahúss um 30 sm og hækka gólfkóta bílgeymslu um 20 sm á lóðinni nr. 159-161 við Bakkastaði. Gjald kr. 2.500
19602 (01.11.700.07),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019602,Bankastræti 7,Loftræsiklefi fyrir efri hæðir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir loftræsiklefa fyrir aðra, þriðju og fjórðu hæð í þakrými hússins nr. 7 við Bankastræti. Gjald kr. 2.500"
17047 (01.01.171.019),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017047,Bankastræti 9,v/eignaskipta nr 9 og 11,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir núverandi innra fyrirkomulagi og skráningu hússins á lóðinni nr. 9 við Bankastræti og hluta 2. hæðar hússins nr. 11 við Bankastræti. Gjald kr. 2.500 Erindinu fylgir samþykki nokkurra meðeigenda í Bankastræti 11  áritað á teikningu, yfirlýsing eigenda   að Bankastræti 9 og 11  dags. 4. ágúst 1999 um fyrirkomulag á sorpi og umboð til handa Pétri V. Guðnasyni dags. 4. ágúst 1999."
19176 (01.24.222.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019176,Barðastaðir 13-15,"br. úti , listar",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta útliti hússins þannig að listum í steinsteypu fækkar á lóðinni nr. 13-15 við Barðastaði. Gjald kr. 2.500
19625 (01.24.041.05),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019625,Barðastaðir 77,Hækka gólfkóta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að hækka gólfkóta um 20 sm og lækka mænishæð jafn mikið þannig að mæniskóti heldst óbreytttur á lóðinni nr. 77 við Barðastaði. Gjald kr. 2.500
19481 (01.11.931.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019481,Barónsstígur 47,br. á innra skipulagi mæðradeildar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta innra skipulagi mæðraskoðunar á 1. hæð Heilsuverndarstöðvar Reykjavíkur á lóðinni nr. 47 við Barónsstíg.  Gjald kr. 2.500
19609 (01.16.721.07),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019609,Bauganes 13,"Br. inni og úti, nýr kjall.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir breytingum á útliti og innra skipulagi leikskólans Skerjakot,  um leyfi til að útbúa kjallararými undir leikskólanum og setja brunastiga og tröppur við vesturhlið á lóðinni nr. 13 við Bauganes. Stærð: Kjallari 74,8 ferm., 179,6 rúmm. Gjald kr. 2.500 + 4.490"
19597 (01.11.802.11),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019597,Bergstaðastræti 12,Áður gerð íbúð á jarðh.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð á jarðhæð húsins nr. 12A á lóðinni nr. 12 við Bergstaðastræti. Gjald kr. 2.500 Virðingargjörð dags. 1. maí 1942 og samþykki meðeigenda dags. 15. ágúst 1999 fylgja erindinu.
19599 (01.11.963.08),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019599,Bergstaðastræti 71,geymsla undir verönd,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka kjallara  undir nýsamþykkta verönd við suðvesturhlið hússins á lóðinni nr. 71 við Bergstaðastræti. Stærð: Kjallari 26,4 ferm., 62,8 rúmm. Gjald kr. 2.500 + 1.570"
