nr,url,heimilisfang,tegund,nidurstada,spurning
19543 (01.11.405.01   ),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019543,Austurstræti 16,Veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að innrétta kaffibar og veitingastað á 1. hæð hússins á lóðinni nr. 16 við Austurstræti. Gjald kr. 2.500 Bréf eiganda dags. 4. ágúst 1999, bréf rekstraraðila dags. 4. ágúst 1999 og umsögn Húsfriðunarnefndar dags. 25. maí 1999 fylgja  erindinu."
19713 (01.14.302.08),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019713,Álfheimar 2-6,"Íb. á 3. hæð, br. innra frkl. og skráning, hús nr. 6",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðri breytingu á atvinnuhúsnæði á þriðju hæð í tvær íbúðir, niðurfellingu stiga milli fyrstu og annarrar hæðar og fleiri breytingum á innra fyrirkomulagi, ásamt skráningu matshluta 03 (Álfheimar 6) á lóðinni nr. 2-6 við Álfheima. Gjald kr. 2.500 Erindinu fylgir samþykki sex húseigenda dags. 1. september 1999."
19754 (01.18.241.04),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019754,Ásendi 7,laufskáli,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulags- og umferðarnefndar til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja laufskála við vesturhlið íbúðarhússins á lóðinni nr. 7 við Ásenda. Stærð: Laufskáli 22,1 ferm., 58 rúmm. Gjald kr. 2.500 + 1.450"
19746 (01.24.073.07),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019746,Bakkastaðir 143-149,Breytingar,Frestað. Vantar vottun steyptra eininga.,Sótt er um leyfi til þess að breyta um byggingaraðferð hússins á lóðinni nr. 143-149 við Bakkastaði úr staðsteyptu húsi  í steinsteyptar einingar. Gjald kr. 2.500
19758 (01.11.712.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019758,Bankastræti 12,Br. á efri hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta veitingarstað á 2. hæð yfir veitingastofunni Prikinu á lóðinni nr. 12 við Bankastræti. Gjald kr. 2.500
19677 (01.24.044.03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019677,Barðastaðir 53,einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja steinsteypt einbýlishús með innbyggðri bílgeymslu að hluta á 2 hæðum á lóðinni nr. 53 við Barðastaði. Stærð: Íbúð 1. hæð 171,5 ferm., 2. hæð 34,3 ferm., bílgeymsla 36,8 ferm., samtals 242,6 ferm., 827 rúmm. Gjald kr. 2.500 + 20.675 Umsögn Borgarskipulags dags. 17. september 1999 fylgir erindinu."
19769 (01.24.043.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019769,Barðastaðir 61,Br. á stærð húss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að lengja hús í norðvestur á lóðinni nr. 61 við Barðastaði. Stærð: Stærðaraukning íbúðar 2,9 ferm., bílgeymslu 2,1 ferm., samtals 5 ferm., 11,1 rúmm. Gjald kr. 2.500 + 278"
19662 (01.11.911.21),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019662,Barónsstígur 39,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu vegna gerðar eignaskiptayfirlýsingar á lóðinni nr. 39 við Barónsstíg. Gjald kr. 2.500
19724 (01.11.843.18),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019724,Bergstaðastræti 30,Reyndarteikningar v/eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi fjórðu hæðar, áður gerðum kvisti á austurhlið og skráningu hússins nr. 30 við Bergstaðastræti. Stærðaraukning: xx Gjald kr. 2.500 + xx Samþykki meðeigenda dags. 9. september 1999 fylgir erindinu."
19742 (01.11.713.07   ),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019742,Bergstaðastræti 4,Reyndarteikningar v. eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 4 við Bergstaðastræti vegna eignaskipta. Gjald kr. 2.500
19685 (01.18.544.02 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019685,Bjarmaland 18 ,Heitur pottur (nr.18),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að setja upp heitan pott á norðvesturhluta lóðar og endurbæta hluta 2m skjólveggjar á vesturlóðamörkum fyrir hús nr. 18 á lóðinni nr. 18-24 við Bjarmaland. Gjald kr. 2.500 Samþykki lóaðarhafa nr. 16 við Bjarmaland dags. 17. september 1999 fylgir erindinu.
19530 (01.12.181.03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019530,Borgartún 29,Br. á eignarhaldi og br.v.nýs fyrirt. á 1. hæð,Frestað. Leiðrétta skráningu.,"Sótt er um leyfi til þess að breyta innra skipulagi í nyrðri hluta 1. hæðar, færa innkeyrsludyr og setja upp loftræstitúður á norðurhlið, fá stöðuleyfi fyrir sorpgám við norðurhlið og samþykki fyrir breytingu eigna í húsinu á lóðinni nr. 29 við Borgartún. Jafnframt er erindi nr. 19223 dregið til baka. Gjald kr. 2.500"
19732 (01.43.045.02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019732,Dragháls 4/ Fossháls 3,Reyndarteikningar vegna eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um núverandi fyrirkomulag og skráningu húsanna nr. 3 við Fossháls og á lóð nr. 4 við Dragháls. Gjald kr. 2.500 Erindinu fylgir samþykki lóðarhafa dags. 10. september 1999.
