nr,url,heimilisfang,tegund,nidurstada,spurning
19317 (01.14.343.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019317,Álfheimar 74,Veitingastaður ,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Eftir að innréttingu Sportbarsins líkur skal húseigandi sækja um breytt fyrirkomulag í núverandi aðstöðu Ölvers sé ætlunin að breyta þar innréttingum.,Sótt er  um leyfi til þess innrétta veitingastað í norðurenda  kjallara C-álmu hússins á lóðinni nr. 74 við Álfheima. Gjald kr. 2.500
19320 (01.12.920.05   ),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019320,Ármúli 22,"Rannsóknastofa, gluggar og hurð til suðurs á 2. h.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu annarrar hæðar hússins nr. 22 við Ármúla. Jafnframt verði dyr til suðurs að Síðumúla stækkaðar og settir gluggar á sama vegg. Gjald kr. 2.500
19308 (01.12.620.02   ),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019308,Ármúli 5,"Innan og utanhúss br, fella niður stiga",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breyttri notkun og breyttri skráningu matshluta 02 á lóðinni nr. 5 við Ármúla. Jafnframt er sótt um leyfi til að fella niður tröppur við neyðarútgang við bakhlið og milli hæða. Gjald kr. 2.500 Erindinu fylgir samþykki meðeigenda í matshluta 01 og 02 dags. 31. maí 1999.
19359 (01.24.211.05),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019359,Bakkastaðir 49,Stækkun kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka kjallara og fjölga gluggum á norðurhlið hússins á lóðinni nr. 49 við Bakkastaði. Stærð: Stækkun bílgeymslu í kjallara 21,8 ferm., 59 rúmm. Gjald kr. 2.500 + 1.475"
19297 (01.40.244.05),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019297,Básbryggja 13-17,"Lækka kóta, minnka millil.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að lækka gólfkóta 1. hæðar, framlengja útitröppur og minnka milliloft 3. hæðar hússins á lóðinni nr. 13 - 17 við Básbryggju. Jafnframt er lagt til að húsið verði framvegis númer 13 - 15 við Básbryggju. Stærð: Milliloft var 101,9 fyrir hvort húsnúmer, en verður 54,4 ferm. Gjald kr. 2.500"
19223 (01.12.181.03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019223,Borgartún 29,Br. á innra skipulagi o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi í nyrðri hluta 1. hæðar, færa innkeyrsludyr, setja upp loftræstitúður á norðurhlið og fá stöðuleyfi fyrir sorpgám við norðurhlið hússins nr. 29 við Borgartún. Gjald kr. 2.500"
19367 (01.12.191.02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019367,Borgartún 35-37,Stækkun kj. gluggar og fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að stækka kjallara um áður samþykkt óútgrafið rými, fjölga bílastæðum um fimm á norðausturhorni lóðar, hækka gólfkóta 1. hæðar um 8 sm og leiðrétta aðra kóta þannig að þakkóti hækki aðeins um 1,8 sm, setja glugga á norðurhlið kjallara og innrétta aðstöðu fyrir starfsmenn í lagerrými kjallara hússins nr. 37 á lóðinni nr. 35-37 við Borgartún. Jafnframt er mál nr. 19186 dregið til baka Stærð: Kjallari 160,2 ferm., 654,1 rúmm., 1. hæð minnkar um 83,5 rúmm., samtals stækkun 570,6 rúmm. Gjald kr. 2.500 + 14.265"
19190 (01.11.831.13),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019190,Bókhlöðustígur 8,stigi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að koma fyrir stiga frá 1. hæð niður í kjallara hússins á lóðinni nr. 8 við Bókhlöðustíg. Gjald kr. 2.500 Samkomulag meðeiganda dags. 20. mars 1998 fylgir erindinu.
19356 (01.47.653.09),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019356,B-Tröð 9,Innan-og utanhússbreytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skrá og  breyta innra fyrirkomulagi austurhluta hesthússins nr. 9 við B-tröð í Víðidal. Jafnframt verði húsið  klætt að utan. Gjald kr. 2.500
19340 (01.25.752.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019340,Bæjarflöt 2,breyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að stækka anddyri 1. hæðar, fækka vörudyrum á austurhlið, breyta gluggum á austur- vestur- og norðurhlið, breyta innra skipulagi og fjölga bílastæðum um eitt á lóðinni nr. 2 við Bæjarflöt. Stærð: Anddyri 2,9 ferm., 11,6 rúmm. Gjald kr. 2.500 + 290"
