nr,url,heimilisfang,tegund,nidurstada,spurning
18739 (01.11.392.01 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018739,Ásvallagata 81 ,Klæðning,"Frestað. Val á klæðningarefni samræmist ekki útliti húss sbr. gr. 12.6, sbr. einnig gr. 8.5 í byggingarreglugerð nr. 441/1998.",Sótt er um leyfi til þess að klæða viðbyggingu í norðvestur með stonflexplötum á lóðinni nr. 81 við Ásvallagötu. Gjald kr. 2.500 Ástandkönnun útveggja dags. 21. apríl 1999 fylgir erindinu.
18777 (01.02.421.204),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018777,Bakkastaðir 67-71,breyta innra skipulagi á nr. 67,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta innra skipulagi í raðhúsi nr. 67 á lóðinni nr. 67-71 við Bakkastaði. Gjald kr. 2.500
18788 (01.01.170.007 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018788,Bankastræti 7 ,Smræmingarteikn. af 1. og 4. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir áður gerðum breytingum til samræmis við sérteikningar á fyrstu og fjórðu hæð hússins nr. 7 við Bankastræti. Gjald kr. 2.500
18778 (01.01.710.110),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018778,Barmahlíð 52,áður gerðar br. í kj.,Frestað. Lagfæra skráningu á annari hæð.,Sótt er um samþykki fyrir breytingum á geymslum í kjallara hússins á lóðinni nr. 52 við Barmahlíð. Gjald kr. 2.500 Samþykki meðeigenda dags. í mars 1999 fylgir erindinu.
18423 (01.01.154.413 04),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018423,Barónsstígur 3 ,Áður gert þvottahús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir áður gerðri innréttingu þvottahúss sem hefur verið í rekstri síðastliðin 10 ár í húsinu á lóðinni nr. 3 við Barónsstíg. Gjald kr. 2.500
18813 (01.01.673.007 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018813,Bauganes 25A ,snyrtistofa í hl. íbúðar.,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir rekstri snyrtistofu í hluta íbúðar 1. hæðar í húsinu á lóðinni nr. 25a við Bauganes. Gjald kr. 2.500
18784 (01.01.272.101),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018784,Bólstaðarhlíð 64-68,Áður gerð íb.í kj. nr.66 o.fl.v. eignask.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir leiðréttingu rýma í kjallara og fyrir áður gerðri íbúð í matshluta 02 (nr. 66) ásamt fjölgun bílastæða um sjö stæði á lóðinni nr. 64-68 við Bólstaðarhlíð. Gjald kr. 2.500 Ljósrit af afsali vegna kjallaraíbúðar Bólstaðarhlíðar nr. 66 dags. 31. desember 1963 og bréf hönnuðar dags. 19. apríl 1999 fylgir erindinu.
18762 (01.02.425.104 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018762,Brúnastaðir 36 ,innanhússbr. og gluggar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að færa baðherbergi, bæta við gestasnyrtingu og breyta gluggum á suðvesturhlið hússins á lóðinni nr. 36 við Brúnastaði. Gjald kr. 2.500 Bréf hönnuðar ódags. fylgir erindinu."
18786 (01.01.194.102),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018786,Eiríksgata 5,"breytingar sjá texta á teikn,",Frestað. Vantar vottun eininga. Vísað til smávægilegra athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir leiðréttum teikningum vegna nákvæmari mælinga og til samræmis við sérteikningar og leyfi fyrir breyttri byggingaraðferð þannig að í stað steinsteyptrar viðbyggingar verði viðbygging úr holplötum og forsteyptum einingum á lóðinni nr. 5 við Eiríksgötu. Stærð: Leiðrétting stækkun samtals 29,1 ferm., 200 rúmm. Gjald kr. 2.500 + 5.000"
18568 (01.04.947.303 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018568,Engjasel 70 ,Breyting á geymslum á nr. 70,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir breyttu fyrirkomulagi á geymslum í kjallara vegna gerðar eignaskiptayfirlýsingar fyrir hús nr. 70 á lóðinni nr. 70-86 við Engjasel. Gjald kr. 2.500 Samþykki meðeigenda ódags. fylgir erindinu.
