nr,url,heimilisfang,tegund,nidurstada,spurning
18697 (01.14.313.02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018697,Álfheimar 50-54,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara og áður gerðum svalskýlum í fjölbýlishúsinu á lóðinni nr. 50 - 54 við Álfheima. Stærð: nr. 54 (íbúð 0002) svalskýli 6,9 ferm., 18,9 rúmm., nr. 52 (íbúð 0002) svalskýli 6,9 ferm., 18,9 rúmm., (íbúð 0101) svalskýli 6,9 ferm., 18,9 rúmm., samtals 20,7 ferm., 56,7 rúmm.   Gjald kr. 2.500 + 1.418"
19113 (01.12.801.03 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019113,Álftamýri  1-5 ,Ýmsar breytingar og lyfta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi og skráningu hússins á lóðinni nr. 1-5 við Álftamýri. Jafnframt er sótt um leyfi til að koma fyrir lyftu milli kjallara og annarrar hæðar hússins og að sameina matshluta 01 og  03, sem verði eftir sameiningu matshluti 01. Stækkun: 5,9 ferm., 27,7 ferm. Gjald kr. 2.500 + 692 Erindinu fylgir bréf hönnuðar vegna skilta dags. 13. júlí 1999, bréf umsækjanda dags. 13. júlí og 20. júlí 1999, yfirlýsing Vigfúsar Guðmundssonar dags. 20. júlí 1999."
19320 (01.12.920.05 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019320,Ármúli 22 ,"Rannsóknastofa, gluggar og hurð til suðurs á 2. h.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal kvöð á lóðina nr. 7 við Síðumúla vegna glugga og dyra. Ennfremur skal þinglýsa á sömu lóð umferð að dyrum.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu annarrar hæðar hússins nr. 22 við Ármúla. Jafnframt verði dyr til suðurs að Síðumúla stækkaðar og settir gluggar á sama vegg. Gjald kr. 2.500 Samþykki meðeigenda og lóðarhafa að Síðumúla 7 fylgir áritað á teikningu, sem og samþykkt kauptilboð dags. 13. júlí 1999."
17047 (01.01.171.019),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017047,Bankastræti 9,v/eignaskipta nr 9 og 11,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir núverandi innra fyrirkomulagi og skráningu hússins á lóðinni nr. 9 við Bankastræti og hluta 2. hæðar hússins nr. 11 við Bankastræti. Gjald kr. 2.500 Erindinu fylgir samþykki nokkurra meðeigenda í Bankastræti 11  áritað á teikningu, yfirlýsing eigenda   að Bankastræti 9 og 11  dags. 4. ágúst 1999 um fyrirkomulag á sorpi, umboð til handa Pétri V. Guðnasyni dags. 4. ágúst 1999."
19481 (01.11.931.01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019481,Barónsstígur 47,br. á innra skipulagi mæðradeildar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi mæðraskoðunar á 1. hæð Heilsuverndarstöðvar Reykjavíkur á lóðinni nr. 47 við Barónsstíg.  Gjald kr. 2.500
18663 (01.04.059.303),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018663,Bíldshöfði 6,Reyndarteikningar (áðurgerðar br.),Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum í samræmi við framlagðar reyndarteikningar af vesturhluta hússins (matshluti 2) á lóðinni nr. 6 við Bíldshöfða. Jafnframt er umsókn nr. 18102 dregin til baka. Stærðir: xx Gjald kr. 2.500
19548 (01.24.253.06),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019548,Brúnastaðir 45,Salerni við hjónaherbergi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta lítillega innra skipulagi hússins á lóðinni nr. 45 við Brúnastaði. Gjald kr. 2.500
19533 (01.11.352.18   ),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019533,Bræðraborgarst 7,Sólskýli á svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Þegar fullnægjandi gögn hafa borist verður málið sent SKUM til grenndarkynningar.,"Sótt er um leyfi til þess að byggja svalskýli á 4. hæð hússins á lóðinni nr. 7 við Bræðraborgarstíg. Stærð: Svalskýli (íbúð 0401) 10,2 ferm., 21,9 rúmm., svalskýli (íbúð 0402) 10.2 ferm., 21,9 rúmm. Gjald kr. 2.500 + 1.095"
19547 (01.13.570.16),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019547,Efstasund 36,br. á þakhæð,Frestað. Umsækjandi hafi samband við embættið.,Sótt er um leyfi til þess að breyta handriði og leiðrétta teikningar af nýsamþykktri þakhæð á lóðinni nr. 36 við Efstasund. Gjald kr. 2.500
19531 (01.17.041.02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN019531,Eskihlíð 18-18A ,Reyndart. v/eignaskþ,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir fyrirkomulagi í kjallara vegna gerðar eignaskiptayfirlýsingar á lóðinni nr. 18-18A við Eskihlíð. Gjald kr. 2.500
