nr,url,heimilisfang,tegund,nidurstada,spurning
29930 (04.02.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029930,Básbryggja 23-49,breytingar nr. 49,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um samþykki fyrir áður gerðum breytingum á innra skipulagi allra hæða raðhúss nr. 49 og áður gerðri breytingu á útitröppum við sama húa á lóð nr. 23-49 við Básbryggju. Gjald kr.5.400
29922 (05.13.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029922,Biskupsgata 1-9,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi fyrir breytingum innra skipulags sem felast í stækkun baðherbergis, sem verður nú í áður gerðu þvottahúsi, þvottahús verður þ.a.l. þar sem baðherbergi var, stækkun geymslu, rafmagnstafla flutt í anddyri og breyttri innihurðasetningu í mathl. 5 á lóð nr. 1-9 við Biskupsgötu. Gjald kr. 5.400"
29747 (01.22.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029747,Borgartún 24,verslun og veitingast 1. hæð og kj.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Samþykktin er m.a. gerð með vísan til tölvubréfs umhverfis- og heilbrigðisstofu.,Sótt er um leyfi til að koma fyrir verslun og veitingastað á hluta fyrstu hæðar og í hluta kjallara hússins nr. 24 við Borgartún. Jafnframt er sótt um leyfi til að koma fyrir nýjum dyrum á norðurhlið hússins. Málinu fylgir tölvubréf umhverfis- og heilbrigðisstofu dags. 16. ágúst 2004. Gjald kr. 5.400
29872 (01.21.810.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029872,Borgartún 25,"Eignaskipting, 8. h og kj.",Frestað. Samræma skráningu og lagfæra skráningartöflu.,Sótt er um leyfi til þess að skipta 8. hæð í tvær eignir og breyta eignaskiptingu geymslna í kjallara atvinnuhússins á lóð nr. 25 við Borgartún. Gjald kr. 5.400
29937 (01.24.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029937,Brautarholt 4-4A,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi og útlitsbreytingum á suðurhlið hússins nr. 4a á lóð nr. 4 - 4a við Brautarholt. Gjald kr. 5.400
29925 (04.63.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029925,Dvergabakki  2-20,klæðning o.fl,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að einangra og klæða gafla hússins á lóðinni nr. 2-20 við Dvergabakka með ljósri sléttri álklæðningu. Gjald kr. 5.400
29123 (02.45.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029123,Fossaleynir 1,reyndarteikning,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir breytingum sem orðið hafa á byggingartíma í kjallara og á annarri og þriðju hæð hússins á lóðinni nr. 1 við Fossaleyni. Leiðrétt skráningartafla fylgir erindinu.  Yfirlýsing eldvarnahönnuðar dags. 14. júlí 2004 fylgir erindinu. Gjald kr. 5.400
29249 (01.18.230.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029249,Frakkastígur 20,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu nr. 20 við Frakkastíg. Gerð er grein fyrir áður gerðri íbúð (eign 0001) og áður gerðum stiga milli kjallara og fyrstu hæðar hússins. Skoðunarskýrsla byggingarfulltrúa (eign 0001) dags. 7. maí og 29. júlí 2004 fylgir erindinu.  Virðingargjörð dags. 15. mars 1957 fylgir erindinu. Umsögn burðavirkishönnuðar vegna timburstiga dags. 2. júlí 2004 fylgir erindinu. Gjald kr. 5.400
29268,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029268,Frostaskjól 29,viðbygging á jarðhæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja við húsið nr. 29 á lóðinni nr. 25-31 við Frostaskjól. Viðbygging verði sunnan við húsið og aðlöguð upprunalegu útliti hússins í formi og efni. Í henni verði borðstofa. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. apríl 2004 fylgir erindinu. Erindinu fylgir útskrift úr gerðarbók skipulagsfulltrúa frá 9. janúar 2004 vegna fyrirspurnar og samþykki meðlóðarhafa áritað á teikningu. Stækkun: 17,3 ferm. og 49,9 rúmm. Gjald kr. 5.400 + 2.694"
28314 (01.47.300.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028314,Gnoðarvogur 82,byggja yfir efstu svalir ,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu í suðausturhorni 3. hæðar og fyrir áður gerðri breytingu á stærð íbúðar í kjallara ásamt leyfi til þess að byggja viðbyggingu í stað núverandi svala við norðausturhlið 3. hæðar og svalaskýli  og viðbyggingu yfir svalir við suðvesturhlið 3. hæðar  íbúðarhússins á lóð nr. 82 við Gnoðarvog. Erindið var grenndarkynnt frá 24. mars til 21. apríl 2004. Engar athugasemdir bárust.  Bréf f.h. umsækjanda dags. 31. október 2003 og samþykki meðeigenda dags. 4. mars 2003 fylgja erindinu. Stærð: Áður gerð viðbygging 10,8 ferm., 23,4 rúmm., umsótt stækkun 3. hæðar samtals 27,2 ferm., 86,8 rúmm. Gjald kr. 5.100 + 5.951"
29935 (01.52.160.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029935,Grandavegur 39,Áður gerðar breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á öllum hæðum hússins nr. 39 á lóðinni nr. 39 við Grandaveg. Íbúðafjöldi er óbreyttur og gerð er grein fyrir fyrirkomulagi á þriðju hæð (þakhæð) hússins. Samþykki eigenda fylgir áritað á teikningu. Gjald kr. 5.400
29716 (01.46.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029716,Grensásvegur 9,"innra frkl, eldvarnir, viðbyggingar o.fl.",Frestað. Sýna kvöð um aðkomu yfir lóð nr. 11 Grensásvegi.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og brunavörnum á öllum hæðum og í kjallara hússins nr. 9 við Grensásveg, þ.m.t. að koma fyrir bílageymslum í kjallara.. Jafnframt er sótt um leyfi til að breyta útliti og að koma fyrir svölum á austurhlið (bakhlið) og byggja tækjaskýli áfast húsi á baklóð. Stækkun: 16 ferm. og 33,6 rúmm. Gjald kr. 5.400 + 1.814"
29939,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029939,Gufunes Sorpa,opið gámaskýli,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja opið gámaskýli (matshl. 05) úr steinsteypu og timbri á lóð Sorpu í Gufunesi. Stærð: Gámaskýli, matshluti 05, 308,4 ferm. og 1306,1 rúmm. (B-rými). Gjald kr. 5.400 + 70.529."
29942 (04.37.320.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029942,Heiðarás 9,garðskýli/skyggni,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 19-01 og 19-02 dags. 10. ágúst 2004.,Sótt er um leyfi til þess að koma fyrir skyggni í húskverk á suðausturhlið hússins á lóðinni nr. 9 við Heiðarás. Jafnframt er sótt um leyfi til þess að byggja verönd og koma fyrir  garðskýli og setlaug sunnan við húsið. Samþykki nokkurra nágranna (m.a. eigenda húss nr. 11) fylgir erindinu á teikningum. Stærð: Garðskýli xx Gjald kr. 5.400 + xx
29897 (01.43.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029897,Holtavegur 23,færanlegar kennslust.,Frestað. Grenndarkynningu ólokið.,"Sótt er um leyfi til þess að setja upp tvær færanlegar kennslustofur tengdar saman með tengigangi austan við Langholtsskóla á lóð nr. 23 við Holtaveg. Stærð: Færanlegar kennslustofur samtals 133,3 ferm., 477,3 rúmm. Gjald kr. 5.400 + 25.774"
29461 (04.34.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029461,Hraunbær 121,Rizzo Pazzaría,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta flatbökustað í stað áður samþykkts apóteks í rými 0102 á 1. hæð atvinnuhússins á lóð nr. 121 við Hraunbæ. Gjald kr. 5.400
29934 (04.11.340.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029934,Jónsgeisli 51,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta gluggum á norður, vestur og suðurhlið, byggja trésvalir á vesturhlið og breyta innra skipulagi tvílyfts einbýlishúss á lóð nr. 51 við Jónsgeisla. Gjald kr. 5.400"
29894 (01.44.121.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029894,Karfavogur 27,sameina tvær íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir sameiningu tveggja íbúða í eina, einingu 0001 og 0101, á lóð nr. 27 við Karfavog. Gjald kr. 5.400"
