nr,url,heimilisfang,tegund,nidurstada,spurning
30052 (04.64.260.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030052,Arahólar 2-6,nr. 2-4 lokun svala,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja upp svalalokun á öllum svölum á öllum hæðum fjölbýlishússins nr. 2-4 á lóð nr. 2-6 við Arahóla. Samþykki sumra meðlóðarhafa dags. 22. ágúst 2004 fylgir erindinu. Stærð: Svalaskýli 1.-7. hæð xxx ferm., xxx rúmm. Gjald kr. 5.400 + xxx"
30073 (01.14.040.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030073,Austurstræti 8-10,Boozbar á 1. h ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta leikfimisal á 1. hæð í Boozbar ásamt innri veitingasal fyrir Thorvaldsenbar í atvinnuhúsinu á lóð nr. 8-10 við Austurstræti. Gjald kr. 5.400
29908 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029908,Álfheimar 74,"ofanábygging, 3.h",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að stækka inndregna léttbyggða ofanábyggingu ofan á 2. hæð norðvesturhluta Glæsibæjar (matshluta 01) og innrétta hæðina fyrir heilsugæslustöð á lóð nr. 74 við Álfheima. Umsögn brunahönnuðar dags. 4. ágúst 2004 og bréf hönnuðar dags. 3. ágúst 2004 fylgja erindinu. Stærð: Ofanábygging (3. hæð) verður 777,7 ferm. og 3348,1 rúmm. eða 106 ferm stækkun. Gjald kr. 5.400 + 180.797"
30082 (01.16.230.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030082,Ásvallagata 11,fjarlægja stromp,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að fjarlægja stromp á þaki og á þriðju hæð (rishæð) hússins nr. 11 við Ásvallagötu. Samþykki meðeigenda ódags. fylgir umsókn. Gjald. kr. 5.400
30081 (01.16.230.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030081,Ásvallagata 13,fjarlægja stromp,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að fjarlægja stromp á þaki og á þriðju hæð (rishæð) hússins nr. 13 við Ásvallagötu. Samþykki meðeigenda ódags. fylgir umsókn. Gjald. kr. 5.400
29448 (01.13.911.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029448,Ásvallagata 46,áður gerð íb. á rish.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð á rishæð fjölbýlishússins á lóð nr. 46 við Ásvallagötu. Afsal rishæðar frá 4. mars 1976, virðingargjörð dags. 12. desember 1951, íbúðarskoðun byggingarfulltrúa dags. 28. nóvember 2002 og 1. september 2002 ásamt samþykki sumra meðeigenda (á teikningu) fylgja erindinu. Gjald kr. 5.400"
29739 (01.17.020.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029739,Bankastræti 4,innra fyrirkomulag,Frestað. Vantar samþykki meðeigenda.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í verslunarhúsi (matshl. 01) á lóðinni nr. 4 við Bankastræti vegna gerðar eignaskiptayfirlýsingar. Gerð er grein fyrir áður gerðum breytingum á innra og ytra fyrirkomulagi og sýndar eru þrjár séreignir í húsinu í stað einnar. Gjald kr. 5.400
29837 (01.18.030.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029837,Bergstaðastræti 13,br atvinnuhúsn. í íbúðir,Frestað. Ennþá hefur höfundur ekki orðið við þeim athugasemdum sem fram hafa verð settar.,Sótt er um leyfi til þess að breyta atvinnuhúsnæði á fyrstu og annarri hæð í tvær íbúðir í matshluta 02 á lóðinni nr. 13 við Bergstaðastræti. Gjald kr. 5.400 + 5.400
29893 (01.19.700.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029893,Bergstaðastræti 60,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er leyfi fyrir breytingum á innra skipulagi á öllum hæðum vegna eignaskiptasamnings á lóð nr. 60 við Bergstaðastræti. Gjald kr. 5.400
29083 (01.18.222.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029083,Bjarnarstígur 5,"viðbygging, svalir o.fl.",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Breytingum á mæliblaði vísað til mælingadeildar.,"Að lokinni grenndarkynningu byggingarleyfisumsóknar er að nýju sótt um leyfi til að reisa viðbyggingu austan við húsið nr. 5 við Bjarnarstíg, sem tengir saman aðalhús og bakbyggingu á lóðinni. Jafnframt verði gerðar tvöfaldar garðdyr á suðurhlið neðri hæðar og tvöfaldar svaladyr og svalir á vesturhlið efri hæðar. Ennfremur verði komið fyrir björgunaropum á svefnherbergjum og gerð grein fyrir  áður gerðum breytingum skv. uppdr. Arkitekta Gunnars og Reynis, dags. 15.03.04. Málið var í kynningu frá 7. apríl til 7. maí 2004. Engar athugasemdir bárust. Jafnframt lagður fram kaupsamningur, vegna lóðarskika, dags. 4. ágúst 2004 innfærður hjá sýslumanni 18. ágúst 2004. Stækkun: 3,1 ferm. og 7,7 rúmm. Gjald kr. 5.400 + 415"
28665 (01.21.800.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028665,Borgartún 21 - 21A,stakstætt skilti við götu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að koma fyrir stakstæðu skilti á lóðinni nr. 21-21A við Borgartún, nálægt lóðarmörkum að Borgartúni. Skiltaflötur verði 2 x 1.4 ferm. og mesta hæð skiltis frá gangstétt um 3,2 m. Erindinu fylgir samþykki f.h. Fasteignafélagsins Stoða hf. dags. 13. jan. 2004. Gjald kr. 5.400"
30066 (00.00.000.0 09),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030066,Bæjarháls 1,reyndarteikn. af bílgeymslu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir þegar gerðum breytingum á bílgemslu við hús Orkuveitu Reykjavíkur á lóð nr. 1 við Bæjarháls. Stærð: Bílgeymsla var 1. hæð 1430,1 ferm. verður 23,7 ferm. + 1580,1 ferm. B-rými, 2. hæð var 1474,8 ferm. verður 1580 ferm. B-rými, samtals 23,7 ferm., 59,8 rúmm. ásamt 3160,1 ferm., 9638,3 rúmm. B-rými. Gjald kr. 5.400 + 84.478"
29903 (01.45.411.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN029903,Dugguvogur 7,"áður gerðar br.,gistih.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi hússins, úr verkstæði í gistiheimili, á annarri og þriðju hæð ásamt útlitsbreytingu á vesturhlið byggingar á lóð nr. 7 við Dugguvog.  Jafnframt er erindi 25546 dregið til baka. Gjald kr. 5.400"
30049 (02.29.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030049,Dyrhamrar 9,hurð milli kennslust. 3.h,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að setja dyr á milli tveggja kennslustofa á 3. hæð í Hamraskóla á lóð nr. 9 við Dyrhamra. Gjald kr. 5.400
