nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
19999 (01.17.021.12),BN019999,Barmahlíð 32,R.teikn. með íbúð í risi og kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi í kjallara og risi hússins nr. 32 við Barmahlíð. Uppdrættir sýna m.a. íbúðarrými í kjallara og risi.  Gjald kr. 2.500  Erindinu fylgir samþykki meðeigenda dags. 20. október 1999, tvö umboð til handa Óðni Elíassonar dags. 5. október 1999."
19935 (01.11.352.19),BN019935,Bárugata 30,Ýmsar breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð og um leyfi til þess að dýpka kjallara húss nr. 30 um 34 sm á lóðinni nr. 30 við Bárugötu.  Stærð: Rúmmálsaukning kjallara 22,7 rúmm.  Gjald kr. 2.500 + 568  Samþykki meðlóðarhafa (á teikningu) fylgir erindinu."
19742 (01.11.713.07   ),BN019742,Bergstaðastræti 4,Reyndarteikningar v. eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 4 við Bergstaðastræti vegna eignaskipta.  Gjald kr. 2.500
19972 (01.11.911.16),BN019972,Bergþórugata 55,Br. á innra og ytra frkl ásamt samnýtingu íbúða,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og útliti hússins nr. 55 við Bergþórugötu. Jafnframt er sótt um að samnýta  íbúðir 0101 og 0201 í húsinu tímabundið og samsvarandi skráningu. Ennfremur er sótt um leyfi til að rífa hluta af geymsluhúsi á lóðinni.  Stærðir: Niðurrif xx  Gjald kr. 2.500
19530 (01.12.181.03),BN019530,Borgartún 29,Br. á eignarhaldi og br.v.nýs fyrirt. á 1. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta innra skipulagi í nyrðri hluta 1. hæðar, færa innkeyrsludyr og setja upp loftræstitúður á norðurhlið og samþykki fyrir breytingu eigna í húsinu á lóðinni nr. 29 við Borgartún.  Jafnframt er erindi nr. 19223 dregið til baka.  Gjald kr. 2.500  Bréf hönnuðar dags. 22. október 1999 fylgir erindinu."
19962 (01.12.422.07),BN019962,Brautarholt 20,Br. á 4. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um breytingar á innra fyrirkomulagi og skráningu fjórðu hæðar hússins nr. 20 við Brautarholt.  Gjald kr. 2.500
19985 (01.23.544.03),BN019985,Breiðavík 21-23,br. rýmisnúmer og samræmdar þakteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breyttum gluggum á 1. hæð suðurhliðar og 2. og 3. hæð norðurhliðar og samþykki fyrir leiðréttingum á teikningum af þaki fjölbýlishússins á lóðinni nr. 21-23 við Breiðuvík.  Jafnframt er erindi 19572 dregið til baka.  Gjald kr. 2.500
20013 (01.43.611.02),BN020013,"3"">Brekkubær 1-11/Brekkubær 1",gluggi á gafl og geymsla í kj hús nr. 1,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og setja glugga á vesturvegg  í kjallara hússins nr. 1 á lóðinni nr. 1-11 við Brekkubæ.  Gjald kr. 2.500
18498 (01.02.845.601),BN018498,Brekkuhús 1,Br. á stærð rýma,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að sameina rými 0102 og 0103 og leiðrétta skráningu á lóðinni nr. 1 við Brekkuhús.  Gjald kr. 2.500
19975 (01.24.242.02),BN019975,Brúnastaðir 67,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um samþykki fyrir breytingum á skipulagi baðherbergis og fyrir útbyggðum glugga á norðurhlið einbýlishússins á lóðinni nr. 67 við Brúnastaði.  Stærð: Íbúð 1.hæð 0,4 ferm., 1,2 rúmm.  Gjald kr. 2.500 + 30"
19986 (01.18.140.08   ),BN019986,Búðagerði 1-7,Reyndarteikn og skráning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breyttri skráningu húss nr. 1 á lóðinni nr. 1-7 við Búðagerði.  Gjald kr. 2.500  Erindinu fylgja  tvö afsöl dags. 18. september 1968 og afsal dags. 14. október 1979.
19920 (01.25.762.04),BN019920,Bæjarflöt 13/ Gylfaflöt 15,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir breytingum sem gerðar hafa verið á húsinu á lóðinni nr. 13 við Bæjarflöt frá því sem samþykkt var 11. febrúar 1999.  Gjald kr. 2.500  Erindinu fylgir bréf hönnuðar dags. 20. október 1999.
19773 (01.46.830.07),BN019773,Drafnarfell 2-18,Útlitsbr. og br. á innri starfsemi,Samþykkt 21. október 1999. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að sameina matshluta 02, 04, 05 og 06 í einn matshluta, breyta útliti, innra skipulagi, fá stöðuleyfi fyrir sorpgám og fjölga bílastæðum um fjögur á lóðinni nr. 2-18 við Drafnarfell.  Gjald kr. 2.500"
19982 (01.14.541.15),BN019982,Dugguvogur 9-11,Reyndarteikningar v/eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi og útliti hússins á lóðinni nr. 9-11 við Dugguvog. Jafnframt er sótt um leyfi til að breyta áður samþykktu opnu bílskýli á lóðinni í lokað rými.  Stækkun: xx  Gjald kr. 2.500 + xx
20004 (01.16.34-.99),BN020004,Eggertsgata 2-34,Br. á sal í hjónagörðum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í sal á annarri hæð í hjónagörðum Félagsstofnunar stúdenta (Vetrargarði) á lóðinni nr. 2-34 við Eggertsgötu.  Gjald kr. 2.500
19914 (01.11.941.02),BN019914,Eiríksgata 5,"Breytingar á 2., 3. og 4. hæð",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta innra skipulagi 2., 3. og 4. hæðar hússins á lóðinni nr. 5. við Eiríksgötu.  Gjald kr. 2.500"
20011 (01.40.352.04),BN020011,Eldshöfði 7,Br frá fyrri samþykkt,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta fyrirkomulagi dyra á suðurhlið hússins nr. 7 við Eldshöfða, frá því sem samþykkt var 14. október s.l.  Gjald kr. 2.500"
19984,BN019984,Eyjargarður 2,Breyta lúgum í gólfi og þaki,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta lúgum í gólfi og þaki og hækka gólfkóta bryggjuhúss um 5 sm á lóðinni nr. 2. við Eyjagarð.  Gjald kr. 2.500
15585 (01.01.087.401 04),BN015585,Fiskislóð 115-119,Brunavarnaruppdrættir,Frestað. Hönnuður hafi samband við embættið.,Sótt er um leyfi fyrir breytingum vegna brunavarna í húsinu á lóðinni nr. 115A við Fiskislóð.  Gjald kr. 2.387  Bréf frá Toppfisk dags. 20. ágúst 1997 og bréf frá skrifstofu borgarstjóra dags. 19. ágúst 1997 fylgja erindinu.
19991 (01.49.725.01),BN019991,Fjarðarsel 20-36,Svalaskýli á raðhúsi nr. 22,Frestað. Málinu vísað til umsagnar Borgarskipulags. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalaskýli úr timbri (?) á raðhúsi nr. 22 á lóðinni nr. 20-36 við Fjarðarsel.  Stækkun: 9,6 ferm., 25,8 rúmm  Gjald kr. 2.500 + 645  Erindinu fylgir samþykki húseigenda að Fjarðaseli 20 og 24 dags. 1. mars 1999."
19994 (01.16.196.01),BN019994,Flugvöllur Flugleiðir,Br. tölvudeild,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi á fyrstu hæð í norðvestur horni skrifstofuhúss Flugleiða hf. á Reykjavíkurflugvelli austan flugvallar. Jafnframt verði settur einn nýr gluggi  á vesturhlið.  Gjald kr. 2.500  Erindinu fylgir bréf hönnuðar dags. 20. október 1999.
19988 (01.49.714.02),BN019988,Flúðasel 60-76,áður gerð íbúð í kjallara,Samþykkt. Samræmist reglum um áður gerðar íbúðir.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins nr. 76 á lóðinni nr. 60 - 76 við Flúðasel.  Gjald kr. 2.500  Íbúðarskoðun byggingarfulltrúa dags. 23. mars og 15. október 1999, samþykki meðlóðarhafa vegna afnota af bílastæðum ódags., ljósrit af lóðarsamningi dags. 24. maí 1976, afsal dags. 27. febrúar 1978, þinglesin athugasemd stimpluð 20. mars 1978 og úttekt á raflögnum íbúðar í kjallara dags. 8. ágúst 1979 fylgja erindinu."
19569,BN019569,Fólkvangur,Reyndarteikningar og brunamál,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir reyndarteikningum ásamt leyfi fyrir endurbótum á eldvarnarmálum og fyrir nýrri snyrtingu í Fólkvangi á Kjalarnesi.  Gjald kr. 2.500
20012 (01.11.381.04),BN020012,Framnesvegur 50,Breytingar á viðbyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við húsið nr. 50 við Framnesveg. Viðbyggingin verði úr steinsteypu og í aðalatriðum í samræmi við samþykkt byggingarnefndar 30. júní 1994.  Stærðir: 31 ferm., 87,1 rúmm.  Erindinu fylgir samþykki húseigenda að Framnesvegi 48 og 52 dags. 12. október 1999, samþykki eiganda Sólvallagötu 77-79 dags. 19. október 1999."
19889 (01.11.845.23),BN019889,Freyjugata 6,Ósamþykkt íbúðarrými,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi  og skráningu rýmis í vesturenda bakhúss á lóðinni nr. 6 við Freyjugötu. Rýmið hefur verið notað til íbúðar.  Gjald kr. 2.500  Afsal dags. 23. september 1965 og 11. desember 1985, kaupsamningur frá 24. janúar 1985, veðbókarvottorð frá 22. janúar 1985, óstaðfest eignaskiptayfirlýsing gerð af Rögnu Þóru Ragnarsdóttur dags. 11. maí 1999 og eigendaskráning FMR frá 25. september 1998 fylgja erindinu."
19633 (01.24.271.07),BN019633,Garðsstaðir 56,Br. óuppfylltu rými í geymslu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að breyta áður óuppfylltu rými á 1. hæð í geymslu á lóðinni nr. 56 við Garðsstaði.  Stærð: Ný geymsla á 1. hæð 8,7 ferm., 23,9 rúmm.    Gjald kr. 2.500 + 598"
19979 (01.23.571.04),BN019979,Gautavík 41-45,Breytingar í nr. 43 og 45,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt e um leyfi til þess að breyta innra skipulagi í húsi nr. 43 og 45 á lóðinni nr. 41-45 við Gautavík.  Gjald kr. 2.500
19467 (01.22.980.01),BN019467,Gerðhamrar 1,Girðing,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að reisa skjólgirðingu í norðurvesturhorni lóðar nr. 1 við Gerðhamra.  Gjald kr. 2.500  Samþykki meðeiganda (á teikningu) fylgir erindinu, ásamt umsögn  umferðardeildar borgarverkfræðings ódags."
19800 (01.46.743.01),BN019800,Gerðuberg 1,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að byggja skábraut fyrir hjólastóla við norðurhlið 2. hæðar, breyta innra skipulagi 2. og 3. hæðar lítilega, setja upp móttökudisk á skyggni yfir 1. hæð suðurhliðar og samþykki fyrir reyndarteikningum af útliti hússins á lóðinni nr. 1 við Gerðuberg.  Gjald kr. 2.500  Samþykki félagsmálaráðuneytisins dags. 19. október 1999 fylgir erindinu."
19744 (01.15.402.20),BN019744,Grenimelur 22,breyting á kjallaraíbúð og raunteikning á geymsluskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir stækkun kjallaraíbúðar og fyrir áður gerðum geymsluskúr á  lóðamörkum á lóðinni nr. 22 við Grenimel.  Stærð: Áður gerður geymsluskúr 40,5 ferm., 96,1 rúmm.  Gjald kr. 2.500 + 2.403  Bréf hönnuðar dags. 14. september 1999 og umsögn Borgarskipulags dags. 28. september 1999 fylgja erindinu ásamt samþykki meðeigenda dags. 14. september 1999."
19921 (01.11.400.05   ),BN019921,Hafnarstræti 1-3,Breyting á veitingastað í bakhúsi,Frestað. Vakin er athygli á því að þetta er í annað sinn sem erindið kemur til afgreiðslu án þess að tillit sé tekið til athugasemda.,Sótt er um leyfi til að breyta áður samþykktu innra fyrirkomulagi á veitingastað og skráningu á bakhúsi á lóðinni nr. 1-3 við Hafnarstræti.  Gjald kr. 2.500
17799 (01.01.730.307 01),BN017799,Háahlíð 16,Einangrað  þak á sólstofu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að fjarlægja glerþak og setja einangrað þak með koparklæðningu á sólstofu við húsið nr. 16 við Háuhlíð.  Gjald kr. 2.500
19192 (01.13.622.07   ),BN019192,Hofteigur 19,Reyndarteikn v. eignaskiptasamn.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir teikningum af núverandi fyrirkomulagi í húsinu á lóðinni nr. 19 við Hofteig.  Gjald kr. 2.500  Samþykki meðeigenda (á teikningu) fylgir erindinu.
19934 (01.11.105.02),BN019934,Hólmaslóð 10,Br á smurgrifju og burðarvirki millilofts,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka smurgryfju, breyta innra skipulagi 1. hæðar og burðarvirki millilofts á lóðinni nr. 10 við Hólmaslóð.  Stærð: Smurgryfja xxx  Gjald kr. 2.500 + xxx"
19995 (01.82.---.99),BN019995,Hólmsland / Bakki H17,Viðbygging,Frestað. Málinu vísað til umsagnar Borgarskipulags. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja við sumarhúsið Bakka H17 í landi Hólms við Suðurlandsveg.  Stærðir: xx  Gjald kr. 2.500 + xx
20016 (01.16.358.04   ),BN020016,Hörpugata 13-13B /Hörpugata 13,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Þegar lagðar hafa verið inn lagfærðar teikningar verður málið sent til skipulags- og umferðarnefndar til grenndarkynningar.,Sótt er um leyfi til að byggja við húsið nr. 13 á lóðinni nr. 13-13b við Hörpugötu. Jafnframt er sótt um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi.  Stærðir: xx  Gjald kr. 2.500 + xx
19996 (01.25.445.10),BN019996,Klukkurimi 18,Breytingar á innra frkl,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi hússins nr. 18 við Klukkurima.  Gjald kr. 2.500
19969 (01.17.235.01),BN019969,Kringlan 1,Fjarskiptaloftnet,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður uppsettum fjarskiptaloftnetum  (diskum) og til að setja tvö (stangir) til viðbótar á lyftuturn húss Morgunblaðsins nr. 1 við Kringluna. Jafnframt verði fjarskiptabúnaði komið fyrir á fyrstu hæð.  Gjald kr. 2.500
20017 (01.25.468.03),BN020017,Langirimi 21-23,Breyting á innra frkl og útliti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu hússins á lóðinni nr. 21-23 við Langarima. Jafnframt er sótt um leyfi til að síkka kjallaraglugga á norðurhlið.  Gjald kr. 2.500
19998 (01.13.640.08),BN019998,Laugateigur 9,Áður gerð íbúð í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerði íbúð í kjallara og breyttri skráningu hússins nr. 9 við Laugateig.  Gjald kr. 2.500  Erindinu fylgir samþykki meðeiganda dags. 19. október 1999.
19956 (01.11.720.08),BN019956,Laugavegur 29,Veitingastaður á jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta veitingastað á 1. hæð Hverfisgötu 46 á lóðinni nr. 29 við Laugaveg.  Gjald kr. 2.500  Samþykki meðeigenda og nágranna (á teikningu) og bréf umsækjanda dags. 6. september 1999 fylgja erindinu.
19974 (01.12.410.05),BN019974,Laugavegur 134,Núverandi fyrirkomulag,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi á 1. og 2. hæð sem m. a. fela í sér fjölgun um eina eign og leyfi til þess að setja svalir á bakhlið 2. hæðar hússins á lóðinni nr. 134 við Laugaveg.  Gjald kr. 2.500  Samþykki meðeigenda dags. 18. ágúst og 22. október  1999 fylgir erindinu.
19798,BN019798,Laugavegur 30,br.1. og 2. hæð í veitingast.,Frestað. Vísað til fyrri athugasemda og fyrri bókunar sem var: Vegna nálægðar við íbúðarbyggð skal umsækjandi kanna möguleika til þess að fá veitinga og vínveitingaleyfi áður en tekin er afstaða til erindisins.,"Sótt er um leyfi til þess að innrétta nýjan veitingastað á 1. og 2. hæð hússins á lóðinni nr. 30 við Laugaveg.  Gjald kr. 2.500  Mótmæli eiganda bakhússins nr. 30B við Laugaveg dags. 27. september 1999, umsögn Árbæjarsafns dags. 6. október 1999 og umsögn Borgarskipulags dags. 5. október 1999 fylgja erindinu."
19912 (01.11.721.15   ),BN019912,Laugavegur 39,Leiðrétting á breytingu 10.8.99,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir smávægilegum breytingum á innra fyrirkomulagi frá því sem samþykkt var 10. ágúst 1999 í húsinu nr. 39 við Laugaveg.  Gjald kr. 2.500
19870 (01.43.270.01),BN019870,Lyngháls 10,Br. innréttingum,Frestað. Vísað til fyrri athugasemda. Vakin er athygli á því að þetta er í annað sinn sem erindið kemur til afgreiðslu án þess að tillit sé tekið til athugasemda.,Sótt er um leyfi til þess að setja stálgrindarhurð fyrir skýli matshluta 03 og breyta innra skipulagi í norðausturhluta 1. hæðar matshluta 01 á lóðinni nr. 10 við Lyngháls.  Gjald kr. 2.500  Bréf hönnuðar dags. 9. ágúst 1999 og samþykki meðeigenda dags. 19. október 1999 fylgja erindinu.
19802 (01.43.243.03),BN019802,Lyngháls 11,Innkeyrsluhurð á suðurhlið,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja innkeyrsludyr á suðurhlið og fækka bílastæðum um eitt á lóðinni nr. 11 við Lyngháls.  Gjald kr. 2.500
19755 (01.43.290.01),BN019755,Lyngháls 13,Minnka (milliloft) 2. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi fyrir breyttri stærð 2. hæðar (millilofts) og  ýmsum breytingum á öllum hæðum nýsamþykkts húss ásamt fækkun bílastæða um 31 bílastæði á lóðinni nr. 13 við Lyngháls.  Jafnframt eru leiðréttar áður bókaðar stærðir hússins.  Stærð: 1. hæð verður 1.725,5 ferm., 2. hæð (milliloft) verður 423,5 ferm., 3. hæð (2. hæð) verður 1.199,6 ferm., 4. hæð (3. hæð) verður 1.142,3 ferm., 5. hæð tæknirými 50,7 ferm., samtals 4.541,6 ferm., 19.635,3 rúmm. Samtals minnkar húsið um 288,6 ferm., 3.078,7 rúmm.  Gjald kr. 2.500"
19997 (01.40.555.02),BN019997,Malarhöfði 8,"Stækkun lóðar, opið skýli, reyndart.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja opið skýli úr steinsteypu á lóðinni nr. 8 við Malarhöfða. Jafnframt er sótt um stækkun lóðar og skráningu eldra húss.  Stækkun: 300 ferm., 1266 rúmm., allt B-rými.  Gjald kr. 2.500  Erindinu fylgir bréf hönnuðar til BS dags. 5. ágúst 1999."
19743 (01.17.022.05 01),BN019743,Mávahlíð 10,Reyndarteikning v. ris,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara og fyrir innra skipulagi þakhæðar hússins á lóðinni nr. 10 við Mávahlíð.  Gjald kr. 2.500
19741 (01.28.467.06),BN019741,Miðhús 4,Köld geymsla,Frestað. Lagfæra teikningar.,"Sótt er um leyfi til þess að byggja geymslu við norðurhlið hússins á lóðinni nr. 4 við Miðhús.  Stærð: Viðbygging 11,2 ferm., 28 rúmm.  Gjald kr. 2.500 + 700  Samþykki meðeigenda og nágranna dags. 13. september 1999 fylgir erindinu."
19788 (01.13.412.04),BN019788,Rauðalækur 25,Br. á 2. hæð og þakgl.,Frestað. Kynna fyrir meðeiganda í húsinu.,Sótt er um leyfi til þess að setja hringstiga frá 2. hæð upp á þakhæð og fjölga þakgluggum á húsinu á lóðinni nr. 25 við Rauðalæk.  Gjald kr. 2.500  Samþykki hluta meðeigenda dags. 20. september 1999 fylgir erindinu.
19402 (01.13.440.05),BN019402,Rauðalækur 28,Reyndarteikningar v. eignaskiptasamnings,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Komi til breytinga á gangstétt skulu þær kostaðar af umsækjanda.,"Sótt er um samþykki fyrir leiðréttum eignamörkum í kjallara, á 2. hæð og á rishæð, ásamt fjölgun bílastæða á lóðinni nr. 28 við Rauðalæk.  Gjald kr. 2.500  Samþykki meðeigenda ódags. fylgir erindinu."
