nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
19141 (01.13.811.02 01),BN019141,Austurbrún 6,Svalalokun og br. á anddyri,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að setja svalaskýli á svalir hússins nr. 6 við Austurbrún ásamt breytingum á anddyri.  Stækkun anddyris: 7,3 ferm., 18,3 rúmm.  Gjald kr. 2.500 + 457  Erindinu fylgir bréf eldvarnaeftirlits dags. 23. mars 1999."
19213 (01.11.623.01 01),BN019213,Ásvallagata 17,Breytingar inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að innrétta litla snyrtingu í íbúðarherbergi á 3. hæð (03.03) hússins á lóðinni nr. 17 við Ásvallagötu.  Gjald kr. 2.500  Bréf umsækjanda dags. 15. júní 1999, samkomulag við eiganda íbúðar 0202 vegna tengingar lagna dags. 25. janúar 1999 og yfirlýsingar meðeigenda dags 28. desember 1998, 30. janúar 1999 og bréf húseigendafélagsins dags. 22. júní 1999 fylgja erindinu."
19249 (01.24.073.01),BN019249,Bakkastaðir 129,Br. í forsteyptar einingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta byggingaraðferð úr staðsteyptri steinsteypu í forsteyptar einingar á lóðinni nr. 29 við Bakkastaði.  Gjald kr. 2.500  Vottorð frá Rb dags. 19. maí 1999 fylgir erindinu.
18692 (01.24.073.03),BN018692,Bakkastaðir 133,Breyting á byggingaraðferð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta byggingaraðferð einbýlishúss úr staðsteyptu í forsteyptar einingar á lóðinni nr. 133 við Bakkastaði.  Gjald kr. 2.500  Vottorð frá Rb dags. 19. maí 1999 fylgir erindinu.
18888 (01.24.073.04),BN018888,Bakkastaðir 135,Gluggabr. og hurð í bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að stækka stofuglugga á norðurhlið, fjölga gluggum á vesturhlið og opna milli íbúðar og bílskúrs á lóðinni nr. 135 við Bakkastaði.  Gjald kr. 2.500  Vottorð frá Rb dags. 19. maí 1999 fylgir erindinu."
18694 (01.24.073.05),BN018694,Bakkastaðir 137,Breytt byggingaraðferð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta byggingaraðferð einbýlishúss úr staðsteyptu í forsteyptar einingar á lóðinni nr.137 við Bakkastaði.  Gjald kr. 2.500  Vottorð frá Rb dags. 19. maí 1999 fylgir erindinu.
19232 (01.24.211.01),BN019232,Bakkastaðir 41,"Múrsteinsklæðn., færsla á bygg.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að klæða húsið með múrsteini og færa um 10 sm í suður á lóðinni nr. 41 við Bakkastaði.  Stærð: Stækkun vegna klæðningar, íbúð 4,3 ferm., bílskúr 1,8 ferm., samtals 6,1 ferm., 28 rúmm.  Gjald kr. 2.500 + 700"
19176 (01.24.222.01),BN019176,Barðastaðir 13-15,"br. úti , listar",Frestað. Vantar samþykki meðeigenda.,Sótt er um leyfi til þess að breyta útliti hússins þannig að listum í steinsteypu fækkar á lóðinni nr. 13-15 við Barðastaði.  Gjald kr. 2.500
19188 (01.17.020.15),BN019188,Barmahlíð 19,Stækkun á svölum og br. handrið,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að stækka svalir á 1. og 2. hæð og breyta svalahandriði hússins á lóðinni nr. 19 við Barmahlíð.  Gjald kr. 2.500
19227 (01.11.860.07 01),BN019227,Bergstaðastræti 53,Rýmisnr. stigah. og hol sameinað,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir fækkun rýmisnúmera á 1. hæð hússins á lóðinni nr. 53 við Bergstaðastræti.  Gjald kr. 2.500
