nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
1674 (01.01.190.220),BN016745,Bergþórugata 15A,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að gera  tvo  nýja kvisti og breyta rishæð hússins nr. 15A við Bergþórugötu.  Jafnframt er sótt um að halda eldri afmörkun eigna í húsinu,  þar sem rishæð er skráð sem ósamþykkt íbúð nr.  0301.  Stærð: ris 9 ferm., 23 rúmm.  Gjald kr. 2500 + 575  Samþykki meðeigenda, dags. 20. apríl 1998 fylgir erindinu."
1678 (01.02.586.205),BN016782,Berjarimi 31-33,Breyting innanhúss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að stækka baðherbergi, breyta þvottaaðstöðu og færa geymslu í mhl 01 í húsinu á lóðinni nr. 31-33 við Berjarima.  Gjald  kr.  2.500."
1671 (01.04.064.002),BN016714,Bíldshöfði 10,Breyta útliti og innréttingu,Frestað. Vísað til athugasemar á umsóknareyðublaði.,"Sótt er um leyfi til að breyta útliti norðurhliðar, síkka glugga , setja skyggni yfir aðalinngang og breyta innréttingu 1.hæðar þannig að þar verði tvær bílasölur.  Gjald kr. 2.500."
1677 (01.01.242.207),BN016774,Brautholt 20,opna á milli rýma á 1. hæð,Frestað. Umsækjandi geri grein fyrir umsókn.,Sótt er um leyfi til þess að opna á milli rýma á 1. hæð í húsinu nr. 20 við Brautarholt.  Gjald kr. 2.500
1671 (01.02.354.401),BN016711,Breiðavík 15,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að leiðrétta skráningu á húsinu á lóðinni nr. 15 við Breiðavík.  Gjald kr. 2.500
1671 (01.02.354.402),BN016712,Breiðavík 17,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að leiðrétta skráningu og setja súlur undir svalir á húsinu á lóðinni nr. 17 við Breiðavík.  Gjald kr. 2.500
1667 (01.04.361.602),BN016676,Brekkubær 13-19,Breyting inni í húsi nr. 15,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara og á 1. hæð húss nr. 15  á lóðinni nr. 13-19 við Brekkubæ.  Gjald kr. 2.500
1675 (01.01.350.007),BN016755,Dalbraut 3,Áður gerðar breytingar vegna eignaskipta,Frestað. Vísað til athugasemda á umsóknareyðublaði.,"Sótt er um leyfi fyrir áður gerðum breytingum sem fela í sér fjölgun eigna á fyrstu hæð og viðbyggingu í austur, fjölga inngöngum og gluggum í húsinu og byggja geymslu við bílskúr á lóðinni nr. 3 við Dalbraut.  Stærðir: 1. hæð 9,2 ferm., 24,8 rúmm.,geymsluskúr 21 ferm., 50,9 rúmm., samtals 75,7 rúmm.  Gjald kr. 2.500 + 1.893."
1056 (01.01.195.311 01),BN010565,Eiríksgata 35,breyting á innra skipulagi í kj,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir áður gerðum breytingum á húsi og bílskúr á lóðinni nr. 35 við Eiríksgötu.  Gjald kr. 2.180
1679 (01.04.630.102),BN016796,Eyjabakki  2-16,Klæðning austurhliðar Steni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að klæða að utan með steniplötum austurhliðar húsins  á lóðinni nr.  2-16 við Eyjabakka.  Gjald kr. 2.500.  Umsókninni fylgir bréf frá VST, dags. 22. apríl 1998."
1672 (01.01.553.014),BN016727,Fálkagata 26,Samþ .íbúð,Frestað. Vísað til athugasemda á umsóknareyðublaði. Að uppfylltum skilyrðum kemur eignaafmörkun til greina.,"Sótt er um leyfi til að fá samþykkt áður gerða kjallaraíbúð  nr.  00 01  í mhl 02 í húsinu á lóðinni nr. 26 við Fálkagötu.  Gjald kr.  2.500  Skoðunarskýrsla byggingarfulltrúa, dags. 4.júlí 1997,  skoðunarskýrsla heilbrigðisfulltrúa, dags 11. júlí 1997 og aldursstaðfesting íbúðar frá borgarskjalasafni, dags 1. apríl 1951,  fylgja erindinu ásamt samþykki meðeigenda dags. 21. apríl 1998."
1674 (01.01.247.205),BN016741,Flókagata 18,Íbúð í kjallara,Frestað. Vísað til athugasemda á  umsóknareyðublaði.,"Dánarbú Torfa Hjartarsonar sækir um leyfi fyrir íbúð og breytingu á innra fyrirkomulagi í kjallara hússins á lóðinni nr. 18 við Flókagötu.  Gjald kr. 2.500  Erindinu fylgir skoðunarskýrsla byggingarfulltrúa  dags. 21. maí 1997,hússkoðun heilbrigðiseftirlits  dags 24. apríl 1998, ósk um úttekt á breytingu á raflögn dags. 5. nóvember 1946, ósk um úttekt á raflögn dags. 4. ágúst 1939 og heimild raflagnameistara til að leggja raflögn dags. 4. nóvember  1938."
1666 (01.01.461.001 03),BN016669,Grensásvegur 7,"áðurg. br, milliloft, innra skipulag",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir áður gerðum breytingum og millilofti í risi hússins á lóðinni nr. 7 við Grensásveg.  Stærð: Ris 115,4 ferm.,   Gjald kr. 2.500 + 6.275  Samþykki meðeigenda dagsett 20. apríl 1998 fylgir erindinu"
1662 (01.01.191.001 01),BN016629,Grettisgata 64,Eignaskiptasam.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta kaffihúsi á 1. hæð í verslun í húsinu á lóðinni nr. 64 við Grettisgötu.  Gjald kr. 2.500  Samþykki meðeigenda dags. 1. mars 1998 fylgir erindinu.
1667 (01.04.304.001),BN016679,Grjótháls 7-11,Breyting á útliti og milliloft,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi fyrir millilofti í suður-  og austurhluta og breytingum á útliti vegna fjölgunar innkeyrsludyra á ölgerðarhúsi á lóðinni nr. 7-11 v ið Grjótháls.  Stærð: milliloft 284 ferm.   Gjald kr. 2.500
1672 (01.01.140.107),BN016725,Hafnarstræti 9,endurnýjun á B-leyfi frá 7 jan 1997.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að endurnýja byggingarleyfi frá    7. janúar 1997.  Gjald kr. 2.500
1657 (01.01.727.101),BN016577,Háaleitisbraut 66,Klæðning og aðurgerð stækkun söluskála,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir áður gerðir stækkun til vesturs og að klæða að utan með bláum og gráum álplötum söluturninn á lóðinni nr. 66 við Háaleitisbraut.  Stækkun 7 ferm., 22 rúmm.  Gjald kr. 2.500 + 550  Samþykki meðlóðarhafa dags. 1. apríl 1998 og bréf hönnuðar dags. 13. apríl 1998 fylgja erindinu."
1672 (01.01.552.-99 05),BN016724,Háskólalóð  - Suðurg hask loftsk s,Br. á loftskeytisstöð á Melum í Fjarskiptasafn,Frestað. Vísað til athugasemda á umsóknareyðublaði.,"Sótt er um leyfi til að breyta loftskeytastöð í fjarskiptasafn, breyta snyrtingum, setja lyftu og breyta lítilega gluggum á vesturhlið hússins á lóð Háskóla Íslands við Suðurgötu.  Gjald kr. 2.500"
1652 (01.01.184.325),BN016524,Hellusund 7,Br. á gluggum og innra skipulagi rishæðar,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að fækka þakgluggum og breyta innra fyrirkomulagi á rishæð hússins á lóðinni nr. 7 við Hellusund.  Gjald kr. 2.500
1680 (01.01.553.001),BN016808,Hjarðarhagi 23,afmörkun v/eignaskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Vegna eignaskipta er sótt  um að fá samþykkta afmörkun eigna í húsinu á lóðinni nr.  23 við Hjarðarhaga.  Gjald kr 2.500
1674 (01.01.544.401),BN016746,Hjarðarhagi 54-58,Hækka svalahandrið,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að hækka svalahandrið úr heitgalv. rörum ofan á handrið sem fyrir er á húsinu á lóðinni nr. 54-58 við Hjarðarhaga.  Gjald kr. 2.500
1672 (01.02.295.713),BN016728,Hlaðhamrar 44,Br. og hækka skjólgirðingu.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að steypa stoðvegg undir skjólgirðingu og hækka hana um 40 cm á lóðamörkum í vestur við húsið nr. 44 við Hlaðhamra  Gjald kr. 2.500
1665 (01.04.673.107),BN016655,Hólaberg 30-36,sólstofur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að byggja sólstofur vestan við húsin á lóðinni nr. 30 - 36 við Hólaberg.  Stærðir: hús nr. 30 og 36, 19,4 ferm og hús nr. 32 og 34, 18,9 ferm., 199,2 rúmm.  Gjald kr. 2.500 + 4.980  Samþykki meðeigenda dags. 30. mars 1998 fylgir erindinu."
1663 (01.04.937.703),BN016633,Hólmasel 2,Breyta í íbúðir,Frestað. Vísað til athugasemda vegna hljóðvistar.,Sótt er um leyfi til að breyta atvinnuhúsnæði í tvær íbúðir í húsinu á lóðinni nr. 2 við Hólmasel.  Gjald kr. 2.500  Samþykki meðeigenda dags. 27. janúar 1998 og bréf hönnuðar dags. 19. febrúar 1998  fylgja erindinu.
1665,BN016650,Hraunbær 107,Breyta hæðarkóta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að hækka gólfkóta í vestasta íbúðarhúsinu um 60 cm á lóðinni nr. 107 við Hraunbæ.  Gjald kr. 2.500  Umsögn Borgarskipulags dags. 28. apríl 1998 fylgir erindinu.
1483 (01.01.520.301 01),BN014831,Hringbraut 119,Breyttar innréttingar,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta hárgreiðslustofu á 1. hæð í húsinu á lóðinni nr. 119 við Hringbraut.  Gjald kr. 2.387.oo.
1673 (01.01.354.206),BN016732,Kambsvegur 17,V/eignaskipta,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi fyrir smávægilegum breytingum  á innra fyrirkomulagi og skráningu vegna eignaskipta í húsinu á lóðinni nr. 17 við Kambsveg.  Gjald kr. 2.500
1625 (01.01.354.109),BN016257,Kambsvegur 20,Áður gerðar breytingar vegna eignaskipta.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að  fjölga  bílastæða úr einu í þrjú, fyrir áður gerðri geymslu undir stiga og að skipta svölum á 3. hæð vegna eignaskipta í húsinu á lóðinni nr. 20 við Kambsveg.  Gjald kr. 2.500"
1674 (01.04.677.102),BN016742,Keilufell 28,Stækkun á bílskúr og breyting á stofuglugga,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta bílskýli í bílskúr og breyta stofuglugga á húsinu nr. 28 við Keilufell.  Stærð: bílgeymsla 29,7 ferm., 86,9 rúmm.  Gjald kr. 2.500 + 2.173  Samþykki nágranna á teikningu fylgir erindinu."
1677,BN016777,Klapparstígur 7,Tæknirými,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að gera tæknirými á 7. hæð og smávægilegum breytingum á öðrum hæðum  hússins á lóðinni nr. 7 við Klapparstíg.  Gjald kr 2.500.
1664 (01.01.721.001),BN016644,Kringlan  8-12,Apótek,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi í einingu 359 og 361 í húsinu á lóðinni nr. 8-12 við Kringluna.  Gjald kr. 2.500  Meðfylgjandi er samþykkt húsfélagsins.
1678 (01.04.645.302),BN016781,Krummahólar 10,Klæðning,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að klæða hliðar hússins með Alcan álklæðningu og að setja glerskýli með opnanlegum gluggum á suðurhlið hússins á lóðinni nr. 10 við Krummahóla.  Gjald  kr.  2.500
1653 (01.01.346.001),BN016539,Laugarnesvegur 64,Breytingar í kjallara,Frestað. Gera grein fyrir innréttingu í rými 0001.,Sótt er um leyfi fyrir áður gerðum breytingum í kjallara og eignamerkingu hússins á lóðinni nr. 64 við Laugarnesveg.  Gjald kr. 2.500  Með erindinu fylgir ljósrit af kaupsamningi þinglesnum 22. nóvember 1991.
1675 (01.01.171.403),BN016758,Laugavegur 16,Skilti,Samþykkt. Samræmist reglum um skilti.,Sótt er um leyfi fyrir ljósaskilti á norðurhlið hússins á lóðinni  nr. 16 við Laugaveg.  Gjald kr. 2.500
1641 (01.01.172.109 04),BN016414,Laugavegur 45A,áður gerðar breyringar,Frestað.,"Sótt er um leyfi fyrir áður gerðum breytingum á 1. hæð sem felast í að fjarlægja burðarvegg á 1. hæð og sameina tvo veitingastaði í einn í húsinu nr. 45a við Laugaveg.  Gjald kr. 2.500  Bréf VST, dags. 17. febrúar 1998, bréf hönnuðar dags. og samþykki meðeigenda dags."
1673 (01.01.173.026),BN016731,Laugavegur 49,Breytingar á  eignaskiptum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að breyta eignamörkum, eignir nr. 01 01 og nr.  02 01 minnka,  en eignir nr.  01 02 og nr.  02 02 stækka.  Gjald kr.  2.500  Erindinu fylgir  greinargerð hönnuðar, dags. 15.apríl 1998 og ódagsett samþykki meðeigenda."
1671 (01.04.236.602 02),BN016713,Laxakvísl 10 - Raðhús,reykháfur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að gera  arinn og reykháf á húsinu nr. 10 á lóðinni nr. 8-14 við Laxakvísl.  Gjald kr. 2.500  Samþykki meðlóðarhafa dags. 8. febrúar 1998  fylgir erindinu.
1677 (01.01.870.601 18),BN016778,Ljósaland 10 - Raðhús,"Ljósal. 10, br. á innra fyrirkomulagi og útliti",Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og útliti hússins nr. 10 við Ljósaland. Útlitsbreytingar verði í samræmi við núverandi útlit hússins.  Gjald kr. 2.500   Samþykki meðeigenda dags. 20. apríl 1998 fylgir erindinu.
1672 (01.01.243.506),BN016721,Mánagata 12,Áður gerð íbúð,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi fyrir reyndarteikningum vegna eignaskipta og að fá samþykkta áður gerða íbúð í kjallara hússins á lóðinni nr. 12 við Mánagötu.  Gjald kr 2.500.  Erindinu fylgja  skoðunarskýrsla byggingarfulltrúa, dags 5.mars 1998,  skýrsla heilbrigðisfulltrúa dags. 3. apríl 1998 og aldursstaðfesting íbúðar frá 1.  mars 1943."
1671,BN016718,Rafstöðvarvegur 10-12,"Geymsla, skýli og grindverk",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að reisa óeinangrað geymsluhús, opið skýli og tveggja metra há grindverk, allt úr timbri og stáli, á lóðinni nr. 10-12 við Rafstöðvarveg.  Stærðir : Opið skýli 45 ferm., geymsluhús 36 ferm., 106,2 rúmm.  Gjald kr. 2.500 + 2.655 ."
1663 (01.01.524.301),BN016632,Reynimelur 65,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að breyta bílskýli og samþykki fyrir breytingum inni vegna eignaskipta í húsinu á lóðinni nr. 65 við Reynimel.  Stærð: bílgeymsla 53,4 ferm., 134,6 rúmm.  Gjald kr. 2.500 + 3.365"
1590 (01.01.292.107),BN015908,Síðumúli 13,opna á 1. hæð að Síðumúla nr. 15.,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að gera op í vegg á 1. hæð milli Síðmúla 15 og Síðumúla 13.  Gjald kr. 2.387  Samþykki dags. 7. apríl 1998 fylgir erindinu.
1590 (01.01.292.108),BN015909,Síðumúli 15,opna á 1. hæð að Síðumúla nr. 13.,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að gera op í vegg á 1. hæð milli Síðumúla 13 og Síðumúla 15.  Gjald kr. 2.387
1677 (01.01.295.201),BN016775,Síðumúli 34,Breytingar,Frestað. Vantar samþykki meðeigenda.,"Sótt er um leyfi til að breyta hurðum á vesturhlið hússins á lóðinni nr.  34 við Síðumúla.  Gjald kr.  2.500.  Erindinu fylgir bréf, dags. 22.apríl 1998 frá VST."
1650 (01.01.180.301),BN016504,Skólavörðustígur 12,Rreyndarteikningar tilmæli eldvarnaeftirlitsins,Frestað. Milli funda.,Sótt er um samþykki á reyndarteikningum og fyrirhuguðum úrbótum vegna eldvarna í hluta af húsinu og óskað er jafnframt eftir að fá að fjölga matshlutum í húsinu  á lóðinni nr. 12 við Skólavörðustíg.  Gjald kr. 2.500  Samþykki meðeigenda dags. 31. mars 1998
1673 (01.01.171.206),BN016738,Skólavörðustígur 8,Byggja yfir þaksv. og loka að hluta suðursv. íb. 04-01,Frestað. Vantar skráningartöflu.,"Sótt er um leyfi til að loka með gleri hluta suðursvala og að byggja að mestu úr gleri yfir þaksvalir íbúðar 04-01 á lóðinni nr. 8 við Skólavörðustíg.   Stærðir: 25 ferm., 57.5 rúmm.  Gjald kr. 2.500 + 1.437  Samþykki meðeigenda dags. 19. apríl 1998 fylgir erindinu."
1666 (01.01.153.102),BN016662,Skúlagata 20,Skyggni austan húss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að byggja skyggni yfir gönguleið milli þjónustumiðstöðvar við Lingargötu 57-66 að austan og hússins á lóðinni nr. 20 við Skúlagötu að vestan.  Gjald kr. 2.500  Samþykki hönnuðar og eigenda þjónustumiðstöðvar og húsfélagsins Lindargötu 57-66 fylgir erindinu.
1678 (01.01.421.001),BN016780,Skútuvogur 1,Loftr.túða,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir loftræstitúðu á þaki hússins á lóðinni nr. 1 við Skútuvog.  Gjald kr.   2.500  Samþykki meðeigenda, dags. 9. mars 1998 fylgir erindinu."
1669 (01.01.427.401 03),BN016696,Skútuvogur 13A - Versl/skrifstofuhús,Breyting inni,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi fyrir breytingum á annari hæð og millipalli í húsinu á lóðinni  nr. 13A við Skútuvog.  Stærð:  Gjald kr. 2.500
1676 (01.01.420.401),BN016760,Skútuvogur 6,"br. útlit, innrétting, milligólf, afmörkun notaeininga",Frestað. Vísað til athugasemda á umsóknareyðublaði.,"Sótt er um leyfi til að breyta útliti suður- og norðurhliðar, breyta innréttingu 1. hæðar, breyta milligólfum og afmörkun notaeininga hússins á lóðinni nr. 6 við Skútuvog.  Stærðir :  Gjald kr. 2.500."
1675 (01.01.265.201 01),BN016759,Suðurlandsbr. 14,Flytja milliveggi,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til þess að stækka sýningarsal og breyta afgreiðslu verslunar á 1. hæð hússins á lóðinni nr. 14 við Suðurlandsbraut.  Gjald kr. 2.500
1629 (01.04.934.103),BN016294,Tindasel 3,breytingar,Frestað. Skila skal inn samþykki veðhafa sé um slíkt að ræða.,"Sótt er um leyfi til þess að breyta inngangi og reisa Bónus - vindfang með hraðbanka við suðurgafl og setja sorpgám við vesturhlið hússins á lóðinni nr. 3 við Tindasel.  Stærð: 1. hæð 9,4 ferm., 29 rúmm.  Gjald kr. 2.500 + 725   Bréf frá Bónus dags. 21. janúar 1998 fylgir erindinu.  Samþykki meðlóðarhafa dags. febrúar 1998 fylgir erindinu og bréf Ólafs Halldórssonar dags. 11. febrúar 1998 fylgir erindinu."
1560 (01.01.545.201),BN015603,Tómasarhagi 49,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknareyðublaði.,"Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 49 við Tómasarhaga og að nota ris fyrir geymslur.  Gjald kr. 2.387  Samþykki meðeigenda dags. 5. ágúst 1997, skoðunarskýrsla byggingarfulltrúa dags. 7. júlí 1997, skoðunarskýrsla heilbrigðiseftirlits dags. 31. júlí 1997 og ljósrit frá borgarskjalasafni frá 1953."
1673 (01.01.118.201),BN016734,Tryggvagata 17,Breytinga á útidyrum að Tryggvagötu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta inngöngum  1. hæðar Tryggvagötumeginn á lóðinni nr. 17 við Tryggvagötu.  Gjald kr. 2.500
1672 (01.02.340.103),BN016729,Tröllaborgir 6,Breyta kjallararými,Frestað. Vantar að gera grein fyrir frágangi botns.,"Sótt er um leyfi til þess að breyta uppfylltum sökklum í óuppfyllt rými, færa hringstiga og  inngang í kjallara lítilega og breyta þakkanti hússins á lóðinni nr. 6 við Tröllaborgir.  Gjald kr. 2.500"
1676 (01.01.407.903),BN016766,Vatnagarðar,Stækkun á skrifstofu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að stækka skrifstofurými Samskipa á annari hæð í  húsi Samskipa við Vatnagarð.  Gjald: 2.500
1665 (01.01.171.404),BN016653,Vegamótastígur 4,Opna milli húsa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að setja dyr á milli húsanna á lóðinni nr. 4 við Vegamótastíg (mhl 01) og nr. 16 við Laugaveg.  Jafnframt er óskað eftir leyfi til að saga gat í plötu annarrar hæðar hússins við Laugaveg og koma fyrir stiga.  Gjald kr. 2.500  Yfirlýsing Jóns Kristjánssonar vegna burðarþols dags. 1. apríl 1998 og, samþykki eiganda Laugavegs 16 dags 14. apríl 1998 fylgir erindinu."
1652 (01.02.820.207),BN016522,Vesturfold 46,Lagnarými breytt í geymslurými,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að breyta áður samþykktu  lagnarými í  gluggalaust geymslurými í kjallara hússins á lóðinni nr.   nr. 46 við Vesturfold.  Stækkun: 1. hæð 58.2 ferm., 205,1 rúmm.  Gjald kr. 2.500 + 5.127"
1671 (01.01.768.401),BN016719,Vesturhlíð 7,milligólf í mhl 01,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að gera milligólf í suðurhluta austur- og vesturálmu verkstæðisbyggingar á lóðinni nr. 7 við Vesturhlíð.  Stærð 57.8 ferm.  Gjald kr. 2.500.
1675 (01.02.848.005),BN016757,Vesturhús 6,Breytingar inni,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til þess að nota áður aflokað óuppfyllt rými á neðrihæð hússins nr. 6 við Vesturhús.  Stækkun:   Gjald kr. 2.500
1639 (01.04.386.601),BN016398,Viðarás  1-7,nýta kjallara,Frestað. Vantar nýtt mæliblað.,"Sótt er um leyfi til þess að breyta norðaustur mörkum lóða, setja glugga á suðausturveg 2. hæðar hússins nr. 1, setja tvo glugga á norðausturvegg 1. hæðar húss nr. 7 og gera herbergi í útgröfnu rými í kjallara hússins nr. 7 á lóðinni nr. 1-7 við Viðarás.  Gjald kr. 2.500  Bréf eigenda ódagsett fylgir erindinu.  Umsögn skipulags- og umferðarnefndar dags. 23. mars 1998, umsögn Borgarskipulags dags. 20. mars 1998  og 24. apríl 1998 fylgja erindinu."
