nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
1722 (01.01.815.206),BN017223,Háagerði 11,"byggt yfir svalir sunnan, þaki lyft norðan",Frestað. Vísað til athugasemda á umsóknarblaði. Skoðist á staðnum.,"Sótt er um leyfi til að hækka þak á útbyggingu við norðurhlið, byggja yfir svalir á suðurhlið og að sýna ósamþykkta íbúð á efri hæð, hússins á lóðinni nr. 11 við Háagerði.  Stærðir 4,4 ferm. og 15,5 rúmm.  Gjald kr. 2.500 + 387  Samþykki eigenda Háagerðis 13-19 er áritað á teikningu."
1705 (01.01.253.302),BN017050,"Háteigsvegur , Sjómannaskólinn",Íbúð br. í skrifstofurými (vinnuaðstöðu kennara),Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta íbúð í vinnuaðstöðu kennara í Sjómannaskólanum við Háteigsveg.  Gjald kr. 2.500
1720 (01.01.255.204),BN017208,Hjálmholt 8,áður gerð íbúð í kj.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 8 við Hjálmholt.  Íbúðin er að hluta í rými sem hefur verið sem óútgrafið.  Stærðir xx  Gjald kr. 2.500 + xx  Erindinu fylgir samþykki meðeiganda, skoðunarskýrslur heilbrigðiseftirlits og byggingarfulltrúa."
1721 (01.01.819.309),BN017214,Hólmgarður 64,Klæðning,Frestað. Ekki  er hægt að taka afstöðu til  málsins vegna athugasemda við Hólmgarð 66.,Sótt er um leyfi til þess að einangra húsið að utan og múra með múrkerfi á lóðinni nr. 64 við Hólmgarð.  Gjald kr. 2.500  Úttekt á ástandi útveggja dags. 9. júní 1998 fylgir erindinu.
1721 (01.01.819.310),BN017215,Hólmgarður 66,"Múrkl. einangrun, svalahurð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að klæða húsið að utan og múra með múrkerfi, saga niður úr stofuglugga á suðurhlið og setja þar tvöfalda svalahurð, breyta glugga á norðurhlið og stækka eldhús á 1. hæð hússins nr. 66 við Hólmgarð.  Gjald kr. 2.500  Úttekt á ástandi útveggja dags. 9. júní 1998 fylgir erindinu."
1722,BN017220,Kambsvegur 7,Byggja yfir svalir á efri hæð,Synjað. Of nærri lóðarmörkum. Ófullnægjandi lausn.,"Sótt er um leyfi til að byggja yfir suðursvalir á efri hæð (rishæð) hússins á lóðinni nr. 7 við Kambsveg.  Stærð 3,8 ferm. og 9 rúmm.  Gjald kr. 2.500 + 225  Samþykki meðeiganda og nágranna að Kambsvegi 9 og 12 fylgja erindinu."
1723 (01.01.436.129),BN017239,Langholtsvegur 126-130,Grillstaður og loftræsing,Frestað. Vísað til athugasemda á umsóknarblaði. Höfundur hafi samband við heilbrigðiseftirlit.,Sótt er um leyfi fyrir grillstað með loftútblæstri til norðurs í húsi nr. 126   á lóð nr. 126-130 við Langholtsveg.  Gjald kr. 2.500  Samþykki nokkurra meðlóðarhafa fylgir erindinu.
1722 (01.02.543.002),BN017222,Mosarimi 26-30,Þvottahús og bað,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að færa baðherbergi í húsiu nr. 26 á lóðinni nr. 26-30 við Mosarima.  Gjald kr. 2.500
1716 (01.01.424.001),BN017167,Skútuvogur 7,Stækkun millilofts ofl,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir breytingum á húsi Baugs sem meðal annars fela í sér stækkun millilofts á lóðinni nr. 7 við Skútuvog.  Stærð: Milliloft stækkun 409,2 ferm.  Gjald kr. 2.500  Mæliblað frá Reykjavíkurhöfn dags. í maí 1998 fylgir erindinu."
1722 (01.02.526.606),BN017229,Smárarimi 104,Garðskáli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að reisa garðskála úr timbri og gleri við suðurhlið hússins á lóðinni nr. 104 við Smárarima.  Stærðir 19,1 ferm. og 47,5 rúmm.  Gjald kr. 2.500 + 1.187"
1716 (01.04.232.204),BN017166,Stangarhylur 7,Syðra hús ásamt stækkun miðhúss.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja seinni áfanga (syðri hluta) áður samþykkts húss ásamt stækkun miðju til austurs og vesturs og hækkunar miðju um eina hæð á lóðinni nr. 7 við Stangarhyl.  Stærð: Stækkun 1. hæðar 86,3 ferm., stækkun 2. hæðar 382,3 ferm., samtals 824 rúmm.  Gjald kr. 2.500 + 20.600"
1722 (01.01.463.101),BN017226,Suðurlandsbr. 46-54,br. innr. og útsogskerfi á nr. 50,Frestað. Kynna fyrir meðeigendum.,Sótt er um leyfi til að breyta innréttingum og notkun og setja upp útblástursbúnað á 1. hæð hússins að Suðurlandsbraut nr. 50.  Gjald kr. 2.500  Meðfylgjandi er bréf Ásgerðar Flosadóttur dags. 9. júlí 1998 og umboð eiganda dags. 24. júní 1998.
1723 (01.01.264.003 02),BN017230,Vegmúli 3,núverandi fyrirkomulag,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við kjallara í suðaustur og samþykki fyrir teikningum af núverandi fyrirkomulagi í húsinu nr. 3 við Vegmúla.  Stærð: Viðbygging kjallara 18,4 ferm., 51,6 rúmm., leiðslukjallari 9,1 ferm., 25,5 rúmm., samtals 27,5 ferm., 77,1 rúmm.  Gjald kr. 2.500 + 1.928"
1723 (01.02.342.208),BN017235,Vættaborgir 150,"18 cm hækkun á kvisti,  breytingar í samræmi við verkfræðiteikningar",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir leiðréttum teikningum til samræmis við sérteikningar þar sem þak hækkar um 5 sm   á húsinu á lóðinni nr. 150 við Vættaborgir.  Stærð:  Gjald kr. 2.500
1694 (01.04.351.301),BN016944,Ystibær 13,"þakbr, og bílskýli",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að setja timburþak yfir steypta þakplötu á bílskúr á lóðinni nr. 13 við Ystabæ.  Stærð: 18,3 rúmm.  Gjald kr. 2.500 + 458  Samþykki nágranna fylgir erindinu (á teikningu)."
1675 (01.04.606.101),BN016754,Þangbakki 8-10,V/eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi í kjallara og á 1. hæð vegna eignaskipta í húsinu nr. 8-10 við Þangbakka.   Stærð: Stækkun 1.hæðar 5,5 ferm., 14,9 rúmm.  Gjald kr. 2.500 + 373"
1724 (01.01.244.001 06),BN017242,Þverholt 18 - Sérhæfð eign,leiðrétt á glugga við andd. og skrt.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir breytingu á anddyri og biðstofu og leiðréttingu á skráningartöflu fyrir mhl 06 á lóðinni nr. 18 við Þverholt. Jafnframt verði teikning nr. 03, samþ. á afgreiðslufundi byggingarfulltrúa þann 26. maí 1998, felld úr gildi.  Gjald kr. 2.500"
1724 (01.01.850.301),BN017246,Búland 1-31 2-40,Trjáfelling á Búlandi 22,Samþykkt. Með vísan til umsagnar Garðyrkjustjóra.,Sótt er um leyfi til þess að fella fjögur grenitré við húsið nr. 22 við Búland.  Málinu fylgir umsögn Garðyrkjustjóra.
1725 (01.01.117.-96),BN017250,Geirsgata Verbúðarb.,Tölusetning húsa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Reykjavíkurhöfn sækir um breytingu á tölusetningu eftirtaldra húsa við Austurhöfn. Húsin hafa áður verið talin við Ægisgötu, Verið og Tryggvagötu. Húseignin Hafnarbúðir við Tryggvagötu verði skráð Geirsgata 9, húseignin Verbúðir við Austurhöfn eða Verið 1-10 verði skráð Geirsgata 3, 3a, 3b, 5, 5a, 5b, 7, 7a, 7b, 7c og húseignin Skeifan við Ægisgötu/Tryggvagötu verði skráð Geirsgata 1."
1723 (01.01.354.205),BN017237,Kambsvegur 19,trégirðing á lóðamörkum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að reisa 150 sm háa timburgirðingu á lóðarmörkum við lóðirnar nr. 17 við Kambsveg og 34-36 við Hjallaveg. Samþykki allra viðkomandi lóðarhafa fylgir erindinu.
1725 (01.02.585.0--),BN017251,Langirimi verslun,Brottflutningur bráðabirgða verslunarhúss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Ofangreint fyrirtæki óskar eftir leyfi til brottflutnings á bráðabirgða verslunarhúsnæði á bílastæðalóð gengt Langarima 21-23. Landnúmer 172547, fastanúmer 221-4181, matshluti 01.Stærð 128 ferm.   Húsið var flutt á brott 20. mars 1998 á starfssvæði Ásgarðs  í Lækjarbotnum í Kópavogi."
1724 (01.01.245.217),BN017248,Stórholt 18,Fella grenitré og þynna reynitré,Samþykkt. Með vísan til umsagnar Garðyrkjustjóra.,Sótt um leyfi til að fella grenitré og þynna reynitré á lóðinni nr. 18 við Stórholt.  Umsögn Garðyrkjustjóra fyrlgir erininu.
1724 (01.02.529.701),BN017249,Viðarrimi 20-20C,Númerabreyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Ofanritaður sækir um leyfi fyrir númerabreytingu á húsinu nr. 20b við Viðarrima. Óskað er eftir því að húsið verði tölusett sem Viðarrimi 22 og lóðin verði Viðarrimi 20, 20a, 22 og 24."
1724 (01.01.540.015),BN017247,Víðimelur 56,Sótt um leyfi til að fella tré á lóðinni nr. 56,Samþykkt. Með vísan til umsagnar Garðyrkjustjóra.,Sótt er um leyfi til að fella grenitré á lóðinni nr. 56 við Víðimel.  Umsögn Garðyrkjustjóra fylgir erindinu.
1692 (01.01.701.302),BN016924,Engihlíð 7,þakgluggar,Jákvætt. Að uppfylltum skilyrðum.  Minnka kvisti til samræmis við umsögn Borgarskipulags.,Spurt er hvor leyft verði að stækka kvisti á norður- og suðurhlið á þaki  og setja litla þakglugga á þak hússins á lóðinni nr.  7 við Engihlíð.  Umsögn Borgarskipulags dags. 23. júní 1998 fylgir erindinu.
1723 (01.01.411.101),BN017236,Holtavegur 11,auglýsing á stúkuvegg (fsp),Frestað. Framvísa skal sönnun á heimild til auglýsinga á veggnum og tímalengdar hennar.,"Spurt er hvort leyft verði að mála auglýsingar og festa útskiptanleg auglýsingaspjöld af stærðinni 2,5+6 m (15 ferm.) á  þá veggi áhorfendasvæða á lóðinni nr. 11 við Holtaveg sem snúa að Sæbraut. Veggstærð er samtals um 250 ferm."
1722 (01.04.675.209),BN017228,Neðstaberg 1,Breyting á garðhýsi,Frestað. Fer illa á húsi.  Sýna betri lausn.,Spurt er hort leyft yrði að stækka garðhýsi við vesturhlið hússins á lóðinni nr. 1 við Neðstaberg.
1696 (01.01.183.201),BN016967,Skálholtsstígur 7,Útitröppur og stigi innanhúss,Neikvætt. Með vísan til umsagnar Húsafriðunarnefndar og Árbæjarsafns.,"Spurt er hvort leyft yrði að steypa útitröppur við bakhlið hússins, innrétta íbúð á 2. hæð og rishæð, setja hringstiga í útbyggingu í norður og breyta stiga upp í turn hússins á lóðinni nr. 7 við Skálholtsstíg.  Umsögn Húsafriðunarnefndar ríkisins dags. 24. júní 1998 og umsögn Árbæjarsafns dags. 24. júní 1998 fylgir erindinu."
