nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
1621 (01.01.174.226),BN016215,Grettisgata 53A,kvistur og fl.,Samþykkt. Samræmist byggingarreglugerð.,Sótt er um leyfi til þess að setja kvist á þak að sunnan verðu og breyta innra fyrirkomulagi í húsinu á lóðinni nr. 53A við Grettisgötu.  Gjald kr. 2.387
1571 (01.04.302.301),BN015710,Grjótháls 5,geymsluloft,Frestað. Umsækjandi hafi samband við byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta eignarhaldi, setja inn milliloft, geymsluloft á 2. hæð, breyta gluggum, fjölga innkeyrsluhurðum, auka lofthæð á 2. hæð, 3. hæð og 4. hæð og breyta klæðningu á húsinu á lóðinni nr. 5 við Grjótháls.  Stærð: 2. hæð 237 rúmm., 3. hæð 93 rúmm., 4. hæð 66,1 rúmm., 396,1 rúmm,-., milligólf 2. hæð 127,9 ferm.  Gjald kr. 2.387 + 9.455"
1621 (01.01.118.502),BN016219,Hafnarstræti 17,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta verslunarrými á 1. hæð og kjallara í veitinga- og samkomuhús með tilheyrandi breytingum á tröppum við austurgafl hússins á lóðinni nr. 17 við Hafnarstræti.  Gjald kr. 2500  Bréf  Árbæjarsafns dags. 29. október 1997 varðandi breytingu á þaki fylgir erindinu.
1621 (01.04.334.201),BN016211,Hraunbær 18,Reyndarteikning,Samþykkt. Samræmist byggingarreglugerð.,Sótt er um að fá samþykktar reyndarteikningar af kjallara hússins á lóðinni nr. 18 við Hraunbæ.  Gjald kr. 2.387
1621 (01.04.334.201),BN016210,Hraunbær 24,Reyndarteikning,Samþykkt. Samræmist byggingarreglugerð,Sótt er um að fá samþykktar reyndarteikningar af hússins á lóðinni nr. 24 við Hraunbæ.  Gjald kr. 2.387
1618 (01.01.741.301),BN016185,Hvassaleiti  56-58,loka hurðargati á skrifstofu og gera nýtt á öðrum stað,Samþykkt. Samræmist byggingarreglugerð.,Sótt er um leyfi til þess að breyta staðsetningu hurðar á skrifstofu á 1. hæð hússins á lóðinni nr. 56-58 við Hvassaleiti.  Gjald kr. 2.387
1616 (01.01.723.101),BN016164,Kringlan 7,Breytingar á innréttingum á 3. hæð,Frestað. Vantar eignanúmer.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á 3. hæð hússins á lóðinni nr. 7 við Kringluna.  Gjald kr. 2.387
1602 (01.01.441.307),BN016024,Langholtsvegur 166,Reyndarteikning vegna eignaskiptas.,Samþykkt. Samræmist byggingarreglugerð.,Sótt er um leyfi fyrir áður gerðum breytingum samkvæmt meðfylgjandi teikningum á bílgeymslu og húsi á lóðinni nr. 166 við Langholtsveg.  Gjald kr. 2.387  Erindið var kynnt fyrir eigenda kjallaraíbúðar. Engar athugasemdir hafa borist.
1593 (01.01.183.007),BN015935,Laufásvegur 4,Breyta verslun í íbúð,Samþykkt. Samræmist byggingarreglugerð.,"Sótt er um leyfi til að breyta atvinnuhúsnæði (verslun) í íbúð, breyta gluggum á fram- og bakhlið,  klæða 1. hæð að utan með bárujárni og einangra húsið á lóðinni nr. 4 við Laufásveg.  Gjald kr. 2.387"
1620 (01.01.240.103),BN016202,Laugavegur 118,Sótt er um að setja skyggni.,Samþykkt. Samræmist byggingarreglugerð.,"Sótt er um leyfi til þess að koma fyrir skyggni, skipta um útihurð og breyta númerum húss C og húss D á lóðinni nr. 118 við Laugaveg samkvæmt meðfylgjandi bréfi.  Gjald kr. 2.387  Bréf hönnuðar dags. 30. desember 1997 og afrit af bréfi húseigenda að Laugavegi 118 dags. 11. nóvember 1996 fylgja erindinu."
1620 (01.04.376.304),BN016204,Lækjarás 8,Sótt er um að stækka glugga neðri hæðar og fleira.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum sem fela í sér sameiningu tveggja íbúða og brottfallstiga í austurhluta húss , gera breytingar á stiga og innra fyrirkomulagi og stækka glugga á austurvegg neðri hæðar hússins á lóðinni nr. 8 við Lækjarás.  Gjald kr. 2.387"
1619 (01.01.140.307),BN016194,Pósthússtræti 5,Sótt er um leyfi fyrir rafhúðaðir  álstafir.,Samþykkt. Samræmist skiltareglugerð.,Sótt er um leyfi til þess að setja skilti á vestur og suðurhliða hússins á lóðinni nr. 5 við Pósthússtræti. Skiltið er gert úr anodíseruðum álstöfum. Núverandi skilti á horni hússins verður fjarlægt.   Gjald kr. 2.387  Umsögn Árbæjarsafns dags. 23. desember 1997 og umsögn Húsafriðunarnefndar dags. 23. desember 1997 fylgja erindinu.
1602 (01.01.135.106),BN016022,Ránargata 20,Sótt er um leyfi fyir reyndarteikningar vegna eignaskipti.,Samþykkt. Samræmist byggingarreglugerð.,Sótt er um að fá samþykktar teikningar af núverandi fyrirkomulagi vegna eignaskipta í húsinu á lóðinni nr. 20 við Ránargötu.  Gjald kr. 2.387
1620 (01.01.832.301),BN016208,Réttarholtsvegur21-25,Sótt er um að klæða húsið að utan og fleira.,Frestað. Gera grein fyrir stækkun. Vantar skráningartöflu. Gera grein fyrir klæðningu.,"Sótt er um leyfi til þess að einangra húsið á lóðinni nr. 21-25 við Réttarholtsveg að utan og klæða með steindri klæðningu og setja nýtt þak með meiri þakhalla ( 12,5° ).  Gjald kr. 2.387  Ástandsskýrsla dags. 4. desember 1997 fylgir erindinu."
1622 (01.01.281.408),BN016227,Safamýri 47,áður gerð ´búð í kjallara,Synjað. Samræmist ekki byggingarreglugerð.,"Sótt er um að fá samþykkta áður gerða íbúð í kjallara hússins á lóðinni nr. 47 við Safamýri.  Gjald kr. 2.387  Samþykki meðeigenda dags. 24. nóvember 1997, skoðunarskýrslur byggingarfulltrúa dags. 5. janúar 1998, skoðunarskýrsla heilbrigðiseftirlits dags. 5. janúar 1998 og ljósrit af brunamati dags. 25. ágúst 1962 fylgja erindinu."
1621 (01.01.460.102),BN016213,Skeifan 5,br. á innréttingu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta útihurðum og gluggum í annari einingu á austurhlið hússins á lóðinni nr. 5 við Skeifuna og gera milliloft í hluta hússins.  Stærð: milliloft 32 ferm.  Gjald kr. 2.500
1612 (01.01.264.202),BN016123,Suðurlandsbr. 28,Milliveggur á 4. hæð fjarlægður og fleira.,Samþykkt. Samræmist byggingarreglugerð.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 1. hæð í mhl. 01, mhl. 02 og á 4. hæð í mhl. 02 í húsinu á lóðinni nr. 28 við Suðurlandsbraut.  Gjald kr. 2.387"
1618 (01.04.063.502),BN016182,Tangarhöfði 4,Sótt er um leyfi fyrir glerbyggingu við stigahús og fleira.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja glerskála við stigahús, breyta glugga og innkeyrsludyrum á austurhluta 1. hæðar hússins á lóðinni nr. 4 við Tangarhöfða.  Stærð: glerskáli 1. hæð 10,4 ferm., 66,3 rúmm.  Gjald kr. 2.387 + 1.575"
1621 (01.04.063.201),BN016218,Vættaborgir 23,"br, á útliti og bílastæði",Frestað. Málinu vísað til umsagnar Borgarskipulags.,"Sótt er um leyfi til þess að koma fyrir bílastæðum norðan húss að Dvergshöfða, setja innakstursdyr á neðri hæð norðurhliðar og nota hæðina fyrir bílastæði í húsinu á lóðinni nr. 23 við Vagnhöfða.  Gjald kr. 2.500"
1619 (01.02.343.004),BN016199,Vættaborgir 101-103,Endurnýjun á byggingarleyfi.,Samþykkt. Í samræmi við skipulag og byggingarreglugerð. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Bókun byggingarfulltrúa: Athygli umsækjanda er vakin á byggingarfrestum.,"Sótt er um endurnýjun á byggingarleyfi fyrir tveggja. hæða parhús úr steinsteypu samkvæmt teikingum sem samþykktar voru 28. nóvember 1996 á lóðinni nr. 101-103 við Vættaborgir.  Stærð hvort hús: 1. hæð 71,7 ferm., 2. hæð 73,1 ferm., bílgeymsla hús nr. 101, 25,9 ferm., bílgeymsla hús nr. 103, 27,9 ferm., samtals hús nr. 101, 170,7 ferm., hús nr. 103, 172,7 ferm., 1040,2 rúmm.  Gjald kr. 2.387 + 24.741"
1623 (01.01.161.004),BN016230,Hólavallagata 7,Leiðrétting á stærðum,Samþykkt.,"Á fundi byggingarnefndar þann 12. júní s.l., var samþykktur bílskúr á lóðinni nr. 7 við Hólavallagötu.  Stærðir voru bókaðar 36 ferm., 90 rúmm., en á að vera 33,8 ferm., 84 rúmm."
1622 (01.01.241.103),BN016228,Stakkholt 2-4,Breyting á skráningu,Samþykkt.,"Sótt er um leyfi til þess að skrá ofangreinda lóð og húseignir sem hér segir.  Lóðin verði skráð sem Þverholt 9, Brautarholt 1 og Stakkholt 3.  Byggingar með Þverholti þ.e. mhl. nr. 10 og 13 alls 13056 rúmm., verði Þverholt 9, byggingar með Brautarholti þ.e. mhl. nr. 01, 02, 03, 04, 09 og 12 alls 13475 rúmm., verði Brautarholt 1 og byggingar með Stakkholti þ.e. mhl. nr. 01, 02 og 01 verði Stakkholt 3."
1615 (01.04.335.201),BN016152,Hraunbær 92,Gera íbúð í kj. t.v. að séreignarhluta.,Frestað. Á milli funda.,Spurt er hvort samþykkt yrði íbúð á 1. hæð hússins á lóðinni nr. 92 við Hraunbæ.
1619 (01.01.802.409),BN016191,Hvammsgerði 12,gera lokað anddyri,Jákvætt Útfærsla og efnisval ófullnægjandi.,Spurt er hvort leyft verði að setja skjólvegg á norðausturhlið við inngang á 1. hæð hússins á lóðinni nr. 12 við Hvammsgerði.
1620 (01.01.152.517),BN016207,Hverfisgata 57,Spurt er hvort leyfi yrði að setja steina 25 cm há við endan á lóðarmörkum.,Frestað. Fyrirspyrjandi geri betri grein fyrir fyrirspurn sinni.,Spurt er hvort leyft verði að setja kantstein við lóðarmörk nr. 57 og 57a við Hverfisgötu.
1620,BN016201,Meistari - Húsasmíðameistari,Löggilding,,Ofanritaður sækir um leyfi byggingarnefndar til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem húsasmíðameistari.
