nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
18017 (01.02.341.305),BN018017,Jötnaborgir 1-3,Breyting á innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir tilfærslu á baðherbergi og þvottaherbergi auk breytinga á eldhúsi í húsinu nr. 1 á lóðinni nr. 1-3 við Jötnaborgir.  Gjald kr. 2.500
16623 (01.01.182.139),BN016623,Klapparstígur 37,Gera tvær íbúðir,Synjað. Samræmist ekki ákvæðum byggingarreglugerðar nr. 441/1998.,"Sótt er um leyfi til að skipta íbúð á 2. hæð í tvær fullgildar íbúðir.  Gjald kr. 2.500  Samþykki meðeiganda dags. 15. mars 1997, hússkoðun heilbrigðiseftirlits dags. 27. janúar 1997 og íbúðarskoðun byggingarfulltrúa dags. 23. janúar 1997 fylgja erindinu."
17819 (01.01.355.007),BN017819,Kleppsvegur 102,áður gerðar íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum íbúðum í kjallara og á 1. hæð hússins á lóðinni nr. 102 við Kleppsveg.    Gjald kr. 2.500
17952 (01.04.324.002),BN017952,Krókháls 6,Móttökuloftnet,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp móttökudisk á austurhluta lóðarinnar nr. 6 við Krókháls.  Gjald kr. 2.500  Samþykki lóðarhafa að Lynghálsi 7 dags. 5. nóvember 1998 fylgir erindinu.
17861 (01.01.32-.-96),BN017861,Köllunarklettsvegur 4,"Innr. skrifst, stækka glugga, nýr inngangur",Afgreiðslu málsins frestað þar til niðurstaða skipulagsvinnu liggur fyrir.,"Sótt er um leyfi til að gera nýjan inngang og skyggni við suðausturhlið, stækka glugga og breyta innra fyrirkomulagi í notaeiningu 0202 í húsinu á lóðinni nr. 4 við Köllunarklettsveg.  Gjald kr. 2.500  Samþykki meðeigenda dags. 3. nóvember 1998 og bréf Reykjavíkurhafnar dags. 23. nóvember 1998 fylgir erindinu."
17963 (01.01.445.103),BN017963,Langholtsvegur 180,Áður gerð íbúð í risi,Synjað. Samræmist ekki reglum um áður gerðar íbúðir.,"Sótt er um samþykki fyrir áður gerðri íbúð í risi hússins á lóðinni nr. 180 við Langholtsveg.  Gjald kr. 2.500  Virðingagjörð dags. 28. febrúar 1961, íbúðaskoðun byggingarfulltrúa dags. 23. október 1998, hússkoðun heilbrigðiseftirlits dags. 11. nóvember 1998 og bréf með umboði vegna umsækjanda dags. 13. nóvember 1998 fylgir erindinu."
17682 (01.01.355.202 02),BN017682,Langholtsvegur 21,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi, skiptingu bílgeymslu í tvær einingar, tilfærslu á inngangi í kjallara og tilheyrandi breytingu glugga á norð-austur og norð-vesturhlið og breytingu glugga á suð-austurhliðum hússins á lóðinni nr. 21-23 við Langholtsveg.  Gjald kr. 2.500  Samþykki meðeiganda (á teikningu) fylgir erindinu."
17938 (01.01.185.605),BN017938,Laufásvegur 53-55,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi húsanna nr. 53 og 55 á lóðinni nr. 53-55 við Laufásveg.  Gjald kr. 2.500
17969 (01.01.383.208),BN017969,Laugarásvegur 53,Reyndart. v. eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir lokun milli eigna upp í stiga í stigahúsi hússins á lóðinni nr. 53 við Laugarásveg.  Gjald kr. 2.500
13818 (01.01.240.103 07),BN013818,Laugavegur 118,Eldvarnarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir breytingum vegna eldvarna í kjallara og á 1. hæð hússins á lóðinni nr. 116-118 við Laugaveg.  Gjald kr. 2.250
17975 (01.01.250.201),BN017975,Laugavegur 170-174,Gluggabr. og skilti á austurhlið,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta gluggum og samþykkja skilti á austurhlið húss Heklu á lóðinni nr. 170-174 við Laugaveg.  Gjald kr. 2.500
17800 (01.11.731.08 01),BN017800,Laugavegur 50B,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal meðfylgjandi samþykki sem kvöð á lóðina nr. 52 við Laugaveg.,"Sótt er um samþykki fyrir áður gerðri stækkun kjallara, útbyggðum glugga á 1. hæð og þakglugga í suður á húsinu á lóðinni nr. 50B við Laugaveg.  Stærð: Viðbygging kjallara 12,5 ferm., 29,1 rúmm., rúmmálssaukn v. glugga 1. hæð 1,7 rúmm.  Gjald kr. 2.500 + 770  Samþykki nágranna að Laugavegi 52 (á teikningu) fylgir erindinu."
17912 (01.04.326.003 01),BN017912,Lyngháls 3,Br. inni á 2. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að innrétta rannsóknastofu í vestari hluta 2. hæðar hússins á lóðinni nr. 3 við Lyngháls.  Gjald kr. 2.500
17914 (01.04.326.003 01),BN017914,Lyngháls 3,Br á dyrum og innra frkl 2. h. (1.h.frá Lyngh.),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja vindfang og breyta dyrum við suðurhlið og breyta innra fyrirkomulagi í vesturhluta 2. hæðar 1. hæð frá Lynghálsi) hússins á lóðinni nr. 3 við Lyngháls.  Stækkun: 5,9 ferm., 15,6 rúmm.  Gjald kr. 2.500 + 390  Samþykki meðeigenda áritað á teikningu fylgir  erindinu."
17964 (01.02.846.802 01),BN017964,Miðhús 15,Anddyri og skýli að bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að byggja léttbyggða viðbyggingu að norðurhlið og yfirbyggt skýli að bílskúr á lóðinni nr. 15 við Miðhús.  Stærð: Viðbygging 7,1 ferm., 18,7 rúmm.  Gjald kr. 2.500 + 468"
17649 (01.01.190.026 01),BN017649,Njálsgata 35,Vegna eignaskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um að fá samþykkta teikningu vegna  gerðar eignaskiptayfirlýsingar af  mhl. 01 á lóðinni nr. 35 við Njálsgötu.  Gjald kr. 2.500  Samþykki meðeiganda, dags. 15. maí 1998, virðingagjörð, dags. 1. mars 1942, ljósrit af bréfi byggingarnefndar v. svala, dags. 3. júní 1932 og bréf frá hönnuði, dags. 12. október 1998 fylgir erindinu."
17970 (01.01.190.121),BN017970,Njálsgata 59,vegna eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum í kjallara vegna gerðar eignaskiptalýsingar á lóðinni nr. 59 við Njálsgötu.  Gjald kr. 2.500
17997 (01.01.184.519),BN017997,Óðinsgata 15,Bílgeymsla,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar Borgarskipulags.,Sótt er um leyfi til þess að stækka útigeymslu á baklóð og breyta í tvöfalda bílgeymslu á lóðinni nr. 15 við Óðinsgötu.  Stærð: Bílgeymsla xxx  Gjald kr. 2.500 +xxx  Samþykki meðeiganda dags. 12. nóvember 1998 fylgir erindinu.
17786 (01.01.243.115),BN017786,Rauðarárstígur 42,Reyndarteikningar,Frestað. Frágangi teikninga enn ábótavant og er þetta í þriðja skipti sem svo er vegna umsóknar þessarar.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi í húsinu á lóðinni  nr. 42 við Rauðarárstíg. Í kjallara er sýnd ósamþykkt íbúð.  Gjald kr. 2.500  Teikningar eru áritaðar af stjórn húsfélagsins. Erindinu fylgja afsöl dags. 9. janúar 1971 og 21. september 1943.
17802 (01.01.136.208 01),BN017802,Ránargata 5A,teikn v. eignask,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Lára Jónasdóttir f.h. dánarbús Hrefnu Jónsdóttur sækir um leyfi fyrir núverandi innra og ytra fyrirkomulagi í húsinu á lóðinni nr. 5A við Ránargötu.  Gjald kr. 2.500
17923 (01.04.309.201),BN017923,Réttarháls 4,Breytingar inni og úti,"Frestað. Eftir standa athugasemdir sem þarf að lagfæra, sjá  umsóknarblað.","Sótt er um leyfi fyrir breyttum stærðum eigna, fyrir tilfærslu á inntaksrými, fjölgun bílastæða, breytingu á  tröppum, fjölgun á gluggum á göflum og suðurhlið ásamt breyttri klæðningu hússins nr. 4 við Réttarháls.  Jafnframt er sótt um að fá að lækka gólfkóta hússins um 60 cm og leiðrétta stærðir.  Stærð: 1. hæð var 2708,8 ferm., verður 2719, 3 ferm., 2. hæð óbreytt, rúmmál var 33392,8 rúmm., verður 33393,1 rúmm.  Gjald kr. 2.500 + 8"
17953 (01.01.293.205),BN017953,Síðumúli 17,Gluggabreyting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja glugga á austurgafl bakbyggingar hússins á lóðinni nr. 17 við Síðumúla.  Gjald kr. 2.500
17994 (01.01.295.201),BN017994,Síðumúli 34,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir innréttingu á kæl- og pökkunarklefa í vesturenda hússins á lóðinni nr. 34 við Síðumúla.  Gjald kr. 2.500  Bréf hönnuðar dags. 18. nóvember 1998 og ljósrit af samkomulagi eiganda dags. 21. október 1989 fylgir erindinu.
17968 (01.01.273.103),BN017968,Skaftahlíð 12-22,Br skráningu mhl 03 og 06,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu fyrstu hæðar (kjallari)  húsanna  á lóðinni nr. 12-22 við Skaftahlíð.
17753 (01.01.274.201),BN017753,Skaftahlíð 24,Áður gerðar breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum breytingum í kjallara og fjölgun bílastæða í vesturhorni á lóðinni nr. 24 við Skaftahlíð.  Stærð: Stækkun kjallara 117,8 ferm., 325,1 rúmm.  Gjald kr. 2.500 + 8.128"
17478 (01.01.703.401),BN017478,Skógarhlíð 10,Kennsla í sjúkraþj. á vegum HÍ á 2. og 3. h,Frestað. Vísað er til fyrri athugasemda auk þeirra atriða er fram koma í bréfi gatnamálastjóra.,Sótt er um leyfi til að koma fyrir skólastarfsemi á vegum HÍ (sjúkraþjálfun) á 2. og 3. hæð hússins á lóðinni nr. 10 við Skógarhlíð.  Gjald kr. 2.500  Erindinu fylgir bréf hönnuðar dags. 29. september og tvö bréf sama aðila dags. 14. október 1998 og yfirlýsing nokkurra meðlóðarhafa dags. 28. september 1998.  Málinu fylgir bréf gatnamálastjóra dags. 9. nóvember 1998.
17954 (01.01.705.702),BN017954,Skógarhlíð 18,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á húsinu á lóðinni nr. 18 við Skógarhlíð.  Gjald kr. 2.500
17971 (01.01.154.401 10),BN017971,Skúlagata 40A,inngangur 1 hæð norður,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja nýjan inngang á norðurhlið 1. hæðar hússins nr. 40 á lóðinni nr. 40-40b við Skúlagötu.  Gjald kr. 2.500  Samþykki húsfélags dags. 12. nóvember 1998 og bréf umsækjanda dags. 17. nóvember 1998 fylgir erindinu.
17602 (01.01.421.701 01),BN017602,Skútuvogur 5,Kj. undir íðari áfanga skemmu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal kvöð um notkun á bílageymslu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að gera vöru- og bílageymslukjallara undir austurhluta skemmu á lóðinni nr. 5 við Skútuvog. Jafnfamt verði teikningar samþykktar 13. feb. 1997 felldar úr gildi.  Stærðir: Geymslukjallari 444,8 ferm., bílageymslukjallari 444,8 ferm., samtals 2757,8 rúmm.  Gjald kr. 2.500 + 68.944  Erindinu fylgir bréf Reykjavíkurhafnar dags. 21. september 1998."
17974 (01.01.232.202),BN017974,Sóltún 30,Breytt skipulag bílastæða á lóð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta fyrirkomulagi bílastæða á lóð hússins nr. 30 við Sóltún.  Gjald kr. 2.500
17990 (01.01.800.206 01),BN017990,Stóragerði 11,Klæðning m Steni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að klæða húsið á lóðinni nr. 11 við Stóragerði að utan með sléttum og steindum plötum.   Gjald kr. 2.500  Erindinu fylgir bréf hönnuða dags. 17. nóvember 1998.
17651 (01.01.463.101 03),BN017651,Suðurlandsbr. 50,Br og útblástursrist á söluturn á 1. h.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innréttingum í söluturni á 1. hæð og setja útblástur í opnanlega glugga á austurhlið hússins á lóðinni nr. 50 við Suðurlandsbraut.  Gjald kr.  2.500  Með erindinu fylgir bréf RJ-verkfræðinga ehf móttekið 20. október 1998 vegna síunar á útblæstri og umsögn yfirverkfræðings  byggingarfulltrúa dags. 21. október 1998.  Mótmæli meðeigenda dags. 13. nóvember 1998 fylgja erindinu.
17847 (01.01.335.301),BN017847,Sundagarðar 2,Breytt flóttaleið úr bílakj. ofl,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir flóttaleið úr bílakjallara um tröppur við suðvesturhorn og fyrir minniháttar breytingum á innra fyrirkomulagi í húsinu á lóðinni nr. 2 við Sundagarða. Jafnframt verði teikningar samþykktar 13. júlí 1998 felldar úr gildi.  Gjald kr. 2.500
17776 (01.40.224.01),BN017776,Sævarhöfði 33,Stakstætt ljósaskilti utan lóðar,Samþykkt.,"Sótt er um leyfi fyrir stakstæðu skilti með 2 upplýstum myndflötum á lóð Björgunar við Sæavarhöfða 33. Mesta hæð er um 2.8 m og hvor myndflötur er um 6 ferm., að stærð.  Gjald kr. 2.500  Erindinu fylgir bréf Reykjavíkurhafnar dags. 27. okt. 1998."
17972 (01.01.532.006),BN017972,Sörlaskjól 42,V/eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta skráningu og innra fyrirkomulagi í bílgeymslu (fiskbúð), kjallara og í risi hússins á lóðinni nr. 42 við Sörlaskjól.  Gjald kr. 2.500"
17961 (01.01.554.103),BN017961,Tómasarhagi 19,Áður gerðar br. v. eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum á fyrirkomulagi í kjallara hússins á lóðinni nr. 19 við Tómasarhaga.  Gjald kr. 2.500  Samþykki meðeiganda dags. í september 1998 fylgir erindinu.
17884 (01.04.712.001 44),BN017884,Vatnsveituv. Fákur,viðbygging Faxaból 13,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að byggja við hesthúsið að Faxabóli 13 við Vatnsveituveg.   Stækkun: 26,6 ferm., 87,9 rúmm.  Gjald kr. 2.500 + 2.197  Erindinu fylgir samþykki meðeigenda dags. 2. nóv. 1998.  Útskrift úr gerðabók skipulags- og umferðarnefndar frá 12. október 1998 og ljósrit af bréfi framkvæmdastjóra Fáks dags. 19. okt. 1998 fylgir erindinu."
17909 (01.04.386.601 03),BN017909,Viðarás 1-7,Stækkun kjallara á Viðarási 5,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til að stækka neðri hæð hússins nr. 5 á lóðinni nr. 1-7 við Viðarás.   Stækkun: 42,2 ferm., 113 rúmm"
17637 (01.04.077.502 03),BN017637,Viðarhöfði 6,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að gera nýja glugga á austurgafl, gera inngöngudyr og breyta hurð á norðurhliðog stækka milligólf í einingu 0104 í húsinu nr. 6 á lóðinni nr. 4-6 við Viðarhöfða.  Stækkun: Milligólf 18,9  ferm.  Gjald kr 2.500 + 472  Erindinu fylgir samþykki meðeigenda, dags. 29.júlí 1998 og samþykki nágranna, þ.e. Vegagerðarinnar, dags. 21. september 1998."
17986 (01.01.540.025),BN017986,Víðimelur 36,Áður gerðar br. í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara hússins á lóðinni nr. 36 við Víðimel.  Gjald kr. 2.500
17479 (01.01.524.001),BN017479,Víðimelur 58,Uppmæling v. eignask.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu við kjallara í norður á lóðinni nr. 58 við Víðimel.  Stærð: 8,6 ferm., 22,2 rúmm.  Gjald kr. 2.500 + 555  Samþykki meðeiganda ódags. fylgir erindinu."
