nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
1620 (01.04.376.304),BN016204,Lækjarás 8,Sótt er um að stækka glugga neðri hæðar og fleira.,Samþykkt. Fullnægjandi lausn.,"Sótt er um leyfi fyrir áður gerðum breytingum sem fela í sér sameiningu tveggja íbúða og niðurfellingu stiga í austurhluta húss , gerð stiga og breytingu á innra fyrirkomulagi í miðhluta og stækka glugga á austurvegg neðri hæðar hússins á lóðinni nr. 8 við Lækjarás.  Gjald kr. 2.387"
1625 (01.01.243.133),BN016252,Mánagata 17,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara hússins á lóðinni nr. 17 við Mánagötu.  Gjald kr. 2.500  Samþykki meðeigenda dags. nóvember 1997 fylgir á teikningu.
1335 (01.01.702.113 01),BN013353,Mávahlíð 1,Nýr inngangur o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir núverandi fyrirkomulagi (eignaskipti) og að gera nýjan inngang á norðurhlið kjallara hússins á lóðinni nr. 1 við Mávahlíð.  Gjald kr.  2.250
1567 (01.01.441.114),BN015670,Nökkvavogur 9,"Sótt er um samþykki fyrir áorðnum breytingum í kjallara 
vegna eignaskiptasamings.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingu í kjallara hússins á lóðinni nr. 9 við  Nökkvavog vegna eignaskipta.  Gjald kr. 2.387
1624 (01.01.462.001),BN016242,Skeifan 11,br. á innra skipulagi á 3 hæð til hægri,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja tvo fellistiga á bakhlið hússins og breyta opnanlegum glugga og  innra fyrirkomulagi á 3. hæð hússins á lóðinni nr. 11 við Skeifuna.  Gjald kr. 2.500  Samþykki meðeigenda dags. 15. desember 1997 fylgir erindinu.
1621 (01.01.460.102),BN016213,Skeifan 5,br. á innréttingu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta útihurðum og gluggum í annari einingu á austurhlið hússins á lóðinni nr. 5 við Skeifuna og gera milliloft í hluta hússins.  Stærð: milliloft 32 ferm.  Gjald kr. 2.500
1626 (01.01.420.601),BN016260,Skútuvogur 8,Skilti,Samþykkt. Fullnægjandi lausn.,"Sótt er um leyfi til þess að setja upp merki á þak, húshlið og girðingu, samtals ellefu merki á lóðinni nr. 8 við Skútuvog.  Gjald kr. 2.500"
1626 (01.01.791.001),BN016264,Sléttuvegur 15,Breyta þvottahúsi í sjúkranuddstofu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta þvottahúsi á 3. hæð í húsinu á lóðinni nr, 15 við Sléttuveg í sjúkranuddstofu.  Gjald kr. 2.500"
1624 (01.04.061.205),BN016249,Smiðshöfði 15,Innkeyrsludyr,Frestað. Vantar lóðarstækkun og mæliblað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja þrjár innkeyrsludyr á norðurhlið, fella niður stiga á milli kjallara og fyrstu hæðar, skipta kjallara húsnæðisins í tvo eignarhluta á  lóðinni nr. 15 við Smiðshöfða.  Gjald kr. 2.500"
1618 (01.04.063.502),BN016182,Tangarhöfði 4,Sótt er um leyfi fyrir glerbyggingu við stigahús og fleira.,Samþykkt. Fullnægjandi lausn.,"Sótt er um leyfi til þess að byggja glerskála við stigahús, breyta glugga og innkeyrsludyrum á austurhluta 1. hæðar hússins á lóðinni nr. 4 við Tangarhöfða.  Stærð: glerskáli 1. hæð 10,4 ferm., 66,3 rúmm.  Gjald kr. 2.387 + 1.575"
1623 (01.01.132.104),BN016238,Tryggvagata 16,Endurbætur v/brunamála,Samþykkt. Fullnægjandi lausn.,Sótt er um leyfi fyrir innri breytingum vegna endurbóta eldvarna og gerð eignaskipta í húsinu á lóðinni nr. 16 við Tryggvagötu.  Gjald kr. 2.500  Bréf hönnuðar dags. 30. desember 1997 fylgir erindinu.
1624 (01.02.340.301),BN016248,Tröllaborgir 15-17,"br, á áður sþ, teikningum",Frestað. Vantar skráningartöflu.,"Sótt er um leyfi til þess að breyta áður samþykktum teikningum þannig að húsið lengist um 0,93 m til vesturs og stækka því um 22,2 ferm., 76 rúmm., húsið á lóðinni nr. 15-17 við Tröllaborgir.  Stækkun: hús nr. 11 2. hæð 11,1 ferm., 3. hæð 11,1 ferm., 22,2 ferm., 76 rúmm.  Gjald kr. 2.500 + 1.900"
1624 (01.02.343.506),BN016244,Vættaborgir 23,br. á stærðum í samræmi við skráningartöflu,Samþykkt.,Sótt er um leyfi fyrir leiðréttum stærðum á teikningu af húsinu á lóðinni nr. 23 við Vættaborgir.  Gjald kr. 2.500
1627 (01.02.354.401),BN016276,Breiðavík 15,Leiðrétting á stærðum,Samþykkt.,"Á fundi byggingarnefndar þann 13. mars 1997 var samþykkt fjölbýlishús á lóðinni nr. 15 við Breiðuvík.  Stærð var bókuð 2621 rúmm., en á að vera 2680,8 rúmm."
1627 (01.01.235.121),BN016273,Hátún 45,Fella tré,Samþykkt. Samræmist reglum um trjávernd.,Sótt er um leyfi til að fella tré á lóðinni nr. 45 við Hátún.  Umsögn garðyrkjustjóra dags.  16. janúar 1998 fylgir erindinu.
1627 (01.01.241.210),BN016274,Skipholt 9,Tölusetning,Samþykkt.,"Byggingafulltrúi hefur ákveðið að lóðin Skipholt 9 heiti: Skipholt 9 - Stúfholt 1-3. Einnig hefur verið ákveðið að verslunarrými í matshluta 01, rými 01.01 og rými 01.02 verði tölusett við Skipholt 9 og íbúðir 02.01, 02.02, 02.03, 03.01, 03.01, 03.03, í matshluta 01 verði tölusettar við Stúfholt 1, íbúðir í matshluta 02, þe., 01.01, 01.02, 02.01, 02.02, 02.03, 03.01, 03.02 og 03.03 verði tölusettar við Stúfholt 3."
1625 (01.01.710.203),BN016255,Mávahlíð 30,Breyting á geymslulofti,Nei. Samræmist ekki byggingarreglugerð.,Spurt er hvort leyft verði að breyta geymslulofti í vinnuherbergi fyrir íbúð þakhæðar í húsinu á lóðinni nr. 30 við Mávahlíð.  Bréf fyrirspyrjanda dags. 9. janúar 1998 fylgir erindinu.
1626 (01.04.387.703),BN016262,Viðarás 39,Arinn,Jákvætt Að uppfylltum skilyrðum.,Spurt er hvort leyft verði að setja upp arinn og tilheyrandi reykháf á hús nr. 39 við Viðarás.
1626 (01.01.216.303),BN016267,Sætún 8,Breyting á gluggum,,Sótt er um leyfi til þess að stækka glugga á norðurhlið og koma fyrir lyftu við norðurinngang á austurhlið í húsinu nr. 8 við Sætún.  Gjald kr. 2.500
