nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
1663 (01.04.937.703),BN016633,Hólmasel 2,Breyta í íbúðir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta atvinnuhúsnæði í tvær íbúðir í húsinu á lóðinni nr. 2 við Hólmasel.  Gjald kr. 2.500  Samþykki meðeigenda dags. 27. janúar 1998 og bréf hönnuðar dags. 19. febrúar 1998  fylgja erindinu.
1480 (01.04.334.201),BN014805,Hraunbær 2-34,v. eignaskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir breytingum í kjallara vegna eignaskipta í húsinu nr.30 á lóðinni nr. 2-34 við Hraunbæ.  Gjald kr 2.387
1681 (01.01.154.408),BN016819,Hverfisgata 101A,"endurnýjun á byggingarleyfi frá 24 nóv, 1994",Frestað. Skoðist milli funda.,Sótt er um endurnýjun á byggingarleyfi frá 24. nóv. 1994  Gjald kr. 2.500
1684 (01.01.222.001),BN016842,Hverfisgata 113-115,"br,á innréttingim",Frestað. Hönnuður hafi samband við eldvarnaeftirlit og byggingarfulltrúa.,"Sótt er um leyfi til að breyta innréttingum á 1. hæð í A, B oc C-álmu hússins á lóðinni nr. 113-115 við Hverfisgötu.  Gjald kr. 2.500"
1689 (01.01.151.507),BN016899,Hverfisgata 33,v/eignarskráningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta stiga milli kjallara og 1.hæðar og koma fyrir snyrtingum í kjallara í húsinu nr. 33 við Hverfisgötu.  Gjald kr. 2.500
1655,BN016554,Kaplaskjólsvegur 73-79,"Arinn í 75, stofustækkun hús 73",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi í kjallara og á 1. hæð húss nr. 73 og til að koma fyrir arni í húsi nr. 75 á lóðinni nr. 73-79 við Kaplasjólsveg.   Gjald kr. 2.500
1683 (01.01.340.301 01),BN016831,Kirkjusandur 1 - Sambýlishús,"loka opnu gólfi á 3,4,5 og 6 hæð",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að loka opi í gangi 3.,4.,5. og 6. hæðar með glersteini í húsinu nr. 1 við Kirkjusand.  Gjald kr. 2.500"
1677,BN016777,Klapparstígur 7,Tæknirými,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að gera tæknirými á 7. hæð og smávægilegum breytingum á öðrum hæðum  hússins á lóðinni nr. 7 við Klapparstíg.  Gjald kr 2.500.
1681 (01.04.642.501 01),BN016810,Kríuhólar 2 - Sambýlishús,Ljúka utanhússklæðningu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um endurnýjun á byggingarleyfi fyrir utanhússklæðningu á húsið nr. 2 við Kríuhóla.  Gjald kr. 2.500
1678 (01.04.645.302),BN016781,Krummahólar 10,Klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða hliðar hússins með Alcan álklæðningu og að setja glerskýli með opnanlegum gluggum á suðurhlið hússins á lóðinni nr. 10 við Krummahóla.  Gjald  kr.  2.500
1663 (01.01.445.303),BN016636,Langholtsvegur 198,Vegna eignaskiptas.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir minnkun á forstofu á 1. hæð hússins og fjölga bílastæðum um eitt  á lóðinni nr. 198 við Langholtsveg.  Gjald kr. 2.500  Samþykki meðeigenda, ódags. fylgir erindinu."
1653 (01.01.346.001),BN016539,Laugarnesvegur 64,Breytingar í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Ekki er um  fjölgun á samþykktum íbúðum að ræða.,Sótt er um leyfi fyrir áður gerðum breytingum í kjallara og eignamerkingu hússins á lóðinni nr. 64 við Laugarnesveg.  Gjald kr. 2.500  Með erindinu fylgir ljósrit af kaupsamningi þinglesnum 22. nóvember 1991.
1684 (01.01.172.008),BN016841,Laugavegur 29,Áðurgerðar breytingar og brunah.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum og fyrirkomulagi eldvarna í húsinu á lóðunum  nr. 29 við Laugaveg og 46 við Hverfisgötu.  Gjald kr. 2.500
1687 (01.01.174.307),BN016874,Laugavegur 94,sýningarsalur í kjallara ofl,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að dýpka kjallara undir norðurhluta og koma fyrir kvikmyndasýningarsal fyrir allt að 51 manns í húsinu á lóðinni nr. 94 við Laugaveg. Jafnframt er sótt um leyfi fyrir áður gerðum breytingum á snyrtingum og miðasölu á 1. hæð.  Stærðaraukning 128 rúmm.  Gjald kr. 2.500 + 3.200.
1686 (01.04.326.001),BN016862,Lyngháls 1,Nýjir gluggar á 1. h.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að gera nýja glugga á norður- og vesturhlið fyrstu hæðar hússins á lóðinni nr. 1 við Lyngháls.  Gjald kr. 2.500.  Bréf burðarvirkishönnuðar dags. 6. maí 1998 og bréf umsækjanda dags. 6. maí 1998 fylgir erindinu
1634 (01.04.055.701),BN016344,Malarhöfði 2,Br. innanhúss mhl 02,Frestað. Umsækjandi hafi samband við embætti byggingarfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum á innra skipulagi í mhl. 02 á lóðinni nr. 2 við Malarhöfða.  Gjald kr. 2.500
1659 (01.04.055.701),BN016590,Malarhöfði 2,Breytingar innanhúss í mhl 03,Frestað. Umsækjandi hafi samband við embætti byggingarfulltrúa.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi í mhl. 03 á lóðinni nr. 2 við Malarhöfða.  Gjald kr. 2.500
1547 (01.01.846.305),BN015476,Markarvegur 9,gluggar á kjallara,Frestað. Vantar samþykki meðeigenda.,"Sótt er um leyfi til þess að nýta áður ófyllta sökkla og setja glugga á hið nýja  kjallararými hússins á lóðinni nr. 9 við Markaveg.  Stærðir:41,3 ferm., 111,6 rúmm.  Gjald kr. 2.387 + 2.790  Bréf verkfræðings, dags. 5. maí 1998 fylgir erindinu."
1672 (01.01.243.506),BN016721,Mánagata 12,Áður gerð íbúð,Samþykkt. Samræmist reglum um áður gerðar íbúðir.,"Sótt er um leyfi fyrir reyndarteikningum vegna eignaskipta og að fá samþykkta áður gerða íbúð í kjallara hússins á lóðinni nr. 12 við Mánagötu.  Gjald kr 2.500.  Erindinu fylgja  skoðunarskýrsla byggingarfulltrúa, dags 5.mars 1998,  skýrsla heilbrigðisfulltrúa dags. 3. apríl 1998 og aldursstaðfesting íbúðar frá 1.  mars 1943."
1688 (01.01.542.205),BN016883,Melhagi 11,Áður gerð íbúð í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 11 við Melhaga.  Gjald kr. 2.500.  Með erindinu fylgir ódagsett samþykki meðeigenda skoðunarskýrsla heilbrigðiseftirlits dags. 30. apríl 1998 og skoðunarskýrsla bftr. dags. 30. apríl 1998
1663 (01.01.241.102),BN016637,Mjölnisholt 14,Gistiheimili,Frestað. Vantar samþykki meðeigenda.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og koma fyrir gistiheimili með fjórtán herbergjum og húsvarðaríbúð á 3. hæð hússins á lóðinni nr. 14 við Mjölnisholt.  Gjald kr. 2.500
1685 (01.01.182.210),BN016852,Njálsgata 10A,Viðbygging 1. hæð,Frestað. Málinu vísað til umsagnar skipulags- og umferðarnefndar til grenndarkynningar. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja garðskála úr steinsteypu við suðurvegg fyrstu hæðar hússins á lóðinni nr. 10a við Njálsgötu.  Stærðir: 12.5 ferm. og 37 rúmm.  Gjald kr. 2.500 + 925.
1683 (01.01.184.521 01),BN016839,Óðinsgata 11 - Sambýlishús,"br, úr gleri í bárujárn",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta glugga þannig að hann nái ekki upp á þak viðbyggingar hússins nr. 11 við Óðinsgötu.  Gjald kr. 2.500
1684 (01.01.135.203),BN016847,Ránargata 33A,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta baðherbergi á kostnað sameignar á 1. og 2. hæð hússins nr. 33a við Ránargötu.  Gjald kr. 2.500  Bréf hönnuðar, dags. 6. maí og samþykki meðeigenda (á teikn.) fylgir erindinu."
1688,BN016884,Rekagrandi 12,Nýr gluggi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að setja nýjan eldhúsglugga á austurvegg leikskólans á lóðinni nr. 12 við Rekagranda.  Gjald kr. 2.500.
1686 (01.04.360.003),BN016869,Rofabær 32,Br. á sönglofti og vesturhlið,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að  fjarlægja söngloft og koma orgeli og aðstöðu fyrir kór fyrir  við austurvegg og setja ofanljós við skírnarfont við vesturvegg ásamt tilheyrandi breytingum á útveggjum kirkjunnar á lóðinni nr. 32 við Rofabæ.  Gjald kr. 2.500.
1689 (01.01.133.110),BN016890,Seljavegur 12,Br. á staðsetningu leikskóla,Samþykkt. Teikning númer eitt frá fyrri samþykkt felld úr gildi. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að færa leikskóla til norðvesturs innan byggingarreits á lóðinni nr. 12 við Seljaveg.  Gjald kr. 2.500
1635 (01.01.295.002),BN016359,Síðumúli 28,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi í húsinu á lóðinni nr. 28 við Síðumúla. Jafnframt er óskað samþykkis á uppfærðum brunavarnaruppdráttum.  Gjald kr. 2.500
1684 (01.01.295.401),BN016844,Síðumúli 35,"br, inni, veitingastaður",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta inréttingum og koma fyrir veitingastað í norðurhluta 1. hæðar hússins á lóðinni nr. 35 við Síðumúla.  Gjald kr. 2.500
1655 (01.01.241.210),BN016557,Skipholt 9,"Br. svölum, innra fyrirkomul. og skrt.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka svalir á mhl 02 og gera minniháttar breytingar á innra og ytra fyrirkomulagi hússins á lóðinni nr. 9 við  Skipholt.  Jafnframt eru stærðir leiðréttar.  Nýjar stærðir: Mhl 02, Samtals 647,6 ferm. og 1884,2 rúmm. Mhl 01 850,9 ferm. og 2621,6 rúmm. Stækkun 5,6 ferm. og minnkun 2,6 rúmm.  Gjald kr. 2.500"
1684 (01.01.703.003),BN016846,Skógarhlíð 6,Áðurg. br. og kvistur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir breytingum á innréttingu 1. og 2. hæðar, nýjan kvist á 2.  hæð  og áður gerðum breytingum  á  2. , 3., og 4. hæð ásamt  áður gerðum breytingum á 3. og 4. hæð.  Stærð 13,5 rúmm.  Gjald kr. 2.500."
1688 (01.01.182.315),BN016882,Skólavörðustígur 41,Núvernandi fyrirkomulag,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir núverandi innra  fyrirkomulagi í húsinu á lóðinni nr. 41 við Skólavörðustíg.  Gjald kr. 2.500.  Ódagsett samþykki húseigenda  fylgir umsókn.
1688 (01.01.171.205 04),BN016880,Skólavörðustígur 6 - Versl/skrifstofuhús,Spilakassar og skilti,Frestað. Málinu vísað til umsagnar skipulags- og umferðarnefndar.,Sótt er um leyfi til að koma fyrir spilakössum og setja upp ljósaskilti  á  húsið  á lóðinni nr. 6 við Skólavörðustíg.  Gjald kr. 2.500.
1673 (01.01.171.206),BN016738,Skólavörðustígur 8,Byggja yfir þaksv. íb. 04-01,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að loka með gleri hluta suðursvala og að byggja að mestu úr gleri yfir þaksvalir íbúðar 04-01 á lóðinni nr. 8 við Skólavörðustíg.   Stærðir: 25 ferm., 57.5 rúmm.  Gjald kr. 2.500 + 1.437  Samþykki meðeigenda dags. 19. apríl 1998 fylgir erindinu."
1686 (01.01.263.004),BN016861,Suðurlandsbr. 12,Leiðréttingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að leiðrétta nýsamþykktar teikningar og jafnframt fella úr gildi sambærilegar teikningar af húsinu nr. 12 við Suðurlandsbraut.  Gjald kr. 2.500
1682,BN016825,Suðurlandsbraut 22,"br, inni",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innréttingum, setja hringstiga frá 2. á 3. hæð og breyta einingum í húsinu nr. 22 við Suðurlandsbraut.  Gjald kr. 2.500"
1672 (01.02.340.103),BN016729,Tröllaborgir 6,Breyta kjallararými í einbýlishúsi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Fyrirvari gerður um tengingu við frárennsli. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að breyta uppfylltum sökklum í óuppfyllt rými, færa hringstiga og  inngang í kjallara lítilega og breyta þakkanti hússins á lóðinni nr. 6 við Tröllaborgir.  Gjald kr. 2.500"
1577 (01.04.665.505),BN015771,Vesturberg 13,Utanhússklæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að kæða og einangra að utan  húsið á lóðinni nr. 13 við Vesturberg með steindum sléttum plötum.  Gjald kr. 2.387  Ástandsskýrsla hönnuðar dags. 30. september 1997 ásamt samþykki meðlóðarhafa að Vesturbergi 15-19 dags. 13. októner 1997 fylgja erindinu.
1679 (01.01.132.002),BN016797,Vesturgata 22,færa útlit til fyrra horfs,Frestað. Vantar umsagnir Árbæjarsafns og Húsafriðunarnefndar.,Sótt er um leyfi til þess að skipta um járn og breyta gluggum  nær upprunalegu útliti hússins nr. 22 við Vesturgötu.  Gjald kr. 2.500
1686 (01.02.341.203),BN016866,Vættaborgir 115,Stækka og breyta kjallara og útliti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi,  stækka kjallara og breyta útliti hússins á lóðinni nr. 115 við Vættaborgir.  Stærðaraukning: 1. hæð 26,9 ferm., 82,8 rúmm.  Gjald kr. 2.500 + 2.070."
1686 (01.02.346.303),BN016867,Vættaborgir 18-20,Kóta- og vegglækkun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta fyrirkomulagi í kjallara mhl 02, lækka kóta um  25 cm (1. hæð verði 44.60) og lækka um 15 cm veggi efri hæð  hússins á lóðinni nr. 18-20 við Vættaborgir. Jafnframt  verði teikningar sem samþykktar voru hinn 27.5.1997 felldar úr gildi.  Gjald kr. 2.500."
1666,BN016668,Öskjuhlíð,Breyting á útveggjum,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta áður samþykktri viðbyggingu til norðurs við Keiluhöllina við Öskjuhlíð.  Stærð: 31,2 ferm., 124 rúmm.  Gjald kr. 2.500 + 3.100"
1689 (01.01.270.014),BN016897,Flókagata 59,Fella tré,Samþykkt. Með vísan til umsagnar garðyrkjustjóra.,Sótt er um leyfi til að fella tré á lóðinni nr. 59 við Flókagötu.  Umsögn garðyrkjustjóra dags. 5. maí 1998 fylgir erindinu.
1690 (01.01.553.006),BN016903,Hjarðarhagi 13,Fella tré,Samþykkt. Með vísan til umsagnar garðyrkjustjóra.,Sótt er um leyfi til að fella tré á lóðinni nr. 13 við Hjarðarhaga.  Umsögn garðyrkjustjóra dags. 11. maí 1998 fylgir erindinu.
1689 (01.01.133.407),BN016894,Holtsgata 37,Fella tré,Samþykkt. Með vísan til umsagnar garðyrkjustjóra.,Sótt er um leyfi til að fella tré á lóðinni nr. 37 við Holtsgötu. Umsögn garðyrkjustjóra dags. 6. maí 1998 fylgir erindinu.
1689 (01.01.243.103),BN016895,Njálsgata 110,Fella tré,Samþykkt. Með vísan til umsagnar garðyrkjustjóra.,Sótt er um leyfi til að fella tré á lóðinni nr. 110 við Njálsgötu.  Umsagnir  garðyrkjustjóra fylgja erindinu.
1688 (01.04.677.002),BN016886,Austurberg 16-20,Stækkun kjallaraglugga í nr 20,Samræmist ekki útliti hússins.,Spurt er hvort leyft verði að stækka glugga á austurhlið í kjallara hússins nr. 20 á lóðinni nr. 16-20 við Austurberg.  Samþykki húsfundar dags. 7. apríl 1998 fylgir erindinu.
1687 (01.01.350.006),BN016879,Dalbraut 1,Skilti,"Samræmist ekki reglum um skilti, fjarlæga skal öll óleyfisskilti án tafar.","Spurt er hvort leyft verði að setja upp skilti sem eru 3,5x6 m og 3,5x3,05 m að stærð á húsið á lóðinni nr. 1 við Dalbraut."
1669 (01.01.515.507),BN016694,Frostaskjól 11,Bískúr að lóðarmörkum á nr. 13,Jákvætt. Að uppfylltum skilyrðum. Nei við B60.,Spurt er hvort leyft verði að byggja bílgeymslu við lóðarmörk  á lóðinni nr. 11 við Frostaskjól. Jafnframt hvort nægjanlegt væri að veggir yrðu B60 ef til kemur.
1684 (01.01.818.011),BN016845,Hólmgarður 5,Bílastæði á lóð,Frestað. Málinu vísað til umsagnar Borgarskipulags.,Spurt er hvort leyft verði að koma fyrir innkeyrslu og tveim  bílastæðum á lóðinni nr. 5 við Hólmgarð.
1685 (01.02.877.009),BN016859,Logafold 68,Stækkun á íbúð í kjallara,Jákvætt. Að uppfylltum skilyrðum.,Spurt er hvort leyft verði að stækka kjallaraíbúð samkv. meðfylgjandi gögnum.
