nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
20559 (01.40.556.01),BN020559,Bíldshöfði 7,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir teikningum af núverandi fyrirkomulagi í matshlutum 01 og 05 á lóðinni nr. 3 við Bíldshöfða.   Gjald kr. 4.100  Bréf hönnuðar dags. 1. mars 2000 fylgir erindinu.
20633 (01.17.130.19),BN020633,Blönduhlíð 29,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi útliti og innra skipulagi matshluta 01 og 02 á lóðinni nr. 29 við Blönduhlíð.  Gjald kr. 4.100  Samþykki meðeigenda dags. 28. febrúar 2000 fylgir erindinu.
20628 (01.12.191.02),BN020628,Borgartún 35-37,Stækka kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka kjallara um áður aflokað óuppfyllt rými og leiðrétta stærðir í húsi nr. 37 á lóðinni nr. 35-37 við Borgartún.  Stærð: Kjallari var 1057,8 ferm., verður 1217,1 ferm., 5. hæð var 1018 ferm., verður 1021,9 ferm., verður samtals 6545,9 ferm., 23454,8 rúmm.  Gjald kr. 4.100 + 23.805"
19871 (01.12.422.06),BN019871,Brautarholt 18,Fjölga eignarhlutum á 3 hæð,Frestað. Lagfæra fylgiskjöl.,"Sótt er um fjölgun eignarhluta á þriðju hæð og breyttri skráningu hússins á lóðinni nr. 18 við Brautarholt.  Gjald kr. 2.500  Samþykki meðlóðarhafa ódags., bréf hönnuðar dags. 12. des. 1999 og annað dags. 28. feb. 2000 og afrit að bréfi byggingarfulltrúa dags. 29. mars 1995 fylgja erindinu."
20571 (01.14.522.01),BN020571,Dugguvogur 4,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einlyfta viðbyggingu úr stálgrindareiningum klæddum með bárujárni á lóðinni nr. 4 við Dugguvog. Viðbyggingin er ætluð til geymslu og hleðslu á rafmagnslyfturum.   Stærð: Viðbygging 115,4 ferm, 379,8 rúmm.  Gjald kr 4.100 + 15.572"
19982 (01.14.541.15),BN019982,Dugguvogur 9-11,Reyndarteikningar v/eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi og útliti hússins á lóðinni nr. 9-11 við Dugguvog. Jafnframt er sótt um leyfi til að breyta áður samþykktu opnu bílskýli á lóðinni í lokað rými.  Stækkun: xx  Gjald kr. 2.500 + xx
20587 (01.49.486.01),BN020587,Engjasel 29-43,"Klæðning, sjá meðf. bréf
Endurnýjun á byggingarl.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um  endurnýjun á leyfi frá 1991 til þess að einangra og klæða að utan með garðastáli húsið nr. 33-35 á lóðinni nr. 29- 45 við Engjasel. Eftir er að klæða vesturhlið (framhlið) hússins.  Gjald kr. 4.100  Bréf húsfélagsstjórna Engjasels 33 og Engjasels 35 fylgir erindinu.
20622 (01.49.473.01),BN020622,Engjasel 52-68,Klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að klæða efri hluta hússins nr. 52-54 á lóðinni nr. 52-68 við Engjasel með lituðu bárujárni.  Gjald kr. 4.100  Ástandsskýrsla dags. 25 apríl 1998 fylgir erindinu.
20640,BN020640,Engjavegur 6,Breyting á innréttingu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi 2. og 3. hæðar húss 2 á lóðinni nr. 6 við Engjaveg.  Gjald kr. 4.100  Samþykki meðeigenda (á teikningu) fylgir erindinu.
20584 (01.17.044.08),BN020584,Eskihlíð 33-35,Reyndarteikningar v. eignaskiptasamnings,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum vegna gerðar eignaskiptayfirlýsingar í húsinu á lóðinni nr. 33-35 við Eskihlíð.  Gjald kr. 4.100
20563 (01.11.115.02),BN020563,Eyjarslóð 1,Ljúka byggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að ljúka byggingu matshluta 1(að mestu skv. teikningum samþykktum 13. október 1983) í húsinu á   lóðinni nr. 1 við Eyjarslóð.   Stærð: Tengibygging 1.hæð 220,0 ferm., 924,0 rúmm. 2.hæð 220 ferm., 946,0 rúmm.   Ný ofanábygging 416,0 ferm., 1809,6 rúmm.   Samtals 856,0 ferm., 3679,6 rúmm.    Gjald kr. 4.100 + 150.864"
20626 (01.11.962.10),BN020626,Fjölnisvegur 11,Br. gl. og stækka kj.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar Borgarskipulags. Málinu vísað til umsagnar Árbæjarsafns.,"Sótt er um leyfi til þess að breyta gluggum hússins nær upprunalegu útliti, setja kvisti á suðvesturhlið,koma fyrir  stiga upp á þakhæð og byggja geymslu við kjallara norðurhliðar með verönd yfir á lóðinni nr. 11 við Fjölnisveg.  Stærð: Kjallari 10,4 ferm., 22 rúmm.  Gjald kr. 4.100 + 902"
20309 (01.11.340.03),BN020309,Framnesvegur 3,áður gerðar breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að bílskúrshurðir opnist ekki út yfir gangstétt.,"Sótt er um leyfi fyrir áður gerðri breytingu bílskýla í bílgeymslur á lóðinni nr. 3 við Framnesveg.  Stærðir: Bílgeymsla 34,8 ferm., bílg./geymsl. 58,8 ferm., samtals 93,6 ferm., 210,6 rúmm.  Gjald kr. 4.100 + 8.635  Umsögn Borgarskipulags dags. 3. mars 2000 fylgir erindinu."
20313 (01.28.547.05),BN020313,Frostafold 133A,Lokun á bílskýli og einangrun á lofti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta bílskýlum í bílgeymslur á bílgeymslu- og bílastæðalóð fyrir Frostafold 37-163.  Stærð: Bílgeymslur 324 ferm., 874,8 rúmm.  Gjald kr. 2.500 + 21.870"
20380 (01.11.360.09),BN020380,Garðastræti 2,Reyndarteikn.og skrán.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir núverandi innra skipulagi allra hæða vegna gerðar eignaskiptayfirlýsingar á lóðinni nr. 2 við Garðastræti.  Gjald kr. 4.100
20583 (01.24.275.06),BN020583,Garðsstaðir 43,Ný útihurð og gluggi,Frestað. Umsækjandi er ekki þinglýstur eigandi.,Sótt er um leyfi til þess að setja nýjar útidyr á suðurhlið og bæta við glugga á austurhlið hússins á lóðinni nr. 43 við Garðsstaði.  Gjald kr. 4.100
20547 (01.11.173.09),BN020547,Geirsgata 9,Veitingastaður,Samþykkt 29. febrúar 2000. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til þess að innrétta veitingastað á 1. hæð og í kjallara hússins nr. 9 (Hafnarbúðir) við Geirsgötu.  Gjald kr. 4.100
20647 (01.14.611.02),BN020647,Grensásvegur 11,Breyta innra fyrirkomulagi,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta útidyrum við stigahús og breyta innra fyrirkomulagi í hluta kjallara og hluta fyrstu hæðar hússins  á lóðinni nr. 11 við Grensásveg.   Gjald kr. 4.100
20452 (01.11.821.15),BN020452,Grettisgata 20B,Áður gerð íb. og reyndart.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir teikningum af núverandi  innra fyrirkomulagi og útliti hússins á lóðinni nr. 20B við Grettisgötu vegna gerðar eignaskiptayfirlýsingar.  Gjald kr. 4.100  Virðingargjörð dags. 1. júní 1943 , íbúðarskoðun  byggingarfulltrúa dags. 4. febrúar 2000, bréf hönnuðar dags. 1. mars 2000, ljósrit af kaupsamningi dags. 26. ferbrúar 1988 og samþykki meðeigenda (á teikn.) fylgja erindinu."
20360 (01.11.401.01),BN020360,Hafnarstræti 5,Br. innréttingu 3. hæðar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Opnun á milli húsa er tengd nafni umsækjanda. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta innréttingu þriðju hæðar og opna á milli húsanna nr. 5 og 7 við Hafnarstræti.  Gjald kr. 4.100  Samþykki meðeigenda (á teikn.) fylgir erindinu.
20542 (01.18.011.11),BN020542,Heiðargerði 39,Klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að hækka þak yfir bílskúr, breyta þaki yfir anddyri í svalir og klæða að utan húsið á lóðinni nr. 39 við Heiðargerði.  Stærð: Stækkun á bílskúr  7,6 rúmm.   Gjald kr. 4.100 + 312  Ástandsskýrsla Sveinbjörns Jónssonar byggingarverkfræðings dags. 18. desember 1999 fylgir erindinu."
20634,BN020634,Hlemmur 1-5,breytingar inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á fjórðu hæð (rými 0401) í húsinu á lóðinni nr. 1-5 við Hlemm.   Gjald kr. 4.100
20650 (01.13.641.03),BN020650,Hofteigur 16,Ný þakhæð,Frestað. Málinu vísað til skipulags- og umferðarnefndar til ákvörðunar um grenndarkynningu. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hækka þak og innrétta þakhæð hússins á lóðinni nr. 16 við Hofteig.  Stærð: Þakhæð 79,3 ferm., 137,7 rúmm.  Gjald kr. 4.100+ 5.646  Bréf hönnuðar dags. 1. mars 2000 og samþykki meðeigenda dags. 18. febrúar 2000 fylgja erindinu."
20629 (01.14.081.01),BN020629,Holtavegur 8-10,Breyta aðkomu að lestunarskýli,Frestað. Vantar samþykki meðlóðarhafa.,Sótt er um leyfi til þess að breyta aðkomu að lestunarskýli og hleðslupalli á lóðinni nr. 8-10 við Holtaveg.  Gjald kr. 4.100
20585 (01.46.734.09),BN020585,Hólaberg 74,Hækka girðingu,Frestað. Ítrekuð er bókun byggingarnefndar frá 28. október 1999 að öðru leyti en tímamörk. Vantar samþykki lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að hækka skjólgirðingu sem er 120cm innan lóðarmarka á lóðinni nr. 74 við Hólaberg úr 120cm í 180cm.  Gjald kr. 4.100
20615 (01.46.422.01),BN020615,Hrafnhólar 2-8,Klæðning gaflar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að einangra að utan og klæða með álplötum gafla húss nr. 6-8 á lóðinni nr. 2-8 við Hrafnhóla.  Gjald kr. 4.100  Ástandsskýrsla fylgdi máli nr. BN016863 sem var samþykkt 20. maí 1998.
20651 (01.43.342.01),BN020651,Hraunbær 2-34,Íbúð í kjallara nr. 14,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð í kjallara húss nr. 14 á lóðinni nr. 2-34 við Hraunbæ.  Gjald kr 4.100  Skoðunarskýrsla byggingarfulltrúa dags. 15.febrúar 2000 og afsal dags. 26. nóvember 1979 fylgir erindinu.
20369 (01.40.750.01),BN020369,Höfðabakki 9,br á aðalinng. bílast. og fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar garðyrkjustjóra þess trjágróðurs sem umsækjandi hyggst fjarlægja.,"Sótt er um leyfi til að breyta aðalinngangi skrifstofuhúss á lóðinni nr. 9 við Höfðabakka (matshl. 07) og gera skyggni framan við hann. Jafnframt er sótt um leyfi til að breyta fyrirkomulagi á lóð og fjölga bílastæðum þannig að  samtals verði 987 stæði á lóðinni og færa til trjágróður og fjarlægja að hluta.   Gjald kr. 4.100  Erindinu fylgi ljósrit af kaupsamningi dags. 1. janúar 2000, bréf hönnuðar dags. 29. febrúar 2000."
20550 (01.12.431.22),BN020550,Karlagata 20,Reyndarteikn og íbúð í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og reyndarteikningum af húsinu á lóðinni nr. 20 við Karlagötu.  Gjald kr. 4.100  Samþykki eigenda (á teikn.), virðingargjörð dags. 1. apríl 1942 og skoðunarskýrsla byggingarfulltrúa dags. 29. janúar 2000 fylgir erindinu."
20449 (01.13.605.09),BN020449,Kirkjuteigur 9,forstofa og tröppur,Frestað. Nýjum uppdráttum er vísað til Borgarskipulags vegna grenndarkynningar.,"Sótt er um leyfi til þess að endurgera tröppur og byggja forstofu úr steinsteypu við fyrstu hæð hússins á lóðinni nr. 9 við Kirkjuteig.  Stærð: Stækkun 12,8 ferm. 18,4 rúmm.  Gjald kr. 4.100 + 754"
20565,BN020565,Kirkjutorg 4,Vínbar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta vínbar með léttum veitingum á fyrstu hæð hússins á lóðinni nr. 4 við Kirkjutorg.  Gjald kr. 4.100
20636 (01.18.465.04),BN020636,Kjarrvegur 7-9,Lengja bílskúr og breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að lengja bílskúr til vesturs, bæta við tveimur þakgluggum á vesturhlið húss, opna milli stofu og laufskála, breyta innra fyrirkomulagi og sameina matshluta 01 og 02 í húsi nr 7 á lóðinni nr 7-9 við Kjarrveg.  Stærð: Stækkun bílskúrs 8,1 ferm. og 19,2 rúmm.  Gjald kr 4.100 + 787  Umsögn Borgarskipulags dags. 25. júní 1999, útskrift úr gerðabók skipulags- og umferðarnefndar dags. 21. september 1999 og bréf hönnuðar dags. 1. mars 2000 fylgir erindinu. Málið hefur áður verið grenndarkynnt."
20561 (01.12.401.03 09),BN020561,Laugavegur 118,Br. inni og útii,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Kostnaður vegna breytinga á gangstétt greiðist af umsækjanda. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta innra skipulagi 1. hæðar í vesturenda matshluta 09 (rými 0103 og 0104), loka stigaopi að kjallara, breyta gluggum og setja upp skilti fyrir Íslandsbanka á norðurhlið á lóðinni nr. 118 við Laugaveg.  Gjald kr. 4.100  Bréf hönnuðar dags. 16. ferbrúar 2000 og 29. febrúar 2000  ásamt samþykki meðeigenda dags. 8. febrúar 2000 fylgja erindinu."
20577 (01.12.511.02),BN020577,Laugavegur 178,Reyndarteikningar,Frestað. Vantar samþykki eins þinglýsts eiganda.,Sótt er um samþykki fyrir reyndarteikningum vegna gerðar eignaskiptayfirlýsingar í matshluta 01 á lóðinni nr. 178 við Laugaveg.  Gjald kr. 4.100  Samþykki meðeigenda dags. 16. febrúar 2000 fylgir erindinu.
20610 (01.11.731.13),BN020610,Laugavegur 58,Br. verslunarglugga á 1. hæð,Frestað.,"Sótt er um leyfi til að endurnýja og breyta gluggum og hurð í verslun á fyrstu hæð hússins nr. 58 við Laugaveg. Breytingin verði fyrsti áfangi á endurbótum er miði að því að færa útlit hússins nær upphaflegu útliti.   Gjald kr. 4.100  Erindinu fylgir bréf hönnuðar dags. 23. febrúar 2000, minnisblað hönnuðar burðarvirkis dags. 16. febrúar 2000, umsögn Húsfriðunarnefndar dags. 3. mars 2000 og umsögn Árbæjarsafns dags. 2. mars 2000."
20573 (01.43.290.01),BN020573,Lyngháls 13,"Svalir, gluggar, stigahús ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi allra hæða, byggja svalir við norðurhlið 2. hæðar og breyta útliti hússins á lóðinni nr. 13 við Lyngháls.  Stærðir: Breytingar vegna opa  2. hæð var 423,5 ferm., verður 409,5 ferm., 3. hæð var 1199,6 ferm., verður 1209,3 ferm., samtals 4,3 ferm., minnkun.  Gjald kr. 4.100"
20548 (01.17.021.20),BN020548,Mávahlíð 15-17,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir teikningum af núverandi innra skipulagi og útliti hússins á lóðinni nr. 15-17 við Mávahlíð.  Gjald kr 4.100
20604 (01.40.242.03),BN020604,Naustabryggja 54-56,Lagnarými í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hafa lagna og tæknirými í kjallara hússins á lóðinni nr. 54-56 við Naustabryggju.  Stærð: Lagnakjallari 79,1 ferm., 205,7 rúmm.  Gjald kr. 4.100 + 8.434"
20084 (01.11.810.03),BN020084,Óðinsgata 1,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum á innra skipulagi á öllum hæðum vegna gerðar eignaskiptayfirlýsingar á lóðinni nr. 1 við Óðinsgötu.  Gjald kr. 2.500
20611 (01.18.231.11),BN020611,Rauðagerði 70,Útlit glugga norðurhliðar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir leiðréttum útlitsteikningum af húsinu á  lóðinni nr. 70 við Rauðagerði.
20120 (01.13.412.08),BN020120,Rauðalækur 33,Reyndarteikningar vegna eignaskiptasamnings,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara og skiptingu bílskúrs í tvær eignir á lóðinni nr. 33 við Rauðalæk.  Gjald kr. 2.500  Samþykki meðeigenda dags. 14. nóvember 1999 fylgir erindinu.
20469 (01.12.440.02),BN020469,"69"">Rauðarárstígur 27",Br. á innra skipulagi ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að beyta innra skipulagi allra hæða, loka lyftuopi milli 1. og 2. hæðar, stækka anddyri að Rauðarárstíg og setja skyggni á bakhlið hússins á lóðinni nr. 27 við Rauðarárstíg.  Stærð: Stækkun 1. hæðar 6,5 ferm., 18,5 rúmm.  Gjald kr. 4.100 + 759  Bréf hönnuðar dags. 18. febrúar 2000 fylgir erindinu."
20623 (01.43.092.01),BN020623,Réttarháls 4,Br. og opna milli eingna,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að opna milli eigna 0207 og 0208 og koma fyrir lyftarahleðsluherbergjum á 1. og 2. hæð atvinnuhússins á lóðinni nr. 4 við Réttarháls.  Gjald kr. 4.100  Umboð eigenda dags. 14. febrúar 2000 og 15. desember 2000 fylgja erindinu.
20280 (01.18.300.01),BN020280,Réttarholtsvegur 1-3,Reyndarteikningar,Frestað. Vísað til fyrri athugasemda. Vakin er athygli á því að þetta er í fjórða sinn sem erindið kemur til afgreiðslu án þess að tillit sé tekið til athugasemda.,Sótt er um samþykkt á framlögðum teikningum sem reyndarteikningum að húsum á lóðinni nr. 1-3 við Réttarholtsveg.  Gjald kr. 2.500
20609 (01.43.443.03),BN020609,Rofabær 39,reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar gatnamálastjóra vegna göngustíga á lóð.,"Sótt er um leyfi til þess að breyta innra skipulagi og byggja 11 ferm., anddyri við matshluta 01 á lóðinni nr. 39 við Rofabæ.  Stærð: Stækkun 11 ferm. xx rúmm.  Gjald kr. 4.100 + xx  Útskrift úr gerðabók skipulagsnefndar dags. 25. júní 1991 fylgir erindinu."
20606 (01.13.571.09),BN020606,Skipasund 38,Br. inni á 1. hæð og bílast.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta lítillega innra skipulagi 1.hæðar og fækka bílastæðum úr þremur í tvö bílastæði á lóðinni nr. 38 við Skipasund.
20618 (01.12.501.12),BN020618,Skipholt 29,Glerskáli,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar Borgarskipulags.,"Sótt er um leyfi til þess að byggja glerskála sunnan við húsið á lóðinni nr. 29 við Skipholt.  Stærð: Stækkun vegna glerskála 42,7 ferm, 125,0 rúmm.  Gjald kr. 4.100 + 5125"
20596 (01.12.541.02),BN020596,Skipholt 50D,Br. akstursstefnu á lóð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta inn og útakstri í einstefnu á milli húsanna á lóðinni nr. 50C og nr. 50D við Skipholt.  Bréf hönnuðar dags. 21. febrúar 2000, bréf Húsfélags Skipholti 50D dags. 1. febrúar 2000 og samþykki Húsfélags Skipholti 50C fylgja erindinu.  Gjald kr. 4.100"
20382 (01.14.210.01),BN020382,Skútuvogur 1,Sameining ein. 0420-23,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra fyrirkomulagi í einingum 0420, 0422 og 0423 í stigahúsum nr. 1G og 1H í húsinu á lóðinni nr. 1 við Skútuvog. Jafnframt verði eining 0420 sameinuð einingu  0422.  Gjald kr. 4.100"
20126 (01.12.470.08),BN020126,Snorrabraut 61,Br. innra frkl og skráning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta skráningu og innra fyrirkomulagi í húsinu á lóðinni nr. 61 við Snorrabraut. Meðal annarrs verði húsinu skipt í tvo matshluta.  Gjald kr. 2.500
20330 (01.14.335.02),BN020330,Sólheimar 27,innrétta íbúð og fl,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að innrétta íbúð í hluta sameignarýmis á 1. hæð og samþykki fyrir áður gerðri stækkun anddyris 1. hæðar fjölbýlishússins á lóðinni nr. 27 við Sólheima.  Stærð: Áður gerð stækkun 1. hæðar 5,75 ferm., 16,1 rúmm.  Gjald kr. 4.100 + 660  Umboð til stjórnar húsfélagsins dags. 8. október 1999, 12. október 1999 og 19. október 1999 fylgja erindinu."
