nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
22065 (01.38.110.2),BN022065,Austurbrún 6,Loftnet og tækjahús,Frestað. Ófullnægjandi gögn. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja upp tvö loftnet á 13. hæð og byggja skýli fyrir tengistöðvarskáa vegna GSM fjarskipta við suðurhlið inndreginnar 13. hæðar á lóð nr. 6 við Austurbrún.  Afrit af leigusamningi um aðstöðu fyrir tækjabúnað dags. 30. júní 2000 fylgir erindinu.  Stærð: Tengistöðvarskýli 6,9 ferm., 18,7 rúmm.  Gjald kr. 4.100 + 767"
21921 (02.40.730.7),BN021921,Bakkastaðir 143-149,145 -Breytingar á innra skipulagi.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi hússins nr. 145 á lóðinni nr. 143-149 við Bakkastaði. Baðherbergi er komið fyrir þar sem áður var geymsla.  Gjald kr. 4.100
21995 (02.42.210.1),BN021995,Barðastaðir 17-19,Loftnet,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp loftnet á þak og koma fyrir tengistöðvaskáp vegna GSM fjarskipta í hjóla- og vagnageymslu á 1. hæð húss nr. 17 á lóð nr. 17-19 við Barðastaði.  Ljósrit af leigusamningi um aðstöðu fyrir tækjabúnað dags. 30. ágúst 2000 og umboð húsfélagsins dags. 24. ágúst 2000 fylgja erindinu.  Gjald kr. 4.100
21964 (02.40.410.1),BN021964,Barðastaðir 69,Færa vegg í bílskúr.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að breyta innra skipulagi og leiðrétta stærðir einbýlishússins á lóð nr. 69 við Barðastaði.  Stærð: Var 819,4 rúmm., verður 900 rúmm. (+80,6)  Gjald kr. 4.100 + 3.305"
21935 (01.70.201.5),BN021935,Barmahlíð 19,Bílskýli og útigeymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja opið bílskýli og útigeymslu á lóðinni nr. 19 við Barmahlíð.  Samþykki meðeigenda dags. 12. september 2000 og umsögn Borgarskipulags dags. 19. október 2000 fylgir erindinu.   Stærð: Útigeymsla 4,5 ferm., 11,25 rúmm.  Gjald kr. 4.100 + 461"
22062 (01.67.400.1),BN022062,Baugatangi 2,br. á byggingarstigi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi, breyta útliti og stækka örlítið einbýlishúsið á lóð nr. 2 við Baugatanga.  Stærð: íbúð var 163,6 ferm., verður 166,5 ferm., bílgeymsla óbreytt, samtals 212,9 ferm. (+2,9), 745,9 rúmm. (+9)  Gjald kr. 4.100 + 369"
22049 (01.85.430.2),BN022049,Bjarmaland  2-8,"Sólstofa, sorp, gluggar o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri yfirbyggingu milli bílskúrs og íbúðarhúss, fyrir breytingum á gluggum til samræmis við áður gerðar breytingar glugga á suðurhlið, fyrir flutningi sopgeymslu úr húsi í skýli framan við hús og leyfi til þess að byggja við suðvesturhorn íbúðarhússins nr. 6 á lóð nr. 2-8 við Bjarmaland.  Bréf hönnuðar ódags. og samþykki meðlóðarhafa dags. 24. október 2000 fylgja erindinu.  Stærð: Viðbygging 30,7 ferm., 88 rúmm.  Gjald kr. 4.100 + 3.608"
22055 (01.67.120.4),BN022055,Bauganes 4,Sólstofa,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja sólstofu á svölum 2. hæðar tvíbýlishússins á lóð nr. 4 við Bauganes.  Samþykki meðeiganda og nágranna dags. 10. október 2000 fylgir erindinu.  Stærð: Sólstofa 14,5 ferm., xxx rúmm.  Gjald kr. 4.100 + xxx"
20774 (01.23.200.1),BN020774,Borgartún 32,Breyta rishæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja kvist og hækka neyðarstiga á vesturhlið og breyta rishæð hússins á lóðinni nr. 32 við Borgartún úr geymslu í fundarsal fyrir 15-20 manns.   Stærð: Stækkun kvistur xx  Gjald kr. 4.100 +xx
22060 (01.25.010.1),BN022060,Brautarholt 22,breyting á inng.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta aðkomu að 1. hæð syðri hluta hússins að Nóatúni á lóð nr. 22 við Brautarholt.  Stærð: Anddyri minnkun 1,2 ferm., 4,9 rúmm.  Gjald kr. 4.100"
22048 (00.01.930.0),BN022048,"Brautarholt 5, Kjalarnesi",haugþró úr stáli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að reisa haugþró úr stáli norðan við nýja svínabúið að Brautarholti 5 á Kjalarnesi.  Stærð: Haugþró 855,3 ferm. og 7897,0 rúmm.  Gjald kr 4.100 + 323.777"
21793 (04.02.840.1),BN021793,Breiðhöfði 11,Glerskáli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á útliti (gluggasetningu) vesturhliðar og einnig er sótt um leyfi til þess að byggja anddyri úr áli og gleri að vesturhlið afgreiðsluhúss (matshl. 01) á lóðinni nr. 11 við Breiðhöfða.  Stærð: Stækkun 8,2 ferm., 20,0 rúmm.  Gjald kr. 4.100 + 820"
