nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
21040 (04.05.920.1),BN021040,Bíldshöfði 2,Afgreiðslubún. f. metangas,Frestað. Vantar samþykki gatnamálastjóra.,Sótt er um leyfi til þess að stækka afgreiðsluaðstöðu fyrir metangas (fjölga gasgámum um einn) við lóðina nr. 2 við Bíldshöfða.  Gjald kr. 4.100
20718 (01.88.901.4),BN020718,Bleikargróf 11,br. frá fyrri samþ.,Frestað. Skipulagsferli ólokið. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til þess að breyta innra skipulagi og stækka grunnflöt hússins nr. 11 við Bleikargróf.  Stærð: Stækkun 9,29 ferm., 30, 8 rúmm.  Bréf hönnuðar dags. 24. febrúar 2000 fylgir erindinu.  Gjald kr. 4.100 + 1.263"
21043 (01.25.120.2),BN021043,Bolholt 4,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi norðvesturhluta 3. hæðar hússins á lóð nr. 4 við Bolholt.  Gjald kr. 4.100
20926 (01.21.910.2),BN020926,Borgartún 35-37,Reyndarteikningar (nr.37),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.  Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir innra skipulagi lagerkjallara og 1.- 5. hæðar, fyrir breyttri vestur-, norður- og suðurhlið,  breyttum lyftustokk og leiðréttumm stærðum hússins nr. 37 á lóðinni nr. 35- 37 við Borgartún.  Stærð: Kjallari var 1217,1 ferm. verður 1211,6 ferm., samtals var 6545,9 ferm., verður 6541,9, var 23454,8 rúmm., verður 23439 rúmm.  Gjald kr. 4.100"
21090 (01.27.300.4),BN021090,Bólstaðarhlíð 8,Hurð út í garð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja dyr út í garð úr stofu íbúðar á fyrstu hæð hússins á lóðinni nr. 8 við Bólstaðarhlíð.  Samþykki meðeigenda dags. 15. maí 2000 fylgir erindinu.  Gjald kr. 4.100
20775,BN020775,Brautarholt 10-14,Hækkun á risi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.  Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að hækka þak um 30 sm vegna lyftu á lóðinni nr. 10-14 við Brautarholt.  Stærð: Rúmmálsaukning 4. hæð 170,5 rúmm.  Bréf umsækjanda dags. 16. mars 2000 fylgir erindinu.  Gjald kr. 4.100+6.991"
21088,BN021088,"Brautarholt , Kjalarnes","færa hús, br hæðark,",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að hækka gólfkóta um 73 sm og færa nýsamþykkt einbýlishús 16 m sunnar  á  Brautarholti Kjalarnesi.  Gjald kr. 4.100
21075 (02.35.250.1),BN021075,Breiðavík 83,Breyting á útliti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta lítillega útliti suðaustur- og norðvesturhliðar hússins á lóðinni nr. 83 við Breiðuvík.
21070 (04.23.551.4),BN021070,Bröndukvísl 22,Breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulags- og umferðarnefndar.,"Sótt er um leyfi fyrir áður gerðum kjallara, stiga í blómaskála og útitröppum við norðurhlið vegna aðgengis að kjallara, útigeymslu með þaki að lóðamörkum í vestur og nýrri girðingu á norðvesturhorni lóðar nr. 22 við Bröndukvísl.  Stærð: Áður gerður kjallari 80,3 ferm., 200,8 rúmm.  Bréf umsækjanda dags. 16. maí 2000 fylgir erindinu.  Gjald kr. 4.100 + 8.233"
21134 (02.57.580.4),BN021134,Bæjarflöt 6,"Sameina rými, starfsmannaaðstaða",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja milliloft og breyta starfsmannaaðstöðu í rými 0101. Einnig er skráningu breytt (rými 0101, 0102 og 0103 sameinuð og verða 0101) og öðrum rýmisnúmerum breytt til samræmis í húsinu á lóðinni nr. 6 við Bæjarflöt.  Stærð: Stækkun milliloft 107,4 ferm.  Gjald kr. 4.100"
21115 (01.35.501.1),BN021115,Efstasund 6,Skyggni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að endurbyggja og stækka bílskúr úr timbri klæddu bárujárni á lóðinni nr. 6 við Efstasund. Einnig er sótt um leyfi til þess að byggja 150 cm langt skyggni fram fyrir skúrinn til samræmis við aðliggjandi skúr (á lóð nr. 8).  Stærð: Stækkun bílskúrs 10,0 ferm. og 41,0 rúmm.  Gjald kr. 4.100 + 1681"
20982 (01.67.050.1),BN020982,Einarsnes 21,Áður gerð íbúð í kj.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með skilyrði um að lagnir verði færðar.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og breytingum á útliti norðurhliðar íbúðarhúss á lóðinni nr. 21 við Einarsnes.  Samþykki meðeigenda (á teikningu), virðingargjörð dags. 1. apríl 1942, íbúðarskoðun byggingarfulltrúa dags. 25. apríl 2000 og samþykki vegna lóðarstækkunar dags. 30. ágúst 1951 fylgja erindinu.  Gjald kr. 4.100"
21105 (01.67.200.6),BN021105,Einarsnes 44,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja litla steinsteypta viðbyggingu við austurhlið núverandi parhúss á lóð nr. 44 við Einarsnes.  Stærð: Viðbygging xxx  Samþykki meðlóðarhafa dags. 17. maí 2000 fylgir erindinu.  Gjald kr. 4.100 + xxx
20842 (01.36.640.3),BN020842,Engjateigur 3-5,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að staðsetja glugga á austurgafl og inngangsdyr á suðurhlið, einnig er sótt um samþykki fyrir leiðréttum teikningum af kjallara og fyrstu hæð hússins nr. 5 (mhl. 02) á lóðinni nr. 3-5 við Engjateig.  Bréf meðeiganda, Hrafnhildar Sigurðardóttur, dags. 28. apríl 2000 og samþykki meðlóðarhafa dags. 3. maí 2000 fylgir erindinu.  Gjald kr. 4.100"
21080 (00.02.610.5),BN021080,Esjumelur 5,Viðbygging,Synjað. Bygging of stór samanber byggingarreit.,"Sótt er um leyfi til þess að byggja stálgrindarskemmu klædda með Yleiningum norðan við núverandi byggingu á lóð nr. 5 við Esjumel.  Stærð: Viðbygging 676,7 ferm., 3968,4 rúmm.  Bréf hönnuða dags. 17. maí 2000 fylgir erindinu.  Gjald kr. 4.100 + 162.704"
20981 (01.46.200.1),BN020981,Faxafen 8-14,"Br.inni, sam.matshl.í nr.17",Frestað. Málinu vísað til umsagnar Borgarskipulags vegna notkunar á kjallara.,"Sótt er um leyfi til þess að sameina matshluta 12, 13, 14 og 21 í matshluta 12, breyta innra skipulagi og eldvörnum hússins nr. 17 á lóðinni nr. 8-14 við Faxafen og 11-19 við Skeifuna.  Brunatæknileg úttekt VSI dags. í febrúar 2000 fylgir erindinu.  Gjald kr. 4.100"
21028 (01.29.710.1),BN021028,Fellsmúli 24-30,Breytingar inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi og starfsemi á fyrstu hæð hússins nr. 24 (matshl. 01) á lóðinni nr. 24-30 við Fellsmúla  Bréf umsækjanda dags. 8. maí 2000 fylgir erindinu.  Gjald kr. 4.100
20626 (01.19.621.0),BN020626,Fjölnisvegur 11,breyta gluggum og stækka kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að breyta gluggum hússins nær upprunalegu útliti, setja kvisti á suðvesturhlið,koma fyrir  stiga upp á þakhæð og byggja geymslu við kjallara norðurhliðar með verönd yfir á lóðinni nr. 11 við Fjölnisveg.  Stærð: Kjallari 10,4 ferm., 22 rúmm.  Borgarskipulag kynnti erindið frá 29. mars til 27. apríl 2000.  Útskrift úr gerðabók skipulags- og umferðarnefndar frá 8. maí 2000 og umsögn Árbæjarsafns dags. 24. mars 2000 fylgja erindinu.  Gjald kr. 4.100 + 902"
21087 (01.27.001.9),BN021087,Flókagata 69,Áður gerð risíbúð,Synjað. Samræmist ekki ákvæðum  byggingarreglugerðar  meðal annars hvað birtu og lofthæð varðar.,Sótt er um samþykki fyrir áður gerðri íbúð á rishæð í húsinu á lóðinni nr. 69 við Flókagötu.  Samþykki meðeigenda dags. 16. maí 2000 og skoðunarskýrsla byggingarfulltrúa dags. 5. maí 2000 fylgja erindinu.  Gjald kr. 4.100
21147 (04.97.120.3),BN021147,Flúðasel 79-95,Klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir leiðréttingu á nýsamþykktum uppdráttum vegna klæðningar á vesturgafli húss nr. 93-95  á lóð nr. 79-95 við Flúaðsel.  Gjald kr. 4.100
20913 (01.51.6-9.9 07),BN020913,Frostaskjól 2,Br á frkl á lóð og mannvirkjum,Frestað. Enn vantar umsögn Borgarskipulags.,"Sótt er um leyfi til að breyta fyrirkomulagi girðinga, bílastæða o.fl. á lóðinni nr. 2 við Frostaskjól. M.a. verði komið fyrir nýju bílastæði við Frostaskjól, bílastæði fyrir langferðabíla í norðausturhorni verði lagt niður og þar komið fyrir leiktækjum fyrir börn og bílastæði við aðalaðkomu verði breytt. Við aðgerðirnar fjölgar bílastæðum úr 555 í 571. Jafnframt verði gerðar breytingar á fyrirkomulagi í íþróttasal A.  Umsögn gatnamálastjóra dags. 8. maí 2000 fylgir erindinu.  Gjald kr. 4.100"
21064 (04.06.010.2),BN021064,Funahöfði 11,Br. á útliti suðurhliðar og fl.,Frestað. Útlitsbreyting óásættanleg. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta útliti suðurhliðar, innra fyrirkomulagi og skráningu hússins á lóðinni nr. 11 við Funahöfða.  Gjald kr. 4.100"
21035 (01.13.652.5),BN021035,Garðastræti 17,Breyting á hurðum v/eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta aðkomu að herbergi sem tilheyrir íbúð 0301 í húsinu nr. 17 við Garðastræti.  Gjald kr. 4.100
20990 (02.42.750.2),BN020990,Garðsstaðir 27-31,Br. inni og byggingaraðferð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að breyta einingarhúsi í staðsteypt hús, koma fyrir útiáhaldageymslu við sorpgeymslu, breyta útliti glugga og innra skipulagi allra matshluta raðhússins á lóðinni nr. 27-31 við Garðsstaði.  Jafnframt er erindi 21063 dregið til baka.  Gjald kr. 4.100"
21111 (02.35.700.4),BN021111,Gautavík 16-18,#16 Breyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta fyrirkomulagi baðherbergis, setja þvottahús inn af baði, færa eldhús og koma fyrir herbergi þar sem eldhús var áður í húsinu nr. 16 á lóðinni nr. 16-18 við Gautavík.  Gjald kr. 4.100"
21112 (02.35.700.1),BN021112,Gautavík 2-6,#6 Breyting,Frestað. Leiðrétta skráningu.,Sótt er um leyfi til þess að koma fyrir aukasalerni og fataherbergi í húsinu nr. 6 á lóðinni nr. 2-6 við Gautavík.  Gjald kr. 4.100
21020 (01.11.730.9),BN021020,Geirsgata 9,Breyting inni,Frestað. Umsækjandi hafi samband við Heilbrigðiseftirlit Reykjavík.,Sótt er um leyfi til þess að breyta snyrtingu fatlaðra og staðsetningu bars í veitingarhúsi á 1. hæð og í kjallara Hafnarbúða á lóðinni nr. 9 við Geirsgötu.  Gjald kr. 4.100
21083 (01.43.201.4),BN021083,Goðheimar 2,Klæðning,Frestað. Vantar ástandsskýrslu vegna steinsteypu.,Sótt er um samþykki fyrir reyndarteikningum og leyfi til þess að klæða að utan með Steni og Stenex plötum húsið á lóðinni nr. 2 við Goðheima.   Gjald kr. 4.100
21076 (01.51.700.4),BN021076,Granaskjól 23,Bílskúr,Frestað. Málinu vísað til umsagnar skipulags- og umferðarnefndar til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja bílskúr, að mestu skv. áður samþykktum teikningum, á lóðinni nr. 23 við Granaskjól.  Stærð: Bílskúr 35,0 ferm. og 87,5 rúmm.   Gjald kr. 4.100 + 3.588"
20994 (01.29.540.5),BN020994,Grensásvegur 14,Breyting úti og inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að staðsetja svalir og glugga  á suðurgafli og breyta innra fyrirkomulagi á annarri hæð í matshluta 01 á lóðinni nr. 14 við Grensásveg.  Samþykki meðeigenda dags. 14. desember 1999 fylgir erindinu.  Gjald kr. 4.100
20489 (01.46.100.1),BN020489,Grensásvegur 3-7,viðbygging og innri breyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja viðbyggingu úr gleri við 1. hæð húss nr. 3, rífa spónaskúr og breyta bílastæðum á lóðinni nr. 3-7 við Grensásveg.  Stærð: Viðbygging 1. hæð 51 ferm., 175,9 rúmm., niðurrif 24 ferm.  Bréf hönnuðar dags. 27. janúar 2000, samþykki  meðlóðarhafa dags 2. febrúar 2000 og ljósrit af kaupsamningi dags. 7. janúar 2000  fylgja erindinu ásamt útskrift úr gerðabók skipulags- og umferðarnefndar frá 27. mars 2000.  Gjald kr. 4.100 + 7.212"
21094 (02.57.600.3),BN021094,Gylfaflöt 19,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi (fækka rýmum), breyta útliti og setja nýjar inngöngudyr fyrir miðri framhlið hússins á lóðinni nr. 19 við Gylfaflöt.  Gjald kr. 4.100"
20888 (02.57.510.2),BN020888,Gylfaflöt 3,Hjólbarðaverkst. í 0101,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að setja upp hjólbarðaverkstæði og gúmmísteypu í einingu 0101 í húsinu á lóðinni nr. 3 við Gylfaflöt.  Gjald kr. 4.100
21074 (02.35.240.1),BN021074,Hamravík 64,Breytingar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til þess að minnka nýsamþykkt einbýlishús og breyta lítillega  á lóðinni nr. 64 við Hamravík.  Stærð: Íbúð 1. hæð var 129,8 ferm. verður 125,4 ferm., 2. hæð var 92 ferm. verður 91 ferm., bílgeymsla var 39,3 ferm. verður 37,4 ferm., samtals verður húsið 253,8 ferm., 841,1 rúmm. eða 7,3 ferm., 25,5 rúmm. minnkun.  Gjald kr. 4.100"
21014 (01.29.100.3),BN021014,Háaleitisbraut 37-39,Endurn. á byggingarl. fyrir 37-39,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um endurnýjun á byggingarleyfi frá 27. apríl 1999 (klæðning utanhúss o.fl.) fyrir húsið á lóðinni nr. 37-39 við Háaleitisbraut.  Gjald kr. 4.100
20968 (04.32.320.2),BN020968,Hestháls 12,Breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta lítillega innra skipulagi hússins á lóðinni nr. 12 við Hestháls.  Gjald kr. 4.100
21031 (01.52.610.1 01),BN021031,Hofsvallagata  - Hofsvallagata sundl,Setlaug,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að koma fyrir, til bráðabirgða, setlaug úr trefjaplasti milli eimbaðs og barnalaugar á lóð Vesturbæjarsundlaugar við Hofsvallagötu.  Gjald kr. 4.100"
20650 (01.36.410.3),BN020650,Hofteigur 16,ný þakhæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að hækka þak og innrétta þakhæð hússins á lóðinni nr. 16 við Hofteig.  Borgarskipulag kynnti erindið frá 29. mars - 27. apríl 2000.  Stærð: Þakhæð 79,3 ferm., 136,8 rúmm.  Bréf hönnuðar dags. 1. mars 2000 og 22. mars 2000 ásamt samþykki meðeigenda dags. 18. febrúar 2000 og útskrift úr gerðabók skipulags- og umferðarnefndar frá 8. maí 2000 fylgja erindinu.  Gjald kr. 4.100 + 5.609"
19718 (01.36.220.6),BN019718,Hofteigur 21,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja bílgeymslu úr steinsteypu á lóðinni nr. 21 við Hofteig. Bílgeymslan verði múruð með kvartssalla að utan.  Stærðir: 46,5 ferm., 125,5 rúmm.  Samþykki meðeigenda fylgir ýmist áritað á teikningu eða á ódagsettu fylgiskjali.  Gjald kr. 2.500 + 3.137"
21019 (01.36.400.2),BN021019,Hofteigur 6,Breytting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Athygli umsækjanda er vakin á því að eldvarnir í húsinu uppfylla ekki ákvæði núgildandi  byggingarreglugerðar.,"Sótt er um leyfi til þess að færa útidyr  og breyta innra skipulagi í kjallara hússins á lóðinni nr. 6 við Hofteig.  Stærð: Stækkun við inngang 1,6 ferm. og 4,3 rúmm.  Samþykki meðeigenda (ódags.) fylgir erindinu.  Gjald kr. 4.100 +176"
21120 (01.11.050.2),BN021120,Hólmaslóð 10,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að minnka milliloft,  byggja anddyri við vesturhlið, breyta byggingarefni úr stáli í forsteyptar einingar í millilofti og límtrésburðarvirki í þaki og hækka hús um 10 sm á lóð nr. 10 við Hólmaslóð.  Stærð: Samtals var 2115,5 ferm. verður 1928,8 ferm., var 11063 rúmm. verður 11203,2 rúmm.  Gjald  kr. 4.100 + 5.748"
21122 (01.11.050.1),BN021122,Hólmaslóð 8,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta frá áður samþykktum uppdráttum og hætta að mestu við fyrirhugaða stækkun á lóð nr. 8 við Hólmaslóð.  Stærð: Stækkun 1.  hæð var 14,3 ferm verður 8 ferm., stækkun 2. hæð var 224,6 ferm. verður 0,9 ferm., samtals var 238,9 ferm. stækkun verður 8,9 ferm., samtals var hús 2761,4 ferm. verður 2531 ferm., var 11697,7 rúmm. verður 10382,7 rúmm.  Gjald kr. 4.100"
20940 (01.08.520.1),BN020940,Hólmaslóð olíustöð 3,"Breyta áfyllingsplani, skyggni úr stáli yfir",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áfyllingsplani fyrir olíubíla á lóð Olíudreifingar við Hólmaslóð og setja stálskyggni yfir það.  Gjald kr. 4.100
21049 (02.58.330.9),BN021049,Hrísrimi 28-30,Br. úr marmarasalla í hraunáferð,Samþykkt 12. maí 2000 Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta yfirborðsefni úr marmarasalla í hraunáferð og síkka vegg á suður- og norðurhlið húss niður að jörð.  Gjald kr. 4.100
20874 (01.74.120.3),BN020874,Hvassaleiti 48,Breytingar á nr. 48 og 50,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að byggja laufskála úr áli og gleri á vesturhlið hússins nr. 48 við Hvassaleiti. Einnig er sótt um leyfi til þess að staðsetja skjólvegg úr timbri milli lóðanna 48 og 50 við Hvassaleiti.  Stærð: Stækkun laufskáli 8,2 ferm. og 22,1 rúmm.  Samþykki meðeigenda (á teikningu) fylgir erindinu, samþykki nágranna í Hvassaleiti 50 (á teikn.) fylgir erindinu.  Gjald kr. 4.100 + 906"
21077 (02.87.420.1),BN021077,Hverafold 1-5,#5 opna milli rýma,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að opna tímabundið á milli rýma 0101 og 0102   og samnýta þau sem veitingastað í húsinu nr. 5 á lóðinni nr. 1-5 við Hverafold.  Samþykki meðeigenda dags. 16. maí 2000 fylgir erindinu.  Gjald kr. 4.100
20763 (01.02.874.401 01),BN020763,Hverafold 19-23,#19 svalaskýli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja sólskýli á svölum hússins nr. 19 á lóðinni nr. 19-23 við Hverafold.  Stærð: Sólskýli (6 x 6,5 ferm.) 39 ferm., 104,8 rúmm.  Samþykki meðlóðarhafa dags. 18. febrúar 2000 og 10. maí 2000 fylgir erindinu, bréf hönnuðar dags.18. apríl 2000 fylgir erindinu.  Gjald kr. 4.100 + 4.297"
20929 (01.17.110.1),BN020929,Hverfisgata 26,Breyta innra skipulagi og innrétta veitingastað,Frestað. Skilti má mest vera 6 ferm. en er c.a. 24 ferm.,"Sótt er um leyfi til þess að innrétta veitingastað í kjallara og á fyrstu hæð hússins á lóðinni nr. 26 við Hverfisgötu. Einnig er sótt um leyfi til þess að staðsetja skilti með nafni  staðarins fyrir ofan glugga fyrstu hæðar hússins. Skiltið er 1 metri á hæð, grænmálað með gylltum stöfum.  Gjald kr. 4.100"
