nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
35333 (05.86.570.1),BN035333,Almannadalur 1-7,hesthús nr. 5,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja steinsteypt hesthús með þremur einingum,  eining 0101 sex hestar, eining 0102 tólf hestar, eining 0103 tólf hestar, alls þrjátíu hestar og með kaffiaðstöðu á millilofti í hverri eign allt einangrað að utan og klætt með láréttri zinkhúðari báraðri klæðningu sem hús nr. 5 á lóð nr. 1-7 í Almannadal.  Stærð: Hesthús nr. 5 samtals 431,8 ferm., 1450,4 rúmm.  Gjald kr. 6.800 + 6.800 + 98.627"
35694 (05.86.550.1),BN035694,Almannadalur 9-15,hesthús nr. 13,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja steinsteypt hesthús með tveimur einingum, eining 0101 átján hestar og  eining 0102 tólf hestar, alls þrjátíu hestar ásamt kaffiaðstöðu á millilofti í hvorri eign allt einangrað að utan og klætt með láréttri málmklæðningu sem hús nr. 13 á lóð nr. 9-15 í Almannadal.  Stærð: Hesthús nr. 13 samtals 428,6 ferm., 1433,5 rúmm.  Gjald kr. 6.800 + 6.800 + 97.478"
35659 (01.18.450.2),BN035659,Baldursgata 29,svalaskýli,Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 01-02 dags. 20. mars 2007.,"Sótt er um leyfi fyrir svalaskýli á svalir sem fyrir eru á lóðinni nr. 29 við Baldursgötu.   Meðfylgjandi er samþykki nágranna Baldurgötu nr. 27 og 31 dags. 24., 25. og 27. janúar 2007. og Freyjugötu nr. 10A og 10 dags. 20. og 23. apríl 2007.   Stærðir svalalokunar: 10,0 ferm., 24,8 rúmm.  Gjald kr. 6.800"
35211 (01.67.201.1),BN035211,Bauganes 3A,viðbygging og fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja tvöfaldan bílskúr og til að byggja við til norðurs og suðurs á einbýlishúsinu á lóðinni nr. 3A við Bauganes.  Málinu fylgir samþykki eiganda Bauganess nr. 1-I og nr. 5 og Einarsness nr. 42 og nr. 44A dags. 23. apríl 2007.  Stærð: Stækkun 132,8 ferm. og 291,8 rúmm.  Gjald kr. 6.800 + 19.839"
35762 (01.18.030.9),BN035762,Bergstaðastræti 13,breyting 1.hæð,Frestað. Vantar samþykki meðeigenda vegna fjölgunar eigna.,"Sótt er um leyfi til þess að breyta neðstu hæð nýsamþykktrar þriggja hæða steinsteyptrar viðbyggingar  auk kjallara,  atvinnuhúsnæði á neðstu hæð (kjallara) er gert að sjálfstæðri skrifstofueiningu á lóðinni nr. 13 við Bergstaðastræti.  Gjald kr. 6.800"
35858 (01.17.130.7),BN035858,Bergstaðastræti 4,ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að rífa þak og byggja nýja hæð ofan á, byggja stigahús norðan við og til að breyta nýtingu 2. hæðar fjöleignahússins (Mhl. 1) á lóðinni nr. 4 við Bergstaðastræti.  Málinu fylgir greinargerð hönnuðar dags. 24. apríl 2007, umsögn skipulagsfulltrúa dags. 28. febrúar 2007, álit Húsafriðunarnefndar dags. 13. febrúar 2007 og umsögn Minjasafns Reykjavíkur dags. 29. janúar 2007.  Stækkun: xx ferm. xx rúmm.  Gjald kr. 6.800 + xx"
34345 (01.19.111.5),BN034345,Bergþórugata 57,samþykki íb. í kjallara,Frestað. Lagfæra skráningu.,Sótt er um samþykki kjallaraíbúðar í fjölbýlishúsinu á lóð nr. 57 við Bergþórugötu.  Íbúðarskoðun byggingarfulltrúa endurskoðað 10. september 2006 og samþykki meðeigenda (á teikningu) fylgja erindinu.  Gjald kr. 6.100
35203 (04.06.410.2),BN035203,Bíldshöfði 14,skipta rýminu að hluta  fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta í tvo eignarhluta með því að byggja milligólf og koma fyrir gönguhurð og iðnaðarhurð á suðurhluta efri hæðar atvinnuhússins á lóðinni nr. 14 við Bíldshöfða.  Einnig er sótt um að koma fyrir 3 bílastæðum sunnan við efri hæð sem snýr að Axarhöfða.  Umsögn skrifstofustjóra Framkvæmdasviðs dags. 18. janúar 2007 fylgir erindinu.  Málinu fylgir einnig samþykki meðeigenda í Mhl. I í Bíldshöfða 14 áritað á uppdrátt og dags. 18. apríl 2007.  Stærð: Stækkun 121 ferm.  Gjald kr. 6.800
35844 (01.82.610.2),BN035844,Bústaðavegur 151,sjálfsafgreiðslustöð,Frestað. Málinu vísað til umsagnar skipulagsstjóra. Hönnuður hafi samband við eldvarnareftirlit.,Sótt er um leyfi fyrir þriðju eldsneytisdælunni til suðurs með tilheyrandi stækkun afgreiðsluplans og minnháttar aðlögun hæðlegu lóðar á lóð Atlantsolíu nr. 151 við Bústaðaveg.  Gjald kr. 6.800
35826 (01.35.000.7),BN035826,Dalbraut 3,sérafnotafletir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skrifstofu gatna- og eignaumsýslu. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til þess að fjölga bílastæðum við suðurhlið húss og skilgreina sérafnot verslana á 1. hæð frá lóðarhluta vegna íbúða fjöleignarhússins á lóð nr. 3 við Dalbraut.  Gjald kr. 6.800
