nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34973 (01.13.422.1),BN034973,Bræðraborgarstígur 16,breytingar,Frestað. Lagfæra skráningu.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi þ.e.a.s. úr blönduðu íbúðar og atvinnuhúsnæði í atvinnuhúsnæði með tilfærslu á milliveggum og breyta nýtingu rýma á 1. - 3. hæð,  einnig loka opi milli 2. og 3. hæðar í húsinu á lóðinni nr. 16 við Bræðraborgarstíg.     Eftir þessa breytingu er engin íbúð í húsinu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. desember 2006 fylgir erindinu. Einnig lögð fram umsögn skipulagsfulltrúa dags. 30. nóvember 2006.   Gjald kr. 6.100"
35374 (04.23.510.4),BN035374,Bröndukvísl 14,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til breytinga á innra skipulagi einbýlishússins á lóðinni nr. 14 við Bröndukvísl.  Gjald kr. 6.800
35212 (01.35.050.6),BN035212,Dalbraut 21-27,uppfærsla á brunavörnum og fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal yfirlýsingu um að eignarhald dvalarrýma sé allt á einni hendi. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir skráningu og teikningum af núverandi innra skipulagi og uppfærslu brunavarna í húsi nr. 27 með 24 íbúðareingum fyrir aldraða og raðhúsum nr. 21, 23 og 25 með 6 íbúðareiningum í hverju þeirra á lóð  við Dalbraut.  Gjald kr. 6.800"
35383 (01.67.301.8),BN035383,Einarsnes 64A,bílskúr,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja bílskúr með steinsteypta veggi að suður-  og vesturlóðamörkum annars úr timbri við einbýlishúsið á lóð nr. 64A við Einarsnes.  Stærð: Bílskúr 49,5 fem., 180,2 rúmm.  Gjald kr. 6.800 + 12.254"
35254 (02.46.710.1),BN035254,Fossaleynir 2,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að innrétta skrifstofuhluta sem aðgreinir verslun frá verkstæði með tveimur nýjum gluggum á vesturhlið ásamt samþykki fyrir hækkun óbyggðrar viðbyggingar (2. áfanga) og leiðréttingar stærða atvinnuhússins á lóð nr. 2 við Fossaleynir.  Jafnframt er erindi 23093 dregið til baka.  Stærð: Hús var 828,4 ferm. verður 827,1 ferm., var 4254 rúmm. verður 4283 rúmm.  Gjald kr. 6.800 + 1.972"
34991 (01.17.303.0),BN034991,Frakkastígur 7,endurnýjun á bygginarleyfi nr 30464 frá 1.febr. 2005,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um endurnýjun á byggingarleyfi nr. 30464 frá 1. febrúar 2005 þar sem veitt var leyfi til þess að fella niður stiga milli fyrstu og annarrar hæðar, byggja útitröppur úr timbri, koma fyrir sérinngangi að íbúð á annarri hæð og breyta innra fyrirkomulagi í matshluta 01 á lóðinni nr. 7 við Frakkastíg.  Jafnframt er sótt um leyfi til þess að byggja setlaug í suðurhorni lóðarinnar.  Málinu fylgir samþykki meðlóðarhafa áritað á uppdrátt með dags. 2. febrúar 2007.   Gjald kr. 6.100"
35371 (01.17.210.9),BN035371,Frakkastígur 8,br. á innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á innra skipulagi og endurbóta á eldvörnum í atvinnuhúsinu á lóðinni nr. 8 við Frakkastíg.  Gjald kr. 6.800
35394 (01.11.810.1),BN035394,Geirsgata 19,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að rífa bensínstöð á lóðinni nr. 19 við Geirsgötu.  Landnúmer 100093, fastanúmer 200-0239, stærð 438,5  ferm., 2969 rúmm., fastanúmer 221-7611, stærð 30,6 ferm., 383 rúmm.  Gjald kr. 6.800"
35400 (04.67.440.1),BN035400,Gerðuberg 7,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að rífa skátaheimili á lóð nr. 7 við Gerðuberg.  Stærð: Niðurrif fastanúmer 205-1327 merking 01 0101 skátaheimili og 01 0001 skrifstofur 231,4 ferm. hvor hæð samtals 462,8 ferm.  Gjald kr. 6.800"
35372 (01.81.311.3),BN035372,Grundargerði 31,endurnýjun á byggingarleyfi sam. 15.11.2005,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um endurnýjun á byggingarleyfi frá 15. nóvember 2005 þar sem samþykkt var að byggja tveggja hæða viðbyggingu að miklu leyti úr gleri og áli aftan við húsið nr. 31 við Grundargerði. Jafnframt var skráningu breytt þannig að húsið yrði ein íbúð.  Stærð viðbyggingar 24,9 ferm. og 69,7 rúmm.  Gjald kr. 6.800 + 4.740"
35306 (01.14.000.5),BN035306,Hafnarstræti  1-3,stækka sorpgeymslu - breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi þannig að sorpgeymsla á 1. hæð stækkar á kostnað veitingastaðarins og flóttaleiðum breytt ásamt því að kjallari og 1. hæð verða vínveitingastaður, 2. hæð og ris eru óráðstöfuð skrifstofurými á lóðinni nr. 1-3 við Hafnarstræti.  Gjald kr. 6.800"
35387 (01.25.420.1),BN035387,Háteigsvegur 35-39,br. fyrirkomulag á 4. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á innra skipulagi 4. hæðar og til að koma fyrir lyftu í lyftustokk úr gleri í núverandi stigaopi í skólahúsinu á lóðinni nr. 35-39 við Háteigsveg.  Breytingarnar fela m. a. í sér að innrétta mötuneyti í austurálmu, að innrétta bókasafn í vesturálmu og lesstofur í fyrrum heimavist og er þetta fyrsti áfangi í endurbyggingu skólans.  Einnig eru lagðar fram reyndarteikningar af öðrum hæðum.  Jafnframt er erindi BN33662 dregið til baka.  Málinu fylgir brunahönnun  frá VSI dags. 22.mars 2006.  Gjald kr. 6.800"
35378 (01.73.020.4),BN035378,Hörgshlíð 18,stækkun á íbúð á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að afmarka sérnotaflöt, til að breyta innra skipulagi kjallara, breyta eignaskiptum og til að grafa frá og síkka glugga á norður- og suðurhlið kjallara fjölbýlishússins á lóðinni nr. 18 við Hörgshlíð.  Gjald kr. 6.800"
35380 (01.17.030.8),BN035380,Ingólfsstræti 8,milliveggur - reyndarteikn v/lokaúttektar,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir millivegg í kjallara, fyrir  staðsetingu útljósa í kjallara og opnun hurða vegna lokaúttektar á lóð nr. 8 við Ingólfsstræti.  Gjald kr. 6.800"
35346 (01.34.510.1),BN035346,Kirkjusandur 2,skilti,Samþykkt. Samræmist ákvæðum í samþykkt um skilti í Reykjavík.,"Sótt er um leyfi til þess að setja upp 6m háan skiltastand með ca 2 x 12 ferm., skiltafleti á norðvesturhluta lóðar nr. 2 við Kirkjusand, skv. uppdr. OG arkitektastofunnar, dags. 30 janúar 2007.  Gjald kr. 6.800"
35410 (04.13.220.1),BN035410,Kirkjustétt 2-6,gestafjöldi skilgreindur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir fjölgun gesta vegna nýsamþykktrar (1. ágúst 2006) sameiningar/opnunar milli eignarhluta í atvinnuhúsinu á lóðinni nr. 2-6 við Kirkjustétt.  Gjald kr. 6.800
35086 (01.32.430.1),BN035086,Klettagarðar 19,atvinnuhúsnæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Skila skal vottun eininga fyrir úttekt á botnplötu.,"Sótt er um leyfi til þess að byggja stálgrindarhús klætt með samlokueiningum fyrir vörulager ásamt skrifstofu og framleiðsluaðstöðu að hluta á þremur hæðum á lóð nr. 19 við Klettagarð.  Brunahönnun VSI endurskoðuð 28. nóvember og 19. desember 2006 fylgja erindinu.  Stærð: Atvinnuhús 1. hæð 5728,5 ferm., 2. hæð 1196,8   ferm., 3. hæð 962,4 ferm., samtals 7887,7 ferm., 78289,3  rúmm.  Gjald kr. 6.100 + 6.800 + 5.323.672"
35179 (01.32.420.1),BN035179,"9"">Klettagarðar 25",br. á innra skipul. og útliti,Frestað. Hafa skal samband við Orkuveitu Reykjavíkur vegna staðsetingu inntaka.,"Sótt er um leyfi til þess að breyta innra skipulagi nýsamþykkts atvinnuhúss, byggja þakpall fyrir fjarskiptabúnað og siglingartæki á hluta þaks, breyta gluggum og hurðum mest á vesturhlið, breyta klæðningu og burðarvirki, lækka millipall og breyta lítillega ásamt breytingu á lóðarfrágangi lóðar nr. 25 við Klettagarða.  Jafnframt er erindi 35272 dregið til baka.  Brunahönnun VSI síðast endurskoðuð 19. desember 2006 og bréf hönnuðar dags. 2. febrúar 2007 fylgja erindinu.  Stærð: Samtals var hús 3255 ferm., en verður 3248,1 ferm., rúmmetrar eru óbreyttir 26080,5 rúmm.  Gjald kr. 6.100"
34833 (01.33.090.2),BN034833,Klettagarðar 3,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Þinglýsa skal bréfi Umhverfisráðuneytisns dags. 24. janúar 2007.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á annarri hæð, úr áður samþykktu opnu rými með snyrtingu í stigahúsi, í gistiaðstöðu (fyrir 19 manns) með sameiginlegu eldhúsi, alrými og  baðherbergi fyrir langferðabílstjóra Flytjanda með nýjum inngangi (hringstiga með svölum) á austurhlið og lokun á gólfi stigahúss.   Bréf Faxaflóahafna fylgir erindinu dags. 12. sept. 2006 og lóðarhafa dags. 6. okt. 2006 ásamt þinglýstum lóðaleigusamningi. Jafnframt lagt fram bréf Umhverfisráðuneytisins dags. 24. janúar 2007, umsögn Umhverfisráðs dags. 22. janúar 2006, bréf Umhverfisstofununar dags. 10. janúar 2007, bréf Umhverfissviðs dags. 23. janúar 2007.  Gjald kr. 6.100"
35300 (01.17.220.2),BN035300,Laugavegur 22A,opna út í undirgöng,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að opna að gangi á 3. hæð á lóð nr. 24 frá  3. hæð húss á lóð nr. 22A við Laugaveg.  Gjald kr. 6.800
35301 (01.17.220.3),BN035301,Laugavegur 24,br. 2. og 3. h + útigeymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að fjölga  gistirýmum í norðvesturenda 2. hæðar um eitt með því að leggja af gang norðan við stigahús, innrétta 3. hæð fyrir gistirými í stað tveggja íbúða með opnun frá gangi að lóð nr. 22A, fjarlægja núverandi svalir á suðurhlið 3. hæðar og framlengja flóttastiga upp á 3. hæð ásamt viðbótar flóttasvölum að Laugavegi 22A  og byggja léttbyggða útigeymslu að suðurhlið 1. hæðar yfir kjallaratröppur á lóð nr. 24 við Laugaveg.  Samþykki meðeigenda (á teikningu) fylgir erindinu.  Stærð: Útigeymsla 2,7 ferm., 6,2 rúmm.  Gjald kr. 6.800 + 422"
35362 (01.17.301.9),BN035362,Laugavegur 59,reyndarteikning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir breytingu á brunahólfandi veggjum að stigagangi annarar hæðar og reyndarteikningu af veitingastað á 2. hæð atvinnuhússins á lóð nr. 59 við Laugaveg.  Gjald kr. 6.800
28624 (04.02.440.3),BN028624,Naustabryggja 12-22,(22) br. á íbúð 0210 og 0110,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að loka opi milli hæða í íbúð 0210/0310, setja þakglugga á suður- og norðurþekju sömu íbúðar og fella niður lyftu og sérinngang að íbúð 0110 í húsi nr. 22 á lóð nr. 12-22 við Naustabryggju.  Samþykki stjórnar húsfélags Naustabryggju 12-22 dags. 7. febrúar 2007 (á teikningu) fylgir erindinu.  Stærð: Stækkun 26,2 ferm.  Gjald kr. 5.400 + 6.100"
35325 (04.73.330.2),BN035325,Norðlingabraut 14,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir teikningum af lítilsháttar breytingum sem orðið hafa á byggingartíma m.a. breytingu við vörulyftu, breytt opnun á 1. hæð suðlægrar hliðar og smá breytingu á milliveggjum og fjölda útlýsinga atvinnuhússins á lóð nr. 14 við Norðlingabraut.  Gjald kr. 6.800"
35382 (01.18.442.9),BN035382,Óðinsgata 20B,br. á svölum á 1. h,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja svalir við vesturhlið 1. hæðar eins og samþykktar voru 26. október 2005 nema í stað vegghengdra svala vera súlur undir svölum, stækka glugga í kjallara á austurhlið, stækka kjallaraíbúð í áður geymslurými og breyta innra skipulagi rishæðar í fjölbýlishúsinu á lóð nr. 20B við Óðinsgötu.   Samþykki meðeiganda dags. 5. febrúar 2007 fylgir erindinu.  Gjald kr. 6.800"
35407 (13.21.501),BN035407,Skarfagarðar 4,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Ofanritaður sækir um takmarkað byggingarleyfi fyrir greftri, fyllingu og aðstöðugerð á lóðinni nr. 4 við Skarfagarða."
35198 (01.42.740.1),BN035198,Skútuvogur 13,gistiheimili,Frestað. Málinu vísað að nýju til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að breyta bráðabirgða svefnaðstöðu langferðabílstjóra á millilofti yfir 0102 í útleiguhúsnæði með svefnaðstöðu á lóð nr. 13 við Skútuvog.  Útskrift úr gerðabók embættisafgreiðsufundar skipulagsfulltrúa frá 2. febrúar 2007 fylgir erindinu. Einnig lagt fram bréf umsækjanda dags. 30. janúar 2007. Jafnframt lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. febrúar 2007.  Gjald kr. 6.100
35145 (01.81.611.4),BN035145,Steinagerði 12,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja steinsteyptan bílskúr á lóð nr. 12 við Steinagerði.  Stærð: Bílskúr 37,6 ferm., 125,9 rúmm.  Gjald kr. 6.100 + 7.680"
35332 (01.54.510.8),BN035332,Tómasarhagi 40,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1 og 2 dags. 15. janúar 2007.,"Sótt er um leyfi til að byggja einfalda bílgeymslu á norðausturenda lóðarinnar úr steinsteypu upp að bílgeymslu aðliggandi lóðar.   Samþykki meðlóðarhafa fylgir erindinu dags. 15. janúar 2007 og samþykki aðliggandi lóðarhafa nr. 52 dags. 6. febrúar 2007.  Stærðir: 30,0 ferm., 88,9 rúmm.  Gjald kr. 6.800 + 6.045"
35381 (01.13.600.5),BN035381,Vesturgata 21,br. á salerni,Frestað. Skoðist á staðnum.,Sótt er um samþykki fyrir breytingum á innra skipulagi austari hluta 4. hæðar (mhl 04) þar sem bað hefur verið fært og svefnherbergi breytt á lóð nr. 21 við Vesturgötu.  Gjald kr. 6.800
33121 (01.13.021.6),BN033121,Vesturgata 54A,"bæta við kvist,gluggar,svalir",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að setja svalir fyrir framan kvist á austurhlið og stækka kvist á norðurhlið þakhæðar fjölbýlishússins á lóð nr. 54A við Vesturgötu.  Erindið var grenndarkynnt frá 1. mars til og með 29. mars 2006. Engar athugasemdir bárust.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. janúar 2006, samþykki f.h. eigenda Vesturgötu 54 dags. 18. febrúar 2006 og samþykki meðeigenda (á teikningu) fylgja erindinu.  Stærð: Stækkun 6,5 ferm., 18,2 rúmm.  Gjald kr. 6.100 + 6.100 + 6.100 + 1.238"
35388 (04.07.720.1),BN035388,Viðarhöfði 1,"br. innanhúss, reyndarteikning",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir núverandi fyrirkomulagi (reyndarteikningu) þar sem bætt hefur verið við göngu- og innnkeyrsluhurðum við húsið á lóðinni nr. 1 við Viðarhöfða.  Gjald kr. 6.800
35356 (01.24.400.4),BN035356,Þverholt 14,br. 5. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi innra skipulagi 5. hæðar sem innréttuð er sem skrifstofur en ekki íbúðir eins og sýnt var á fyrri ""reyndarteikningum"" fjöleignahússins á lóð nr. 14 við Þverholt.  Samþykki meðeigenda dags. 16. október 2006 fylgir erindinu.  Gjald kr. 6.800"
35391 (04.60.610.2),BN035391,Álfabakki 8,(fsp) viðbygging,"Jákvætt. Að uppfylltum skilyrðum og með vísan til bókunar skipulagsfulltrúa á fyrirspurnarblað, sjá að öðru leyti frumathugasemdir á fyrirspurnarblaði. Ganga þarf frá byggingarleyfisumsókn svo hægt sé að grenndarkynna.","Spurt er hvort samþykkt yrði að byggja viðbyggingu sem tvær kjallarahæðir og 1. hæð við suðurhlið núverandi kvikmyndahúss fyrir keilusal og sportbar á kjallarahæðum og tvo nýja kvikmyndasali á 1. hæð ásamt tveimur veitingastöðum, samhliða yrði núverandi kvikmyndasölum breytt þannig að sætum fækkar frá samþykkt 1991 á lóð nr. 8 við Álfabakka."
35232 (01.25.100.1),BN035232,Brautarholt 29,(fsp) viðbygging,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi sem grenndarkynnt verður berist hún.,"Spurt er hvort leyfi fengist fyrir viðbyggingu til suðurs á Færeyska sjómannaheimilið sem er  kjallari og 2 hæðir á lóðinni nr. 29 við Brautarholt.   Samþ. nágranna á lóð nr. 29 við Skipholt eru áritaðir á uppdrættina dags. 5. jan. 2007.  Einnig lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltúa frá 9. febrúar 2007.  Stærðir: 330,0 ferm., 1263,0 rúmm."
35368 (02.42.430.2),BN035368,Brúnastaðir 55,(fsp) sólskáli,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að byggja sólstofu við norðvesturhlið einbýlishússins á lóð nr. 55 við Brúnastaði.
35357 (02.69.570.4),BN035357,Freyjubrunnur 11,(fsp) einbýlishús,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,Spurt er hvort leyft yrði að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu í líkingu við fyrirliggjnadi uppdrætti á lóð nr. 11 við Freyjubrunn.
35309 (01.19.430.7),BN035309,Freyjugata 45,(fsp) hækka þak - kvistir,Jákvætt að hækka þak að teknu tilliti til umsagnar skipulagsfulltrúa.,Spurt er hvort leyfi fengist til að hækka þak og setja kvist á suður og vesturhlið ásamt því að steypta svalir á suðurhlið 1. og 2. hæðar hússins á lóðinni nr. 45 við Freyjugötu.  Lögð fram umsögn skipulagsfulltrúa dags. 8. febrúar 2007 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. febrúar 2007.
35373 (04.34.120.1),BN035373,Hraunbær 131,(fsp) byggja bílskúra,Jákvætt. Enda verði bílskúrar innan lóðamarka og skipulagsskilmálum fylgt.,"Spurt er hvort leyft yrði að byggja 30 bílskúra í líkingu við fyrirliggjandi uppdrátt sem matshluta 02, 03 og 04 á lóð nr. 131 við Hraunbæ."
35412 (01.24.720.9),BN035412,Hrefnugata 7,"(fsp) hækka þak, kvistir og svalir",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Spurt er hvort leyft verði að hækka þak, setja kvist á allar hliðar þaks og svalir á suðurhlið allra hæða fjölbýlishússins á lóð nr. 7 við Hrefnugötu."
35379 (01.34.330.5),BN035379,Rauðalækur 10,(fsp) tvöfaldur bílskúr,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Spurt er hvort leyft yrði að byggja tvöfaldan bílskúr og þá hversu stóran, háan og með hvernig þakformi má byggja skúrinn á norðausturhorni lóðar nr. 10 við Rauðagerði."
35361 (01.13.461.6),BN035361,Sólvallagata 48,(fsp) færa inngang,Jákvætt. Enda liggi fyrir samþykki meðeigenda og álit burðarvirkisráðgjafa.,Spurt er hvort leyft yrði að færa til  inngang frá stigahúsi að íbúð á 3. hæð í vestur í fjöleignahúsinu á lóð nr. 48 við Sólvallagötu.
35369 (04.38.660.1),BN035369,Viðarás 1-7,(fsp) blómaskálar úr áli,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að byggja blómaskála úr gleri og áli ofaná svalir á raðhúsinu á lóðinni nr. 1-7 við Viðarás.
