nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36419 (01.39.200.1),BN036419,Húsdýragarður,",,Garðhús""",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að reisa timbur garðhús ""hús árstíðanna"" á lóð Fjölskyldu- og húsdýragarðsins.  Stærð: Garðhús 9,3 ferm., 25,5 rúmm.  Gjald kr. 6.800 + 1.734"
36652 (01.80.230.9),BN036652,Hvammsgerði 4,"hækkun, viðb., útig.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að hækka ris, byggja kvisti anddyri og svalir og fyrir áður gerðri útigeymslu við einbýlishúsið á lóðinni nr. 4 við Hvammsgerði.  Stækkun:  1. hæð 3,3 ferm., 2. hæð 122,8 ferm.  Samtals 126,1 ferm., 284,7 rúmm.  Gjald kr. 6.800 + 19.360"
36636 (01.17.110.3),BN036636,Hverfisgata 32,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að ekki verður gefið út byggingarleyfi í samræmi við samþykktina fyrr en skipulagsráð Reykjavíkur hefur fjallað á jákvæðan hátt um aðaluppdrætti af fyrirhugaðri nýbyggingu á lóðinni. Vakin er athygli á tilmælum Húsafriðunarnefndar í bréfi frá 5. júlí 2007.,"Sótt er um leyfi til að rífa húsið á lóð nr. 32 við Hverfisgötu.  Bréf umsækjanda dags. 25. júní 2007 fylgir erindi.  Umsögn Húsafriðunarnefndar  dags. 5 júlí 2007 og umsögn borgarminjavarðar (ódagsett) fylgja erindinu.  Stærð:  Niðurrif fastanúmer 200-4438 merking 01 0001 Iðnaður  152,9 ferm., fastanúmer  200-4439 merking   01 0101, Íbúð 279,0 ferm., samtals 431,9 ferm., samtals 1,179,0  rúmm.   Gjald kr. 6.800"
36639 (01.17.110.5),BN036639,Hverfisgata 34,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að ekki verður gefið út byggingarleyfi í samræmi við samþykktina fyrr en skipulagsráð Reykjavíkur hefur fjallað á jákvæðan hátt um aðaluppdrætti af fyrirhugaðri nýbyggingu á lóðinni. Vakin er athygli á tilmælum Húsafriðunarnefndar í bréfi frá 5. júlí 2007.,"Sótt er um leyfi til að rífa húsið á lóð nr. 34 við Hverfisgötu.  Bréf umsækjanda dags. 25. júní 2007 fylgir erindi.  Einnig umsögn Húsafriðunarnefndar dags. 5 júlí 2007 og umsögn borgarminjavarðar (ódagsett) fylgja erindinu.  Stærð:  Niðurrif fastanúmer 200-4446 merking 01 0101 Iðnaður  96,1 ferm.,  fastanúmer 200-4447  merking 01 0201  Íbúð 38,0 ferm.,  fastanúmer 200-4448 merking 01 0202 Íbúð  68,5 ferm., fastanúmer 200-4449  merking 01 0301 Íbúð  35,9 ferm.,  fastnúmer 200-4450  merking  01 0302 Íbúð  70,6 ferm.,  samtals 369,4 ferm., samtals 1,063,0  rúmm.   Gjald kr. 6.800"
36565 (01.51.711.2),BN036565,Kaplaskjólsvegur 54,bílgeymsla,Frestað. Vísað til athugasemda á umsóknarblaði. Ekki verður fjallað um málið fyrr en fyrir liggur samþykki lóðarhafa að Kaplaskjólsvegi 52.,"Sótt er um leyfi til að byggja bílgeymslu á norðausturhlið lóðar nr. 54 við Kaplaskjólsveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 17. ágúst 2007 fylgir erindinu.  Stærð: 41,2 ferm., 107,8 rúmm.  Gjald kr. 6.800 + 7.330"
36192 (01.36.111.3),BN036192,Kirkjuteigur 29,"kvistir,svalir, innrétta ris.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að byggja kvisti á austur og suðurhlið, kvist og svalir á vesturhlið ásamt því að innrétta rishæð hússins á lóðinni nr. 29 við Kirkjuteig.  Samþykki meðeiganda dags. 16. ágúst 2007 fylgir með erindinu.  Stærðir: Stækkun 18,3 ferm., (yfir 1,8m.) 40,3 rúmm.  Gjald kr. 6.800 + 2.740"
35873 (34.53.310.1),BN035873,Kistumelur 22,Iðnaðarhús/stálgrindarskemma,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til þess að byggja stálgrindarskemmu klædda með stálsamlokueiningum sem einlyft iðnaðarhúsnæði með þremur einingum og millilofti í hverri einingu á lóð nr. 22 við Kistumel.  Bréf hönnuðar dags. 23. apríl 9. júlí 2007, brunahönnun Línuhönnunar dags. 23. júlí 2007, samþykki f.h. Framkvæmdasviðs fyrir frágangi hæðarmismunar frá lóðamörkum yfir á aðliggjandi opið svæði á tölvubréfi dags. 8. ágúst 2007 og tölvubréf Fornleifaverndar ríkisind dags. 9. ágúst 2007 fylgja  erindinu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 27. júlí fylgir erindinu.  Stærð: Iðnaðarhús samtals 3612,3 ferm., 19926 rúmm.  Gjald kr. 6.800 + 6.800 + 1.354.968"
36640 (00.00.000.0 01),BN036640,Klapparstígur 30,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að ekki verður gefið út byggingarleyfi í samræmi við samþykktina fyrr en skipulagsráð Reykjavíkur hefur fjallað á jákvæðan hátt um aðaluppdrætti af fyrirhugaðri nýbyggingu á lóðinni. Vakin er athygli á tilmælum Húsafriðunarnefndar í bréfi frá 5. júlí 2007.,"Sótt er um leyfi til að rífa húsið á lóð nr. 30 við Klapparstíg, mh 01.  Bréf umsækjanda dags. 25. júní 2007 fylgir erindi.  Einnig umsögn Húsafriðunarnefndar dags. 5 júlí 2007 og umsögn borgarminjavarðar (ódagsett) fylgja erindinu.  Stærð:  Niðurrif fastanúmer 200-4455 merking 01 0101 Veitingahús  134,7 ferm.,   samtals 134,7 ferm., samtals 398,0  rúmm.   Gjald kr. 6.800"
36045 (01.32.970.2),BN036045,Köllunarklettsvegur 4,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja 2. hæða viðbyggingu úr stálgrind klædda stálklæddum einingum sem stækkun á eign 0104 að norðvesturhorni atvinnuhússins á lóðinni nr. 4 við Köllunarklettsveg.  Jafnframt er byggingarleyfi BN035267 frá 6. mars 2007 fellt úr gildi.  Málinu fylgir samþykki meðlóðarhafa dags. 15. maí 2007.  Stærð: Viðbygging 204 ferm., 899,9 rúmm.  Gjald kr. 6.800 + 61.193"
36637 (01.17.111.0),BN036637,Laugavegur  19-19B,Niðurrif/flutningur nr. 19b,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að ekki verður gefið út byggingarleyfi í samræmi við samþykktina fyrr en skipulagsráð Reykjavíkur hefur fjallað á jákvæðan hátt um aðaluppdrætti af fyrirhugaðri nýbyggingu á lóðinni.,"Sótt er um leyfi til að rífa / flytja húsið á lóð nr. 19B við Laugaveg.  Bréf umsækjanda dags. 25. júní 2007 fylgir erindi. Umsögn Húsafriðunarnefndar dags. 5 júlí 2007 og umsögn borgarminjavarðar (ódagsett) fylgja erindinu.   Stærð: Niðurrif/flutnings fastanúmer 200-4461 , merking 02 0101 Íbúð  104,7 ferm., samtals 104,7 ferm., samtals 305  rúmm.   Gjald kr. 6.800"
36638 (01.17.111.0),BN036638,Laugavegur  19-19B,Niðurrif/flutningur nr. 19,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að ekki verður gefið út byggingarleyfi í samræmi við samþykktina fyrr en skipulagsráð Reykjavíkur hefur fjallað á jákvæðan hátt um aðaluppdrætti af fyrirhugaðri nýbyggingu á lóðinni. Vakin er athygli á tilmælum Húsafriðunarnefndar í bréfi frá 5. júlí 2007.,"Sótt er um leyfi til að rífa / flytja húsið á lóð nr. 19 við Laugaveg.   Bréf umsækjanda dags. 25. júní 2007 fylgir erindi.  Einnig umsögn Húsafriðunarnefndar dags. 5 júlí 2007 og umsögn borgarminjavarðar (ódagsett) fylgja erindinu.  Stærð:  Niðurrif/flutnings fastanúmer 200-4461, merking 01 0301 Íbúð 104,0 ferm.,  fastanúmer 222-1602, merking 01 0101 Veitingahús 400,4 ferm samtals 504,4 ferm., samtals 1,330  rúmm.   Gjald kr. 6.800"
36641 (01.17.111.1),BN036641,Laugavegur 17,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að ekki verður gefið út byggingarleyfi í samræmi við samþykktina fyrr en skipulagsráð Reykjavíkur hefur fjallað á jákvæðan hátt um aðaluppdrætti af fyrirhugaðri nýbyggingu á lóðinni.,"Sótt er um leyfi til að rífa bakhús á lóðinni nr. 17 við Laugarveg.  Bréf umsækjanda dags. 25. júní 2007 fylgir erindi. Einnig umsögn Húsafriðunarnefndar dags. 5 júlí 2007 og umsögn borgarminjavarðar (ódagsett) fylgja erindinu.  Stærð: Niðurrif fastanúmer 200-4470  merking  02 0102 Verslun 221,6 ferm.,  fastnúmer 224-9117 merking  02 0101 Verslun 68,8 ferm.   Samtals: 297,4 ferm., samtals 792,0  rúmm.  Gjald kr. 6.800"
35312,BN035312,Laugavegur 4-6 / Skólavörðustígur 1A,hótel og verslunarhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að rífa núverandi hús nr. 4 og nr. 6 við Laugaveg ásamt stigahúsi húss nr. 1A við Skólavörðustíg og byggja fjögurra hæða steinsteypt  hótel- og verslunarhús með samtals 50 hótelherbergjum í nýbyggingu og á 2.-5. hæð hússins Skólavörðustíg 1A sem sameinað verður húsi að Laugavegi í einn matshluta allt einangrað að utan og múrhúðað á lóð nr. 4-6 við Laugaveg og 1A við Skólavörðustíg. Lögð fram fundargerð rýnihóps um útlit bygginga í miðborg frá 20. júlí 2007. Einnig lögð fram umsögn Húsafriðunarnefndar dags. 18. maí 2006 og umsögn Minjasafns Reykjavíkur til Menninarmálanefndar Reykjavíkur frá 20. febrúar 2002.  Brunahönnun VSI dags. 16. júlí 2007 og fundargerð  rýnihóps um útlit bygginga í miðborg Reykjavíkur frá fundi 20. júlí 2007 fylgir erindinu.  Stærð: Niðurrif  Laugavegur 4 (fastanúmer 200-4551 og 223-3587) samtals 183,3 ferm., Laugavegur 6 (fastanúmer 200-4554) matshluti 01 og 03 samtals 207,5 ferm.  Hótel- og verslunarhús nýbygging samtals 1928,3 ferm., xxx rúmm.  Gjald kr. 6.800 + 6.800 + 6.800 + xxx"
36665 (01.17.420.7),BN036665,Laugavegur 74,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Ofanritað sækir um takmarkað byggingarleyfi fyrir greftri á lóðinni nr. 74 við Laugaveg.
