nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
35245 (01.43.230.6),BN035245,Goðheimar 1,breyting á burðarvirki kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta burðarvirki í kjallaraíbúð þannig að það verði opið milli stofu og eldhús einnig nýtt hurðargat í svefnherbergi íbúðar með rýmisnr. 0001 á lóðinni nr. 1 við Goðheima.   Meðfylgjandi er samþykki meðlóðarhafa dags. 8. janúar 2007 og séruppdráttur burðarvirkishönnuðar vegna styrkinga.  Gjald kr. 6.800
35143 (01.86.400.1),BN035143,Haðaland  1-7,7 - viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Vísað er til skilyrða í samþykkt eins meðlóðarhafa.,"Sótt er um leyfi til að byggja við, að byggja sorpskýli og vegg og til að breyta innra skipulagi og útliti einbýlishússins nr. 7 á lóðinni nr. 1-7 við Haðaland.  Málinu fylgir samþykki meðlóðarhafa áritað á uppdrátt og fyrirvari eigenda Haðalands nr. 5 við samþykki sitt dags. 5. janúar 2007.  Stækkun:  45,5 ferm. og 159,1 rúmm.  Gjald kr. 6.100 + 10.819"
31974 (01.81.570.5),BN031974,Háagerði 49,bílskúr og kjallaratröppur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja steinsteypta bílgeymslu að suðurhlið, nýjar kjallaratröppur á norðausturhlið og samþykki fyrir þegar uppsettum hringstiga frá kjallara upp á 2. hæð raðhúss á lóð nr. 49 við Háagerði.  Samþykki meðeigenda (á teikningu) og umsögn burðarvirkishönnuðar dags. 14. ágúst 2005 fylgja erindinu.  Stærð: Bílgeymsla 28,0 ferm. og 81,2 rúmm.  Gjald kr. 5.700 + 5.700 + 5.522"
35000 (01.23.520.2),BN035000,Hátún 6,rishæð stækkuð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi til að stækka íbúðir á 9. hæð til suðurs og til að breyta innra skipulagi og útliti á fjölbýlishúsinu á lóðinni nr. 6 við Hátún.  Með málinu fylgir yfirlýsing  burðarvirkishönnuðar dags. 14. nóvember 2006 og afrit af fundargerð húsfélagsins Hátúni 6 dags. 9. nóvember 2006.  Stækkun 59,2 ferm., 149,6 rúmm.  Gjald kr. 6.100 + 10.173"
35187 (01.36.410.2),BN035187,Hofteigur 14,áðurgert gróðurhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir áður gerðu gróðurhúsi og skiptingu bílgeymslu í tvo eignarhluta á lóðinni nr. 14 við Hofteig.  Málinu fylgir leyfi til einkaskipta frá Sýslumanninum í Reykjavík dags. 5. desember 2006 og samþykki meðeigenda áritað á uppdrátt dags. 20. desember 2006.  Stærð: 10 ferm., 24,5 rúmm.  Gjald kr. 6.100 + 1.666"
35223 (04.34.430.1 07),BN035223,Hraunbær 164,breyta glugga,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir gluggapóstabreytingu vegna björgunarops á jarðhæð í rými 0102 á lóðinni nr. 164 við Hraunbæ.  Gjald kr. 6.800
35241 (01.34.620.2),BN035241,Hrísateigur 22,breytingar á áður samþ. teikningum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að breyta  frá nýlega samþykktum teikningum á íbúð rishæðar með því að breyta innra fyrirkomulagi, minnka kvist á austurhlið og spegilsnúa svalahurð og glugga á suðurgafli.   Stærð: Minnkun 1,8 ferm., 2,5 rúmm.  Gjald kr. 6.800"
35230 (01.24.330.5),BN035230,Karlagata 12,pallur og brunastigi,"Frestað. Vantar samþykki meðeigenda í húsinu, að því fengnu verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.",Sótt er um leyfi til þess að setja upp brunastiga og svalahurð á 1. hæð suðurhliðar íbúðarhússins á lóð nr. 12 við Karlagötu.  Gjald kr. 6.800
35153 (01.18.223.3),BN035153,Kárastígur 10,reyndarteikn v/eignaskiptasamn.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi fyrir áður gerðum breytingum vegna eignaskipta í fjölbýlishúsinu á lóðinni nr. 10 við Kárastíg.  Málinu fylgir virðingargjörð dags. 22. september 1923 og samþykki meðlóðarhafa á uppdrætti.  Gjald kr. 6.800
35221 (05.13.040.2),BN035221,Klausturstígur 1-11,"Sorpskýli, stígar og skilti",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta staðsetningu á þjónustuskiltum, breyta staðsetningu og fjölda sorpstöðva til flokkunar og samþykki fyrir breytingu á stígum 1. áfanga og leyfi til þess að breyta stígum 2. áfanga stúdentagarða Byggingarfélags námsmanna á lóð nr. 1-11 við Klausturstíg og 1-13 við Kapellustíg.  Bréf hönnuðar dags. 2. janúar 2007 fylgir erindinu.  Gjald kr. 6.800"
35238 (01.32.440.1),BN035238,Klettagarðar 21,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta innra skipulagi með uppsetningu skilrúma á 1. hæð, innréttingu skrifstofa í stað smávörulagers á millipalli í vesturhluta og breyta stiga  ásamt millipalli í austurhluta vörugeymsluhúss á lóð nr. 21 við Klettagarða.  Umsögn brunahönnuðar dags. 9. janúar 2007 fylgir erindinu.  Gjald kr. 6.800"
34670 (01.32.450.1),BN034670,Klettagarðar 23,vöru og skrifstofuhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að byggja stálgrindarhús sem vöru- og skrifstofuhúsnæði að mestu á einni hæð ásamt steinsteyptum bílakjallara undir hluta húss á lóð nr. 23 við Klettagarða.  Brunahönnun VSI dags. 12. september og endurskoðuð 25. september 2006, umsögn brunahönnuðar dags. 7. janúar 2007, bréf hönnuðar dags. 12. og 26. september, samkomulag milli lóðarhafa Klettagarða 21 og 23 dags. 1. október 2006, minnisblað til lóðarhafa frá Reykjavíkurhöfn dags. 5. maí 2004 og útreikningur verkfræðings á U-gildi vegna óvenjulegrar einangrunar þaks dags. í september 2006 fylgja erindinu.  Stærð: Vöru- og skrifstofuhús 1. hæð og millipallur 2306,9 ferm., 2. hæð 704,8 ferm., bílakjallari 489 ferm., samtals 3500,7 ferm., 27396,3 rúmm. Vörubryggjur (B-rými)  samtals 58 ferm., 216 rúmm.  Gjald kr. 6.100 + 1.877.636"
35079 (01.72.100.1 01),BN035079,Kringlan  4-12,6.hæð breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta innra skipulagi 6. hæðar í ""stóra  turni"" og loka aðgengi að snyrtingum frá lyftugangi en opna að skrifstofugangi hæðarinnar í turni suður-Kringlu á lóð nr. 4-12 við Kringluna.  Bréf varðandi brunavarnir dags. 28. nóvember og 12. desember 2006 fylgja erindinu.  Gjald kr. 6.100"
35188 (01.72.310.1),BN035188,Kringlan 7,borun milli hæða,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir hringstiga milli fyrstu og annarrar hæðar í einingu 0103 og 0201 í húsi verslunarinnar á lóð nr. 7 við Kringluna.  Gjald 6.100
32777 (01.34.610.5),BN032777,Laugarnesvegur 60,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi og áður gerðri stækkun bílskúra (matshluta 02 og 03) á lóðinni nr. 60 við Laugarnesveg.  Stærð: Áður gerð stækkun bílskúra, matshl. 02 stækkun samtals 19,6 ferm., 76,2 rúmm., matshl. 03 stækkun samtals 7,5 ferm., 29,7 rúmm.   Gjald kr. 5.700 + 7.201"
35087 (01.17.220.5),BN035087,Laugavegur 26,stækkun 5 og 6 hæð o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Samþykkt er takmarkað byggingarleyfi vegna rifs og vinnupallagerðar.,"Sótt er um leyfi til að rífa núverandi þakhæð og byggja nýja ofanábyggingu, koma fyrir þaksvölum, byggja yfir svalir á 4. hæð og anddyri á 2. hæð og breyta innra skipulagi á 2. 3. og 4. hæð atvinnuhússins á lóðinni nr. 26 við Laugaveg.  Jafnframt er erindi BN29898 frá 27. júlí 2004 dregið til baka.  Niðurrif skv. eldri töflu: 92,4 ferm. og 493,5 rúmm.  Stækkun 4. hæð xxferm. og xx rúmm.  Ný 5. hæð  280,4 ferm. og 981,1 rúmm.  Samtals xx ferm. og xx rúmm.  Gjald kr. 6.100 + xx"
35234 (01.23.000.3),BN035234,Mánatún 1-17/Sóltún 1-3,ýmsar breytingar,Frestað. Vantar yfirlýsingu brunahönnuðar vegna breytinga.,"Sótt er um leyfi til þess að breyta súlum í bílakjallara, einangra geymslukjallara að innan í stað utan, breyta reyklosunarstokkum, skábrautum og tröppum á 1. hæð, burðarvirki svala, hornglugga á suðurhlið, austurglugga á 7. og 8. hæð ásamt smá breytingu á súlum í nokkrum íbúðum og innra skipulagi íbúðar á 9. hæð nýsamþykkts fjölbýlishúss nr. 3-5 við  Mánatún á lóð nr. 1-17 við Mánatún og 1-3 við Sóltún.  Stærð: Leiðréttar stærðir fjölbýlishús (matshluti 01) neðrikjallari var 342,5 ferm. verður 351,8 ferm., kjallari var 994,4 ferm. verður 980,5 ferm., 1. hæð var 1146,9 ferm. verður 1146 ferm., 2. - 5. hæð var 1159,2 ferm. verður 1159,5 ferm. hver hæð, 6. hæð var 1165,5 ferm. verður 1164,7 ferm., 7. hæð var 319,6 ferm. verður 319,4 ferm., 8. hæð var 299,4 ferm. verður 299,5 ferm., 9. hæð var 149,4 ferm. verður 144,4 ferm., samtals var hús 9055 ferm. verður 9044,3 ferm., var 29131,9 rúmm. verður 29121,9 rúmm. Minnkun 10,7 ferm., 10 rúmm.  Bílageymsla (matshluti 05) neðri kjallari var 4287,5 ferm. verður 4293 ferm., kjallari var 4879,6 ferm. verður 44746,8 ferm., samtals var bílageymsla 9167,1 ferm. verður 9039,8 ferm., var 29455 rúmm. verður 28965,9 rúmm. Minnkun 127,3 ferm., 489,1 rúmm.  Gjald kr. 6.800"
34911 (01.41.510.2),BN034911,Njörvasund 27,svalir á 1 hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að gera svalir úr stáli með timburgólfi fyrir íbúð 0101 á vesturhlið hússins á lóðinni nr. 27 við Njörvasund.  Samþykki meðeigenda dagsett 23. okt. 2006 fylgir erindinu.  Stærð: Svalir 6,6 ferm.  Gjald kr. 6.100"
35172 (01.29.210.6),BN035172,Síðumúli 11,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að opna tímabundið á milli eignarhluta í verslunarrými á 1. hæð hússins á lóð nr. 11 við Síðumúla.  Meðfylgjandi er samþykki meðlóðarhafa af eignarhluta 0102 dags. 29. nóvember 2006, eignarhlut 0101 dags. 15. desember 2006, eignarhlut 0002 dags. 15. desember 2006 og skilyrt samþykki eignarhluta 0202.  Gjald kr. 6.100"
35240 (01.26.500.1),BN035240,Suðurlandsbr28 Árm25- 27,aflstöðvarhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypta viðbyggingu við norðausturgafl hússins fyrir aflstöð og rífa sorpgeymslu sem fyrir er á lóðinni nr. 27 við Ármúla.   Stærðir:  191,2 ferm., 714,4 rúmm.  Gjald kr. 6.800 + 48.579"
35226 (01.45.440.2),BN035226,Súðarvogur 38,breyting á 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta í íbúð með vinnuaðstöðu 2. hæð í atvinnuhúsinu á lóðinni nr. 38 við Súðarvog.  Málinu fylgir samþykki meðlóðarhafa dags. 7. janúar 2006.  Gjald kr. 6.800
35073 (01.53.210.8),BN035073,Sörlaskjól 7,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal samrunaskjali eigna fyrir útgáfu á byggingarleyfi.,Sótt er um leyfi til að sameina eignir með minniháttar breytingu á innra fyrirkomulagi og setja nýjar svaladyr í stað glugga út í garð með tilheyrandi breytingu á hæðarlegu lóðar við einbýlishúsið á lóð nr. 7 við Sörlaskjól.  Gjald kr. 6.100
34994 (02.69.860.1),BN034994,Úlfarsbraut 58-60,parhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt parhús með innbyggðum bílgeymslum á lóð nr. 58-60 við Úlfarsbraut.  Samþykki lóðarhafa aðlægra lóða varðandi stoðvegg dags. 8.desember 2006 fylgir erindinu.  Stærð: Parhús íbúðir 1. hæð 198 ferm., 2. hæð 139 ferm., bílgeymslur 45,6 ferm., samtals 382,6 ferm., 1376 rúmrm.  Gjald kr. 6.100 + 6.800 + 93.568"
35247 (01.17.030.3),BN035247,Þingholtsstræti 3-5,2 skyggni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja upp tvö skyggni við innganga á vesturhlið hússins á lóðinni nr. 5 við Þingholtsstræti.  Gjald kr. 6.800
35257 (47.33.101),BN035257,Norðlingabraut 7,lóðarmarkabreyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Lóðamarkabreyting tekur gildi þegar þinglýst hefur verið yfirlýsingu um breytt lóðarmörk.,"Lögð fram tillaga Framkvæmdasviðs, landupplýsingadeildar, dags. 10. janúar 2007, að breytingu á lóðarmörkum lóðarinnar nr. 7 við Norðlingaraut.  Lóðin er 4616 ferm., sbr. útgefið mæliblað dags. 9. mars 2006.  Lagt við lóðin af borgarlandi 384 ferm.  Lóðin verður 5000 ferm., sbr. deiliskipulagsbreytingu sem samþykkt var í skipulagsráði 20. desember 2006."
35260,BN035260,Skarfagarður 2,mæliblað,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Lagt fram mæliblað Faxaflóahafna, dags. janúar 2007, vegna lóðarinnar nr. 2 við Skarfagarða.  Lóðin Skarfagarðar 2 er 25.000 ferm. staðgr. 1.321.701  Kvöð er á lóð um legu holræsa og veitulagna og nauðsynlega umferð og jarðvinnu vegna viðhalds lagna.  Bílastæði á lóðum skulu vera í samræmi við gildandi deiliskipulag.  Almenn kvöð er á lóðarhöfum við Skarfagarða, að þeir hafi samráð við lóðarhafa aðliggjandi lóða um frágang lóðamarka."
34997 (05.86.570.1),BN034997,Almannadalur 1-7,(fsp) nr. 5 hesthús,Jákvætt. Með vísan til útskriftar úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. janúar 2007.,Spurt er hvort leyfi fengist til að hafa hesthúsgerð A og B í stað þess að hafa eingöngu aðra húsgerðina á lóðinni nr. 5 við Almannadal.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. janúar 2007 fylgir erindinu.
35232 (01.25.100.1),BN035232,Brautarholt 29,(fsp) viðbygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Spurt er hvort leyfi fengist fyrir viðbyggingu til suðurs á Færeyska sjómannaheimilið sem er  kjallari og 2 hæðir á lóðinni nr. 29 við Brautarholt.   Samþ. nágranna á lóð nr. 29 við Skipholt eru áritaðir á uppdrættina dags. 5. jan. 2007.   Stærðir: 330,0 ferm., 1263,0 rúmm."
35231 (01.24.440.5),BN035231,Flókagata 27,(fsp) taka úr vegg,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi og því fylgi yfirlýsing burðarvirkishönnuðar um breytingar á burðarvirki sé þess þörf.,Spurt er hvort leyfi fengist fyrir að fjarlægja vegg á tveggja metra bili milli  rýma í kjallaraíbúð á lóðinni nr. 27 við Flókagötu   Meðfylgjandi er undirskrift meðeigenda með fyrirvara um burðarþol ritað á verkfræðiuppdrátt dags. okt. 1944.
35237 (01.18.631.4 02),BN035237,Freyjugata 25B,(fsp) notkun einbýlis samþykkt,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi og gengið frá samrunaskjali eigna til þinglýsingar.,Spurt er hvort leyfi fengist til að breyta sambýli í einbýli nr. 25B á lóðinni nr. 25C við Freyjugötu.
35244 (05.05.330.5),BN035244,Friggjarbrunnur 34-40,(fsp) raðhús - fjölgun íbúða,Frestað. Málinu vísað til skipulagsfulltrúa til frekari umfjöllunar með vísan til bókunar ÞÞ á fyrirspurnarblaði.,Spurt er hvort leyfi fengist fyrir íbúðum í kjallara húsanna á lóð nr. 34 og 40 í raðhúsi við Friggjarbrunn.
35215 (01.43.500.7),BN035215,Glaðheimar 14A,(fsp) bæta við bílast.,Frestað. Málinu vísað til umsagnar skrifstofu gatna- og eignaumsýslu.,Spurt er hvort leyfi fengist fyrir að bæta við bílstæði fyrir íbúð 0201 á lóðinni nr. 14 A við Glaðheima.
35253 (01.35.420.4),BN035253,Kambsvegur 21,(fsp) breyta gl. á 1.h sv-hlið,Jákvætt. Með vísan til umsagnar byggingarfulltrúa á fyrirspurnarblaði.,Spurt er hvort leyft yrði að setja viðbótar opnanlegt fag á glugga á 1. hæð suðvesturhliðar tvíbýlishússins á lóð nr. 21 við Kambsveg.
35252 (01.19.020.8),BN035252,Njálsgata 36,(fsp) viðbygging,Frestað. Vísað til skipulagsfulltrúa en þar er deiliskipulag svæðisins í vinnslu.,"Spurt er hvort leyft yrði að byggja tvær hæðir og kjallara  við austurhlið húss nr. 36 í líkingu við það hús nema spegilmynd, en einnig er á lóð lítið einlyft timburhús á steinsteyptri kjallarahæð nr. 36B á lóð nr. 36 við Njálsgötu.  Bréf fyrir hönd fyrirspyrjanda dags. 20. desember 2006 fylgir erindinu."
35243 (05.05.370.1),BN035243,Nönnubrunnur 1,(fsp) fjölbýlishús - hækkun,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa hvað hæð og hæðarkóta varðar.,Spurt er hvort leyfi fengist fyrir hækkun á gólfkóta hússins á lóð nr. 1 við Nönnubrunn.   Meðfylgjandi er greingerð aðalhönnuðar dags. 9. jan. 2007.
35262 (04.68.550.1 01),BN035262,Nönnufell 1,(fsp) sjólgirðing og dúkkuhús,Frestað. Vantar umsagnir forvarnarsviðs Slökkviliðs höfuðborgarsvæðisins og skipulagsfulltrúa.,"Spurt er hvort leyfi byggingarfulltrúa þurfi fyrir uppsetningu 1,5-1,8m hárrrar skjólgirðingar á mörkum sérnotaflatar íbúðar á 1. hæð húss nr. 1 við Nönnufell og uppsetningu 3,1 ferm. dúkkuhúss með vegghæð 1,55 og mænishæð 1,95 þar innanvið á lóð nr. 1-15 við Mörðufell.  Samþykki meirihluta meðeigenda dags. 4. júlí 2006,  bréf formanns húsfélags Nönnufelli 1 dags. 16. júlí 2006, ljósrit af eignaskiptayfirlýsingu og ljósmyndir fylgja erindinu."
35239 (13.21.501),BN035239,Skarfagarðar 4,(fsp) verkstæði þjónustu skrifstofubygging,Neikvætt. Miðað við framlögð gögn og með vísan til umsagnar Faxaflóahafna á fyrirspurnarblaði.,"Spurt er hvort leyfi fengist fyrir atvinnuhúsnæði Hampiðjunar, stálgrindarhús að hluta fyrir netaverkstæði og steinsteypt 3. hæða að hluta fyrir skrifstofu og starfsmannaaðstöðu á lóðinni nr. 4 við Skarfagarða."
