nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36804 (04.63.220.1),BN036804,Arnarbakki 1-3,uppsetning á loftneti,Frestað.,Sótt er um leyfi fyrir uppsetningu á 5 metra háu farsímaloftneti á þaki Breiðholtsskóla á lóð nr. 1-3  við Arnarbakka.  Meðfylgjandi er samningur um leigu á aðstöðunni.  Samþykki eigenda dags. 1. júlí 2007 fylgir erindinu.  Gjald kr. 6.800
36925 (01.14.040.6),BN036925,Austurstræti 10A,hurð milli húsa 3.hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að gera hurðagat með EI-CS60 hurð á þriðju hæð milli húsanna á lóðunum 8-10 og 10A við Austurstræti.  Gjald kr. 6.800
36882 (01.14.040.4),BN036882,Austurstræti 8-10,dyr milli húsa á 3. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að gera hurðagat með EI-CS60 hurð á þriðju hæð milli húsanna á lóðunum 8-10 og 10A við Austurstræti.  Gjald kr. 6.800
36788 (01.14.050.1),BN036788,Austurstræti 16,skemmtistaður í stað veitingahúss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi ásamt því að breyta notkun 1. hæðar og kjallara úr veitingahúsi í skemmtistað á lóðinni nr. 16 við Austurstræti.  Gjald kr. 6.800
36492 (01.14.050.2),BN036492,Austurstræti 18,"samþykkja íbúð, breyta innra skipulagi ofl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að fá samþykkta íbúð og byggja nýjar svalir á 6. hæð, ásamt breytingum á innra skipulagi á 4. , 5. og  6. hæð atvinnuhúsnæðisins á lóð nr. 18 við Austurstræti.  Gjald kr. 6.800"
36892 (21.60.001.0),BN036892,Áhaldahús Kjalaneshr 125832,loftnetabúnaður fyrir GSM,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir farsímaloftneti á norðurgafl ásamt tilheyrandi færanlegan fjarskiptagám boltaðan á  sökkul við hús áhaldahússins Kjalarnes á óskilgreindri lóð við horn Brautarholtsveg og Hofsgrund landnúmer 125832.  Meðfylgjandi er samþykki lóðarhafa fyrir erindinu dags 4. maí 2007.  Gjald kr. 6.800
34246 (01.81.640.1),BN034246,Bakkagerði 16,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypta viðbyggingu við austurhlið 1. hæðar, til breytinga á innra skipulagi og fyrir áður gerðri breytingu og stækkun á kvistum einbýlishússins á lóð nr. 16 við Bakkagerði.  Málinu fylgir samþykki eigenda Bakkagerðis nr. 19. dags. 4. júní 2007.  Áður gerð stækkun:  xx ferm., xx rúmm.  Stærð: Stækkun 29,2 ferm., 87,2 rúmm.  Gjald kr. 6.100 + 5.930"
36806 (01.18.610.8),BN036806,Baldursgata 12,uppsetning á loftneti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir uppsetningu á 1,5 metra háu farsímaloftneti á þaki hússins nr. 12 við Baldursgötu.  Meðfylgjandi er samningur um leigu á aðstöðunni.  Samþykki eigenda dags. 1. júlí 2007 fylgir erindinu.  Gjald kr. 6.800"
36553 (01.18.020.9),BN036553,Bergstaðastræti 10,br innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi íbúðar- og atvinnuhússins á lóðinni nr. 10 við Bergstaðastræti.  Jafnframt er erindi BN036219 dregið til baka  Málinu fylgir eignaskiptasamningur dags. 21. apríl 1997, afsal fyrir neðri hæð dags. 27. mars 2007 og afsal fyrir efri hæð dags. 13. ágúst 1997.  Gjald kr. 6.800"
36777 (01.18.401.4),BN036777,Bjargarstígur 5,breytingar 1 hæð kjallara fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta innra skipulagi og sameina 1. hæð og kjallara í eina íbúð og færa glugga til upprunalegs horfs í fjölbýlishúsinu á lóðinni nr. 5 við Bjargarstíg.  Samþykki sumra meðlóðarhafa dags. 8. ágúst fylgir erindinu.  Gjald kr. 6.800
