nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36456 (01.43.410.2),BN036456,Álfheimar 62-66,klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til að klæða með sléttri álklæðningu austurgafl fjölbýlishússins nr. 62-66 við Álfheima.  Staðfesting burðarvirkishönnuðar fylgir erindinu dags. 29. ágúst 2007.  Gjald kr. 6.800
36316 (04.73.110.1),BN036316,Árvað 3,fimm kennslustofur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að bæta við fimm færanlegum kennslustofum ásamt tengigöngum á lóð nr. 3 við Árvað.  Stærð: Færanleg kennslustofa  nr. K-75B, K-77B, K-78B, K70B, H-11B ásamt tengigöngum T-40B og T-47B.  Stækkun: Samtals 415,9 ferm.,  1306,6 rúmm.  Gjald kr. 6.800 + 6.800 + 88.849"
36750 (01.18.451.0),BN036750,Baldursgata 15,br. innan húss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja léttan vegg á milli stofu og eldhúss á 3. hæð, byggja stiga frá 3. hæð og upp í  ris og gera þar svefnherbergi, í fjölbýlishúsinu á lóð nr. 15 við Baldursgötu.  Samþykki meðeigenda dags 28. ágúst 2007 fylgir erindinu.  Gjald kr. 6.800"
36753 (01.19.631.0),BN036753,Bergstaðastræti 67,breikka neðanjarðargang,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á nýsamþykktu byggingaleyfi nr. BN035517 við fjölbýlishúsið á lóðinni nr. 67 við Bergstaðastræti.  Stækkun: 2,5 ferm. xx rúmm.  Gjald kr. 6.800 + xx"
36749 (04.05.640.1),BN036749,Bíldshöfði 7,spennistöð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til þess að byggja spennistöð úr steinsteypu, á lóð nr. 7 við Bíldshöfða.  Stærð: 21,3 ferm., 77,0 rúmm.  Gjald kr. 6.800 + 5.236"
36725 (04.94.140.4),BN036725,Bláskógar 15,byggja yfir og undir svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja garðskála úr stálprófilum og öryggisgleri yfir og undir og litið eitt framyfir áður svalagólf með opi á milli hæða, í einbýlishúsinu nr. 15 við Bláskóga.  Stærð: 31,8 ferm., 111,1 rúmm.  Gjald kr. 6.800 + 7.554"
36757 (01.23.000.2),BN036757,Borgartún 26,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til minni háttar breytinga á byggingaleyfi BN032764 dags. 10. janúar 2006, þar sem breytt er innra skipulagi í eignarhluta 0104 og útliti sama eignarhluta í atvinnuhúsinu á lóðinni nr. 26 við Borgartún.  Gjald kr. 6.800"
36664 (01.23.010.1),BN036664,Borgartún 28,aðgengi f. hreyfihamlaða o.fl.,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að innrétta aðstöðu á fyrstu og annari hæð fyrir bankaútibú Sparisjóðs Keflavíkur og koma fyrir skábraut í austurenda atvinnuhúsnæðisins á lóð nr. 28 við Borgartún.  Gjald kr. 6.800
36371 (02.35.410.2),BN036371,Breiðavík 49-57,nr. 57 reyndarteikn. og pottur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi fyrir minni háttar breytingum á innra skipulagi, til að koma fyrir nýjum glugga og loftrist á NV gafli og byggja skjólveggi og koma fyrir setlaug í garði raðhússins nr. 57 á lóðinni nr. 49-57 við Breiðuvík.  Samþykki meðlóðarhafa dagsett 15. júní 2007 fylgir erindinu.  Gjald kr. 6.800"
36482 (04.61.520.2),BN036482,Brúnastekkur 3,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja viðbyggingar við norður- og austurhlið, að byggja sólstofu við vesturhlið, að breyta gluggum og innra skipulagi í einbýlishúsinu á lóðinni nr. 3 við Brúnastekk.  Stækkun: 29,3 ferm. og 71,3 rúmm.  Gjald kr. 6.800 + 4.848"
