nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
36526 (04.79.160.3),BN036526,Elliðavað 13-17,nýb. raðhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt raðhús með þremur íbúðum og jafn mörgum innbyggðum bílgeymslum á lóð nr. 13-17 við Elliðavað.  Stærð: Hús nr. 13 (matshluti 01) íbúð 1. hæð 96,5 ferm., 2. hæð 94,4 ferm., bílgeymsla 31,8 ferm., samtals 222,7 ferm., 727,4 rúmm. Hús nr. 15 (matshluti 02) íbúð 1. hæð 94,2 ferm., 2. hæð 109,5 ferm., bílgeymsla 31,9 ferm., samtals 235,6 ferm., 763,6 rúmm. Hús nr. 17 (matshluti 03) íbúð 1. hæð 85 ferm., 2. hæð 102,6 ferm., bílgeymsla 27,9 ferm., samtals 215,5 ferm., 702,4 rúmm. Raðhús er samtals 673,8 ferm., 2193,4 rúmm.  Gjald kr. 6.800 + 149.151"
36845 (04.79.160.2),BN036845,Elliðavað 7-11,br. á gluggum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir minnháttar breytingum á nýlega samþykktum teikningum mál BN036052 á gluggum til austurs og vesturs annarar hæðar raðhússins á lóð nr. 7, 9 og 11 við Elliðavað.  Gjald kr. 6.800"
36836 (02.85.231.0),BN036836,Fannafold 190-190A,br. rampa í tröppur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta frá nýlega samþykktum teikningum mál BN036545 þar sem áður er rampi að kjallara bílgeymslu en er nú breytt í tröppur á lóð nr. 190-190A við Fannafold.  Gjald kr. 6.800
35866 (02.85.541.1),BN035866,Fannafold 31,klæða útveggi bílageymslu,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að klæða bílgeymslu að utan með standandi timburklæðningu eins og íbúðarhluta einbýlishússins á lóð nr. 31 við Fannafold sbr. umsókn BN027273.  Gjald kr. 6.800
36435 (10.89.101),BN036435,Fiskislóð 31,atvinnuhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja tveggja hæða atvinnuhúsnæði úr forsteyptum einingum nema gafla sem verða staðsteyptir, einangraðir að utan og klæddir með álplötum og langhliðar að mestu úr gleri fyrir 24 iðnaðarrými á lóð nr. 31 við Fiskislóð.  Vottorð Rb v. forsteyptra eininga frá Einingaverkmiðjunni dags. 19. júlí 2007 og staðfesting brunahönnuðar dags. 24. júlí 2007 fylgja erindinu.  Stærð: Atvinnuhús 1. hæð 1182,8 ferm., 2. hæð 1137,8 ferm., samtals 2356,6 ferm., 12632,7 rúmm.  Gjald kr. 6.800 + 6.800 + 859.024"
36460 (02.45.610.1),BN036460,Fossaleynir 1,kvikmyndahús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að byggja tveggja hæða viðbyggingu við suðurhlið Egilshallar með keilusal á 1. hæð fyrir allt að 400 manns og þrjá kvikmyndasali á 2. hæð fyrir samtals 1000 manns sem stálgrindarbyggingu klædda með glerklæðningu á lóð nr. 1 við Fossaleynir.  Jafnframt er erindi BN033755 dregið til baka.  Brunahönnun Línuhönnunar dags. 17. júlí 2007, bréf hönnuðar dags. 12. júlí 2007 og bréf framkvæmdaraðila varðandi vinnusvæði dags. 20. mars 2006 fylgja erindinu.  Stærð: Viðbygging (matshluti 02)  kjallari 175,8 ferm., 1. hæð"
36569 (01.11.510.1),BN036569,Grandagarður 8,br. innra skipulagi 4. h,Frestað. Vantar samþykki meðeigenda vegna breyttra eignamarka.,"Sótt er um leyfi til þess að breyta innra skipulagi 4. hæðar sbr. BN 34446 þar sem innréttað verður starfsmannamötuneyti, opnum skrifstofum breytt í lokuð rými og móttaka færð fram á áður stigapall inngangs syðrihluta atvinnuhússins á lóð nr. 8 við Grandagarð.  Gjald kr. 6.800"
36842 (01.46.110.2),BN036842,Grensásvegur 11,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að minnka tveggja hæða bílakjallara og fækka bílastæðum um sjö í bílakjallara, færa tengibyggingu á milli núverandi byggingar og nýbyggingar um 2 metra til suðurs, breyta þjónustukjarna í núverandi byggingar og stækka svalir á fyrstu hæð í norðurhorni núverandi byggingar ásamt því að fjölga bílastæðum á lóð um sjö og breyta aðkeyrslu að lóð nr. 11 við Grensásveg.  Jafnframt er erindi BN036397 dregið til baka.  Bréf hönnuðar dags. 3. júlí 2007 fylgir erindi.  Stærðir:  Bílakjallari minnkar 124,1 ferm., minnkar 388,8 rúmm.  Gjald kr. 6.800"
36563 (01.55.2-9.9 10),BN036563,Hagatorg 3,stækka anddyrir og br. innra skipulagi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja við og stækka anddyri ásamt inngangsskyggni við austurhlið og innrétta nýja miðasölu á lóð nr. 3 við Hagatorg.    Stærð: Stækkun 37,0 ferm., 146,8 rúmm.   Gjald kr. 6.800 + 9.982"
36085 (01.71.311.3),BN036085,Hamrahlíð 9,bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Komi til kostnaðar á mannvirkjum Reykjavíkurborgar skulu þær breytingar unnar í samvinnu við skrifstofu gatna- og eignaumsýslu og kostnaður greiddur af umsækjanda.,"Sótt er um leyfi til að byggja tvöfaldan bílskúr við þríbýlishúsið á lóðinni nr. 9 við Hamrahlíð.  Málinu fylgir samþykki meðlóðarhafa og lóðarhafa aðliggjandi lóða dags. 26. júní og 17. júlí 2007. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. júlí fylgir erindinu. Grenndarkynning stóð yfir frá 27. júlí til og með 24. ágúst 2007. Engar athugasemdir bárust.  Stærð:  70 ferm., og 219,8 rúmm.  Gjald kr. 6.800 + 14.946"
36865,BN036865,Hlíðarfótur (háskóli),takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Ofanritaður sækir um takmarkað byggingarleyfi fyrir greftri, fyllingu og aðstöðugerð vegna byggingar fyrir Háskólann í Reykjavík við Hlíðarfót."
36520 (01.17.210.3),BN036520,Hverfisgata 56,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir gerð gasgeymslu í anddyri veitingastaðarins Austurindiafélagið á lóðinni nr. 56 við Hverfisgötu.  Meðfylgjandi er bréf aðalhönnuðar dags. 23. júlí 2007.  Gjald kr. 6.800
36711 (01.35.410.7),BN036711,Kambsvegur 24,viðbyggingar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1-5 dags. 11. september 2007.,"Sótt er um leyfi til að byggja tveggja hæða steinsteypta viðbyggingu norðanmegin og aðra viðbyggingu úr gleri sunnanmegin við einbýlishúsið á lóðinni nr. 24 við Kambsveg.  Stækkun:  74,9 ferm., 204,9 rúmm.  Gjald kr. 6.800 + 13.935"
36821 (04.67.760.7),BN036821,Keilufell 13,breyting á viðbyggingu,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta frá nýlega samþykktum teikningum mál BN035503 þar sem gólfkóti er leiðréttur og breidd viðbyggingar eykst um 10 cm. Misræmi sem kom upp við lokaúttekt á einbýlishúsinu á lóð nr. 13 við Keilufell.  Stærðaraukning:  0,10 ferm., 1,7 rúmm.  Gjald kr. 6.800 + 115"
36817 (02.9-.-99.8),BN036817,Keldnaholt,auglýsingaskilti,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að setja upp þríhyrnt  flettiskilti, 7, 9 m hátt og 6,4 m breitt, vestan við Vesturlandsveg á lóð með landnúmer 109210 í landi Keldnaholts.  Samkomulag milli landeigenda og eiganda flettiskiltis dags. 15. desember 2006 fylgir erindinu.  Gjald kr. 6.800"
36855 (01.72.310.1),BN036855,Kringlan 7,skipting eignarhluta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta eignarhluta 8. hæðar þannig að áður eign V.R. verði séreign og fái nýtt fastanúmer í verslunar og  skrifstofuhúsnæðinu á lóð nr. 7 við Kringluna.  Gjald kr. 6.800
36843 (01.55.431.1),BN036843,Lynghagi 2,klæða gafl,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða austurgafl með ljósum álplötum á fjölbýlishúsinu nr. 2 við Lynghaga.  Gjald kr. 6.800
36250 (01.24.400.1 01),BN036250,Rauðarárstígur 31,"hæð ofan á, viðb., íb.","Frestað. Gera skal fullkomna grein fyrir fyrirkomulagi og bílastæðaþörf annars vegar fyrir hús nr. 18 við Þverholt og hins vegar fyrir hús nr. 31 við Rauðarárstígs, bæði vegna atvinnuhluta og íbúða, á sameiginlegri lóð.","Sótt er um leyfi til þess að hækka hús um eina hæð og byggja viðbyggingu við norður- og austurhlið allra hæða, breyta 2. og 3. hæð núverandi húss úr skrifstofum í fimm íbúðir á hvorri hæð og þrjár til viðbótar á nýrri 4. hæð eða samtals þrettán íbúðir í fjöleignarhússinu á lóð nr. 31 við Rauðarárstíg.  Erindið var grenndarkynnt frá 4. júlí til og með 1. ágúst 2007. Engar athugasemdir bárust.  Ljósrit af afsali eignarinnar dags. 27. apríl 2007 fylgir erindinu.  Einnig fylgir samþykki sumra eigenda Rauðarárstígs 33 ódagsett og tölvupóstur með fundargerð aðalfundar húsfélagsins Rauðarárstíg 33 dags. 14. september 2007 og ljósrit af afsali dags. 27. maí 1992 þar sem gerð er grein fyrir bílastæðum.  Stærð: Viðbygging 1.-3. hæð samtals 271,8 ferm., 4. hæð 411,5 ferm., samtals 683,3 ferm., 2101,6 rúmm.  Svalagangar (B-rými) samtals 98,4 ferm., 280,4 rúmm.  Gjald kr. 6.800 + 6.800 + 162.071"
36772 (01.13.320.8),BN036772,Seljavegur 19,kvistur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að byggja kvist á vesturhlið þaksins á fjölbýlishúsinu á lóðinni nr. 19 við Seljaveg.  Málinu fylgir samþykki meðlóðarhafa dags. 1. september 2007.  Stækkun: 8,9 ferm. og 22 rúmm.  Gjald kr. 6.800 + 1.496"
36540 (01.29.500.1),BN036540,Síðumúli 24-26,br.inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til breytinga á innra skipulagi 3. og 4. hæðar atvinnuhússins á lóðinni nr. 24-26 við Síðumúla.  Gjald kr. 6.800
36839,BN036839,Skeifan 19,loftnetabúnaður,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir uppsetningu á 6 metra háu farsíma loftneti á þaki atvinnuhúsnæðisins nr. 19 við Skeifuna.  Samþykki eigenda dags. 4. september 2007 fylgir erindinu.  Gjald kr. 6.800
36801 (01.46.120.1 03),BN036801,Skeifan 6,breyting á brunahönnun,Frestað. Vantar umsögn brunahönnuðar.,Sótt er um leyfi fyrir breyttri brunahönnun á útvegg við lóðarmörk Skeifunar 4 á lóðinni nr. 6 við Skeifuna.  Gjald kr. 6.800
29481 (04.38.610.2),BN029481,Skógarás 13-17,reyndarteikn. nr. 15 og 17,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir breyttu innra skipulagi á öllum hæðum húsa nr. 15 og 17 þar með talið fyrir nýrri íbúð á 1. hæð í húsi nr. 17 á lóð nr. 13-17 við Skógarás.  Jafnframt er erindi 26522 dregið til baka.  Umsögn burðarvirkishönnuðar dags. 13. ágúst fylgir erindinu.  Einnig fylgir kaupsamningur m/árituðu afsali dags. 31. júlí 1997.  Gjald kr. 5.400 + 6.800
36716 (04.38.650.3),BN036716,Skógarás 23,geymsla á 2. hæð ofl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir minniháttar breytingum á innra fyrirkomulagi með því að flytja til geymslu neðri hæðar og bæta við snyrtingu fyrir efri hæð hússins á lóð nr. 23 við Skógarás.  Gjald kr. 6.800
36148 (01.33.540.3),BN036148,Sundagarðar 10,br. innanhúss,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að stækka létt milliloft yfir kælum sunnanvert í húsinu og fjölga kælum í atvinnuhúsinu á lóð nr. 10 við Sundagarða.  Stærð: Milliloft 137,8 ferm.  Gjald kr. 6.800"
34518 (01.45.440.5),BN034518,Súðarvogur 44-48,breytingar á iðnaðarhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta 2. og 3. hæð iðnaðarhússins á lóðinni nr. 44-48 við Súðarvog í íbúðir með vinnustofum, alls sex íbúðareiningar og gera svalir á austurhlið og stigagangssvalir á vesturhlið auk sorp- og vagnageymslu á lóðinni nr. 44-48 við Súðarvog.  Yfirlýsing eigenda eignarhluta 0201 og 0302 dags. 14. júlí 2006 fylgir málinu. Einnig lögð fram umsögn skipulagsfulltrúa dags. 5. október 2006 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. október 2006.  Málinu fylgir nú samþykki nýs eiganda eignarhluta 0201 dags. 1. nóvember 2006 og samþykki eiganda Súðarvogs 42 dags. sama dag og yfirlýsing eiganda eignarhluta 0201 í Súðarvogi 44-48.  Skilyrt samkomulag eigenda Súðarvogs 44-48 dags. 7. september fylgir málinu.  Stærð: Stækkun xx ferm., xx rúmm.  Gjald kr. 6.100 + xx"
36673 (50.54.404),BN036673,Urðarbrunnur 130-132,(130A) Dreifistöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja dreifistöð Orkuveitu Reykjavíkur, úr steinsteypu, á lóð nr. 130A við Urðarbrunn.  Stærð: 21,0 ferm. og 79,8 rúmm.  Gjald kr. 6.800 + 5.426"
36672 (50.54.602),BN036672,Urðarbrunnur 28-30,(28A) dælustöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að reisa dælustöð snjóbræðslu Orkuveitu Reykjavíkur, úr steinsteypu, á lóð nr. 28A við Urðarbrunn.  Stærðir: 21,0 ferm. og 79,8 rúmm.  Gjald kr. 6.800 + 5.426"
36390 (04.61.330.5),BN036390,Urðarstekkur 10,stækkun og breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka kjallara og breyta þaki yfir bifreiðageymslu á lóðinni nr. 10 við Urðarstekk til upprunalegs horfs.   Stærð: Kjallari 79,8 ferm., 219,5 rúmm.   Gjald kr. 6.800 + 6.800 + 14.926"
36674 (05.05.570.2),BN036674,Úlfarsbraut 124A,(124A) Dreifistöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja dælu- og dreifistöð Orkuveitu Reykjavíkur, úr steinsteypu, á lóð nr. 124A við Úlfarsbraut   Stærð: 39,6 ferm. og 120,1 rúmm.  Gjald kr. 6.800 + 8.167"
36642 (04.66.080.7),BN036642,Vesturberg 195,viðb. við núv.dælustöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja við og breyta í raðhús með þremur íbúðum  dælustöðinni á lóðinni nr. 195 við Vesturberg.  Stærð: Stækkun  245 ferm., 652 rúmm.  Gjald kr. 6.800 + 44.336"
35582 (04.07.750.2),BN035582,Viðarhöfði 6,stigi færður sja 28458,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að færa stiga að útvegg og breyta innra skipulagi á millilofti atvinnuhússins á lóðinni nr. 6 við Viðarhöfða.  Breyting á byggingarleyfi nr. BN28458 dags. 25. október 2005.  Gjald kr. 6.800
36257 (01.52.410.3),BN036257,Víðimelur 69,"br. 1 hæð, glugga í kj. og skr.t.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og síkka glugga í kjallara í tvíbýlishúsinu á lóðinni nr. 69 við Víðimel. Jafnframt er bílskúr sem samþykktur var 17. febrúar 1950 sýndur á teikningum.  Meðfylgjandi er staðfesting burðarvirkishönnuðar dags. 19. ágúst 2005, samþykki meðeigenda dags. 10. apríl 2007 og aðliggandi lóðarhafa dags. 6. desember 2006.  Gjald kr. 6.800"
36745 (01.17.030.3),BN036745,Þingholtsstræti 3-5,lyfta þaki breyta flóttaleið,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að lyfta þaki morgunverðarsalar og breyta flóttaleið í hótelinu í húsi nr. 3 (Mhl. 02) á lóðinni nr. 3-5 við Þingholtsstræti.  Stækkun: 13,7 rúmm.  Gjald kr. 6.800 + 932"
36838,BN036838,Þórðarsveigur 32-36,loftnetabúnaður,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir uppsetningu á 4 metra háu farsíma loftneti á þaki stigahúss fjölbýlishússins nr. 34-36 við Þórðarsveig.  Samþykki eigenda dags. 4. september 2007 fylgir erindinu.  Gjald kr. 6.800
36857 (01.67.211.0),BN036857,Bauganes 19,skipta lóð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Lögð fram tillaga Framkvæmdasviðs, landupplýsingadeildar, dags. 6. september 2007, að skiptingu lóðarinnar nr. 19 við Bauganes.  Bauganes 19 (stgr. 1.672.110):  Lóðin er talin 892 ferm.  Lóðin reynist 892 ferm.  Tekið undir nýja lóð 445 ferm.  Lóðin verður 447 ferm.  Ný lóð (stgr. 1.672.118):  Lóðin verður 445 ferm., og verður skráð nr. 19A við Bauganes.  Sjá samþykkt skipulagsráðs frá 7. mars 2007."
36867 (04.36.470.1),BN036867,Fylkisvegur 9,skipting lóðar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Lögð fram tillaga Framkvæmdasviðs, dags. 10. september 2007, að nýrri lóð innan lóðar Fylkisvegar 9 (Árbæjarlaugar).  Fylkisvegur 9:  Lóðin er 17080 ferm.  Tekið af lóðinni undir Fylkisveg 9A, 69 ferm.  Lóðin verður 17011 ferm.  Fylkisvegur 9A (ný lóð):  Lóðin verður 69 ferm.  Sjá samþykkt skipulagsráðs 23. janúar 2007 og samþykkt borgarráðs 1. febrúar 2007."
36866 (52.00.009.0),BN036866,Sætún,skipting spildu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Til að samþykktin öðlist gildi skal eigandi gera á eigin kostnað stofnskjal vegna lóðanna og þinglýsa því.,"Lögð fram tillaga Framkvæmdasviðs, landupplýsingadeildar, dags. 13. september 2007, að skiptingu spildu Sætún 1 Kjalarnesi, landnúmer 125858, í svæði A, B, C, D, E og F.  Sætún 1 spildan er (í fasteignaskrá 70309 ferm) 70301 ferm., og skiptist hún í:  Svæði A (33.625.201): Spildan verður 3125 ferm.  Svæði B (33.625.301): Spildan verður 4142 ferm.  Svæði C (33.625.501): Spildan verður 3018 ferm.  Svæði D (33.625.601): Spildan verður 4497 ferm.  Svæði E (33.625.701): Spildan verður 2536 ferm.  Svæði F (33.625.101): Spildan verður 52983 ferm.  Sjá deiliskipulag samþykkt 1. ágúst 2007 af skipulagsráði og af borgarráði 16. ágúst 2007."
36875 (01.18.140.8),BN036875,Skólavörðustígur 46,lagt fram bréf,"Með vísan til 25. gr. stjórnsýslulaga nr. 37/1993, er samþykkt byggingarfulltrúa frá 4. september 2007 felld úr gildi sbr. 2. tölulið 25. gr.  Jafnframt er umsókn nr, BN036093 vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Í ljósi þess að byggingarleyfi hefur ekki verið gefið út eru allar framkvæmdir við verkið hverju nafni sem þær nefnast óheimilar sbr. ákvæði gr. 209 í byggingarreglugerð nr. 441/1998, og skulu stöðvaðar þegar í stað, hafi þær verið hafnar.","Lagt fram bréf eiganda Njarðargötu 61, dags. 17. september 2007, vegna samþykktar byggingarfulltrúa á byggingarleyfisumsókn nr. BN036552 frá 4. september 2007."
36834 (04.03.000.1),BN036834,Eirhöfði 12,(fsp) breyta skrifstofum í gistiaðstöðu,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að breyta skrifstofuhúsnæði á 3. hæð í gistiaðstöðu fyrir starfsmenn í atvinnuhúsinu á lóðinni nr. 12 við Eirhöfða.
