nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
25098 (04.63.220.1 09),BN025098,Arnarbakki 1-3,færanlegar kennslustofur,Samþykkt 5. júlí 2002. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að koma fyrir tveimur færanlegum kennslustofum úr timbri austan við Breiðholtsskóla á lóðinni nr. 1-3 við Arnarbakka.  Alls verða þá átta færanlegar kennslustofur á lóðinni.  Stærð: Færanlegar kennslustofur samtals 139,4 ferm., 467,1 rúmm.  Gjald kr. 4.800 + 22.421"
25387 (01.43.430.1),BN025387,Álfheimar 74,áfangaskipti á framkvæmdum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að áfangaskipta framkvæmdum við Glæsibæ þannig að 1. áfangi verði stækkun 1. hæðar Glæsibæjar og inndregin ofanábygging ""læknaálmu"" á lóð nr. 74 við Álfheima.  Bréf hönnuðar dags. 2. júlí 2002 fylgi erindinu.  Stærð: 1. áfangi stækkun verslunar 662 ferm., ofanábygging 673 ferm., samtals 1335 ferm.  Gjald kr. 4.800"
25037 (01.17.020.4),BN025037,Bankastræti 6,íb. 3.h. + áðurg. íb. 4.h.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta skrifstofuhúsnæði í íbúð á þriðju hæð hússins á lóðinni nr. 6 við Bankastræti.  Komið er fyrir svölum ofan á þakfleti á suðurhlið hússins.   Einnig er gerð grein fyrir áður gerðri íbúð á fjórðu hæð hússins.  Afsal dags. 22. janúar 1964 fylgir erindinu. Skiptasamningur dags. 4. desember 1981 fylgir erindinu. Kauptilboð dags. 21. mars 2002 fylgir erindinu. Samþykki meðeigenda dags. 13. maí 2002 fylgir erindinu.   Gjald kr. 4.800
25371 (02.40.440.1),BN025371,Barðastaðir 37-43,(43) breytingar úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta gluggasetningu og koma fyrir dyrum að verönd á norðausturgafli hússins nr. 43 á lóðinni nr. 37-43 við Barðastaði.  Gjald kr. 4.800
25341 (01.71.301.8),BN025341,Blönduhlíð 27,Raunteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 27 við Blönduhlíð. Gerð er grein fyrir áður gerðum íbúðum í kjallara og á rishæð (3. hæð) hússins.  Íbúðarskoðun byggingarfulltrúa dags. 18. apríl 2002 fylgir erindinu.  Gjald kr. 4.800
24815 (01.18.621.7),BN024815,Bragagata 31,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðum kvistum á norðvesturþekju, fyrir áður gerðum geymsluskúr á baklóð og áður gerðum innri breytingum t.d. afmörkun séreigna á þakhæð fjöleignarhússins á lóð nr. 32 við Bragagötu.  Íbúðarskoðun byggingarfulltrúa dags. 27. október 2000, ljósrit af afsali séreignar 0301 dags. 23. desember 1965 og ljósrit af afsali séreignar 0302 dags. 10. maí 1976 fylgja erindinu.  Stærð: Áður gerð stækkun íbúðarhúss samtals 14,6 ferm., 24,2 rúmm., áður gerður geymsluskúr 7,6 ferm., 19,5  rúmm.  Gjald kr. 4.800 + 2.098"
25376 (01.18.621.7 02),BN025376,Bragagata 31B,áður gerð vinnustofa,Frestað. Vísað til athugasemda á umsóknarblaði Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um samþykki fyrir áður gerðri vinnustofu á lóðinni nr. 31B við Bragagötu.  Bréf hönnuðar dags. 2. júlí 2002 og umsögn Borgarskipulags (v. fyrirspurnar) dags. 23. október 2001 fylgja erindinu.
25368 (01.13.653.6),BN025368,Brattagata 3A,"br. kvistir, íbúð á rish.","Synjað. Íbúð í risi uppfyllir ekki ákvæði byggingarreglugerðar, m.a. lofthæð, stærð rýma og birtu.","Sótt er um leyfi til þess að breyta vinnuskúr í sérgeymslur, stækka kvisti á norðurþekju, byggja svalir og nýjan kvist á suðurþekju og innrétta nýja íbúð á þakhæð hússins á lóð nr. 3A við Bröttugötu.  Brunatæknileg úttekt VSI dags. 28. júní 2002 fylgir erindinu. Umsögn Árbæjarsafns dags.8. júlí 2002 og umsögn Húsafriðunarnefndar ríkisins dags. 8. júlí 2002 fylgja erindinu.  Stærð: Stækkun xxx   Gjald kr. 4.800"
24732 (01.25.010.1),BN024732,Brautarholt 22,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir núverandi innra skipulagi m.a. fyrir breyttri aðkomu að veitingastað og fyrir breyttri notkun á yfirbyggðum palli á vesturhlið 1. hæðar á lóð nr. 22 við Brautarholt.  Umsögn skipulagsfulltrúa dags. 26. apríl 2002, útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. apríl 2002 og umsögn gatnamálastjóra dags. 10. apríl 2002 fylgja erindinu.  Gjald kr. 4.800"
24967 (01.16.233.4),BN024967,Brávallagata 18,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir skiptingu kjallara í sérgeymslur og fyrir grunnmynd 4. hæðar án glerskála sem aldrei var byggður vegna gerðar eignaskiptayfirlýsingar á lóð nr. 18 við Brávallagötu.  Gjald kr. 4.800
