nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
24163 (01.22.211.7),BN024163,Hverfisgata 123,breyting inni og úti,Frestað. Með vísan til umsagnar Borgarskipulags dags. 8. janúar 2002.,Sótt er um leyfi til að breyta íbúð á annarri og þriðju hæð (þakhæð) hússins nr. 123 við Hverfisgötu í tvær sjálfstæðar íbúðir eins og var fyrir samþykkt byggingarnefndar frá 11. júní 1996. Jafnframt verði undirgangi breytt í anddyri og geymslu og komið fyrir sjálfstæðri íbúð á fyrstu hæð.   Samþykki meðeigenda ódags. og umsögn Borgarskipulags dags. 8. janúar 2001 fylgja erindinu.  Gjald kr. 4.100
24318 (01.15.251.5),BN024318,Hverfisgata 61,Snyrtistofa á 1. h.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta verslunarhúsnæði í snyrtistofu á fyrstu hæð hússins á lóðinni nr. 61 við Hverfisgötu.  Gjald kr. 4.800
24236 (01.17.301.3),BN024236,Hverfisgata 82,íbúð 0201 á 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir íbúð í austurhluta annarrar hæðar hússins nr. 82 við Hverfisgötu. Áður hefur verið samþykkt íbúð í vesturhluta.   Erindinu fylgir samþykki f.h. húsfélagsins dags. 5. des. 2001, samþykki meðeigenda nema Íseigna dags. 20. des. 2001 á tveimur blöðum.  Gjald: kr. 4.800"
24334 (04.97.660.1),BN024334,Jöklasel 2,sambýli - endurn. á byggl.,Frestað. Lagfæra skráningu.,"Sótt er um endurnýjun á byggingarleyfi frá 10. febrúar 2000 til þess að byggja einlyft steinsteypt sambýlishús með fimm íbúðareiningum 1,66m út fyrir byggingareit í norður á lóð nr. 2 við Jöklasel.  Stærð: Sambýli 406,6 ferm., 1467 rúmm.   Gjald kr. 4.800 + 70.416"
22760 (01.32.970.2),BN022760,Köllunarklettsvegur 4,"viðbygging, andd.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu einangraða að utan og klædda með ímúrkerfi að hluta tveggja hæða við norðvesturhorn og léttbyggt anddyri við austurhlið atvinnuhússins á lóð nr. 4 við Köllunarklett.  Jafnframt er erindi 22092 dregið til baka.  Stærð: Viðbygging 233,8 ferm., 903 rúmm., anddyri 16,4 ferm., 55,4 rúmm. samtals 958,4 rúmm.  Gjald kr. 4.100 + 46.003"
24226 (01.17.101.2),BN024226,Laugavegur 7,Súpu- kaffihús á 1. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að skipta vestari rekstrareiningu á 1. hæð í þrjár rekstrareiningar og innrétta kaffihús í einni þeirra, breyta innra skipulagi kjallara og setja hringstiga milli kjallara og 1. hæðar ásamt samþykki fyrir áður gerðri stækkun einingar 0102 í húsi á lóð nr. 7 við Laugaveg.   Bréf burðarvirkishönnuðar dags. 21. desember 2001 og bréf rekstraraðila Hárgreiðslustofunnar Rauðhetta og Úlfurinn dags. 17. desember 2001, fundargerð húsfélagsins Laugavegi 7, dags. 14. janúar 2002 og mótmæli meðeigenda dags. 6. desember 2001  fylgja erindinu.  Stærð: Áður gerð stækkun 1. hæð 2,5 ferm., 10,1 rúmm.  Gjald kr. 4.800 + 485"
24223 (04.63.330.1),BN024223,Leirubakki  2-16,reyndarteikningar,Frestað. Gera grein fyrir eldvörnum.,Sótt er um áður gerðar breytingar í samræmi við reyndarteikningar af öllum matshlutum á lóðinni nr. 2-16 við Leirubakka.  Gjald kr. 4.800
24342 (02.35.630.1),BN024342,Ljósavík 1-11,Þaki breytt.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta þaki yfir bílgeymslum og byggja skyggni yfir innganga á suðurhlið raðhússins á lóðinni nr. 1-11 við Ljósavík.  Gjald kr. 4.800
24345 (04.32.640.2),BN024345,Lyngháls 4,Hestavöruversl. og millipallur.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja millipall og innrétta verslun fyrir hestavörur í hluta 1. hæðar í atvinnuhússins á lóð nr. 4 við Lyngháls.  Stærð: Millipallur 49 ferm.  Gjald kr. 4.800
24252 (04.32.400.1),BN024252,Lyngháls 5,brunavarnir og skráning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir breytingum á fyrirkomulagi brunavarna húsanna á lóðinni nr. 5 við Lyngháls og 6 við Krókháls. Jafnframt er sótt um leyfi fyrir breyttri skráningu Lyngháls 5 (matshluta 01) og erindi nr. 22904 dregið til baka.  Stækkun: 4.7 ferm.  Gjald kr. 4.800
24084 (01.19.611.1),BN024084,Mímisvegur 8,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri breytingu í kjallara og stigahúsi vegna gerðar eignaskiptayfirlýsingar á lóð nr. 8 við Mímisveg.  Gjald kr. 4.100
24256 (04.02.360.3),BN024256,Naustabryggja 13-15,fjölbýlishús m 23 íb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja fjölbýlishús með 23 íbúðum, atvinnuhúsnæði og 22 bílastæðum í kjallara. Húsið verði þrílyft auk rishæðar, burðarvirki úr steinsteypu og einangrað og klætt að utan með sléttum og báruðum álplötum. Neðsta hæð verði múruð með múrkerfi.  Jafnframt eru erindi nr. 24142 og 23870 dregin til baka. Ennfremur er sótt um að lóðin heiti nr. 13-15 við Naustabryggju.  Erindinu fylgir greinargerð um brunavarnir leiðrétt 10. des. 2001.  Stærðir: Bílgeymsla í kjallara 776,7 ferm., íbúð kjallari 297,5, ferm., 1. hæð 624,9 ferm., 2. hæð 670 ferm., 3. hæð 670 ferm., 4. hæð 578,1 ferm., 5. hæð 195,4 ferm., samtals 3812,6 ferm., 11349 rúmm.  Gjald kr. 4.800 + 545.510"
24247 (01.18.661.1),BN024247,Njarðargata 33,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 33 við Njarðargötu. Sýnd er áður gerð íbúð á fyrstu hæð hússins og gert er grein fyrir notkun þakrýmis.  Kaupsamningur og veðskuldabréf v. íbúðar á fyrstu hæð dags. 11. júlí 1958 fylgja erindinu. Virðingargjörð dags. 11. febrúar 1928 fylgir erindinu. Bréf hönnuðar dags. 8. janúar 2002 fylgir erindinu.  Gjald kr. 4.100
24325 (01.19.110.2),BN024325,Njálsgata 72,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 72 við Njálsgötu. Erindið sýnir níu íbúðir í húsinu í stað sjö sem sýndar eru á samþykktum teikningum.  Gjald kr. 4.800
24109 (01.18.661.5),BN024109,Nönnugata 7,breyting inni og úti,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að stækka íbúð 1. hæðar um vinnuherbergi og aukarými á 1. hæð, færa inntök yfir í sameign og samþykki fyrir áður gerðum breytingum á innra skipulagi 2. og 3. hæðar hússins á lóð nr. 7 við Nönnugötu.  Gjald kr. 4.100"
24335 (01.27.401.1),BN024335,Skaftahlíð 31,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir endurskoðuðum reyndarteikningum af húsinu (matshl. 01) á lóðinni nr. 31 við Skaftahlíð. Gerð er grein fyrir afnotarétti á bílastæðum á lóð og innra fyrirkomulagi íbúðar 0301 er breytt.  Samþykki meðeigenda vegna afnotaréttar bílastæða dags. 13. desember 2001 fylgir erindinu.  Gjald kr. 4.800
24169 (01.19.101.3),BN024169,Snorrabraut 40,Reyndarteikningar,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 40 við Snorrabraut vegna gerðar eignaskiptayfirlýsingar. Sýnd er séreign (herbergi 0001) í kjallara.  Afsalsbréf dags. 24. febrúar 1977 fylgir erindinu.  Gjald kr. 4.100
24327 (02.37.520.1),BN024327,Spöngin 9-31,(13) geymsla fyrir gaskúta o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja frákastsventil upp úr þaki, gaskútageymslu við bakinngang og breyta aðalinngangi að skyndibitastað í einingu 0104 í húsi nr. 13 á lóð nr. 9-31 við Spöngina.  Gjald kr. 4.800"
24341 (01.81.611.2),BN024341,Steinagerði 8,"eingrun, sperrur",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að minnka einangrun og sperrur á  kvisti sem samþykktur var 30. október 2001 til samræmis við eldra burðarvirki þakhæðar hússins á lóðinni nr. 8 við Steinagerði.  Gjald kr. 4.800
24344 (01.63.350.1),BN024344,Sturlugata 8,Br. hlið við aðkomu að lóð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp hlið með aðkomustýringu að lóð nr. 8 við Sturlugötu.  Gjald kr. 4.800
24246 (04.67.00-.- 02),BN024246,Suðurhólar 16,(16)  klæðning á göflum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að klæða austur- og vesturgafl, stigahús og hluta norðurhliðar hússins nr. 16 á lóðinni nr. 14-18 við Suðurhóla með stálklæðningu í samræmi við klæðningu á húsunum nr. 14 og 18 á sömu lóð.  Erindinu fylgir greinargerð um ástandskönnun útveggja dags. 4. jan. 2002.  Gjald kr. 4.800"
24337 (01.26.310.2 01),BN024337,Suðurlandsbr. 16,Ármúli 13A- br. á innra frkl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi á öllum hæðum og setja nýjar útihurðir og glugga á kjallara hússins nr. 13A við Ármúla (matshl. 09) á lóðinni nr. 16 við Suðurlandsbraut. Einnig er sótt um leyfi til að samnýta hluta annarrar hæðar hússins nr. 4 við Vegmúla (matshl. 06) með fyrstu hæð Ármúla 13A. Jafnframt er erindi 18906 dregið til baka.  Gjald kr. 4.800
24346 (01.34.710.4),BN024346,Sundlaugavegur 29-35,Arinn í öll raðh.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp tilbúinn arinn og reykrör á öll raðhúsin nr. 29-35 við Sundlaugarveg.  Gjald kr. 4.800
24340 (01.21.610.1),BN024340,Sætún 1,breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi 1. hæðar og fjölga um einn glugga á suðurhlið sömu hæðar skrifstofuhússins á lóð nr. 1 við Sætún.  Gjald kr. 4.800
24214 (01.33.960.4),BN024214,Vatnagarðar 26,Br. í þjónustuverkst. f. Flugf.,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til þess að breyta innra skipulagi 1. og 2. hæðar í þjónustuverkstæði fyrir bíla, setja nýja glugga og inngang á suðausturhlið, stækka miðjuglugga á norðausturhlið og steypa gólf í stað malbiks á 1. hæð matshluta 01 á lóð nr. 26 við Vatnagarða.  Yfirlýsing vegna leigusamnings dags. 29. mars 2001 fylgir erindinu.  Gjald kr. 4.800"
24113 (01.24.312.7),BN024113,Vífilsgata 21,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja útitröppur og inngangsdyr á norðurhlið kjallara, breyta innra fyrirkomulagi kjallara,  lækka jarðveg við suðurhlið húss og samþykki fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 21 við Vífilsgötu.  Skoðunarskýrsla byggingarfulltrúa dags. 18. júlí 2001 fylgir erindinu. Virðingargjörð dags. 21. nóvember 1936 fylgir erindinu. Bréf f.h. umsækjenda dags. 23. ágúst 2001 fylgir erindinu.  Gjald kr. 4.100"
24241 (04.13.580.3),BN024241,Þorláksgeisli 118,einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóðinni nr. 118 við Þorláksgeisla. Húsið er einangrað að utan og klætt með múrkerfi.  Bréf hönnuðar dags. 20. desember 2001 fylgir erindinu.  Stærð: Íbúð 1. hæð 131,1 ferm., 2. hæð 93,1 ferm., bílgeymsla 32,8 ferm.  Samtals 257,0 ferm. og 803,3 rúmm.  Gjald kr. 4.800 + 38.558"
23958 (00.00.000.0 06),BN023958,Þönglabakki 1,Læknastofur og brú,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta aðgerða- og skoðunarstofur fyrir lækna ásamt tilheyrandi fylgirýmum á þriðju (efstu) hæð hússins nr. 1 við Þönglabakka. Jafnframt verði byggð yfirbyggð göngubrú milli hæðarinnar og stigagangs hússins  nr. 6 við Þönglabakka sem þjóni sem flóttaleið fyrir læknastofur.  Erindinu fylgir bréf Læknasetursins sf., dags. 5. okt. 2001 og samþykki allra lóðarhafa nema eins, greinargerð um brunavarnir endurskoðuð 14. okt. 2001, bréf Borgarskipulags  vegna fyrirspurnar dags. 9. ágúst 2001.  Stærð göngubrúar: 17,5 ferm. og 53,4 rúmm.  Gjald kr. 4.100 + 2.563"
24363,BN024363,Meistari / múrarameistari,staðbundin viðurkenning,Samþykkt með vísan til gr. 37.2 í byggingarrelgerð nr. 441/1998.,Ofanritaður sækir um leyfi sbr. gr. 37.2 í byggingarreglugerð nr. 441/1998 til þess að  mega standa fyrir verkum sem múrarameistari í lögsagnarumdæmi Reykjavíkur.
24274 (01.70.420.1),BN024274,Drápuhlíð 2,(fsp) áður gerðar íb.,Nei. Lofthæð of lítil sbr. skoðunarskýrslur byggingarfulltrúa.,Spurt er hvort samþykki fengist fyrir tveimur áður gerðum risíbúðum í húsinu nr. 2-4 við Drápuhlíð.  Skoðunarskýrslur byggingarfulltrúa dagsettar 13. desember 2001 fylgja erindinu. Skýrsla Rafmagnsstjórnar Reykjavíkur dags. 10. september 1947 (varðar risíbúð í nr. 2) fylgir erindinu. Afsalsbréf dags. 1. október 1962 og kaupsamningur (v. risíbúðar í Drápuhlíð 2) dags. 18. nóvember 1998 fylgja erindinu.
24347 (01.17.150.6),BN024347,Grettisgata 5,(fsp) Viðb. við 3. h.,Frestað. Málinu vísað til umsagnar Borgarskipulags.,"Spurt er hvort leyft yrði að fjölga íbúðum úr einni í þrjár og byggja um 80 ferm., viðbyggingu að suðurhlið þriðju hæðar hússins á lóðinni nr. 5 við Grettisgötu."
24343 (01.84.650.2),BN024343,Kjarrvegur 3,(fsp) Hlaða kjallaratr. ofl.,Frestað. Málinu vísað til umsagnar Borgarskipulags.,"Spurt er hvort leyft yrði að setja inngang á kjallara með tilheyrandi útitröppum við vesturhlið, fjölga gluggum á suðurhlið kjallara og fjölga bílastæðum á lóð nr. 3 við Kjarrveg."
23732 (04.32.420.1),BN023732,"32"">Krókháls 10",(fsp) Gistiheimili á efstu hæð,Nei. Með vísan til útskriftar úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 21. desember 2001.,Spurt er hvort leyft yrði að innrétta gistiheimili á efstu hæð hússins nr. 10 við Krókháls.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 21. desember 2001 fylgir erindinu.
24310 (04.64.500.1 03),BN024310,Krummahólar 5,(fsp) Bílskúr,Jákvætt. Enda verði bílgeymsla innan byggingarreits sbr. deiliskipulag.,Spurt er hvort leyft yrði að byggja bílgeymslu við austurgafl hússins nr. 5 á lóðinni nr. 1-11 við Krummahóla.
24031 (01.38.620.1),BN024031,Langholtsvegur 76,(fsp)  Færsla á bílast.,Jákvætt. Enda sé sótt um leyfi.,"Að lokinni grenndarkynningu byggingarleyfisumsóknar er lagt fram að nýju bréf frá afgreiðslufundi byggingarfulltrúa, dags. 07.11.01, þar sem spurt er hvort leyft yrði að breyta tilhögun bílastæða við tvíbýlishúsið á lóðinni nr. 76 við Langholtsveg skv. meðfylgjandi teikningum Tækniþjónustunnar sf, dags. í des. 2000. Bréf umsækjenda dags. 30. október 2001 fylgir erindinu. Umsögn Borgarskipulags dags. 8. maí 2001, umsagnir gatnamálastjóra dags. 3. maí  og 21. maí 2001 fylgja  erindinu. Málið var í kynningu frá 27. nóv. til 27. des. 2001. Engar athugasemdir bárust."
24354 (01.18.340.6),BN024354,Laufásvegur 18A,(fsp) íb. á rish. og í kj.,Frestað. Sækja skal um íbúðarskoðun og gera betur grein fyrir erindinu.,"Spurt er hvort leyft yrði að útbúa tvær íbúðir, þ.e. eina á rishæð og eina á jarðhæð hússins á lóðinni nr. 18a við Laufásveg."
24336 (04.66.520.4),BN024336,Vesturberg 65-71,fsp.stækka svalir nr. 65,"Jákvætt. Að uppfylltum skilyrðum, þar með talið samþykki meðlóðarhafa.",Spurt er hvort leyft yrði að stækka og breikka svalir á norðvesturhlið hússins nr. 65 á lóðinni nr. 65-71 við Vesturberg.
