nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
25037 (01.17.020.4),BN025037,Bankastræti 6,íb. 3.h. + ós. íb. 4.h.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta skrifstofuhúsnæði í íbúð á þriðju hæð hússins á lóðinni nr. 6 við Bankastræti.  Komið er fyrir svölum ofan á þakfleti á suðurhlið hússins.   Einnig er gerð grein fyrir ósamþykktri íbúð á fjórðu hæð hússins.  Afsal dags. 22. janúar 1964, skiptasamningur dags. 4. desember 1981,  kauptilboð dags. 21. mars 2002 og samþykki meðeigenda dags. 13. maí 2002 fylgja erindinu.   Gjald kr. 4.800"
25458 (02.84.610.4),BN025458,Baughús 20,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka íbúð,  í áður óútgrafið sökkulrými, á fyrstu hæð í fjölbýlishúsi á lóð nr. 20 við Baughús.  Gjald kr. 4.800"
25297 (01.18.030.9),BN025297,Bergstaðastræti 13,br. á geymslum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta innra skipulagi á 1. hæð hússins á lóð nr. 13 við Bergstaðastræti.  Gjald kr. 4.800
24992 (01.78.200.2 02),BN024992,Birkihlíð 9,garðhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að byggja sólstofu að suðurhlið fyrstu hæðar hússins nr. 9 á raðhúsalóðinni nr. 7-11 við Birkihlíð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. júní 2002 fylgir erindinu.  Samþykki meðlóðarhafa dags. 30. apríl 2002 fylgir erindinu.  Stærð: Sólstofa 12,0 ferm. og 31,3 rúmm.  Gjald kr. 4.800 + 1.502"
25205 (01.88.540.6),BN025205,Blesugróf 11,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu við vesturhlið íbúðarhúss og leyfi til þess að byggja einlyfta viðbyggingu á milli íbúðarhúss og bílskúrs á lóð nr. 11 við Blesugróf.  Skipulagsfulltrúi kynnti erindið. Engar athugasemdir bárust.  Samþykki eigenda að Blesugróf 9 og 13, dags. 3. júní 2002 og samþykki sömu aðila á teikningu dags. 15. júlí 2002 fylgja erindinu.  Stærð: Áður gerð viðbygging 14,6 ferm., ný  viðbygging 13,4 ferm., samtals 31 ferm., 79,3 rúmm.  Gjald kr. 4.800+ 3.806"
25376 (01.18.621.7 02),BN025376,Bragagata 31B,áður gerð vinnustofa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um samþykki fyrir áður gerðri vinnustofu á lóðinni nr. 31B við Bragagötu.  Bréf umsækjenda dags. í júlí 2002, bréf hönnuðar dags. 2. júlí 2002, samþykki meðlóðarhafa og nágranna dags. 5. september 2000, umsögn Borgarskipulags (v. fyrirspurnar) dags. 23. október 2001,  útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. júlí 2002 ásamt umsögn skipulagsfulltrúa dags. 15. júlí 2002 fylgja erindinu.  Stærð: Áður gerð vinnustofa 19,2 ferm., 53,4 rúmm.  Gjald kr. 4.800 + 2.563"
25472 (02.57.580.3),BN025472,Bæjarflöt 10,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja tvílyfta viðbyggingu úr samlokueiningum við norðurhlið atvinnuhússins á lóð nr. 10 við Bæjarflöt.  Brunahönnun VSI dags. 15. júlí 2002 fylgir erindinu.  Stærð: Viðbygging samtals 1027,7 ferm.þ, 10664,2 rúmm.  Gjald kr. 511.882"
25433 (00.00.000.0),BN025433,Drekavogur 4A,Kj. samein. á húsi 4A og B.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að sameina hús nr. 4A og 4B í einn matshluta, byggja sameiginlegan geymslukjallara, breyta stigahúsi og breyta innri skipan íbúða á öllum hæðum fjölbýlishússins nr. 4A og 4B á lóð nr. 4-4B við Drekavog.  Stærð: Geymslukjallari 154,9 ferm., 402,7 rúmm.,  Hús nr. 4A og 4B var samtals 1132,8 ferm., verður 1070,1 ferm., var 3319,6 rúmm. verður 3165,2 rúmm.  Gjald kr. 4.800"
25161 (01.55.301.6),BN025161,Fálkagata 30,Breyting,Samþykkt. Samræmist ákvæðum 15 gr. reglugerðar 910/2000.,Sótt er um samþykki fyrir áður gerðri séreign (afmörkun séreignar) í kjallara hússins nr. 30 við Fálkagötu.  Íbúðarskoðun byggingarfulltrúa dags. 31. október 1980 og 26. september 1991 fylgja erindinu. Samþykki meðeigenda í húsi dags. 5. maí 2002 fylgir erindinu.  Gjald kr. 4.800
25469 (01.44.010.1),BN025469,Ferjuv. 2-Gnoðarv. 43,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta staðsetningu færanlegra kennslustofa Vogaskóla, fjölga um eina og að breyta tengibyggingu við fjórar þeirra á lóð nr. 2 við Ferjuvog.  Stærð: Færanlegar kennslustofur samtals 608,8 ferm., 2007,4 rúmm.   Gjald kr. 4.800 + 96.034"
25439 (01.78.--9.9),BN025439,Fossvogskirkja,br. handr.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að hækka handrið á svölum í kirkjuskipi Fossvogskirkju.  Bréf hönnuðar dags. 12. júlí 2002 fylgir erindinu
25324 (01.13.410.1),BN025324,Framnesvegur 23,tvíbýli,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til umsagnar og ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1 og 2 dags. 16. júlí 2002.,"Sótt er um leyfi til þess að byggja steinsteypt tveggja íbúða hús á þremur hæðum á lóðinni nr. 23 við Framnesveg.  Samþykki nokkurra nágranna í húsunum nr. 21 við Framnesveg og 54 við Öldugötu dags. 5. júní 2001, bréf hönnuðar dags. 11. janúar 2001 og útskrift úr gerðabók skipulags- og byggingarnefndar frá 15. ágúst 2001 fylgja erindinu.  Stærð: 1. hæð íbúð og geymslur 94,8 ferm., 2. hæð íbúð 118,3 ferm., 3. hæð íbúð 120,3 ferm.   Samtals 333,4 ferm. og 1016,3 rúmm.  Gjald kr. 4.800 + 48.782"
25430 (01.13.601.1),BN025430,Garðastræti 6,tvær íb. á 3. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta tvær íbúðir og byggja svalir á bakhlið þriðju hæðar fjöleignarhússins á lóð nr. 6 við Garðastræti.  Gjald kr. 4.800
25460 (01.80.230.7),BN025460,Grensásvegur vinnusk.,bráðabirgðastöð fyrir L.Í. Lóðin er ónúmeruð en hefur stðagreini 1.802.307,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að staðsetja bráðabirgðaútstöð fyrir Landssíma Íslands á lóð nr. 31 við Grensásveg.  Stærð: Landssíminn 14,4 ferm., 43,2 rúmm.  Gjald kr. 4.800 + 2.074"
25497 (05.13.580.2),BN025497,Gvendargeisli 64,einbýlishús m. innb. bílg.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja steinsteypt einbýlishús að hluta á tveimur hæðum, með innbyggðri bílgeymslu, allt einangrað að utan og klætt með steinflísum á lóð nr. 64 við Gvendargeisla.  Stærð: Íbúð 1. hæð 7,5 ferm., 2. hæð 188 ferm., bílgeymsla 72,5 ferm., samtals 268 ferm., 857,6 rúmm.  Gjald kr. 4.800 + 41.165"
24734 (02.57.510.3),BN024734,Gylfaflöt 5,Veitingahús 1. hæð.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að starfrækja sportbar í rými 0101 á fyrstu hæð hússins á lóðinni nr. 5 við Gylfaflöt.  Jafnframt lagt fram bréf Logos dags. 27. febrúar 2002.  Umsögn forstöðumanns stjórnsýslu- og lögfræði dags. 21. maí 2002 fylgir erindinu.  Samþykki eiganda dags. 19. mars 2002 fylgir erindinu.  Gjald kr. 4.800
25450 (01.24.420.3),BN025450,Háteigsvegur 1,breytt innra skipulag v/stækkunar á framleiðsludeild apóteks,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi i kjallara og á fyrstu hæð byggingar á lóð nr. 1 við Háteigsveg.  Gjald kr. 4.800
25237 (01.22.320.2),BN025237,Hátún 2B,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki (uppfærðar teikningar) vegna breytinga á eignum á lóð nr. 2B við Hátún.  Gjald kr. 4.800
25440 (01.43.100.2),BN025440,Holtavegur 27,skammtímavistun,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi vegna breyttrar notkunar sambýlis fatlaðra í skammtímavistun fyrir fatlaða þar á meðal að breyta bílgeymslu í fjölnotarými og íbúðaherbergi á lóð nr. 27 við Holtaveg.  Gjald kr. 4.800
25464 (01.17.100.8 01),BN025464,Hverfisgata 20,br. á innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að fjarlægja verslunarinnréttingar úr veitingasal á aðalteikningum fyrstu hæðar og að breyta innra skipulagi veitingahúss á lóð nr. 20 við Hverfisgötu.  Gjald kr. 4.800
24717 (04.99.310.3),BN024717,Jafnasel 6,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi veitingastaðar á annarri hæð hússins á lóðinni nr. 6 við Jafnasel.  Samþykki f.h. Þjóðleikhúskjallarans dags. 19. mars 2002 fylgir erindinu.  Gjald kr. 4.800
