nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
21070 (04.23.551.4),BN021070,Bröndukvísl 22,Stækkun kj. o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Aðkoma að húsinu er einungis að sunnanverðu.,"Sótt er um leyfi fyrir áður gerðum kjallara, stiga í blómaskála, útitröppum við norðurhlið vegna aðgengis að kjallara og nýrri girðingu á norðvesturhorni lóðar nr. 22 við Bröndukvísl.  Stærð: Áður gerður kjallari 80,3 ferm., 200,8 rúmm.  Bréf umsækjanda dags. 16. maí 2000 fylgir erindinu svo og bréf borgarstjórnar frá 1. nóvember 2001 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 21. desember 2001.  Gjald kr. 4.100 + 9.638"
25135 (01.81.822.1),BN025135,Bústaðavegur 65,áður gerðar breytingar,Frestað. Gera betur grein fyrir óleyfisframkvæmdum. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðum breytingum á húsinu á lóðinni nr. 65 við Bústaðaveg.  Húsið hefur verið klætt með bárustáli, byggt hefur verið anddyri að norðurhlið og útigeymslur á lóð.  Samþykki meðeigenda dags. 14. maí 2002 fylgir erindinu. Bréf f.h. eigenda húsanna nr. 65 og 67 dags. 10. júní 2002 fylgir erindinu.  Stærð: Stækkun anddyri xx, útigeymslur xx  Gjald kr. 4.800 + xx"
25136 (01.81.822.2),BN025136,Bústaðavegur 67,áður gerðar breytingar,Frestað. Gera betur grein fyrir óleyfisframkvæmdum. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðum breytingum á húsinu á lóðinni nr. 67 við Bústaðaveg.  Húsið hefur verið klætt með bárustáli, byggt hefur verið anddyri að norðurhlið og útigeymslur á lóð.  Samþykki meðeigenda dags. 14. maí 2002 fylgir erindinu. Bréf f.h. eigenda húsanna nr. 65 og 67 dags. 10. júní 2002 fylgir erindinu.  Stærð: Stækkun anddyri xx, útigeymslur xx  Gjald kr. 4.800 + xx"
24462 (01.82.631.2),BN024462,Byggðarendi 24,viðbygging o.fl,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja tveggja hæða steinsteypta viðbyggingu við austur- og norðurhlið og breyta einbýli í tvíbýlishús á lóð nr. 24 við Byggðarenda.  Erindið var í kynningu frá 5. mars til 3. apríl 2002. Engar athugasemdir bárust.  Ljósrit af breyttum lóðaleigusamning dags. 6. júní 2002 fylgir erindinu.  Stærð: Viðbygging samtals 150,7 ferm., 472,6 rúmm.  Gjald kr. 4.800 + 22.685"
25018 (04.94.870.1),BN025018,Dalsel  6-22,(nr.10) risloft,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja stiga frá 4. hæð og nýta risloft með eign 0402 ásamt leyfi til þess að setja tvo þakglugga á risloft húss nr. 10 á lóð nr. 6-22 við Dalsel.  Afsal vegna eignar undir þaki innfært 15. september 1989 fylgir erindinu.  Gjald kr. 4.800
25166 (01.19.430.3),BN025166,Eiríksgata 6,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af innra fyrirkomulagi gistiheimilis á lóðinni nr. 6 við Eiríksgötu.  Gjald kr. 4.800
25253 (01.16.121.5),BN025253,Garðastræti 41,reyndarteikningar o.fl.,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að breyta innra skipulagi nyrðri og eldri hluta hússins í tvær íbúðir og samþykki fyrir áður gerðu uppstóluðu þaki yfir sama húshluta á lóð nr. 41 við Garðastræti.  Ljósrit til staðfestingar á eignahaldi dags. 12. apríl 2002 fylgir erindinu.  Gjald kr. 4.800
25107 (04.67.430.2),BN025107,Gerðuberg 3-5,"br. gluggar, húsvarðarherbergi.",Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til þess að breyta gluggasetningu á vesturhlið fyrstu hæðar og að bæta við glugga á norðurhlið annarrar hæðar. Einnig er sótt um samþykki fyrir reyndarteikningu af annarri hæð menningarmiðstöðvarinnar Gerðubergs á lóðinni nr. 3-5 við Gerðuberg.  Einnig er gert grein fyrir herbergi húsvarðar á annarri hæð.  Gjald kr. 4.800
25234 (01.54.031.3),BN025234,Grenimelur 11,áður gerð íb. í kj.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins á lóð nr. 11 við Grenimel.  Lýsing íbúðar frá Fasteignamati dags. 17. nóvember 1965, eigna og eigendaskrá dags. 25. nóvember 1979 og íbúðarskoðun byggingarfulltrúa dags. 7. maí 2002 fylgja erindinu.  Gjald kr. 4.800"
25201 (01.18.210.2),BN025201,Grettisgata 2,"reyndarteikn., séreign.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum sem m.a. sýna afmörkun séreignar í kjallara framhússins (matshluta 01) á lóð nr. 2 við Grettisgötu.  Gjald kr. 4.800
25100 (01.17.313.3),BN025100,Grettisgata 31,íbúðir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum og leyfi til þess að breyta tveimur verslunarrýmum á fyrstu hæð í íbúðir í húsinu á lóðinni nr. 31 við Grettisgötu.  Bréf hönnuðar dags. 11. júní 2002 fylgir erindinu. Afsal dags. 10. apríl 1985 fylgir erindinu. Skiptayfirlýsing dags. 27. desember fylgir erindinu. Samþykki meðeigenda dags 16. maí 2002 fylgir erindinu.  Gjald kr. 4.800
25237 (01.22.320.2),BN025237,Hátún 2B,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki (uppfærðar teikningar) vegna breytinga á eignum á lóð nr. 2B við Hátún.  Gjald kr. 4.800
25246 (00.00.000.0),BN025246,Hlíðarhús 7,Viðbygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja fjögurra hæða steinsteypta byggingu, einangraða að utan og klædda  með álklæðningu og liggjandi bárujárni, þar sem 1. og 2. hæð er fyrir vistmenn, 3. hæð dagdeild og bílakjallari undir, auk einnar hæða glertengibyggingar við norðvesturhlið Hjúkrunarheimilisins Eir á lóð nr. 3-7 við Hlíðarhús.  Stærð: Kjallari 168,8 ferm., 1. hæð 1355,3 ferm., 2. hæð 1227,4 ferm., 3. hæð 867 ferm., samtals 3618,5 ferm., 12171 rúmm. (opinn bílgeymsla 1037,8 ferm., 3321 rúmm.)  Gjald kr. 4.800 + 743.616"
24896 (04.67.400.2),BN024896,"96"">Hraunberg 4",reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum af húsinu nr. 4 við Hraunberg. Gerð er grein fyrir eignarhaldi í húsinu.  Bréf Húsfélagsins Hraunbergi 4 dags. 10. júní 2002 fylgir erindinu,  Gjald kr. 4.800"
24857 (04.34.330.1),BN024857,Hraunbær 102,(Skalli) veitingahús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi í rými 0102 og jafnframt koma fyrir loftræstitúðum á norðurhlið hússins nr. 102A (matshl. 01) á lóðinni nr. 102 við Hraunbæ.  Samþykki nokkurra meðeigenda dags. 21. maí 2002 fylgir erindinu. Bréf umsækjanda dags. 31. maí 2002 fylgir erindinu.  Gjald kr. 4.800
24496 (01.36.040.5),BN024496,Hrísateigur 1,reyndarteikning,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 1 við Hrísateig.   Samkvæmt samþykktum teikningum er húsið tvær hæðir og kjallari en efsta hæðin hefur ekki verið byggð.  Bréf skrifstofustjóra byggingarfulltrúa dags. 8. nóvember 2001 og afsalsbréf dags. 1. júní 1958 fylgja erindinu.  Samþykki meðeigenda (ódags.) fylgir erindinu.   Gjald kr. 4.800
25242 (00.00.000.0),BN025242,Hverfisgata 6A,br. á gluggum og fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta gluggapóstum og ljúka framkvæmdum innan dyra í bakhúsi á lóð nr 6 við Hverfisgötu.  Bréf hönnuðar dags. 2. júní 2002 fylgir erindinu.  Gjald kr. 4.800
25244 (04.11.340.3),BN025244,Jónsgeisli 53,Einb. m. innb. bílg.,Frestað. Málinu vísað til umsagnar gatnamálastjóra. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 53 við Jónsgeisla.  Stærð: Íbúð 1. hæð 136,9 ferm., 2. hæð 105,1 ferm., bílgeymsla 27,4 ferm., samtals 269,4 ferm., 881 rúmm.  Gjald kr. 4.800 + 42.288"
24351 (01.18.230.1),BN024351,Kárastígur 13,áður gerðar íb. o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjalllara og á 2. hæð, þ.e., tveim íbúðum, ásamt breytingum á innra skipulagi 1. hæðar og fyrir breyttu útliti íbúðarhússins á lóð nr. 13 við Kárastíg.  Umsögn Árbæjarsafns dags. 8. febrúar 2002,  virðingargjörð dags. 22. september 1923, íbúðarskoðun byggingarfulltrúa dags. 16. apríl 2002 og samþykki meðlóðarhafa dags. 8. febrúar 2002 fylgja erindinu.  Gjald kr. 4.800"
25240 (01.18.230.7),BN025240,Kárastígur 3,Áður gerð íb. í kj og 1. h o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri stækkun kjallara og fyrir tveimur áður gerðum íbúðum, annarri í kjallara og hinni á 1. hæð, í húsinu á lóð nr. 3 við Kárastíg.  Virðingargjörð dags. 1. apríl 1943 og samþykki meðeigenda fylgja erindinu.  Stærð: Áður gerð stækkun kjallara xxx ferm., xxx rúmm.  Gjald kr. 4.800"
25243 (01.15.240.3),BN025243,Klapparstígur 13,breyting í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta innra skipulagi í ósamþykktri íbúð (0001) í kjallara hússins á lóð nr. 13 við Klapparstíg.  Gjald kr. 4.800
23910 (01.35.511.3),BN023910,Kleppsvegur 108,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja timburviðbyggingu við suðurhlið tvíbýlishússins á lóð nr. 108 við Kleppsveg.  Samþykki meðeigenda og nágranna dags. 10. október 2001 og þinglesið samkomulag við lóðarhafa Skipasunds 4 innfært 27. maí 2002 fylgja erindinu.  Stærð: Viðbygging 29,9 ferm., 88 rúmm.  Gjald kr. 4.100 + 3.608"
25212 (04.11.520.2),BN025212,Kristnibraut 71,br. sorpskýli o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að fella út súlur við svalir á suðurhlið, breyta innra skipulagi 1. hæðar og byggja sorpskýli framan við fjölbýlishúsið á lóð nr. 71 við Kristnibraut.  Gjald kr. 4.800"
25250 (04.11.550.2),BN025250,Kristnibraut 81-83,breyting á þaki,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja fjögurra hæða steinsteypt fjölbýlishús með átján íbúðum og átta innbyggðum bílgeymslum á lóð nr. 81-83 við Kristnibraut.  Stærðir: Matshl. 01, 1. hæð bílgeymslur 120,8 ferm., geymslur o. fl. 204,6 ferm., 2. hæð íbúðir 366,6 ferm., 3. hæð íbúðir 366,6 ferm., 4. hæð íbúðir 366,6 ferm. Samtals 1425,2 ferm., 4147,5 rúmm.   Matshluti 02 , 1. hæð bílgeymslur 85,6 ferm., geymslur o.fl. 238,5 ferm., 2. hæð íbúðir 346,1 ferm. 3. hæð íbúðir 346,1 ferm., 4. hæð íbúðir 346,1 ferm. Samtals 1362,4 ferm., 3961,4 rúmm.  Gjald kr. 4.800 + 389.227"
25215 (01.54.320.3),BN025215,Kvisthagi 14,Svalir á 2.hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að gera svalir úr stáli og timbri á 2. hæð hússins á lóðinni nr. 14 við Kvisthaga.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. júní 2002 fylgir erindinu.  Samþykki meðeigenda (á teikningu) fylgir erindinu.  Gjald kr. 4.800
25186 (01.18.550.2),BN025186,Laufásvegur 48A,viðbygging,Frestað. Lagfæra skráningu. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að klæða eldra hús með múrkerfi og breyta gluggasetningu á suðvesturhlið og byggja steinsteypta viðbyggingu að norðvesturhlið hússins á lóðinni nr. 48a við Laufásveg.  Bréf burðarvirkishönnuðar dags. 30. maí 2002 fylgir erindinu.  Stærð: Stækkun viðbygging 11,7 ferm. og 37,4 rúmm.  Gjald kr. 4.800 + 1.795"
23662 (01.34.320.1),BN023662,Laugarnesvegur 78-86,Reyndarteikn.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir núverandi innra fyrirkomulagi í  húsum nr. 78,  80,  82,  84 og 86 (matshl. 01-05)  lóðinni nr. 78-86 við Laugarnesveg. Jafnframt er sótt um breytta skráningu þ.m.t. afmörkun séreignarýmis 0001 í kjallara matshl. 05.  Erindinu fylgir eignaskiptayfirlýsing innfærð 20. feb. 1986 í ljósriti.  Gjald kr. 4.100"
25119 (01.24.000.5),BN025119,Laugavegur 105,"stigahús, sorpg., handrið",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta stigahúsi á fyrstu hæð, koma fyrir sorpgeymslu á fyrstu hæð og hækka handrið á sjöttu hæð hússins á lóðinni nr. 105 við Laugaveg.  Gjald kr. 4.800"
25236 (01.17.301.9),BN025236,Laugavegur 59,eitt verslunarrými,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta 1. hæð í eitt verslunarrými á lóð nr. 59 við Laugaveg.  Gjald kr. 4.800
25224 (01.17.412.4),BN025224,Laugavegur 85,br. á klæðningu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta klæðningu í ís- og kaffihúsinu á lóð nr. 85 við Laugaveg.  Gjald kr. 4.800
25214 (01.15.320.6),BN025214,Lindargata 60,Flutningshús og viðb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að setja vestasta hluta hússins við Aðalstræti 16 (byggingarár 1902) á steinsteyptan háan kjallara við Lindargötu, byggja steinsteypt stigahús klætt bárujárni við vesturgafl og byggja tvær hæðir, kjallara og þakhæð við suðurhlið allt úr steinsteypu einangrað að utan og að mestu múrhúðað. Alls yrðu tvær íbúðir í húsinu á lóð nr. 60 við Lindargötu.   Bréf frá skipulagsstjóra dags. 5. júní 2002 fylgir erindinu.  Stærð: Kjallari 104,3 ferm., 1. hæð 93,6 ferm., 98,1 ferm., þakhæð 65,9 ferm.( 28,3 ferm., undir 1,8 m), samtals 361,9 ferm., 1076,5 rúmm.  Gjald kr. 4.800 + 51.672"
25220 (04.32.640.2),BN025220,Lyngháls 4,Br. 2. h í sérvörumarkað,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta sérvörumarkað á 2. hæð atvinnuhússins á lóð nr. 4 við Lyngháls.  Bréf hönnuðar dags. 4. júní 2002 og brunahönnun VSI endurskoðuð 3. júní 2002 fylgja erindinu.  Gjald kr. 4.800
22737 (01.23.511.4),BN022737,Miðtún 90,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningum hússins á lóðinni nr. 90 við Miðtún.  Á teikningum eru sýndar áður gerðar íbúðir í kjallara og á rishæð hússins.  Jafnframt er erindi nr.24969 dregið til baka.   Skoðunarskýrslur byggingarfulltrúa dags. 4. febrúar 2002 (kjallari) og 28. maí 2002 (ris) fylgja erindinu. Samþykki meðeigenda vegna íbúðar í kjallara dags. 12. maí 2002 fylgir erindinu. Virðingargjörð dags. 13. júní 1952 fylgir erindinu.  Gjald kr. 4.800
25094 (01.71.000.8),BN025094,Miklabraut 82,reyndarteikningar,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og  reyndarteikningum af húsinu á lóðinni nr. 82 við Miklubraut.  Afsal dags. 5. ágúst 1954, skoðunarskýrsla byggingarfulltrúa dags. 23. apríl 2002 og samþykki meðeigenda dags. 28. maí 2002 fylgja erindinu.  Gjald kr. 4.800"
25252 (01.23.520.1),BN025252,Nóatún 17,"viðbygging, breyting úti",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að stækka anddyri og gera skyggni yfir inngang við verslun í suðurálmu hússins á lóðinni nr. 17 við Nóatún.  Á útlitsteikningum er gerð grein fyrir rishæð í norðurálmu en sú hæð hefur ekki verið byggð.  Stærð: Stækkun xx  Gjald kr. 4.800 + xx
24818 (01.44.111.5),BN024818,Nökkvavogur 7,rishæð og kjallari,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og áður gerðri séreign (ósamþ. íbúð) á rishæð hússins á lóðinni nr. 7 við Nökkvavog.  Greinargerð fyrirspyrjanda dags. 15. febrúar 2002,   íbúðaskoðun byggingarfulltrúa dags. 15. febrúar 2002, virðingargjörð dags. 25. nóvember 1949, afsal dags. 2. desember 1949 og afsal dags. 5. júní 1997 fylgja erindinu. Afsal dags. 31 ágúst 2002 (rish.) fylgir erindinu.  Gjald kr. 4.800"
24489 (01.14.051.4),BN024489,Pósthússtræti 11,"þak, kvistir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta þaki Hótels Borgar að Pósthússtræti 11.  Mænishæð hússins er óbreytt sem og kvistir að framanverðu en kvistum er fjölgað á bakhlið hússins, herbergjum á fimmtu hæð er fækkað og þau stækkuð en herbergjum er  fjölgað á sjöttu hæð, byggð er ein hæð (7. hæð) ofan á turn og skilti á turni er breytt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júní 2002 fylgir erindinu.  Bréf hönnuða dags. 4. febrúar 2002 fylgir erindinu. Brunatæknileg úttekt dags. 13. maí 2002 fylgir erindinu. Umsagnir Árbæjarsafns dags. 19. febrúar 2001 og Húsafriðunarnefndar dags. 28. mars 2001 fylgja erindinu.  Stærð: Stækkun xx  Gjald kr. 4.800 + xx"
25099 (02.54.600.1),BN025099,Rósarimi 11,færanlegar kennslustofur,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að koma fyrir tveimur færanlegum kennslustofum vestan við Rimaskóla  á lóðinni nr. 11 við Rósarima.  Alls eru þá tíu færanlegar kennslustofur á lóðinni.  Gjald kr. 4.800
25216 (01.42.100.1),BN025216,Skútuvogur 1,Br. inni á 1. og 2. h,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi á 1. og 2. hæð í stigahúsi 1G í klifuræfigasal í atvinnuhúsinu á lóð nr. 1 við Skútuvog.  Gjald kr. 4.800
22364 (01.42.000.1),BN022364,Skútuvogur 2,Endurskoðaðar teikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir endurskoðuðum og leiðréttum teikningum af húsinu á lóðinni nr. 2 við Skútuvog. Grunnteikningar fyrstu og annarrar hæðar eru leiðréttar og innra skipulagi breytt. Klæðningu og gluggasetningu er breytt á öllum hliðum húss. Gólfkóti annarrar hæðar er hækkaður um 8 cm. og efsti hluti þakglugga hækkar um 35 cm. Komið er fyrir milliloftum í húsinu.   Bréf hönnuðar (ódags.) fylgir erindinu. Samkomulag dags. 25. júlí 2001 fylgir erindinu. Leigusamningur um spildu úr borgarlandi dags. 9. október 2000 fylgir erindinu.  Stærð: Stækkun milliloft xx  Gjald kr. 4.100
25007 (01.24.600.7),BN025007,Stangarholt 14,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 14 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 4.800
25006 (01.24.600.8),BN025006,Stangarholt 16,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 16 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Gjald kr. 4.800
25045 (01.24.600.1),BN025045,Stangarholt 2,reyndarteikningar,Frestað. Vantar samþykki meðeigenda í húsinu.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 2 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Gjald kr. 4.800
25015 (01.24.620.1),BN025015,Stangarholt 22,reyndarteikningar,Frestað. Vantar samþykki meðeigenda.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 22 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Gjald kr. 4.800
25016 (01.24.620.2),BN025016,Stangarholt 24,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 24 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 4.800
25047 (01.24.600.2),BN025047,Stangarholt 4,reyndarteikningar,Frestað. Vantar samþykki meðeigenda í húsinu.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 4 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Gjald kr. 4.800
25046 (01.24.600.3),BN025046,Stangarholt 6,reyndarteikningar,Frestað. Vantar samþykki meðeigenda.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 6 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Gjald kr. 4.800
25043 (01.24.600.4),BN025043,Stangarholt 8,reyndarteikningar,Frestað. Vantar samþykki meðeigenda.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 8 við Stangarholt vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir notkun rishæðar og eignarhaldi kjallararýma.  Gjald kr. 4.800
