nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
25170 (05.13.140.1),BN025170,Andrésbrunnur 1-7,fjölbýlish. 28 íb. á 4. h,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta nýsamþykktu fjölbýlishúsi þannig að íbúðum fjölgi úr 24 í 28 ásamt breyttu útliti og stærðum fjögurra hæða steinsteypts fjölbýlishúss á lóð nr. 1-7 við Andrésbrunn.  Stærð: Hús nr. 1 (matshluti 01) verður ...  Gjald kr. 4.800
25159 (01.24.710.4),BN025159,Auðarstræti 9,Breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð og reyndarteikningum af kjallara hússins á lóðinni nr. 9 við Auðarstræti.  Skiptasamningur dags. 30. júlí 1976 fylgir erindinu. Samþykki eigenda dags. 5. maí 2002 fylgir erindinu.  Gjald kr. 4.800
25172 (01.43.410.3),BN025172,Álfheimar 56-60,"skjólveggir,þak á svalir",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að byggja þak yfir svölum efstu hæðar og byggja skjólveggi úr áli og gleri á svalir allra íbúða hússins á lóðinni nr. 56-60 við Álfheima.  Gjald kr. 4.800
23342 (01.29.000.1),BN023342,Ármúli 4,"Tengibygg, lóðasameining",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin öðlast gildi þegar breytingu á lóðarleigusamningi hefur verið þinglýst. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja steinsteypta tengibyggingu einangraða að utan og klædda múrkerfi á lóðinni nr. 4-6 við Ármúla.  Umsögn Borgarskipulags dags. 10. júlí 2001, bréf hönnuðar dags. 17. júlí 2001, bréf meðeigenda dags. 3. september 2001 fylgir erindinu.   Samþykki meðeigenda dags. 19. febrúar 2002 fylgir erindinu.  Stærð: Tengibygging 113,3 ferm. og 512,6 rúmm.  Gjald kr. 4.100 + 2.101"
25037 (01.17.020.4),BN025037,Bankastræti 6,íbúð 3.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta skrifstofuhúsnæði í íbúð á þriðju hæð hússins á lóðinni nr. 6 við Bankastræti.  Komið er fyrir svölum ofan á þakfleti á suðurhlið hússins.  Kauptilboð dags. 21. mars 2002 fylgir erindinu. Samþykki meðeigenda dags. 13. maí 2002 fylgir erindinu.  Gjald kr. 4.800
25158 (01.70.201.9),BN025158,Barmahlíð 27,breyting kjallara,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi í kjallara hússins á lóðinni nr. 27 við Barmahlíð.  Samþykki meðeigenda dags. 27. maí 2002 fylgir erindinu.  Gjald kr. 4.800
24587 (01.15.441.2),BN024587,Barónsstígur 5,"Tannlæknast., rishæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta rými sem samþykkt er sem lager og kaffistofa (rými 0401) í risi hússins á lóðinni nr. 5 við Barónsstíg í tannlæknastofu.   Jafnframt er sótt um leyfi til þess að setja tvo þakglugga á austurhlið hússins.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 4.800
24306 (04.23.370.5),BN024306,Bleikjukvísl 10,leikskóli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja þriggja deilda leikskóla (sextíu börn og sex starfsmenn) sem einnar hæða timburhús á lóð nr. 10 við Bleikjukvísl.  Stærð: Leikskóli 461,7 ferm., 1788 rúmm., leikfangageymsla 7 ferm., 17,5 rúmm.  Gjald kr. 4.800 + 86.664"
25205 (01.88.540.6),BN025205,Blesugróf 11,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu við vesturhlið íbúðarhúss og leyfi til þess að byggja einlyfta viðbyggingu með flötu þaki á milli íbúðarhúss og bílskúrs á lóð nr. 11 við Blesugróf.  Samþykki eigenda af Blesugróf 9 og 13 dags. 3. júní 2002 fylgja erindinu.  Stærð: Viðbygging samtals 56,6 ferm., 98,8 rúmm.  Gjald kr. 4.800+ 4.742"
25032 (01.21.910.2),BN025032,Borgartún  35-37,(35) reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um samþykki fyrir breyttri útfærslu á útloftun og flóttastiga frá opinni bílgeymslu, leyfi til þess að breyta innra skipulagi á öllum hæðum, fjölga eignum og leiðrétta stærðir húss nr. 35 á lóð nr. 35-37 við Borgartún.  Bréf hönnuðar dags. 23. maí 2002 fylgir erindinu.  Stærð: Kjallari var 482,3 ferm. verður 504,4 ferm., 1. hæð var 571,2 ferm. verður 577,3 ferm., 2.- 5. hæð var hver hæð 555,1 ferm. verður 570,4 ferm., 6. hæð var 247 ferm. verður 241,2 ferm., samtals var hús 3520,9 ferm. verður 3604,5 ferm., var 12027,3 rúmm. verður 12234 rúmm.  Gjald kr. 4.800 + 9.922"
24979,BN024979,Bryggjuhverfi,Innsiglingarviti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að setja upp ca. 18 m háan innsiglingavita úr stálgrind á steinsteyptri undirstöðu á til þess afmakaðri lóð við innsiglingu að höfn í Bryggjuhverfi.  Gjald kr. 4.800
25166 (01.19.430.3),BN025166,Eiríksgata 6,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af innra fyrirkomulagi gistiheimilis á lóðinni nr. 6 við Eiríksgötu.  Gjald kr. 4.800
25145,BN025145,Engjavegur/Laugardalsvöllur,Lagfæra aðstöðu,Frestað. Gögn ófullnægjandi.,Sótt er um leyfi til þess að lagfæra frjálsíþróttaaðstöðu við Laugardalsvöll samkvæmt meðfylgjandi uppdrætti.  Gjald kr. 4.800
25161 (01.55.301.6),BN025161,Fálkagata 30,Breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins nr. 30 við Fálkagötu.  Íbúðarskoðun byggingarfulltrúa dags. 31. október 1980 og 26. september 1991 fylgja erindinu.  Gjald kr. 4.800
24936 (01.18.511.6),BN024936,Fjólugata 1,viðbygging ofl.,Frestað. Grenndarkynningu ólokið.,"Sótt er um leyfi til þess að byggja viðbyggingu að austurhlið (bakhlið) húss, breyta innra fyrirkomulagi á öllum hæðum, breyta tröppum við hús, stækka bílskúr og koma fyrir setlaug í suðausturhorni lóðar hússins á lóðinni nr. 1 við Fjólugötu.  Samþykki nágranna að Laufásvegi 34 og 36 (á teikn.) fylgir erindinu.  Umsögn burðarvirkishönnuðar dags. 22. maí 2002 fylgir erindinu.  Stærð: Stækkun, viðbygging við hús samtals 11,1 ferm. og 30,0 rúmm. viðbygging bílskúr 23,7 ferm. og 110,1 rúmm.  Gjald kr. 4.800 + 6.725"
25074 (01.62.--9.0),BN025074,Flugvöllur 106643,"Br. tækjahús, aðflugsloftnet.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta samþykktu byggingarleyfi frá 11. desember 2001 (nr. 24132) sem varðaði tækjahús og mastur vestan flugbrautar 01.  Er nú sótt um tækjahús og aðflugsloftnet við suðurenda flugbrautar 01 á Reykjavíkurflugvelli. Fyrra byggingarleyfi fellt úr gildi.  Stærð: Tækjahús 11,3 ferm. og 32,8 rúmm.  Gjald kr. 4.800 + 1.574"
25208 (01.13.341.6),BN025208,Framnesvegur 44,"kvistir, svalir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tvo kvisti og svalir á norðuþekju og fá áður ósamþykkta risíbúð samþykkta á lóð nr. 44 við Framnesveg.  Stærð: Stækkun rishæðar xxx ferm., xxx rúmm.  Gjald kr. 4.800 + xxx"
24689 (04.30.230.1),BN024689,Grjótháls 5,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi 1. hæðar m.a. breyta hluta verslunar í lager og færa op í burðarvegg á milli rýma 0101 og 0103 í iðnaðar- og skrifstofuhúsnæðinu á lóð nr. 5 við Grjótháls.  Bréf hönnuðar dags. 4. júní 2002 fylgir erindinu.  Gjald kr.4.800
25177 (01.85.510.1),BN025177,Grundarland 2-8,nr.4  breyting úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að koma fyrir tveimur ""Velux"" gluggum á þaki sólstofu hússins nr. 4 á lóðinni nr. 2-8 við Grundarland.  Gjald kr. 4.800"
25077 (02.35.330.3),BN025077,Hamravík 12,"færanl. kennslust, við leikskóla",Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að koma fyrir færanlegri kennslustofu úr timbri á leikskólalóð nr. 12 við Hamravík.  Stærð: Færanleg kennslustofa 55,7 ferm. og 174,5 rúmm.  Gjald kr. 4.800 + 8.376"
25013 (01.29.120.1),BN025013,Háaleitisbraut 19,sólstofa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja einnar hæðar viðbyggingu úr steinsteypu og gleri að suðurhlið hússins nr. 19 við Háaleitisbraut.  Stærð: Stækkun viðbygging 29,8 ferm. og 104,9 rúmm.  Gjald kr. 4.800 + 5.035"
24914 (01.35.310.9),BN024914,Hjallavegur 6,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 6 við Hjallaveg.  Sýndar eru breytingar á innra fyrirkomulagi í kjallara og á fyrstu hæð.  Gjald kr. 4.800
24889 (01.39.500.1),BN024889,Holtavegur 34,Hringekja og fallturn,Samþykkt 6. júní 2002. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að staðsetja leiktæki (fallturn) ásamt tækjaskúr í Fjölskyldugarðinum og leiktæki (hringekju) ásamt tækjaskúr í Húsdýragarðinum í  Laugardal.  Umsögn gatnamálastjóra dags. 6. maí 2002 og bréf frá Vinnueftirlitinu dags. 3. júní 2002 fylgja erindinu.  Stærð: Tækjaskúr hvor 3,2 ferm., 7,5 rúmm.  Gjald kr. 4.800 + 720"
