nr,url,heimilisfang,tegund,nidurstada,spurning
56449 (01.16.220.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056449,Ásvallagata 25,"Svalir - annari, þriðju og rishæð",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja svalir á 2., 3. og rishæð í íbúðarhúsi á lóð nr. 25 við Ásvallagötu. Erindi fylgir ódagsett samþykki allra húseigenda áritað á uppdrátt dags. 11. júlí 2019,  undirritað umboð eiganda íbúðar 0301 dags. 11. júní 2019 og umboð eiganda íbúðar 0001, dags.  11. júní 2019 auk skýrslu burðarþolshönnuðar dags. 14. júlí 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. ágúst 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 9. ágúst 2019. Gjald kr. 11.200"
56533 (01.18.431.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056533,Bergstaðastræti 24,Veggmynd,Frestað. Vísað til athugasemda.,Sótt er um leyfi til þess að setja veggmynd á norðurgafl húss nr. 24 við Bergstaðastræti. Erindi fylgir tilbúin ljósmynd sem sýnir veggmyndina uppkomna.  Gjald kr. 11.200
55324 (01.18.441.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055324,Bergstaðastræti 29,Nýbygging,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til byggja mhl. 02 sem er tveggja hæða steinsteypt íbúðarhús á lóð nr. 29 við Bergstaðastræti. Stærð mhl.02: 226,7 ferm., 682,4 rúmm. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. ágúst 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 9. ágúst 2019 Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. janúar 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 24. maí 2019. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Bergstaðastræti 27, 27B, 31 og 31A og Óðinsgötu 16, 16B, 18B, 18C og 20A frá 5. nóvember 2018 til og með 3. desember 2018. Eftirtaldir aðilar sendu athugasemdir: Húseigendafélagið f.h. Telmu Hrund Jóhannesdóttur dags. 29. nóvember 2018, Brynja Aðalsteinsdóttir dags. 30. nóvember 2018, Berglind Sigurðardóttir f.h. eigenda að Bergstaðastræti 31A og Helga Berglind Atladóttir og Bjarni Már Bjarnason dags. 1. desember 2018, Sigurður Atli Atlason dags. 2. desember 2018 og Halldóra Jónsdóttir, Sigurður Páll Árnason, Ísold Jakobsdóttir og Benedikt Óttar Snæbjörnsson dags. 3. desember 2018. Gjald kr. 11.000"
56435 (01.22.010.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056435,Borgartún 8-16A,Katrínartún 2 - Breytingar á móttökurými á jarðhæð - nýir stigar,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til breytinga á móttökurými á jarðhæð ásamt nýjum tengingum í formi opinna stiga og brúa frá 1. upp á 2. hæð skrifstofuhússins Katrínartúni 2, á lóð nr. 8-16A við Borgartún. Erindi fylgir bréf hönnuða dags. 2. júlí 2019, brunahönnunarskýrsla Eflu unnin í mars 2007 og endurskoðuð 1. júli 2019. Gjald kr. 11.200"
56539 (01.13.440.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056539,Bræðraborgarstígur 26,Breyting á notkun rýmis 01-0001,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til þess að breyta notkun eignar 01-0001 sem nú eru læknastofur, í íbúð í kjallara á lóð nr. 26 við Bræðraborgarstíg. Gjald kr. 11.200"
56527 (02.57.620.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056527,Bæjarflöt 15,Breytingar - 0102 séreignahluti,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að gera rými 0102 að sér eignarhluta ásamt því að breyta innra fyrirkomulagi, í iðnaðarhúsi á lóð nr. 15 við Bæjarflöt. Um er að ræða endurnýjun erindis BN052976 sem samþykkt var á afgreiðslufundi Byggingarfulltrúa  17. okt. 2017. Erindi fylgir mæliblað 2.576.2 útgefið 19. mai 1999, hæðablað 4-6-88 bráðabirgðablað dags. desember 1998. Gjald kr. 11.200"
56477 (01.74.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056477,Efstaleiti 11,Mhl.05 - Breyting á bílastæðum og skráningartöflu,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta erindi BN053223 þannig að fjarlægð eru tvö bílastæði í kjallara fjölbýlishúss sem er mhl. 05 á lóð nr. 11 við Efstaleiti. Gjald kr. 11.200
56391 (04.94.730.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056391,Engjasel 70-86,70-72 - Klæðning - gluggabreyting - breyting á svölum o.fl.,Frestað. Vísað til athugasemda og ábendinga í umsögn skipulagsfulltrúa dags. 9. ágúst 2019.,"Sótt er um leyfi til þess að klæða norðvestur gafl og suðvestur- og norðausturhlið, með sléttri álklæðningu, setja opnanleg gluggafög í stigagang og íbúðir á norðvesturhlið, breyta veltigluggum, setja svalahurðir í stað glugga á suðvesturhlið jarðhæðar ásamt því að skipta steyptum svalahandriðum út með léttum ál-gler handriðum á fjölbýlishúsi nr. 70-72 á lóð nr. 70-86 við Engjasel. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. ágúst 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 9. ágúst  2019 Erindi fylgir umsögn burðarvirkishönnuðar dags. 24. júni 2019, dagskrá, mætingarlisti og fundargerð frá fundi Húsfélags Engjasels 70-72 dags. 9. mai 2019, og umboð íbúðareiganda dags. 5. maí. 2019. Gjald kr. 11.200"
56535 (01.11.150.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056535,Eyjarslóð 1,Svalir - 2.hæð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til þess að breyta innra skipulagi,  gluggasetningu og setja svalir á 2. hæð iðnaðar-og skrifstofuhúss nr. 1, mhl-01, við Eyjarslóð. Gjald kr. 11.200"
56522 (04.73.150.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056522,Ferjuvað 1-3,Svalalokun / skýli,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að setja svalalokanir á allar svalir hússins auk samsvarandi lokunar á sérafnotareitum á 1. hæð húss á lóð nr. 1-3 við Ferjuvað. Stærðir:  Gjald kr. 11.200
56444 (01.08.660.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056444,Fiskislóð 43,Sýningarhús,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að breyta erindi BN054300  þar sem meðal annars eru gerðar breytingar á starfsmannaaðstöðu, snyrtingum, sýningarsal ofl.  í húsi á lóð nr. 43 við Fiskislóð. Erindi fylgir brunahönnunarskýrsla Mannvits útgáfa 2.0 dags. 20. sept. 2018. Gjald kr. 11.200"
56518 (02.46.810.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056518,Fossaleynir 19-23,Byggja lager- og frystigeymslu norðan við núverandi byggingu,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja lager- og frystigeymslu, mhl. 03, norðan við núverandi byggingar (mhl. 01 og mhl. 02) á lóð nr. 19-23 við Fossaleyni. Stærð mhl. 03:  1. hæð: 2.567,2 ferm., 34.063,7 rúmm. 2. hæð:    426,1 ferm., 1.380,6 rúmm. Samtals, mhl. 03: 3.964,3 ferm., 35.973,7 rúmm. Erindi fylgir bréf hönnuðar dags. 23. júlí 2019 og afrit af fyrirspurn og svari til skipulags dags. 11. júní 2019, deiliskipulagsuppdr. samþykktur dags. 10. janúar 2014, mæliblað nr. 2.468.1 dags. 20. júní 2012 og hæðablað dags. september 2006. Gjald kr. 11.200"
56130 (01.19.600.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056130,Freyjugata 30,Byggja nýjan bílskúr,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja bílskúr á lóð nr. 30 við Freyjugötu. Erindi fylgir samþykki meðeiganda á lóð dags. 7. maí 2019. Stærð: 66,0 ferm., 221,2 rúmm. Stækkun: 26,0 ferm., 105,7 rúmm. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Sjafnargötu 1 og 3 og Freyjugötu 28 og 32, frá 26. júní til 24. júlí 2019.  Engar athugasemdir bárust.  Einnig lagt fram bréf Óskars Jónssonar dags. 3. júlí 2019 Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. maí 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 24. maí 2019. Gjald kr. 11.200"
56186 (01.19.600.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056186,Freyjugata 30,Niðurrif - bílskúr,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að rífa bílskúr á lóð nr. 30 við Freyjugötu. Erindi fylgir samþykki meðeiganda á lóð dags. 14. maí 2019. Niðurrif: 40,0 ferm., 104,5 rúmm. Gjald kr. 11.200"
56407 (02.58.550.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056407,Grasarimi 28,Tengibygging - sólstofa,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja sólstofu til suðurs frá stofu ásamt tengibyggingu á milli íbúðarhúss og bílskúrs á lóð nr. 28 við Grasarima. Stækkun: 22.6 ferm., xx. x rúmm. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. ágúst 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 9. ágúst 2019 Gjald kr. 11.200"
