nr,url,heimilisfang,tegund,nidurstada,spurning
55542 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055542,Austurbakki 2,Landsbankinn - reitur 6,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja steinsteypt 5 hæða verslunar- og skrifstofuhús, einangrað að utan og klætt blágrýti, með tveggja hæða bílgeymslu fyrir 102 bíla undir hluta húss á reit 6 á lóð nr. 2 við Austurbakka. Erindi fylgir greinargerðir frá EFLU um hönnunarforsendur lagna- og rafkerfa, um burðarvirki, orkurammi og hljóðvistargreinargerð allt dags. 4. desember 2018 og greinargerð hönnuða um algilda hönnun dags. 1. febrúar 2019. Stærð, mhl. 16, A-rými:  17.477 ferm., 74.197,6 rúmm. Mhl. 17, A-rými:  4.020,4 ferm., 14.546,9 rúmm. Samtals, A-rými:  21.497,4 ferm., 88.744,5 rúmm. Gjald kr. 11.000"
55515 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055515,Álfheimar 74,Lyfta í stað rúllustiga,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa,"Sótt er um leyfi til að fjarlægja rúllustiga og setja upp lyftu í staðinn í rými 01-22, milli kjallara og 1. hæðar í mhl-01, á lóð nr. 74 við Álfheima. Með erindinu fylgir samþykki sumra meðeigenda dags. 14. nóvember 2018 . Gjald kr. 11.000"
55817 (01.29.320.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055817,Ármúli 34,Söluturn/kaffistaður - 1.hæð,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að innrétta söluturn í rými á 1. hæð verslunar- og skrifstofuhúss á lóð nr. 34 við Ármúla. Gjald kr. 11.200
55023 (01.13.521.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055023,Bárugata 30,Ofanábygging á núverandi hús,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að hækka efstu hæð og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. nóvember 2018 fylgir erindi. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Stýrimannastíg 6, 8 og 10, Bárugötu 29 og 30A og Ránargötu 29A frá 17. október 2018 til og með 14. nóvember 2018. Engar athugasemdir bárust. Stækkun: 55 ferm., 173,8 rúmm. Gjald kr. 11.000"
55749 (01.19.201.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055749,Bergþórugata 10,Fjölbýlishús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja steinsteypt þriggja hæða fjölbýlishús með 18 íbúðum, ásamt steinsteyptu skýli fyrir sorp, hjólageymslu og yfirbyggða verönd lóð nr. 10 við Bergþórugötu. Stærð, mhl. 01, íbúðir, A-rými:  853,1 ferm., 2.599,4 rúmm. B-rými:  28 ferm. Mhl. 02, hjólageymsla, A-rými:  23,7 ferm., 68,7 rúmm. Gjald kr. 11.200"
55823 (01.85.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055823,Bjarmaland 10-16,16 - Breytingar - þakrými og þak.,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja yfir bakinngang, innrétta og nýta þakrými, setja upp stiga, breyta þaki og setja kvist á hús nr. 16 við Bjarmaland. Stækkun:  xx ferm., xx rúmm. Gjald kr. 11.200"
55618 (01.24.120.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055618,Brautarholt 6,3.hæð - íbúðir,Frestað. Með vísan til umsagna skipulagsfulltrúa dags. 18. janúar og 22. febrúar 2019.,"Sótt er um leyfi til að innrétta 7 íbúðir og byggja svalir á norður- og suðurhlið verslunar- og skrifstofuhúss á lóð nr. 6 við Brautarholt. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. janúar 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 18. janúar 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 22. febrúar 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 22. febrúar 2019. Gjald kr. 11.000"
55815 (01.81.600.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055815,Breiðagerði 4,Breyting - rishæð,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta erindi BN050798 v/lokaúttektar þannig að innréttað hefur verið baðherbergi í holi í rishæð einbýlishúss á lóð nr. 4 við Breiðagerði. Gjald kr. 11.200
55709 (02.42.530.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055709,Brúnastaðir 51,Útidyr úr baðherbergi - áður gerðar breytingar,Frestað Vísað til athugasemda.,Sótt er um leyfi til að gera útidyr á baðherbergi og fyrir áður gerðum breytingum á húsi nr. 51 við Brúnastaði. Gjald kr. 11.200
55801 (01.34.450.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055801,Dalbraut 12,Breytingar - F og E álmu,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að breyta innra skipulagi í F og E álmu í barna- og unglingageðdeild á lóð nr. 12 við Dalbraut. Gjald kr. 11.200
