nr,url,heimilisfang,tegund,nidurstada,spurning
56178 (01.14.021.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056178,Austurstræti 3,Skemmtistaður - 2. og 3. hæð,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja flóttastiga á bakhlið húss, að hluta á lóðinni Hafnarstræti 4 og innrétta veitingastað í flokki III, teg. skemmtistaður á 2. og 3. hæð húss á lóð nr. 3 við Austurstræti. Erindi fylgir minnisblað um brunavarnir frá EFLU dags. 15. mars 2019, umsögn Minjastofnunar Íslands dags. 22. maí og 16. júlí 2019, skýrsla um hávaðaútbreiðslu frá EFLU dags. 27. maí 2019, samningur um flóttastiga á lóð Hafnarstrætis 4 dags. 30. apríl 2019, samþykki meðeigenda, samþykki eigenda Hafnarstrætis 4 dags. 30. apríl 2019 og í byggingarlýsingu er farið fram á undanþágu frá kröfu um algilda hönnun í samræmi við grein 6.1.5 í byggingareglugerð. Minnisblað um hávaðaútbreiðslu frá Verkís dags. 6. september 2019. Leigusamningur um afnot sameignar dags. 30. október 2019 og kvittun fyrir greiðslu og móttöku leigusamnings til þinglýsingar hjá sýslumanni dags. 1. nóvember 2019. Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. maí 2019 ásamt umsögn skipulagsfulltrúa dags. 17. maí 2019.  Gjald kr. 11.200 + 11.200"
56876 (04.60.350.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056876,Álfab. 12-16/Þönglab.,Álfabakki 12 - Veitingastaður,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta verslunarrými í veitingastað í flokki ll tegund C með hámarks gestafjölda 15 manns og tvo starfsmenn í rými 0102 í húsi nr. 12. mhl.01,  á lóð nr. 12-16 við Álfabakka/Þönglabakka. Gjald kr. 11.200"
56449 (01.16.220.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056449,Ásvallagata 25,"Svalir - annarri, þriðju og rishæð",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja svalir á 2., 3. og rishæð í íbúðarhúsi á lóð nr. 25 við Ásvallagötu. Erindi fylgir ódagsett samþykki allra húseigenda áritað á uppdrátt dags. 11. júlí 2019,  undirritað umboð eiganda íbúðar 0301 dags. 11. júní 2019 og umboð eiganda íbúðar 0001, dags.  11. júní 2019 auk skýrslu burðarþolshönnuðar dags. 14. júlí 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. ágúst 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 9. ágúst 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. október 2019 fylgir erindi. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Ásvallagötu 23 og 27 og  Brávallgötu 30 og 40 frá 13. september 2019 til og með 11. október 2019. Engar athugasemdir bárust. Gjald kr. 11.200"
56601 (02.42.110.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056601,Bakkastaðir 45,Breyta lóðarhönnun.,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN050852 þannig að settir eru upp steyptir veggir á lóðarmörkum og staðsetningu á sorpi breytt á lóð nr. 45 við Bakkastaði. Erindi fylgir samþykki eigenda að nr. 41, 43 og 47 ódagsett. Gjald kr. 11.200"
56843 (01.17.121.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056843,Bergstaðastræti 8,Svalalokun íbúð 0202,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að loka svölum íbúðar 0202 á 2. hæð húss á lóð nr. 8 við Bergstaðastræti. Erindi fylgir afrit af ódagsettu samþykki hluta meðeigenda og samþykki arkitekts dags. 31. maí 2019.  Gjald kr. 11.200
56492 (01.19.111.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056492,Bergþórugata 55,Breyting inni - þrjár íbúðir,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi allra hæða þannig að í húsinu verða 3 íbúðir, eldri svalir verða fjarlægðar og gluggar færðir nær upprunalegri gerð, nýjar svalir  gerðar, sagað niður úr gluggum fyrir svalahurðir auk þess sem ný vinnustofa verður byggð á baklóð þar sem áður var skúr á lóð nr. 55 við Bergþórugötu. Erindinu fylgir umsögn burðarvirkishönnuðar dags. 18. ágúst 2019, varmatapsútreikningar mótt. 19. ágúst 2019, yfirlit yfir breytingar mótt. 19. ágúst 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. september 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 16. september 2019. Vinnustofa: 45,2 ferm., 115,3 rúmm. Gjald kr. 11.200"
56833 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056833,Borgartún 8-16A,Bríetartún 9 - Breytingar - BN051887,Frestað. Vísað til athugasemda.,Sótt er um leyfi til þess að breyta erindi BN051887 þannig að uppskiptingu og stærðum verslunarrýma á jarðhæð hefur verið breytt og flóttaleiðum bætt við í verslunar-og íbúðarhúsi  við Bríetartún 9 á lóð nr. 8-16A við Borgartún. Erindi fylgir uppfærð skýrsla brunahönnuðar dags 11. október 2019 og yfirlit breytinga i A3 afriti af samþykktum aðaluppdráttum. Gjald kr. 11.200
56768 (01.27.021.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056768,Bólstaðarhlíð 5,Saga niður steypuvegg og setja stálbita í staðinn.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að tengja geymslu, sem var í eigu íbúðar 0201, við íbúð 0001, fjarlægja vegg milli íbúðar og geymslu annars vegar og vegg á milli stofu og eldhúss hins vegar og koma fyrir nýrri geymslu, 0103, í bílskúr 0102 mhl. 02 á lóð nr. 5 við Bólstaðarhlíð. Samþykki meðeigenda dags. 4. desember 2012 fylgir erindinu. bréf hönnuðar dags. 4. nóvember 2019 þar sem erindi BN056384 er afturkallað. Gjald kr. 11.2000"
56729 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056729,Bæjarháls 1,Breytingar á dælu og spennistöð mhl. 07,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta dælu- og spennistöð mhl.07 þannig að þak er fjarlægt að hluta og hækkað um 1,6 m með stálgrind sem klædd verður með samlokueiningum á húsi nr. 1 við Bæjarháls. Erindi fylgir hæðablað dags. desember 2000, mæliblað dags. 17. nóvember 2005 og samþykki meðeigenda með teikningu dags. 24.september 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. nóvember 2019 fylgir erindi. Stækkun: 125,4 ferm., 320,7 rúmm. Heildarstærð eftir stækkun: 255,6 ferm., 1.062,4 rúmm. Gjald kr. 11.200"
56641 (01.54.511.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN056641,Dunhagi 18-20,Stækkun - fjölgun íbúða,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal kvöð um að ekki megi byrgja fyrir glugga á 1. hæð verslunarhúsnæðis, áður en byggingarleyfi er gefið út. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta erindi BN052641 þannig að íbúðum er fjölgað úr 20 í 23, innra skipulagi breytt og verslunarrými sameinuð, gluggum breytt, gerðar svalir og sorp verslunar fært út á lóð húss á lóð nr. 18-20 við Dunhaga. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. september 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 25. september 2019. Minnkun: -30,6 ferm., 96,9 rúmm. Gjald kr. 11.200 + 11.200"
