nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
32850 (01.66.--9.9),BN032850,Flugvöllur,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Lagt fram bréf Flugmálastjórnar dags. 1. nóvember 2005, þar sem sótt er um leyfi til niðurrifs skrifstofubyggingar vestan við skýli 7 á Reykjavíkurflugvelli, fastanúmer 202-9328, matshluti 26.  Gjald kr. 5.700"
32551 (01.63.660.4),BN032551,Fossagata 7,anddyri og bílskúr,Frestað. Vísað til fyrri athugasemda á umsóknarblaði. Sbr. bókun skipulagsfulltrúa er ekki gerð athugasemda við að umsækjandi láti vinna tillögu að breyttu deiliskipulagi í samræmi við umsóknina. Deiliskipulagstillagan verður grenndarkynnt þegar hún berst skipulagsfulltrúa.,Sótt er um leyfi til að byggja anddyrisbyggingu úr timbri við norðurvegg hússins nr. 7 við Fossagötu. Jafnframt er sótt um leyfi til að byggja bílskúr úr steinsteypu við norðurmörk lóðarinnar.  Erindinu fylgir samþykki nágranna að Fossagötu 5 vegna bílskúrs á lóðarmörkum dags. 10. okt. 2005.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. nóvember 2005 fylgir erindinu.  Stæðir: Bílgeymsla; xx  Stækkun húss; xx  Gjald kr. 5.700 + xx
32737 (02.45.610.1),BN032737,Fossaleynir 1,"Reyndarteikningar,3.hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi veitingasalar á þriðju hæð íþróttahússins á lóðinni nr. 1 við Fossaleyni.  Bréf hönnuðar dags. 13. október og 1. nóvember 2005 f  Gjald kr. 5.700
32834 (01.18.660.1),BN032834,Freyjugata 24,breyting úti og inni,Frestað. Vísað til athugasemda á umsóknarblaði. Forsendur fyrri samþykktar byggja á því að gólf hafi verið lækkað í kjallara sbr. samþykkt 23. apríl 1996. Sé það ekki raunin kemur ekki til greina að nýta umræddan kjallara í samræmi við byggingarleyfisumsókn.,Sótt er um samþykki fyrir leiðréttum hæðarkótum í kjallara og leyfi til þess að breyta eldvörnum og svölum á annarri hæð gistiheimilis á lóðinni nr. 24 við Freyjugötu.  Gjald kr. 5.700
32590 (01.44.410.1 02),BN032590,Gnoðarvogur 46,koma fyrir grilltækjum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir grilltækjum í söluturni í húsi nr. 46 (mhl 03) á lóðinni nr. 44-46 við Gnoðarvog.   Gjald kr. 5.700
32677 (01.29.540.5),BN032677,Grensásvegur 14,br. innra frkl bakhús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi á annarri hæð í bakhúsi (mhl 02) á lóðinni nr. 14 við Grensásveg og koma þar fyrir dansskóla. Jafnframt verði komið fyrir flóttastiga við suðurhlið hússins.  Gjald kr. 5.700
32778 (04.12.130.1),BN032778,Guðríðarstígur 2-4,breyting á þaki,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að nota forsteyptar holplötueiningar í milligólf og þak hússins nr. 2-4 við Guðríðarstíg í stað hefðbundinnar plötu og léttra þakeininga.  Vottorð vegna holplatna fylgir erindinu.  Gjald kr. 5.700
32805 (01.23.520.2),BN032805,Hátún 6,"br. í kj., á 1. og 8. h",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta notkun hluta kjallara í séreignageymslur, breyta hjól- og vagnageymslu á 1. hæð í húsvarðaríbúð með svölum á austurhlið og fleiri gluggum á norðurhlið ásamt samþykki fyrir skiptingu svala á suðurhlið 9. hæðar fjölbýlishússins á lóð nr. 6 við Hátún.  Gjald kr. 5.700"
32818 (01.16.100.3),BN032818,Hólavallagata 9,ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 01 og 02 dags. 20. september 2005.,"Sótt er um leyfi til þess að byggja hæð úr steinsteypu ofan á hluta hússins á lóðinni nr. 9 við Hólavallagötu.   Samningur húseigenda að Hólavallagötu 9, dags. 27. október 2005 fylgir erindinu.  Stærð: Viðbygging 51,0 ferm. og 167,4 rúmm.  Gjald kr. 5.700 + 9.542"
32684 (05.8-.--9.6),BN032684,Hólmsheiði fjáreig.fé,"Hesthús, B-9",Synjað. Samræmist ekki skilmálum sbr. athugasemd skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja hesthús með 13 stíum og kaffiaðstöðu á 2. hæð allt úr steinsteypu einangrað að utan og klætt með báraðri klæðningu á lóðarhluta nr. 9 við (B-götu) , Hólmsheiði.  Leigusamningur við  Fjáreigendafélag Reykjavíkur dags. 1. ágúst 2005 fylgir erindinu. Samþykki f. h. Fjáreigendafélags Reykjavíkur dags. 17. október 2005 fylgir erindinu.  Stærð:  Hesthús (matshluti 33) 1. hæð 200 ferm., 2. hæð 65,8 ferm., samtals 265,8 ferm., 666,9 rúmm.  Gjald kr. 5.700 + 38.013"
32578 (01.22.211.8),BN032578,Hverfisgata 125,fjölbýlishús - atvinnuhúsnæði,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1-6 dags. 1. nóvember 2005. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja atvinnu- og íbúðarhúsnæði með níu íbúðum á lóðinni nr. 125 við Hverfisgötu.   Jafnframt er sótt um leyfi til að rífa hús sem fyrir eru á lóðinni.  Erindinu fylgir umsögn Minjasafns Reykjavíkur dags. 6. okt. 2004, umsögn Húsafriðunarnefndar dags. 8 okt. 2004 og útskrift frá afgreiðslufundi skipulagsfulltrúa dags. 29. ágúst 2005 vegna fyrirspurnar.  Stærðir: xx  Gjald kr. 5.700 + xx"
32827 (04.11.370.1),BN032827,Jónsgeisli 37,skriðkj. í óútgröfnu rými,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að útbúa skriðkjallara í áður óútgröfnu sökkulrými og breyta lítillega gluggasetningu á suður- og austurhlið hússins á lóðinni nr. 37 við Jónsgeisla.  Stærð: Skriðkjallari 35,6 ferm.og 77,0 rúmm.  Gjald kr. 5.700 + 4.389"
32741,BN032741,Kistumelur,sjálfsafgreiðslust. f. olíu,Frestað. Vísað til athugasemda á umsóknarblaði. Ekki hefur verið sýnt fram á heimild Háfells til lóðarinnar.,Sótt er um leyfi til að koma fyrir sjálfsafgreiðslustöð fyrir olíu á Kistumel við Norðurgrafarveg.  Stærð: Olíutankur xx  Gjald kr. 5.700 + xx
31648 (01.86.120.1 13),BN031648,Kjalarland 25,viðbygging við efri hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að koma fyrir svalaskýli á svölum raðhússins nr. 25 á lóðinni nr. 1-35 2-30 við Kjalarland.  Jafnframt er sótt um leyfi til að gera arinn í stofu hússins og breyta fyrirkomulagi eldhúss o.fl. á fyrstu hæð  Útskrift úr gerðabók embættisafrgreiðslufundar skipulagsfulltrúa frá 20. maí 2005 og frá 10. júní 2005 fylgja erindinu.  Erindinu fylgir samþykki meðeigenda sambyggðra raðhúsa áritað á teikningu vegna fyrra erindis.  Stækkun: 13,7 ferm. og 47,1 rúmm.  Gjald kr. 5.700 + 5.700 + 2.685"
32833 (01.32.440.1),BN032833,Klettagarðar 21,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að fækka bílastæðum á lóð um fimm stæði og koma fyrir tveimur nýjum innkeyrsludyrum á norðurhlið hússins á lóðinni nr. 21 við Klettagarða.  Gjald kr. 5.700
32767 (01.72.100.1),BN032767,Kringlan  4-12,skipta ein.108 í Stasia og Aldo,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að skipta einingu 108 í tvær verslunareiningar, nr. 108 og 110, og breyta afmörkun að göngugötu 1. hæðar Kringlunnar á lóð nr. 4-12 við Kringluna.  Gjald kr. 5.700"
32768 (01.32.910.1),BN032768,Köllunarklettsvegur 10,nýtt lager- og skrifstofuhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja lager- og skrifstofuhúsnæði á lóðinni nr. 10 við Köllunarklettsveg. Skrifstofuhluti byggingarinnar verði tveggja hæða, gerður úr steinsteypu með steypuáferð á neðri hæð en efri hæð einanguð og klædd að utan með málmklæðningu. Lagerhluti byggingarinnar verði reistur úr stáli og klæddur að utan með málmklæðningu og hálfgegnsærri klæðningu úr polycarbonati.  Erindinu fylgir tölvupóstur hafnarstjórnar vegna nýtingarhlutfalls á lóðinni dags. 18. okt. 2005.   Brunahönnun dags. 4. nóvember 2005 fylgir erindinu.  Stærðir: xx  Gjald kr. 5.700 + xx"
32828 (04.99.870.4),BN032828,Lambasel 13,einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja tvílyft einbýlishús úr forsteyptum einingum á lóðinni nr. 13 við Lambasel. Innbyggður bílskúr fyrir tvo bíla verði í húsinu og veggir steinaðir að utan.  Stærð: xx  Gjald kr. 5.700 + xx
32733 (04.99.850.9),BN032733,Lambasel 34,nýtt einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja tvílyft einbýlishús úr steinsteypu á lóðinni nr. 34 við Lambasel. Í húsinu verði innbyggð bílgeymsla og veggir steinaðir að utan. Jafnframt er sótt um leyfi til að koma fyrir setlaug á lóðinni.  Stærð: xx  Gjald kr. 5.700 + xx
32734 (04.99.810.2),BN032734,Lambasel 4,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einbýlishús úr timbureiningum, klætt að utan með sementstrefjaplötum, með innbyggðri bílgeymslu á lóðinni nr. 4 við Lambasel.  Umboð lóðarhafa dags. 10. október 2005 fylgir erindinu.  Stærð: Íbúð 207,0 ferm., bílgeymsla 33,0 ferm.  Alls 240,0 ferm. og 772,2 rúmm.  Gjald kr. 5.700 + 44.015"
32835 (04.99.870.6),BN032835,Lambasel 46,Nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja steinsteypt einbýlishús með innbyggðri bílgeymslu á lóðinni nr. 46 við Lambasel.  Stærð: 1.hæð íbúð 196,3 ferm. bílgeymsla 43,7 ferm.  Samtals 240,0 ferm. og 920,1 rúmm.  Gjald kr. 5.700 + 52.446"
32826 (01.18.350.6),BN032826,Laufásvegur 25,reyndarteikn v/eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsi (matshl. 01 og 02) og bílskúr (matshl. 03) á lóðinni nr. 25 við Laufásveg.  Gerð er grein fyrir ýmsum breytingum og  fjölda séreigna í húsinu.  Gjald kr. 5.700
32722 (01.19.710.9),BN032722,Laufásvegur 77,"kvistur, bílskúr",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 01 - 03 dags. 1. nóvember 2005.,"Sótt er um leyfi til þess að rífa núverandi bílskúr og byggja nýja tvöfalda bílgeymlu áfasta íbúðarhúsi. Einnig er sótt um leyfi til þess að setja kvist á norðvesturþekju og koma fyrir setlaug á verönd íbúðarhússins á lóð nr. 77 við Laufásveg.  Jákvætt viðhorf nágranna að Laufásvegi 79 dags. 25. janúar 2005 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. ágúst 2005 fylgdu fyrirspurnarerindi nr. 32637 sama efnis.  Bílskúr sem rifinn verður:   Matshluti 70, fastanr. 200-9214,    landnr. 102711. Stærð 19,8 m² .   Ný bílgeymsla ( verður hluti af matshl. 01) 50 ferm. og 147,8 rúmm.  Stækkun vegna kvistbyggingar 2,9 rúmm.  Heildarstækkun matshluta 01 er því 50 ferm. og 150,7 rúmm.  Gjald kr. 5.700 + 8.590"
32521 (01.37.--9.3),BN032521,Laugardalur Ármann,"Ármann, félagsheim. íþróttahús",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja íþrótta- og félagsheimili Ármanns við austurenda félagsheimilis Þróttar nr. 7 við Engjaveg í Laugardal. Samkvæmt skráningartöflu verður viðbyggingin sér matshluti nr. 23.  Brunahönnun dags. 18. október 2005 fylgir erindinu.  Stærð: Matshluti 23 - íþróttahús: Kjallari 876,6 ferm., 1.hæð 1973,4 ferm., 2.hæð 247,8 ferm.  Samtals 3097,8 ferm. og 21703,0 rúmm.   Gjald kr. 5.700 + 5.700 + 1.237.071"
31788 (01.17.101.2),BN031788,Laugavegur 7,breyting úti 1. h.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi í kjallara og á fyrstu hæð, byggja við suðurhlið fyrstu hæðar og setja svalir á norðurhlið annarrar hæðar hússins á lóðinni nr. 7 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. júní 2005 fylgir erindinu.  Bréf byggingarfulltrúa dags. 20. október 2005 fylgir erindinu.  Stærð: Stækkun 1.hæð 56,5 ferm. og 229,0 rúmm.  Gjald kr. 5.700 + 13.053"
32636 (01.17.402.3),BN032636,Laugavegur 73,reyndarteikn. v/lokaúttektar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir breyttum gestafjölda í sal og fyrir uppsetningu samtengdra reykskynjara veitingahússins á lóð nr. 73 við Laugaveg.  Gjald kr. 5.700
31888 (01.17.412.4),BN031888,Laugavegur 85,niðurrif + nýtt fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að rífa eldra hús og byggja í þess stað fjögurra hæða hús úr steinsteyptum einingum með atvinnuhúsnæði á fyrstu hæð en sex íbúðum á efri hæðum á lóðinni nr. 85 við Laugaveg.  Umsögn rýnihóps dags. 27. júlí 2005 fylgir erindinu.  Stærðir: Hús sem rifið verður: Matshl. 01, landnr. 101599, fastanr. 200-5359 og 200-5361, stærð 268,5 ferm. og 785,0 rúmm.  Nýbygging: Kjallari geymslur o.fl. 151,7 ferm., 1. hæð verslun 188,2 ferm., 2. hæð íbúðir 188,6 ferm. 3. hæð íbúðir 188,5 ferm., 4. hæð íbúðir 163,2 ferm.  Samtals 880,2 ferm. og 2989,1 rúmm.  Gjald kr. 5.700 + 5.700 +170.379"
32760 (01.22.310.6),BN032760,Miðtún 30,samþ.kjallaraíbúð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara húss nr. 30 við Miðtún.  Brunavirðing dags. 2. janúar 1943 og íbúðarskoðun dags. 18. júní 2002, (endurskoðuð 30. desember 2004) fylgja erindinu.  Samþykki meðeigenda (ódags.) fylgir erindinu.  Gjald kr. 5.700"
32750 (01.19.003.0),BN032750,Njálsgata 33B,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 01 og 02 dags. 12. október 2005.,"Sótt er um leyfi til þess að hækka rishæð og stækka þannig íbúð 0101 í húsinu á lóðinni nr. 33B við Njálsgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. júlí 2005 vegna fyrirspurnar fylgir erindinu.   Samþykki meðlóðarhafa dags.31.10.05 fylgir erindinu.  Umsögn Minjasafns Reykjavíkur dags. 10.10.05 fylgir erindinu.  Stærð: Stækkun 12,4 ferm. og 37,3 rúmm.  Gjald kr. 5.700 + 2.126"
32749 (01.82.310.9),BN032749,Rauðagerði 72,bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja steinsteyptan bílskúr og fjölga bílastæðum úr einu í tvö á lóðinni nr. 72 við Rauðagerði.  Jafnframt er gerð grein fyrir breyttu innra fyrirkomulagi  íbúðarhússins á lóðinni. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 28. október 2005 fylgir erindinu.  Stærð: Bílskúr (matshl. 02) 31,5 ferm. og 88,7 rúmm.  Gjald kr. 5.700 + 5.056."
32604 (04.38.310.2),BN032604,Reykás 27-31,"nr.31 svalalokun íb. 201,203,301",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja sólskála á svalir íbúða 0201, 0203 og 0301 í húsi nr. 31 á lóð nr. 27-31 við Reykás.  Úttekt á brunavörnum dags. 31. október 2005 fylgir erindinu.  Samþykki meðeigenda í húsinu nr. 27-31 við Reykás dags. 3. ágúst og 23,. september 2005 fylgja erindinu.  Stærð: Sólskálar samt. stækkun 25,6 ferm. og 69,0 rúmm.  Gjald kr. 5.700 + 3.933"
32830 (01.28.500.2),BN032830,Safamýri 26-28,"reyndarteikn., flóttal. frá sal",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta flóttaleið frá sal á 2. hæð , færa brunastiga vestar við suðurhlið húss, fjölga snyrtingum við sal á 2. hæð, breyta lítillega glugga á norðurhlið ásamt samþykki fyrir tilfærslu snyrtingar í nýjum búningklefa á 1. hæð húss Knattspyrnufélagsins Fram á lóð nr. 26 við Safamýri.  Brunahönnun Línuhönnunar uppfærð 1. nóvember 2005 og bréf hönnuðar dags. 1. nóvember 2005 fylgja erindinu.  Gjald kr. 5.700"
32800 (01.29.510.5),BN032800,Síðumúli 23,br. inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta lítillega innréttingum og opna að stigahúsi við Síðumúla og Selmúla á 1. hæð, breyta innréttingum 2. hæðar húss að Selmúla fyrir starfsemi Securitas og opna að 2. hæð húss við Síðumúla ásamt lagfæringum á brunavörnum bygginganna á lóð nr. 23 við Síðumúla.  Umsögn VST varðandi brunamál dags. 21. október 2005 og umsögn burðarvirkishönnuðar dags. 19. október 2005 fylgja erindinu.  Gjald kr. 5.700"
32832 (01.46.010.1),BN032832,Skeifan 3,breyta glugga og hurðasetningu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta hurðum og gluggasetningu á austurhlið hússins nr. 3C á lóðinni nr. 3 við Skeifuna.  Gjald kr. 5.700
32462 (01.19.340.1),BN032462,Snorrabraut 58,"br. skipulag 2, 3, 4 h.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir núverandi fyrirkomulagi á fjórðu og fimmtu hæð og leyfi til þess að breyta innra skipulagi á annarri og þriðju hæð hússins á lóðinni nr. 58 við Snorrabraut.  Ný skráningartafla fylgir erindinu.  Umsögn eldvarnahönnuðar dags. 29. ágúst 2005 fylgir erindinu.  Gjald kr. 5.700
32810 (01.83.111.0),BN032810,Sogavegur 212,breyting úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta gluggasetningu á vesturhlið hússins á lóðinni nr. 212 við Sogaveg.  Gjald kr. 5.700
32721 (01.13.911.0),BN032721,Sólvallagata 29,séríbúð í rishæð kvistir og svalir,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til tveggja uppdrátta dags. 8. október 2005.,"Sótt er um leyfi til að innrétta sjálfstæða íbúð í risi (fjórðu hæð) hússins nr. 29 við Sólvallagötu. Jafnframt verði gerður gaflkvistur og annar inndreginn með svölum fyrir framan. Ennfremur verði skráning leiðrétt.  Erindinu fylgir samþykki meðeigenda dags. 14. sept. 2005, útskrift úr gerðarbók skipulagsfulltrúa frá 5. júlí 2005 vegna fyrirspurnar, afsal vegna eignar í kjallara innfært 21. jan. 1992. Greiða skal fyrir eitt bílastæði í flokki III kr. 1.219.825  Stækkun: 6,7 rúmm.  Gjald kr. 5.700 + 381"
32806,BN032806,Sólvallagata 80-84,íb. 0503 skipta baðherb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að skipta baðherbergi í tvo hluta í íbúð 0503 á fimmtu hæð hússins á lóðinni nr 80-84 við Sólvallagötu.  Gjald kr. 5.700
32600 (04.07.740.1),BN032600,Stórhöfði 44,br á innra frkl og brunavörnum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á fyrstu hæð atvinnuhússins á lóðinni nr. 44 við Stórhöfða.   Gjald kr. 5.700
