nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
31714 (32.47.520.3),BN031714,Esjugrund 68,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Ekki er gerð athugasemd við að umsækjandi láti vinna breytingu á deiliskipulagi á eigin kostnað sem síðan verður grenndarkynnt.,"Sótt er um leyfi til þess að byggja steinsteyptan bílskúr á austurlóðamörkum lóðarinnar nr. 68 við Esjugrund.  Sjá einnig erindi nr. 32069 sem varðar lóðina nr. 70 við Esjugrund.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 22. júlí 2005 fylgir erindinu.  Stærð: Bílskúr, matshl. 02, 40,0 ferm og 139,6 rúmm.  Gjald kr. 5.700 + 9.772"
32069 (32.47.520.4),BN032069,Esjugrund 70,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Ekki er gerð athugasemd við að umsækjandi láti vinna breytingu á deiliskipulagi á eigin kostnað sem síðan verður grenndarkynnt.,"Sótt er um leyfi til þess að byggja steinsteyptan bílskúr á austurlóðamörkum lóðarinnar nr. 70 við Esjugrund.  Sjá einnig erindi 31714 sem varðar lóðina nr. 68 við Esjugrund.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 22. júlí 2005 fylgir erindinu.  Stærð: Bílskúr, matshl. 02, 40,0 ferm og 139,6 rúmm.  Gjald kr. 5.700 + 9.772"
32226 (02.85.010.8),BN032226,Fannafold 97,sólstofa,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja sólstofu að suðurhlið einbýlishússins á lóðinni nr. 97 við Fannafold.  Stærð: Stækkun sólstofa 21,2 ferm. og 57,8 rúmm.  Gjald kr. 5.700 + 3.295"
32221 (02.45.610.1),BN032221,Fossaleynir 1,reyndarteikn. af 1.h,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um samþykki fyrir leiðréttum brunakröfum á þeim hluta 1. hæðar þar sem leyfð hafa  verið gistirými í íþróttamiðstöðinni á lóð nr. 1 við Fossaleynir.  Gjald kr. 5.700
31963 (01.18.212.5 03),BN031963,Frakkastígur 16,4 íbúðir og viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við húsið nr. 16 við Frakkastíg (matshl.03) á lóðinni nr. 23 við Njálsgötu. Viðbygging verði kjallari og ein hæð ásamt tröppum upp á 3. hæð staðsett aftan við hús. Jafnframt er sótt um leyfi til að koma fyrir 4 íbúðum í húsinu, tveimur á fyrstu hæð,  einni á annarri hæð og einni á rishæð. Ennfremur verði gerðar svalir á aðra hæð og rishæð framhliðar.  Erindinu fylgir samþykki meðlóðarhafa ( Njálsgötu 23) og nágranna (Frakkastígur 14A, 14B og Njálsgötu 19) innfært 20 ágúst 2004 miðað við eldri teikningar.  Stækkun:   Gjald kr. 5.700 + xx"
31935 (01.44.42),BN031935,Gnoðarvogur 56,svalaskýli,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 001 og 002 dags. maí 2005.,"Sótt er um leyfi til að byggja óupphitað svalaskýli á svölum fjórðu hæðar hússins nr. 56 við Gnoðarvog. Jafnframt er sótt um leyfi til að stækka austurhluta svala til samræmis við neðri hæðir.  Erindinu fylgir samþykki meðlóðarhafa dags. í apríl 2005.  Stækkun: 12 ferm. og 28,8 rúmm.  Gjald kr. 5.700 + 1.641"
30473 (04.30.240.1),BN030473,Grjótháls  1-3,br innra frkl beggja hæða,Frestað. Lagfæra skráningu.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi í vesturenda fyrstu hæðar og austurenda annarrar hæðar í húsinu  á lóð nr. 1-3 við Grjótháls.  Bréf hönnuðar dags. 15. janúar 2005 og umsögn brunahönnuðar dags. 31. janúar 2005 fylgja erindinu.  Gjald kr. 5.400 + 5.700
32094 (04.93.710.2),BN032094,Grófarsel 16-30,nr. 28-30 bílskúr,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta bílskýli í bílskúr fyrir hús nr. 28 og 30 á lóðinni nr. 16-30 við Grófarsel.  Samþykki meðlóðarhafa dags. 4. apríl 2005 fylgir erindinu.  Stærð: Bílskúr 34.6 ferm., 117,5 rúmm.  Gjald kr. 5.700 + 6.698"
31179 (04.64.300.7),BN031179,Haukshólar 7,br. á bifreiðag. ofl.,Frestað. Ekki er gerð athugasemd við að umsækjandi láti vinna breytingu á deiliskipulagi á eigin kostnað sem síðan verður grenndarkynnt.,"Sótt er um samþykki fyrir áður gerðri stækkun kjallara í sökkulrými og leyfi til þess að lengja bílgeymslu og setja mænisþak á bílgeymslu ofan á núverandi steypta þakplötu einbýlishússins á lóð nr. 7 við Haukshóla.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. apríl og 12. ágúst 2005 fylgja  erindinu.  Stærð: Áður gerð stækkun kjallara xxx ferm., xxx rúmm. Stækkun bílgeymslu 12,5 ferm., xxx rúmm.  Gjald kr. 5.700 + xxx"
32197 (01.81.520.6),BN032197,Háagerði 11,endurnýjun á byggingarleyfi  frá 27.01.2000,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um endurnýjun á byggingarleyfi nr. 17758 frá 27. janúar 2000 þar sem sótt var um ""leyfi til að hækka þak á útbyggingu við norðurhlið, byggja yfir svalir á suðurhlið og að sýna ósamþykkta íbúð á efri hæð hússins á lóðinni nr. 11 við Háagerði.""  Stækkun: 8,5 ferm., 15,5 rúmm.  Gjald kr. 5.700 + 884"
32210 (04.41.230.1),BN032210,Hádegismóar 2,br. á prentsmiðju,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir leiðréttum staðsetningum reyklosunarhlera á þaki, breytingu á skrifstofu á 2. hæð, glugga breytt í tvöfalda hurð frá gangi á 2. hæð og niðurfellingu á vegg í rými á 3. hæð prentsmiðju Morgunblaðsins á lóð nr. 2 við Hádegismóa.  Gjald kr. 5.700"
31979 (04.41.230.1),BN031979,Hádegismóar 2,skrifstofub. á 2 h,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að byggja tveggja hæða skrifstofubyggingu austan við prentsmiðju Morgunblaðsins ásamt kjallara undir hluta húss, allt einangrað að utan og veggir klæddir steinflísum og álplötum á lóð nr. 2 við Hádegismóa.  Brunahönnun VSI dags. 27. júní 2005 og umsögn Rb um kúluplötur dags. 17. ágúst 2004 fylgja erindinu.  Stærð: Skrifstofuhús kjallari 162 ferm., 1. hæð 2049 ferm., 2. hæð 1643,9 ferm., samtals 3854,9 ferm., 16775,9 rúmm.  Gjald kr. 5.700 + 956.226"
31782 (01.24.420.2),BN031782,Háteigsvegur 3,byggja ofaná o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja eina hæð, rishæð og hanabjálka ofan á  húsið nr. 3 við Háteigsveg. Jafnframt er sótt um leyfi til að breyta atvinnuhúsnæði á annarri hæð í þrjár íbúðir og koma fyrir þrem íbúðum á þriðju hæð og þremur á fjórðu hæð, samtals níu íbúðir, og tengdar breytingar. Ennfremur verði gerðar svalir á austur- og norðurhliðar og húsið steinað að utan með ljósri steiningu.  Umsagnir Framkvæmdasviðs dags. 12. júlí 2005 og 12. ágúst 2005 fylgja erindinu.  Stækkun: 871,5 ferm. og 1992,4 rúmm  Gjald kr. 5.700 + 113.566"
31996 (01.43.010.1),BN031996,Holtavegur 23,færanleg kennslustofa,Frestað. Grenndarkynningu ólokið.,"Sótt er um leyfi til þess að setja upp færanlega kennslustofu sem er tengd saman með tengigangi við tvær áður samþykktar færanlegar kennslustofur austan við Langholtsskóla á lóð nr. 23 við Holtaveg.  Stærð stækkunar: 72,5 ferm. + 259,5 rúmm.  Gjald kr. 5.700 + 14.792"
32238 (01.81.830.7),BN032238,Hólmgarður 34,ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja hæð ofan á núverandi atvinnuhús ásamt rishæð með kvistum og innrétta sjö íbúðir í húsinu á lóð nr. 34 við Hólmgarð.  Stærð: Stækkun xx ferm., xxx rúmm.  Gjald kr. 5.700 + xxx"
32239 (01.14.310.6),BN032239,Hringbraut 28,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi hússins á lóðinni nr. 28 við Hringbraut.  Gjald kr. 5.700
32021 (01.13.921.0),BN032021,Hringbraut 92,íbúð á efri hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að koma fyrir sjálfstæðri íbúð á efri hæð einbýlishússins á lóðinni nr. 92 við Hringbraut.  Gjald kr. 5.700
32004 (02.58.330.9),BN032004,Hrísrimi 28-30,svalaskýli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til að setja upp svalaskýli á svalir yfir bílskúrum á lóð nr. 28 - 30 við Hrísrima.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. júlí 2005 fylgir erindinu.  Stækkun: 30 ferm. og 80 rúmm.  Gjald kr. 5.700 + 4.560
31035 (00.00.000.0 05),BN031035,Hverfisgata 46,"íbúðir á 3., og 4. hæð o.fl",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að innrétta geymslur, þvottaherbergi og tvær skrifstofueiningar á 2. hæð með svölum í norður, gera tvær íbúðir og þaksvalir á þriðju hæð í stað atvinnustarfsemi og gera tvær íbúðir í stað einnar og þaksvalir á fjórðu hæð hússins nr. 46 við Hverfisgötu (mhl 05) á lóðinni nr. 29 við Laugaveg. Jafnframt verði þakgluggar fjarlægðir og afmarkaðir sérnotafletir á þaki bakbyggingar.  Erindinu fylgir ódags. samþykki nokkurra meðeigenda vegna hluta breytinga á þriðju hæð, samningur húseigenda að Hverfisgötu 46 ódags., tölvupóstur Steindórs Guðmundssonar vegna hljóðvistar dags. 7. júní 2005.  Gjald kr. 5.700 + 5.700"
32235 (01.88.900.8),BN032235,Jöldugróf 16,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að síkka glugga á austurhlið og koma fyrir hurð á suðurhlið einbýlishússins á lóð nr. 16 við Jöldugróf.  Gjald kr. 5.700
32227 (04.11.440.2),BN032227,Kristnibraut 49-53,glerjað yfir svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að loka svölum á íbúð 0113 á 1. hæð, 0210 á 2. hæð og 0308 á 3. hæð fjölbýlishúss nr. 49 á lóð nr. 49-53 við Kristnibraut.  Stærð: Svalaskýli xxx ferm., xxx rúmm.  Gjald kr. 5.700 + xx"
32199 (04.73.180.2),BN032199,Krókavað 2-12,"handrið, stigar, verönd, innra skipulag",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi til þess að breyta svölum á efri hæð, koma fyrir dyrum úr eldhúsi á efri hæð og breyta útitröppum og handriðum raðhússins nr. 2-12 við Krókavað.  Jafnframt er sótt um leyfi til þess að breyta herbergjaskipan íbúða á efri hæð í húsi nr. 2 og húsi nr. 12 á lóðinni.   Leiðrétt skráningartafla fylgir erindinu, einungis stærðir á útitröppum breytast.  Gjald kr. 5.700"
31461 (01.41.002.1 01),BN031461,Langholtsvegur 89,br. hluta atvinnuh. í íb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi til þess að innrétta íbúð á hluta 1. hæðar ásamt kjallara, en fyrir er íbúð á rishæð fjöleignarhússins á lóð nr. 89 við Langholtsveg.  Bréf f.h. umsækjanda dags. 9. maí 2005, ljósrit samnings v. fasteigna Langholtsvegi 89 innfært 31. júlí 2002, mótmæli meðeiganda dags. 7. júlí 2005, staðfesting á tilboði vegna endurnýjunar skolplagna dags. 6. júlí 2005, bréf lögmannsstofu f.h. umsækjanda dags. 5. júlí 2005,  umsögn burðarvirkishönnuðar dags. 26. júlí 2005, umsögn lögfræði og stjórnsýslu dags. 27 júlí 2005 og yfirlýsing umsækjanda dags. 15. ágúst 2005 fylgja erindinu.  Gjald kr. 5.700 + 5.700"
31867 (01.18.351.0),BN031867,Laufásvegur 19,skráning matshluta 04,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að leiðrétta skráningu viðbyggingar (matshl. 04) á vesturhlið hússins á lóðinni nr. 19 við Laufásveg.  Viðbyggingin tilheyrir húsi nr. 17 en eftir skiptingu lóðarinnar nr. 17-19 við Laufásveg er hún inni á lóðarhluta húss nr. 19 við Laufásveg.  Gjald kr. 5.700
32098 (01.18.340.9),BN032098,Laufásvegur 24,breytingar inni,Frestað. Gera grein fyrir eignarhaldi á vinnustofu í kjallara rými 0002.,Sótt er um leyfi fyrir breytingum á innra skipulagi og stækkun íbúðar á 2. hæð og breyttri herbergjaskipan á  1. hæð hússins á lóð nr. 24 við Laufásveg.   Gjald kr. 5.700
32018 (01.38.030.2),BN032018,Laugarásvegur 14,"ofanábygging, kvistar",Frestað. Grenndarkynningu ólokið.,"Sótt er um leyfi til þess að byggja hæð ofan á útbyggingu á norðausturhlið, byggja nýjan kvist og stækka núverandi kvist á suðvesturþekju, breyta frágangi glugga og koma fyrir svölum ofan á þaki útbyggingar að  suðvesturhlið einbýlishússins á lóðinni nr. 14 við Laugarásveg.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 22. apríl 2005 fylgdi fyrirspurn.   Stærð: Stækkun 22,7 ferm. og 13,1 rúmm.  Gjald kr. 5.700 + 747"
32233 (01.36.502.1),BN032233,Laugateigur 33,samþykkja kjallaraíbúð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um samþykki fyrir áður gerðri kjallaraíbúð og áður byggðum geymsluskúr á baklóð milli íbúðarhúss og bílskúrs sem skráð verður sem eini matshlutinn á lóð nr 33 við Laugateig.
32207 (01.24.100.8),BN032207,Laugavegur 140,endurn. á b.leyfi frá 30.03.2004,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um endurnýjun á byggingarleyfi frá 30. mars 2004 þar sem sótt var um samþykki fyrir núverandi innra fyrirkomulagi og leyfi til þess að starfrækja hótel með aðstöðu fyrir allt að átján gesti í húsinu á lóð nr. 140 við Laugaveg.  Gjald kr. 5.700
31844 (01.18.110.3),BN031844,Lokastígur 6,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi hússins á lóðinni nr. 6 við Lokastíg.  Gerð er grein fyrir breyttum eignamörkum í húsinu og breyttu útliti útitröppu á suðausturgafli hússins.  Gjald kr. 5.700 + 5.700
31991 (01.14.051.0),BN031991,Lækjargata 8,byggt yfir ruslagám,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir yfirbyggingu á ruslagám, úr timbri og klætt bárujárni, á norðvesturhlið og veitingaaðstöðu utandyra á suðaustur- og norðvesturhlið lóðarinnar nr. 8 við Lækjargötu.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. ágúst 2005 fylgir erindinu.  Gjald kr. 5.700"
31840 (01.34.210.6),BN031840,Rauðalækur 63,"bílskúr, leiðr. teikn.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir leiðréttum teikningum af bílskúr (matshl. 02) á lóð nr. 63 við Rauðalæk.  Bílskúrinn er mun minni en á samþykktum uppdráttum frá 11. júní 1959.  Samþykki meðeigenda dags. 21. júní 2005 fylgir erindinu.  Leiðrétt stærð bílgeymslu 37,6 ferm. og 111,9 rúmm.  Gjald kr. 5.700"
31039 (01.13.501.1),BN031039,Ránargata 34,ósamþ. íbúð í kj. o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Afmörkun ósamþykktrar íbúðar er gerð með vísan til 15. gr. reglugerðar nr. 910/2000.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi í húsi nr. 34 við Ránargötu. Jafnframt er sótt um leyfi til að afmarka sem séreign ósamþykkjanlegt íbúðarrými í kjallara hússins.   Erindinu fylgir virðingargjörð dags. 19. des. 1927, bréf umsækjanda dags. 10. apríl 2005 og afsal m.a. fyrir kjallaraíbúð innfært 14. maí 1952.  Gjald kr. 5.700"
32234 (01.28.130.8),BN032234,Safamýri 31,íbúðum breytt,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum innra skipulags allra hæða, tilfærslu á geymslum úr kjallara í bílgeymslu og lækkun á landhæð vestan við íbúð 0101 í íbúðarhúsinu á lóð nr. 31 við Safamýri.  Gjald kr. 5.700"
32076 (00.00.000.0),BN032076,Skipholt 29B,fjöleignarh. m. 8 íb.,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Greiða skal fyrir 17 bílastæði í flokki III, kr. 1.205.569,18 pr. stæði, samtals kr. 20.494.676,06.","Sótt er um leyfi til þess að byggja fjöleignarhús með átta íbúðum og verslunarplássi á tveimur til fjórum hæðum ásamt bílgeymslum fyrir 4 bíla og geymslukjallara, allt steinsteypt og að mestu einangrað að utan og klætt með ljósgráum keramikflísum, viðarklæðninu og báraðri láréttri álkæðningu sem hús nr. 29B á lóð nr. 29 við Skipholt.  Samþykki meðlóðarhafa (á teikningu) ásamt bréfi um fyrirvara samþykkis dags. 28. apríl 2005 fylgja erindinu.  Stærð: Íbúð kjallari 162,9 ferm., 1. hæð 44,9 ferm., 2. hæð 398,1 ferm., 3. hæð 398,1 ferm., 4. hæð 310,6 ferm., verslunarpláss 1. hæð 241,3 ferm., bílgeymslur 104,9  ferm., samtals 1660,8 ferm., 5322,8 rúmm. Svalagangur (B-rými) 63,2 ferm., 177,2 rúmm.  Gjald kr. 5.700 + 313.500"
31627 (01.82.311.4),BN031627,Sogavegur 127,"br. stigi, gl. og dýpka kj.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að dýpka kjallara, setja stiga milli kjallara 1. hæðar og rishæðar, breyta innra skipulagi hússins, fjölga gluggum á norðausturhlið og fækka gluggum á suðausturgafli einbýlishúss nr. 127 (matshluta 01) á lóð nr. 127 við Sogaveg.    Stærð: Rúmmálsaukning 17,5 rúmm.  Gjald kr. 5.700 + 997"
31937 (02.52.310.2),BN031937,Stararimi 19,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við húsið nr. 19 við Stararima. Viðbygging verði á einni hæð aftan (norðvestan) við aðalhús og byggð úr timbri.  Erindinu fylgir umsögn skipulagsfulltrúa vegna fyrirspurnar dags. 25. maí 2005.  Stækkun: 26,3 ferm., 73,7 rúmm.  Gjald kr. 5.700 + 4.201"
32241 (01.16.120.3),BN032241,Suðurgata 18,fjarlægja veggi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breyttu innra skipulagi þar sem burðarveggir eru rifnir niður eða þeim breytt á 2. hæð fjölbýlishússins á lóð nr. 18 við Suðurgötu.  Gjald kr. 5.700
32150 (01.13.210.4),BN032150,Tryggvagata 16,br. skrifstofu á 3.h í íb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til þess að breyta skrifstofu í einingu 301 í íbúð á 3. hæð fjöleignarhússins á lóð nr. 16 við Tryggvagötu.  Samkomulag eigenda dags. 7. desember 2004 fylgir erindinu.  Gjald kr. 5.700
31986 (01.13.021.6),BN031986,Vesturgata 54A,br.á þaki og innr.3.h,Synjað. Umsækjandi skal halda sig við stækkun á kvistum sbr. svar við fyrirspurn.,"Sótt er um leyfi til þess að breyta þaki, hækka vegghæð 3. hæðar byggja svalir að austurhlið 3. hæðar og breyta innra skipulagi íbúðar 3. hæðar fjölbýlishússins á lóð nr. 54A við Vesturgötu.  Samþykki nágranna að Vesturgötu 54 innfært 12. júlí 2005 ásamt samþykki eigenda Vesturgötu 56 dags. 8. júlí 2005 og sumra meðeigenda dags. 8. júlí 2005 fylgja erindinu.  Stærð: Stækkun 3. hæðar xxx ferm., xxx rúmm.  Gjald kr. 5.700 + xxx"
30949 (01.78.260.7),BN030949,Víðihlíð 16-22,nr. 18  reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi raðhúss nr. 18 á lóðinni nr. 16-22 við Víðihlíð vegna nýrrar eignaskiptayfirlýsingar.  Gerð er grein fyrir breytingum á innra fyrirkomulagi og áður gerðri stækkun í óútfyllt kjallararými.  Stærð: Stækkun kjallari 43,0 ferm. og xx rúmm.  Gjald kr. 5.700 + 5.700 + xx"
