nr,url,heimilisfang,tegund,nidurstada,spurning
21970 (01.28.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021970,Álftamýri 79 ,viðbygging við skólahús,Frestað. Málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu. Málinu vísað til umsagnar gatnamálastjóra vegna kvaðar um holræsi. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einnar hæða steinsteypta viðbyggingu við austurhlið Álftamýraskóla og stækka eldhús á 1. hæð skólahússins á lóð nr. 79 við Álftamýri. Stærð: Viðbygging 1. hæð 523,7 ferm., 1656,4 rúmm. Gjald kr. 4.100 + 67.912"
21995 (02.42.210.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021995,Barðastaðir 17-19,Loftnet,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja upp loftnet á þak og koma fyrir tengistöðvaskáp vegna GSM fjarskipta í hjóla- og vagnageymslu á 1. hæð húss nr. 17 á lóð nr. 17-19 við Barðastaði. Ljósrit af leigusamningi um aðstöðu fyrir tækjabúnað dags. 30. ágúst 2000 og umboð húsfélagsins dags. 24. ágúst 2000 fylgja erindinu. Gjald kr. 4.100
21964 (02.40.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021964,Barðastaðir 69 ,"Færa vegg í bílskúr, br. á lóð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi og leiðrétta stærðir einbýlishússins á lóð nr. 69 við Barðastaði. Stærð: Íbúð var 198,7 ferm. verður xxx, bílgeymsla var 49,7 ferm., verður xxx ferm., samtals 248,4 ferm., var 819,4 rúmm. verður 900 rúmm. Gjald kr. 4.100 + 3.305"
21649 (04.02.440.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021649,Básbryggja 5-11,Ýmsar br úti og inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir breytingum til samræmis við verkteikningar af húsinu á lóðinni nr. 5-11 við Básbryggju. Í erindinu felst m.a. breyting á afsetningu húss innan lóðar og breyting á stærðum og skráningu. Nýjar stærðir á matshl. 01: 1 hæð 292,9 ferm. (-2,3), 2. hæð 292.9  ferm. (-2,9) , 3. hæð 295,5  ferm. (-3) , 4. hæð 137,5  ferm. (-2,3) , samtals 1018,8  ferm. (-9) ,  og 3004,5 rúmm. (-27,9). Gjald kr. 4.100"
21926 (01.25.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021926,Bolholt 6-8,Ýmsar breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta innra skipulagi rýmis 0001 og eignartengingu, setja stiga milli rýmis 0001 og 0101, setja glugga í stað hlera að rými 0001, koma fyrir útitröppum í vestur frá rými 0101, breyta lítillega geymslu 0002, breyta innra skipulagi 2. hæðar og koma fyrir svölum á vesturhlið 2. hæðar, allt í matshluta 02, ásamt breytingu á bílastæði í bílastæði fyrir hreyfihamlaða á lóð nr. 6-8 við Bolholt. Bréf hönnuðar dags. 4.október 2000, afrit af afsali vegna eignarbreytingar dags. 22. ágúst 2000 og samþykki meðeigenda (á teikningu) fylgir erindinu. Gjald kr. 4.100"
21521 (01.21.779.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021521,Borgartún 19 ,Nýbygging og niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að byggja skrifstofuhúsnæði úr steinsteypu á lóðinni nr. 19 við Borgartún. Húsið verði einangrað og að mestu klætt steinflísum, en að hluta pússað og málað í gráum lit. Jafnframt er sótt um leyfi til þess að rífa núverandi hús á lóðinni, landnúmer 102770, fastanr. 200-9387 stærð 152,9 ferm., fastanr. 200-9389 stærð 67,5 ferm., fastanr. 200-9390 stærð 229,3 ferm.,  Stærðir: Kjallari 797,6 ferm., 1. hæð 812,8 ferm., 2. hæð 762,6 ferm., 3. hæð 882,2 ferm., 4. hæð 636,6 samtals 3891,8 ferm., og 14468,8 rúmm. Gjald kr. 4.100 + 593.220"
21886 (02.84.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021886,Brekkuhús 1 ,Holt-Pizzugerð,Frestað. Vantar samþykki meðeigenda.,"Sótt er um leyfi til þess að innrétta pizzustað í rými 0104 í húsinu á lóðinni nr. 1 við Brekkuhús. Hér er einungis um að ræða afgreiðslu til heimsendinga, engin veitingaaðstaða er í húsnæðinu. Samþykki eiganda, Sjónvers ehf, dags. 20. september 2000 fylgir erindinu. Gjald kr. 4.100"
21985 (02.42.530.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021985,Brúnastaðir 51 ,breyting á gluggum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta gluggum á öllum hliðum einbýlishússins á lóð nr. 51 við Brúnastaði. Gjald kr. 4.100
21988 (02.34.480.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021988,Dofraborgir 7 ,Stækk. 1.h og gluggi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka aukaíbúð um hluta af óuppfylltu sökkulrými og setja glugga á norðurhlið 1. hæðar hússins á lóð nr. 7 við Dofraborgir. Samþykki meðeiganda dags. 26. september 2000 fylgir erindinu. Stærð: Stækkun aukaíbúð 1. hæð 27,9 ferm., 75,3 rúmm. Gjald kr. 4.100 + 3.087"
21980 (01.46.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021980,Faxafen 8-14,Ketilhús v. norðurhl. Skeif.11,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta uppbyggingu áður samþykkts ketilhúss úr léttum veggjum í steinsteypu einangrað að utan og klætt með álplötum, breyta útliti á norðurhlið eignar þvottahússins Fönn í  húsi nr. 11 við Skeifuna ásamt leiðréttingu stærða ketilhúss á lóð nr. 8-14 við Faxafen og 11-19 við Skeifuna. Stærð: Ketilhús var 39 ferm., verður 40 ferm., var 217 rúmm. verður 222,8 rúmm. Gjald kr. 4.100 + 238"
