nr,url,heimilisfang,tegund,nidurstada,spurning
22065 (01.38.110.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022065,Austurbrún 6 ,Loftnet og tækjahús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að setja upp tvö loftnet á 13. hæð og byggja skýli fyrir tengistöðvarskápa vegna GSM fjarskipta við suðurhlið inndreginnar 13. hæðar á lóð nr. 6 við Austurbrún. Afrit af leigusamningi um aðstöðu fyrir tækjabúnað dags. 30. júní 2000 fylgir erindinu. Stærð: Tengistöðvarskýli 6,4 ferm., 19,1 rúmm. Gjald kr. 4.100 + 783"
22114 (01.29.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022114,Ármúli 6 ,Breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta innra skipulagi í kjallara  og á 1. hæð og flytja inngang frá austurhlið lágbyggingar yfir á vesturhlið aðalbyggingar á lóð nr. 6 við Ármúla. Samþykki meðeigenda dags. 6. október 2000 fylgir erindinu. Gjald kr. 4.100
21205 (02.40.730.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021205,Bakkastaðir 135 ,Sólpallur og skjólv.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja sólpall og skjólveggi við vesturhlið hússins á lóðinni nr. 135 við Bakkastaði. Samþykki nágranna, Bakkastöðum 137, dags. 20. nóvember 2000 fylgir erindinu. Gjald kr. 4.100"
22203 (01.17.000.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022203,Bankastræti 7A,Br á innra frkl,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi hússins nr. 7A við Bankastræti og koma þar fyrir veitingastað fyrir 175 manns á tveimur hæðum og í kjallara. Jafnframt er sótt um leyfi fyrir tveimur flóttaleiðum af annrri og þriðju hæð í gegnum hús Íslensku óperunnar við Ingólfsstræti (sbr. fyrirspurn frá 25. feb. 1997). Erindinu fylgir yfirlýsing eiganda Bankastrætis 7A ódags. og yfirlýsing Íslensku óperunnar dags. 10 feb. 1997. Gjald kr. 4.100
22099 (01.71.310.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022099,Blönduhlíð 24 ,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 24 við Blönduhlíð. Innra fyrirkomulag í kjallara er breytt, komið er fyrir geymslu innan kjallaraíbúðar, íbúðin stækkar og eldhús er fært til.  Samþykki meðeigenda dags. 26. október 2000 fylgir erindinu. Gjald kr. 4.100"
22179 (02.35.530.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022179,Breiðavík 18 ,Svala- og garðskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir svalaskýlum og/eða garðskálum á svölum og veröndum hússins nr. 18 við Breiðuvík. Opnanlegir gluggar verði rennigluggar með einföldu gleri og veggir óeinangraðir í garðskálum. Stærðir: xx Gjald kr. 4.100 + xx
22176 (02.42.530.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022176,Brúnastaðir 33-39,br. á óútfylltu rými (nr. 39),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka 1. hæð yfir í óútgrafna sökkla og innrétta þar baðherbergi í húsi nr. 39 á lóð nr. 33-39 við Brúnastaði. Stærð: Stækkun 1. hæð 10,7 ferm., 29 rúmm. Gjald kr. 4.100 + 1.189"
22043 (01.13.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022043,Bræðraborgarst 1 ,Verslun br. í dagheimili.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Fjöldi barna er háður samþykki Leikskóla Reykjavíkur. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til þess að breyta atvinnuhúsnæði á fyrstu hæð í dagheimili (matshl. 01) og koma fyrir þremur bílastæðum á lóðinni nr. 1 við Bræðraborgarstíg. Einnig er sótt um samþykki fyrir reyndarteikningum af annarri og þriðju hæð hússins. Umsögn Borgarskipulags dags. 4. september 2000 og umsögn Leikskóla Reykjavíkur dags. 5. september 2000 fylgja erindinu. Afrit af fundargerð Leikskólaráðs dags.18. október 2000 fylgir erindinu. Samþykki meðeigenda (á teikn.) fylgir erindinu. Virðingargjörð dags. 6. desember 1944 og 1. apríl 1951 fylgir erindinu. Gjald kr. 4.100
21295 (18.50.201 39),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021295,Dalaland 14 ,v/eignask.,Frestað. Vísað til athugasemda á umsóknarblaði. Vakin er athygli á því að þetta er í þriðja sinn sem erindið kemur til afgreiðslu án þess að tillit sé tekið til athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi á 1. hæð hússins nr. 14 (matshl. 13) á lóðinni nr. 1-11 og 2-16 við Dalaland.  Gjald kr. 4.100
21614 (04.30.450.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021614,Dragháls  6-12,Viðbygging 5-11,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta skráningu (skrá allt húsið sem einn matshluta) byggja þakhýsi á þak 1. hæðar á norðurhlið, byggja aðkomupalla fyrir gámabíla á norðurhlið, fjarlægja stigahús (í módúllínu C og 5), færa til hurð (í módúllínu 2 á fyrstu hæð), bæta við brunavarnarhurðum (í módúllínu 5 á 1. og 2. hæð og módúllínu C á 1. hæð), opna milli rýma á 2. hæð (í módúllínu C) og setja í þau op brunavarnarhurðir í húsinu á lóðinni Dragháls 6-12 / Fossháls 5-11. Undirskrift burðarvirkishönnuðar fylgir erindinu (á teikningum). Greinargerð um brunavarnir dags. 2. ágúst 2000 fylgir erindinu. Samþykki meðeigenda dags. 4. október 2000 fylgir erindinu. Stærð: Stækkun þakhýsi 109,33 ferm. og 114,8 rúmm. Gjald kr. 4.100 + 4.707"
