nr,url,heimilisfang,tegund,nidurstada,spurning
20838 (01.13.340.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020838,Ánanaust 15,Klæðning á gafl að hluta,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að klæða þann hluta suðausturgafls hússins nr. 15 við Ánanaust, sem ekki er byggt upp að, með ljósum plastplötum (Duropal). Gjald kr. 4.100"
20619 (04.02.410.1 05),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020619,Básbryggja 23-49 - Básbryggja 31,Br. inni í nr. 31,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þrátt fyrir að eldunaraðstaða sé sýnd á 1. hæð hússins er ekki verið að samþykkja tvær íbúðir í húsinu.,Sótt er um leyfi til þess að breyta innra skipulagi 1. hæðar raðhúss nr. 31 á lóð nr. 23-49 við Básbryggju. Gjald kr. 4.100 Erindinu fylgir yfirlýsing umsækjanda dags. 14. mars 2000.
20781 (04.06.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020781,Bíldshöfði 16,"Matshl.01, reyndart.  eignaafmörkun",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum og eignaafmörkun í matshluta 01 (bakhús) á lóðinni nr. 16 við Bíldshöfða. Meðal breytinga eru áður ósamþykkt milligólf. Stækkun: xx Eftir breytingu verður matshlutinn samtals 2433,2 ferm., 9213,1 rúmm. Gjald kr. 4.100 + xx"
20774 (01.23.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020774,Borgartún 32,Breyta rishæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta rishæð hússins á lóðinni nr. 32 við Borgartún úr geymslu í fundarsal fyrir 15-20 manns. Gjald kr. 4.100
20775,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020775,Brautarholt 10-14,Hækkun á risi,Frestað. Vantar skráningartöflu.,"Sótt er um leyfi til þess að hækka þak um 30 sm vegna lyftu á lóðinni nr. 10-14 við Brautarholt. Stærð: Rúmmálsaukning 4. hæð 170,5 rúmm. Gjald kr. 4.100 + 6.991 Bréf umsækjanda dags. 16. mars 2000 fylgir erindinu."
20811 (01.24.120.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020811,Brautarholt 8,"leiðrétting v/eldvarna-sótt er um að byggja sólpall á 
þak 1.hæð",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir leiðréttum teikningum vegna eldvarna og sólpalli á þaki 1. hæðar hússins á lóðinni nr. 8 við Brautarholt. Gjald kr. 4.100 Samþykki meðeigenda dags. 28. mars 2000 fylgir erindinu.
20848 (04.03.570.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020848,Breiðhöfði 10,Verksmiðjuhús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja verksmiðjuhús úr forsteyptum einingum sunnan við núverandi verksmiðju á lóðinni nr. 10 við Breiðhöfða. Stærð: xx Gjald 4.100 + xx
20839 (04.02.840.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020839,Breiðhöfði 11,Breytingar/ eldvarnarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breytingum á verksmiðjuhúsi (gasstöð) á lóðinni nr. 11a við Breiðhöfða. Gjald kr. 4.100
20788 (01.73.1-9.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020788,Bústaðavegur 7A,Fjarskiptaloftnet Íslandssími,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að staðsetja fjarskiptaloftnet á lóðinni nr. 7a við Bústaðaveg (lóð Orkuveitu Reykjavíkur). Gjald kr. 4.100 Samþykki Orkuveitu Reykjavíkur dags. 21. mars 2000, samþykki Veðurstofu Íslands dags. 21 mars 2000 og samþykki Landsvirkjunar dags. 21. mars 2000 fylgir erindinu."
20717 (01.41.410.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020717,Drekavogur 10,Ofanábygging,Frestað. Málinu vísað til skipulags- og umferðarnefndar til ákvörðunar um grenndarkynningu. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja hæð ofan á húsið á lóðinni nr. 10 við Drekavog. Stærð: Stækkun 2. hæð, 93,0 ferm., 312 rúmm. Gjald kr. 4.100 +12.792 Bréf hönnuðar dags. 22. mars 2000 fylgir erindinu."
