nr,url,heimilisfang,tegund,nidurstada,spurning
47027 (01.14.030.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047027,Austurstræti 17,Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta áður samþykktu erindi BN045886 þar sem  eldvarnartexta varðandi hluta af eldri klæðningu er breytt í húsinu á lóðinni nr. 17 við Austurstræti. Bréf frá hönnuði dags. 9. jan. 2014 fylgir. Gjald kr. 9.500
46967 (01.43.200.3 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046967,Álfheimar 11A,"Íbúð kjallara - mhl.02 - 0001
",Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta hárgreiðslustofu sem samþykkt var 1991 í mhl. 02 aftur í íbúð eins og var frá upphafi í kjallara íbúðarhúss á lóð nr. 11 við Álfheima. Gjald kr. 9.000
46872 (01.22.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046872,Borgartún 18,Breyting 2.og 3. hæð - Varaaflstöð mhl.02,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi á vinnustöðvum á annarri og þriðju hæð, skipta um klæðningu utanhúss og byggja varaaflstöð fyrir utan kjallara, mhl. 02, banka á lóð nr. 18 við Borgartún. Stærðir mhl. 02: 17,1 ferm., 50,4 rúmm."
46909 (01.21.800.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046909,Borgartún 21 - 21A,"#21A br.inni, færa bílastæði",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Allur frágangur á svæði útiveitinga er á ábyrgð umsækjanda og ber honum að sjá til þess að allt rusl sé þrifið jafnóðum og fjarlægt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi veitingahúss í notkunarflokki II, koma fyrir verönd á suðurhlið, fækka bílastæðum á lóð um þrjú og breyta aðkomu að húsinu nr. 21A á lóðinni nr. 21-21A við Borgartún. Fyrirspurnarerindi sem fékk jákvæða afgreiðslu 8. október 2013 fylgir erindinu. Á verönd eru sýnd sjö borð með sætum fyrir 22 gesti. Gjald kr. 9.000"
47035 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047035,Brúnavegur 13,Jökulgrunn 2-6 - Skipta um glugga og hurðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta um glugga og hurðir, stækka opnanleg fög og setja glugga í þau bil sem eru með tréklæðningu í húsinu nr. 2-6 við Jökulgrunn á lóð nr. 13 við Brúnaveg. Gjald kr. 9.500"
47020 (02.57.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047020,Bæjarflöt 2,Kartöflugeymsla,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að koma fyrir kartöflugeymsluklefa á 1. hæð í bilum G-I/1-3 í húsi á lóð nr. 2 við Bæjarflöt. Gjald kr. 9.000
46796 (01.45.440.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046796,Dugguvogur 23,Vinnustofa - íbúð,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 9. janúar 2014.,Sótt er um leyfi til að breyta skrifstofurými 0305 í vinnustofu listamanns með búsetumöguleika fyrir einstakling eða par sbr. fyrirspurn BN046386 og byggja svalir á suðausturhlið húss á lóð nr. 23 við Dugguvog. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. janúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 9. janúar 2014. Meðfylgjandi eru samþykktir meðeigenda. Gjald kr. 9.000
45997,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045997,Eyjarslóð - uppsátur,stöðuleyfi fyrir bátaskýli,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um stöðuleyfi til eins árs fyrir bátaskýli sem byggt er úr fjórum 40 feta gámum og einum 20 feta gámi og staðsett á uppsátri við Eyjarslóð á svæði Faxaflóahafna við Eyjarslóð. Samþykki f.h. Faxaflóahafna dags. 13. maí 2013 fylgir erindinu.  Stærð Bátaskýlis: 211,8 ferm., 863,7 rúmm. Gjald kr. 9.000"
46997 (01.08.660.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046997,Fiskislóð 43,Gistiheimili - fl.3,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 9. janúar 2014.,"Sótt er um leyfi til að breyta skrifstofubyggingu sbr. erindi BN045264 í gististað í flokki III, gistiheimili, í húsi á lóð nr. 43 við Fiskislóð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. janúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 9. janúar 2014. Gjald kr. 9.000"
46981 (02.69.550.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046981,Freyjubrunnur 29,Klæðning á þaki - breyting,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta klæðningu þaks úr bárujárni í þakpappa, sjá erindi BN034756, á fjölbýlishúsi á lóð nr. 29 við Freyjubrunn. Gjald kr. 9.000"
47036 (02.69.380.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047036,Friggjarbrunnur 1,Breyting á sorpgeymslu og fl sb. BN037145,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fjarlægja slöngukrana í sorpgeymslu og koma fyrir léttu handriði á stoðvegg við húsið á lóðinni nr. 1 við Friggjarbrunn sbr. BN037145. Samþykki frá meðeigenda dags. 9 jan. 2014 fylgir. Gjald kr. 9.500
47030 (02.69.310.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047030,Friggjarbrunnur 55-57,Nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja 3 - 5 hæða staðsteypt fjölbýlishús með 51 leiguíbúð og bílakjallara fyrir 57 bíla á lóð nr. 55-57 við Friggjarbrunn. Stærð: Kjallari 2.140,6 ferm. (þ.a. bílageymsla 1.430,1 ferm.), 1. hæð 1.275,9 ferm., 2. og 3. hæð 1.270,3 ferm., 4. hæð 961 ferm., og 5. hæð 639,2 ferm. Samtals 7.557,3 ferm., 23.654,9 rúmm. B-rými, svalagangar 286,6 ferm., B-rými, svalir og pallar 406,8 ferm. Gjald kr. 9.000"
47031 (01.11.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047031,Grandagarður 15-37,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta ostabúð í verbúð nr. 35 á lóð nr. 15-37 við Grandagarð. Meðfylgjandi er samþykki Faxaflóahafna í tölvupósti dags. 10.1. 2014. Gjald kr. 9.500
47021 (01.21.630.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047021,Guðrúnartún 8,Breyting brunatexta og táknum sbr. bn042601,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN042601 þannig að innra skipulag fyrstu hæðar og brunatáknum við lyftuhurð er breytt í húsinu á lóðinni nr. 8 við Guðrúnartún. Gjald kr. 9.500
46979 (01.52.600.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046979,Hagamelur 39-45,45 - Br.á eignarhaldi -  5 hæð.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta afmörkun eignarhluta á fimmtu hæð húss nr. 45 (matshl. 04) á lóðinni nr. 39-45 við Hagamel. Yfirlýsing gjaldkera húsfélags dags. 6. janúar 2013 fylgir erindinu. Gjald kr. 9.000
47003 (04.34.010.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047003,Hraunbær 123,Breyting inni og breyting á eignaskiptarsamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breyttri skráningu vegna gerðar nýs eignaskiptasamnings og jafnframt er sótt um leyfi til þess að koma fyrir nýjum vegg með hurð innandyra á annarri hæð  hússins á lóðinni nr. 123 við Hraunbæ.  Samþykki skátasambands Reykjavíkur og Bandalags Íslenskra skáta  fylgja  Gjald kr. 9.500
47033 (04.07.000.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047033,Höfðabakki 1,br. innra skipulagi 0002,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og innrétta fiskverslun í rými 0002 í húsi á lóð nr. 1 við Höfðabakka. Gjald kr. 9.500
46941 (04.07.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046941,Höfðabakki 9,Breytingar á lóð,Frestað. Milli funda.,Sótt er um leyfi til að breyta áður samþykktu erindi BN046249 þannig að komið er fyrir um 5m háum stuðlabergssúlum í 10cm djúpri tjörn við innkeyrslu og setja á þær merki fyrirtækjanna sem eru með aðsetur á lóðinni nr. 9 við Höfðabakka. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. janúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 8. janúar 2014. Gjald kr. 9.000
47007,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047007,Klambratún - Miklabraut,Skilti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja upp spjald á Klambratúni við Miklubraut á stand sem þar hefur verið í mörg ár til að kynna sýningu sem hefst í byrjun febrúar á Kjarvalsstöðum við Flókagötu. Gjald kr. 9.500
47034 (01.72.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047034,Kringlan  4-12,Skipta einingu 102 í tvær  einingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta verslunareiningu 102 upp í tvær einingar, 102 og 102-1, á 1. hæð í Kringlunni á lóð nr. 4-12 við Kringluna. Gjald kr. 9.500"
46988 (04.11.540.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046988,Kristnibraut 65-67,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.     Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á þegar breyttu fyrirkomulagi sem felst í því að rennihurðum er breytt í flekahurðir og fyrirkomulagi tækja er breytt í eldhúsi og á baði, sbr. erindi BN043111, í íbúð 1119 í fjölbýlishúsi á lóð nr. 65-67 við Kristnibraut. Gjald kr. 9.000"
47019 (01.19.003.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047019,Njálsgata 25,Séreign 0001,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi þar sem m.a. er gerð grein fyrir áður gerðri séreign í kjallara þríbýlishúss á lóð nr. 25 við Njálsgötu. Erindi fylgir þinglýst afsal dags. 30. nóvember 1990. Gjald kr. 9.500
46954 (01.74.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046954,Ofanleiti 2,Reyndarteikningar o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi, færa hringstiga að kjallara, bæta við flóttaleið á vesturhlið og koma fyrir klæddum kæliröftum á suðurhlið annarrar hæðar skrifstofuhúss á lóð nr. 2 við Ofanleiti. Gjald kr. 9.000"
