nr,url,heimilisfang,tegund,nidurstada,spurning
48229 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048229,Aðalstræti 6,Endurnýja efstu hæð og þak,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurnýja efstu hæð og þak og innrétta sem hótelherbergi til viðbótar annarri hótelstarfsemi í húsinu á lóð nr. 6 við Aðalstræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. september 2014 fylgir erindinu. Gjald kr. 9.500
48099 (01.81.321.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048099,Akurgerði 11,Hurð út í garð og bílskúr,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja bílskúr úr steinsteypu með pappaklæddu timburþaki og setja hurð og tröppur úr borðstofu út í garð við tvíbýlishús á lóð nr. 11 við Akurgerði. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. september 2014 fylgir. Erindið var grenndarkynnt frá 21. ágúst til og með 18. september 2014. Engar athugasemdir bárust. Meðfylgjandi er bréf umsækjanda og samþykki meðeigenda. Stærðir bílskúr: 30,7 ferm., 87,7 rúmm. Gjald kr. 9.500 + 9.500"
48296 (01.55.329.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048296,Arnargata 10,Viðbygging/þaksvalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja hæð og kjallara og þaksvalir þar ofan á og sólstofu að hluta til við norðvestur hlið hússins á lóð nr. 10 við Arnargötu. Umsögn Minjastofnunar Íslands dags. 25. september 2014 fylgir erindinu. Stærðir: fyrir, 131,7 ferm., stækkun, 54 ferm., eftir, 185,7 ferm., fyrir, 340,9 rúmm., stækkun 156,6 rúmm., eftir, 497,5 rúmm. Gjald kr. 9.500"
48306 (01.26.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048306,Ármúli 23,Breytingar á samþykktu máli BN047319,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN047319 þannig að hætt er við að setja götustólpa fyrir framan inngang, minnka setusvæðið á inn í undir millipalli í húsinu á lóð nr. 23 Ármúla Gjald kr. 9.500"
47880 (01.13.901.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047880,Ásvallagata 58,Byggja yfir svalir,"Frestað. Vísað til athugasemda á umsóknarblaði, umsagnar skipulagfulltrúa dags. 26. september 2014 og Minjastofnunar Íslands dags. 15. september 2014.","Sótt er um leyfi til að loka inndregnum svölum þannig að hjónaherbergi stækkar, franskrar svalir eru settar á hjónaherbergi og herbergi á suðurhlið hússins á lóð nr. 58 við Ásvallagötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. september 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 26. september 2014. Fyrirspurn BN041786 dags. 20. júlí 2010. Umsögn Minjastofnunar Íslands dags. 15 sept. 2014 fylgir. Stækkun :  14,2 ferm., 34,9 rúmm. Gjald kr. 9.500"
48209 (01.19.031.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048209,Barónsstígur 28,Fjölbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja fjölbýlishús úr steyptum samlokueiningum, fjórar hæðir og kjallara með átta íbúðum á lóð nr. 28 við Barónsstíg. Jafnframt er erindi BN047706 dregið til baka. Niðurrif:   xx ferm., xx rúmm. Stærð:  Kjallari 84,7 ferm., 1., 2. og 3. hæð 81 ferm., 4. hæð 78,3 ferm. Samtals 406 ferm., 1.287 rúmm. Gjald kr. 9.500"
48283 (01.18.020.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048283,Bergstaðastræti 10,Breyting BN036553,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á teikningum sbr. erindi BN036553 samþ. 9.10. 2007 af íbúðum í húsi á lóð nr. 10 við Bergstaðastræti. Gjald kr. 9.500
48318 (01.18.520.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048318,Bergstaðastræti 44,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á áður gerðum breytingum á erindi BN043924 vegna loka úttektar kemur fram að hurð inná bað í íbúð 0101 er færð til, bakdyr á jarðhæð er færðar utar í línu við útvegg og breytt er brunavörnum í húsinu á lóð nr. 44 við Bergstaðstræti. Gjald kr. 9.500"
48266 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048266,Borgartún 35-37,37 - Kælikerfi,Frestað. Vísað til athugasemda á umsóknarblaði. Vísað til útskrifar úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. september 2014.,"Sótt er um leyfi til að koma fyrir kælikerfi fyrir tölvur á afgirtu svæðið við vesturhlið hússins nr. 37 á lóð nr. 35-37 við Borgartún.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. september 2014 fylgir erindinu. Stækkun: 7,4 ferm., 23,6 rúmm.  Gjald kr. 9.500"
47928 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047928,Borgartún 8-16A,Fjölbýlishús - S1 - Þórunnartún/Bríetartún,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja steinsteypt tólf hæða fjölbýlishús með 80 íbúðum við Bríetartún, mhl. 09, merkt S1 í deiliskipulagi, á tveggja hæða kjallara sem tengist þegar byggðum bílakjallara á lóð nr. 8-16 við Borgartún. Stærð:  Kjallari -1, 541,2 ferm., kjallari 00, 411,3 ferm., 1. hæð 1.160,5 ferm., 2. hæð 1.058,8, 3. hæð 1.042,9 ferm., 4. og 6. hæð 1.052,8 ferm., 5. og 7. hæð 1.042,9 ferm., 8., 9. og 10.  hæð 492,1 ferm., 11. hæð 455,5 ferm., 12. hæð 430,3 ferm. Samtals:  10.762,2 ferm., 35.512,7 rúmm. B-rými:  466,8 ferm. Gjald kr. 9.500"
