nr,url,heimilisfang,tegund,nidurstada,spurning
47601 (01.13.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047601,Aðalstræti 2,Glugga breytt í hurð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta glugga E30 milli kjallara og anddyris í ECS30 hurð og koma fyrir skilrúmi úr hertu gleri við gönguleið að dyrum kjallara í húsi á lóð nr. 2 við Aðalstræti. Gjald kr 9.500
47437 (01.14.041.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047437,Aðalstræti 7,Endurbætur og viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurbæta og byggja við friðuð hús við Aðal- og Vallarstræti skv. deiliskipulagi sem samþykkt var í júlí 2013 fyrir íbúðir og þjónustustarfsemi, framkvæmd þessi er fyrsti hluti uppbyggingar á Landsímareit á lóð nr. 7 við Aðalstræti. Meðfylgjandi er bréf verkfræðings dags. 28. mars 2014, útreikningur á varmatapi dags. 25. mars 2014, greinargerð um stærðarbreytingar dags. 29.apríl 2014, ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. apríl 2014 og umsögn skipulagsfulltrúa dags. 25. apríl 2014. Viðbygging 757,4 ferm., 2.422,1 rúmm. Stækkun samtals 754,9 ferm., 2.422,1 rúmm. Gjald kr. 9.500"
47568 (01.81.320.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047568,Akurgerði 33,Sólskáli,Frestað. Vísað til athugasemda á umsóknarblaði.  Lagfæra þarf uppdrætti og að því loknu verður málið send til grenndarkynningar.,"Sótt er um leyfi til að byggja sólskála við inngang á suðausturhlið parhúss á lóð nr. 33 við Akurgerði. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 2. maí 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 30. apríl 2014. Stækkun:  15 ferm., 47,1 rúmm. Gjald kr. 9.500"
47608 (01.81.210.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047608,Akurgerði 38,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja timburviðbyggingu við suðurhlið og útigeymslu á eystri lóðamörkum við parhús á lóð nr. 38 við Akurgerði. Erindi fylgir fsp. BN047344 dags. 1. apríl 2014. Stækkun húss:  25,7 ferm., 105,6 rúmm. útigeymsla:  xx ferm., xx rúmm. Gjald kr. 9.500"
47626 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047626,Austurbakki 2,Fjölnota rými kjallara áK2,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta fjölnotarými í kjallara K2 og K1, WE/W10-W12, mhl. 01, fyrir 120 gesti í Hörpu tónlistarhúsi á lóð nr. 2 við Austurbakka. Meðfylgjandi er bréf arkitekts dags. 29.4. 2014. Gjald kr. 9.500"
47509 (01.43.020.8 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047509,Álfheimar 2,Reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum í mhl 01, í rými 0201, veitingaverslun, þar er komið fyrir útloftunarröri með þakblásara og stokkablásara frá ræstiskáp  í húsinu á lóð nr. 2 - 6 við Álfheima. Ljósmynd af útloftunaröri fylgir. Gjald kr. 9.500]"
47582 (01.43.200.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047582,Álfheimar 7,Gluggar bílgeymslu - útihurð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að síkka glugga niður að plötu og koma fyrir opnanlegu fagi og nýrri hurð í bílgeymslu 02 0102 á lóð nr. 7 við Álfheima. Umboð frá Phuong Duong sem gefur Tung Duy Duong leyfi til að skrifa undir samþykki dags. 17. feb. 2014. Samþykki meðeiganda fylgir dags. 07. febrúar 2014. Gjald kr. 9.500
47624 (01.28.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047624,Álftamýri 1 - 5,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum, minni háttar breytingar á innra skipulagi í kjallara og á 2. hæð og brunavörnum á öllum hæðum atvinnuhúss á lóð nr. 1-5 við Álftamýri. Gjald kr. 9.500"
47319 (01.26.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047319,Ármúli 23,Breyting inni,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að innrétta rými fyrir íþróttastarfsemi, koma fyrir búningsklefa, móttöku og gestasvæði og inngangshurð í stað útkeyrsluhurðar á austurhlið og gerð er grein fyrir áður gerðum millipalli í mhl. 03 í rými 0001 í húsinu á lóð nr. 23 við Ármúla. Fyrirspurn BN045757  dags. 19. mars 2013 fylgir erindi. Greinagerð um brunavarnir dags. 04. mars 2014, tölvupóstur frá stjórnarmanni húsfélags dags. 28. mars. 2014 og samþykki meðeigenda ódagsett fylgja erindi. Stækkun, millipallur:  112,9 ferm. Gjald kr. 9.500"
47519 (01.13.630.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047519,Bárugata 11,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á áður gerðum breytingum á erindi BN044083, að hækka lyftukvist um 25 cm, sýna eldvarnarmerkingar á lyftu, fellistiga, útloftun þakrýmis og fella út endurbyggingu reykháfs á húsi nr. 11 við Bárugötu. Gjald kr. 9.500"
47611 (04.06.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047611,Bíldshöfði 12,"Breyting - sorpskýli, álklæðning sbr. BN046708",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN046708 þannig að sorpskýli er fært að lóðamörkum, álklæðning á norðurhlið er minnkuð ásamt breytingu á fyrirkomulagi í eldhúsi í húsinu á lóð nr. 12 við Bíldshöfða. Gjald kr. 9.500"
47432 (02.57.580.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047432,Bæjarflöt 10,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um áður gerðar breytingar sem fela í sér millipall fyrir kaffistofu starfsmanna- og búningsaðstöðu og gerð er grein fyrir rými 0001 sem er inntaksrými í atvinnuhúsnæðinu á lóð nr. 10 við Bæjarflöt.  Stækkun:  Stækkun: millipalls er 81,6 ferm.  Gjald kr. 9.500"
47613 (01.35.000.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047613,Dalbraut 3,Breyting inni - BN047315,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN047315 þannig að síkkað er gólf og gluggar í rými 0103 um 50 cm, útitröppur fjarlægðar að framan og komið fyrir handriði þar sem skilin á útitröppum hætta og hætt verður við að lyfta lofti yfir afgreiðslusal í húsinu á lóð nr. 3 við Dalbraut. Stækkun:  xx rúmm. Gjald kr. 9.500"
47326 (04.68.300.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047326,Eddufell 2-8,8 - Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa syðsta hluta 2. hæðar og byggja þrjár hæðir ofan á núverandi hús, steinsteypt og klætt að utan með trefjasteypuplötum og harðviði, innrétta fjölbýlishús með nítján íbúðum og bílgeymslu fyrir þrettán bíla í húsi nr. 8 á lóð nr. 2-8 við Eddufell. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. apríl 2014 og umsögn skipulagsfulltrúa dags, 11. apríl 2014. Niðurrif:  106,8 ferm., 562 rúmm. Stækkun:  305,6 ferm., 203,2 rúmm.? Gjald kr. 9.500"
47518 (01.53.211.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047518,Faxaskjól 26,"Kvistur, klæðning, svalir, stigi inni",Frestað. Vísað til athugasemda á umsóknarblaði. Vísað til leiðbeininga í umsögn skipulagsfulltrúa dags. 29. apríl 2014.,"Sótt er um leyfi til að byggja kvist á vesturhlið, lengja kvist á austurhlið, byggja svalir á suður- og vesturhlið, nýjan inngang á norðurhlið, einangra og klæða að utan með timbri og breyta innra skipulagi í einbýlishúsi á lóð nr. 26 við Faxaskjól. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 2. maí 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 29. apríl 2014. Stækkun:  xx ferm., xx rúmm. Gjald kr. 9.500"
47585 (01.15.251.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047585,Frakkastígur 6A,Viðbygging - gistiheimili,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tveggja hæða steinsteypta viðbyggingu í sundi norðan húss og innrétta gististað með 11 gistieiningum í flokki II á lóð nr. 6A við Frakkastíg. Stækkun:  77,3 ferm., 263,5 rúmm. Gjald kr. 9.500"
