nr,url,heimilisfang,tegund,nidurstada,spurning
47608 (01.81.210.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047608,Akurgerði 38,Viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja timburviðbyggingu við suðurhlið og útigeymslu á eystri lóðamörkum við parhús á lóð nr. 38 við Akurgerði. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. júní 2014 fylgir erindinu. Erindið var grenndarkynnt frá 28. maí til og með 25. júní 2014 en þar sem samþykki hagsmunaaðila barst 12. júní 2014 er erindið nú lagt fram að nýju. Erindi fylgir fsp. BN047344 dags. 1. apríl 2014, samþykki lóðarhafa Akurgerðis 36 og 40 dags. 12. maí 2014. Samtals stækkun húss:  23,4 ferm., 132,1 rúmm. Gjald kr. 9.500"
47871 (01.14.021.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047871,Austurstræti 3,Krá og veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að innrétta veitingastað/krá í flokki III, teg. F, fyrir 45 gesti í húsi á lóð nr. 3 við Austurstræti. Gjald kr. 9.500"
47832 (01.14.040.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047832,Austurstræti 6,Gestafjöldi aukinn,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á veitingarými og fjölga gestum í 199 í veitingastað í húsi á lóð nr. 6A við Lækjargötu. Gjald kr. 9.500
47180 (01.43.800.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047180,Álfheimar 49,Gámur - stöðuleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Til eins árs.,"Sótt er um tímabundið stöðuleyfi til eins árs fyrir 3 m. langan, 2,5 m. breiðan og /2,5 metra háan gám undir kæli- og frystiskápa fyrir matvæli við þjónustustöð Olís á lóð nr. 49 við Álfheima. Gjald kr. 9.500"
47698 (01.29.040.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047698,Ármúli 2,Samgöngustofa - breyting 1-3.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta fyrirkomulagi á 1.-3. hæð fyrir stafsemi Samgöngustofu, fjarlægja gluggahlera fyrir gluggum á norðurhlið og skipta út gluggum á norðurhlið hússins á lóð nr. 2 við Ármúla. Bréf hönnuðar um breytingar dags. 13 maí 2014  og aftur þann 16 júní 2014 fylgir.  Gjald kr. 9.500"
47550 (01.29.040.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047550,Ármúli 2,Viðbygging baklóð - breyting 1-3.hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta fyrirkomulagi innanhúss á 1. - 3. hæð, færa til skilveggi, til að byggja búningsaðstöðu úr forsteyptum einingum og gera afgirt reiðhjólasvæði á baklóð við starfsmannainngang skrifstofuhúss á lóð nr. 2 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. júní 2014 fylgir erindinu. Erindið var grenndarkynnt frá 15. maí til og með 12. júní 2014. Engar athugasemdir bárust. Meðfylgjandi er bréf arkitekts dags. 8. apríl 2014. Stærðir:  70,6 ferm., 240,7 rúmm. Gjald kr 9.500"
47780 (01.26.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047780,Ármúli 9,Heilsu- og endurhæfingastöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja stiga og tré millipallur fjarlægður og hann steyptur aftur, garðskáli komið fyrir á austurhlið, utbúið þakglugga til að innrétta heilsumiðstöð þar sem fyrirhugað er að reka margþætta starfsemi á sviði heilsuverndar, endurhæfingar og skurðstofur í  húsi á lóð nr. 9 við Ármúla. Skýrsla brunahönnuðar dags. 27. maí 2014 fylgir. Húsið er í dag skráð 8.638,7 ferm. og 30.089,0 rúmm hjá FMR. en skv. nýri skráningar töflu er húsið að fara í 9.063,6 ferm. og 31.655,7 Stækkun millipalls, garðskála og þakglugga :326,8 ferm., 207,3rúmm Gjald kr. 9.500 + 9.500"
47828 (01.13.630.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047828,Bárugata 9,Sólpallur 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera gera garðhurð með því að saga niður úr glugga út frá austurhlið og byggja verönd og skjólvegg á lóð nr. 9 við Bárugötu.  Samþykki meðeigenda ódags. og samþykki sumra eigenda aðliggjandi lóðar nr. 7 fylgir. Gjald kr. 9.500
47856 (04.06.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047856,Bíldshöfði 12,Lokun á sorpskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN04678 þannig að komið er fyrir þak á sorp skýli á lóð nr. 12 við Bíldshöfða. Gjald kr. 9.500
47637 (01.21.910.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047637,Borgartún  35-37,"35 - Fjölga séreignum, breytt skráningartafla","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta áður samþykktu erindi BN046815 þannig að  fjölgað er séreignum úr 10 í 20 séreignir í mhl 02, geymsla 0001 er stækkuð, innra skipulagi er breytt á 2. og 5. hæð í húsinu á lóð nr. 35-37 við Borgartún. Samþykki sumra dags. 20. maí 2014 og Tölvupóstur með samþykki eins eigenda dags. 19. júní 2014 fylgir. Gjald kr. 9.500 + 9.500"
47655 (01.81.410.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047655,Breiðagerði 7,Kvistur - klæðning,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa. til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. B1 og B2 dags. 11. júní 2014.,"Sótt er um leyfi til að byggja nýjan kvist og stækka annan á vesturhlið, byggja tvo nýja kvisti á austurhlið og klæða og einangra að utan með aluzinkuðu bárujárni hús og bílskúr á lóð nr. 7 við Breiðagerði. Stækkun:  5 ferm., 26,6 rúmm. Gjald kr. 9.500"
47645 (01.13.430.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047645,Brekkustígur 10,Hækka mæni - bæta við kvistum,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta dags. 12. júní 2014.,"Sótt er um leyfi til að hækka mæni og bæta við kvistum á íbúðarhús á lóð nr. 10 við Brekkustíg. Stækkun: 24,7 ferm., 60,6 rúmm. Gjald 9.500"
47858 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047858,Bæjarháls 1,Breytingar innanhúss sbr. BN046915,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi fyrir áðurgerðum breytingum vegna lokaúttektar sbr. BN046915 dags. 28. jan. 2014 í húsinu  á lóð nr. 1 við Bæjarháls.  Gjald kr. 9.500
47662 (04.64.170.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047662,Depluhólar 8,Reyndarteikning aukaíbúð,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 14. maí 2014.,"Sótt er um samþykki á reyndarteikningu, þar sem gerð er grein fyrir áður gerðri aukaíbúð á jarðhæð og nýrri skráningartöflu fyrir íbúðarhús á lóð nr. 8 við Depluhóla. Meðfylgjandi er bréf arkitekts dags. 10. febrúar 2014. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. maí 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 14. maí 2014."
47785 (01.45.230.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047785,Dugguvogur 1B,Endurbygging eftir bruna,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurbyggja efri hæð suður eftir bruna þann 30.1. 2014 í sömu mynd og skv. gildandi teikningum atvinnuhúsið á lóð nr. 1B við Dugguvog. Meðfylgjandi er úttektarskýrsla eftir brunann. Gjald kr. 9.500
47831 (04.68.300.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047831,Eddufell 2-8,Húðflúrstofa,Frestað. Vísað til athugasemda heilbrigðiiseftirlits á umsóknarblaði.,Sótt er um leyfi til að innrétta húðflúrstofu í verslunarrými  0102 mhl. 03 í húsi nr. 2 á lóð nr. 2-8 við Eddufell. Fyrirspurn BN047722 dags. 15. maí 2014 og húsaleigu samningur fyrir húsnæðinu dags. 8 maí 2014 fylgir. Gjald kr. 9.500
