nr,url,heimilisfang,tegund,nidurstada,spurning
46241 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046241,Austurbakki 2,Innrétting - 8.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta fjölnotarými á 8. hæð tónlistar- og ráðstefnuhússins Hörpu á lóð nr. 2 við Austurbakka. Meðfylgjandi eru minnisblöð frá Mannviti vegna eldvarna dags. 16. ágúst 2013. Gjald kr. 9.000
46338 (01.67.310.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046338,Bauganes 37A,Áhaldageymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja áhalda- og hjólageymslu við einbýlishús á lóð nr. 37A við Bauganes. Áhaldageymsla:  22 ferm., 45 rúmm. Gjald kr. 9.000"
46423 (01.18.520.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046423,Bergstaðastræti 44,Br.inni 3.og 4.h.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að minnka íbúð 0301 en stækka íbúð 0302 sem því nemur. Jafnframt er sótt um að færa inngangsdyr íbúðar á fjórðu hæð niður í stigagang á þriðju hæð hússins á lóðinni nr. 44 við Bergstaðastræti. Ný skráningartafla fylgir erindinu. Gjald kr. 9.000]
46340 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046340,Bíldshöfði 20,Farsímaloftnet,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja upp þrjú farsímaloftnet á útveggi austur- vestur- og norðurhlið hússins á lóð nr. 20 við Bíldshöfða. Samþykki eigenda húss dags. 21. Júní 2013 fylgir.  Gjald kr. 9.000
46416 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046416,Borgartún 8-16A,"Nr. 12-14, þjónustuver - breyting",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innréttingum og fyrirkomulagi í þjónustuveri 0102 á fyrstu hæð skrifstofubyggingar nr. 12-14 á lóð nr. 8-16A við Borgartún. Gjald kr. 9.000
46314 (01.67.211.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046314,Einarsnes 58A,Viðbygging,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til þess að byggja einnar hæðar timburviðbyggingu með þaksvölum að suðvesturhlið hússins á lóðinni nr. 58A við Einarsnes.  Fyrirspurnarerindi sem fékk jákvæða afgreiðslu 2. júlí 2013 fylgir erindinu.  Stærð: Viðbygging 13,4 ferm. og 40,9 rúmm. Gjald kr. 9.000"
46310 (01.11.730.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046310,Geirsgata 3,Veitingahús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta nýtingu úr verðbúð í veitingahús í flokki II, þar sem núverandi gluggum og hurðum verði breytt og op í steinsteypta plötu verði stækkað og strompurinn sem var reykhússtrompur, verður lagfærður og gerður nýtanlegur  fyrir arinstæði og útigrill, koma fyrir  aðstöðu fyrir 58 útigesti  og inni fyrir 92 gesti, alls 150 gesti, koma fyrir sorpi og gasgeymslu á útisvæði einnig er sótt um tímabundna opnun frá 2. hæð Geirsgötu nr. 3 inn í hús á lóð nr. 3A-B í húsinu á lóðinni nr. 3 við Geirsgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. ágúst 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. ágúst 2013. Gjald kr. 9.000"
46387 (01.46.110.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046387,Grensásvegur 11,Breyting á húsnúmeri og reyndarteikningu,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að breyta húsnúmeri Grensásvegur 11 í Grensásveg 11/ Skeifan 10 og jafnframt er sótt um samþykki fyrir reyndarteikningum þar sem koma fram ýmsar breytingar í húsinu á lóð nr. 11 við Grensásveg.   Gjald kr. 9.000
46421 (01.80.121.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046421,Grensásvegur 24,"Gistiheimili - 0101, 0201",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta notkun íbúðar 0201, verslunar 0101 og kjallara 0001 í gistiheimili í flokki III, tegund b, með fimm herbergjum fyrir níu gesti, jafnframt er erindi BN046049 dregið til baka, einnig er sótt um að breyta glugga og hurðum á vesturhlið húss á lóð nr. 24 við Grensásveg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. júní 2013 fylgdi fyrra erindinu sem og umsögn skipulagsfulltrúa dags. 13. júní 2013. Jafnframt eru erindi BN46049 og BN045991 dregin til baka. Gjald kr. 9.000"
46419 (04.30.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046419,Grjótháls 10,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum vegna lokaúttektar sbr. BN042569 þar sem kemur fram milliloft og leyfi til fyrir skiltum á húsið á lóð nr. 10 við Grjótháls. Bréf frá brunaverkfræðingi dags. 13. ágúst 2013 og tölvupóstur frá hönnuði dags. 15 ágúst. 2013 fylgir. Stærð millilofts: XX ferm. Gjald kr. 9.000
