nr,url,heimilisfang,tegund,nidurstada,spurning
46241 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046241,Austurbakki 2,Innrétting - 8.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta fjölnotarými á 8. hæð Tónlistarhússins á lóð nr. 2 við Austurbakka. Gjald kr. 9.000
46263 (04.66.710.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046263,Austurberg 3,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir aðstöðusköpun og jarðvinnu byggingu eimbaðs við sundlaugina í Breiðholti að Austurbergi 3; BN045521 sem samþykkt var 12.02 2013.
46243 (01.14.040.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046243,Austurstræti 12A,Útiveitingar,Frestað. Vísað til umsagnar skrifstofu sviðsstjóra.,Sótt er um leyfi til að koma fyrir borðum fyrir útiveitingar til 48 gesta Vallarstrætismegin við veitingahús á lóð nr. 12A við Austurstræti. Erindi fylgir bréf frá Reitum IV dags. 1. júlí 2013. Gjald kr. 9.000
46188 (01.28.010.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046188,Álftamýri  7-9,Gistiheimili í nr. 7,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta skrifstofum á 1. og 2. hæð í gististað í flokki III, tegund A fyrir 26 gesti, og innrétta kjallara sem matsal fyrir 15 gesti, eldhús og starfsmannaaðstöðu sbr. fyrirspurn BN046004, í húsi á lóð nr. 7-9 við Álftamýri. Meðfylgjandi er umsögn burðarþolshönnuðar dags. 18.6. 2013 og samþykki meðeigenda dags. 13.6. 2013. Jákvæð umsögn skipulagsfulltrúa dags. 28. maí 2013 (vegna fyrirspurnarerindis BN046004) fylgir erindinu. Gjald kr. 9.000"
46238 (01.28.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046238,Álftamýri 59-75,Reyndarteikning nr. 67,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykkt á reyndarteikningu af raðhúsi nr. 67 á lóð nr 59-75 við Álftamýri. Gjald kr. 9.000
46262 (01.26.310.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046262,Ármúli 13,Brunavarnir uppfærðar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi, bæta við flóttastiga af svölum 2. hæðar og almenna uppfærslu á brunavörnum í verslunar- og skrifstofuhúsi á lóð nr. 13 við Ármúla. Gjald kr. 9.000"
46240 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046240,Borgartún 27,Breyting  - 1.hæð,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að breyta lítilsháttar fyrirkomulagi innveggja í norðausturhorni og loka tveimur dyragötum á 1. hæð verslunar- og skrifstofuhúss á lóð nr. 27 við Borgartún. Gjald kr. 9.000
46043 (01.18.663.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046043,Bragagata 38,Kvistur og áður gerðar breytingar,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja kvist á götuhlið og gerð er grein fyrir áður gerðum breytingum á 1. hæð í fjölbýlishúsi á lóð nr. 38 við Bragagötu. Jafnframt er erindi BN045059 dregið til baka. Stækkun:  3,2 rúmm. Gjald kr. 9.000"
46133 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046133,Brúnavegur 13,Nr. 9 -  Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum þar sem  geymsluhurð er færð út á gang, brunakröfur á geymslu eru teknar út og hætt verður við glugga á norðurhlið vegna lokaúttektar á erindi BN044232 í  DAS Hrafnista íbúðarhúsi nr. 9 á lóð nr. 13 við Brúnaveg. Gjald kr. 9.000"
46256 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046256,Bæjarháls 1,Skilti við aðalinngang,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að staðsetja kynningarskilti við aðalinnkomur frá Bæjarhálsi og Hálsabraut/Réttarhálsi að höfuðstöðvum Orkuveitu Reykjavíkur  á lóð nr. 1 við Bæjarháls. Gjald kr. 9.000
46212 (01.08.950.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046212,Fiskislóð 3,Breyting inni og úti,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045192 þannig að fyrirkomulagi á baksvæði er breytt, komið er fyrir skilti, ofni, handlaugum og tækjavöskum og jafnframt er rafdrifinni rennihurð bætt við anddyri hússins á lóðinni nr. 3 við Fiskislóð.  Meðfylgjandi er umboð F3 dags. 25. júní 2013, bréf arkitekts dags. 25. júní 2013, bréf arkitekts dags. 4. júlí 2013. Gjald kr. 9.000"
