nr,url,heimilisfang,tegund,nidurstada,spurning
46140 (32.16.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046140,Arnarholt,Fjölga íbúðum í mhl 04,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 12. júlí 2013.,"Sótt er um leyfi til að fjölga íbúðum úr fjórum og fjórtán einstaklingsherbergjum í ellefu íbúðir í fyrrverandi starfsmannahúsi, matshluta 04, einnig er sótt um leyfi til að byggja sorpskýli og barnavagna- og reiðhjólageymslur á lóð í Arnarholti á Kjalarnesi. Meðfylgjandi er bréf aðalhönnuðar dags. 24.6. 2013. Útskrift  úr gerðabók skipulagsfulltrúa frá 12. júlí 2013 ásamt umsögn skipulagsfulltrúa dags. 12. júlí 2013 fylgja einnig erindinu. Gjald kr. 9.000"
46188 (01.28.010.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046188,Álftamýri  7-9,Gistiheimili í nr. 7,Frestað. Vantar samþykki meðeiganda.,"Sótt er um leyfi til að breyta skrifstofum á 1. og 2. hæð í gististað í flokki III, tegund A fyrir 26 gesti, og innrétta kjallara sem matsal fyrir 15 gesti, eldhús og starfsmannaaðstöðu sbr. fyrirspurn BN046004, í húsi á lóð nr. 7-9 við Álftamýri. Meðfylgjandi er umsögn burðarþolshönnuðar dags. 18.6. 2013 og samþykki meðeigenda dags. 13.6. 2013. Jákvæð umsögn skipulagsfulltrúa dags. 28. maí 2013 (vegna fyrirspurnarerindis BN046004) fylgir erindinu. Gjald kr. 9.000"
46276 (01.26.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046276,Ármúli 1,Stoðveggur o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja 80 cm. háan stoðvegg að lóðarmörkum við Háaleitisbraut, fyrirkomulagi bílastæða breytt, byggt sorpgerði og útbúin hjólastæði á lóð nr. 1 við Ármúla. Gjald kr. 9.000"
46262 (01.26.310.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046262,Ármúli 13,Brunavarnir uppfærðar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi, bæta við flóttastiga af svölum 2. hæðar og almenna uppfærslu á brunavörnum í verslunar- og skrifstofuhúsi á lóð nr. 13 við Ármúla. Gjald kr. 9.000"
46274 (01.24.200.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046274,Ásholt 2-42,"Nr.2 Aðskilið v/svalalokana - 401, 0705, 0901, 1001",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um aðskilið byggingarleyfi fyrir svalalokunum íbúða 0401, 0705, 0901 og 1001 í húsinu nr. 2 á lóðinni nr. 2-42 við Ásholt. Sjá erindi BN045365 - Svalalokun. Gjald kr. 9.000"
45483 (01.13.550.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045483,Bárugata 23,Viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skilyrt er að þinglýst verði yfirlýsingu um samruna eigna eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingu við suðausturhlið einbýlishúss á lóð nr. 23 við Bárugötu. Erindi var grenndarkynnt frá 8. febrúar til og með 20. mars 2013. Athugasemd barst frá Ragnheiði Tryggvadóttur dags. 4. mars 2013.  Einnig lögð fram umsögn skipulagsfulltrúa dags. 7. maí 2013. Jafnframt er erindi BN044211 dregið til baka. Stækkun:  43,1 ferm., 125 rúmm. Gjald kr. 9.000 + 11.250"
45111 (01.18.431.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045111,Bergstaðastræti 28A,Íbúð jarðhæð,Frestað. Lagfæra skráningu.,Sótt er leyfi fyrir áður gerðri íbúð þar sem fyrir 1999 var hárgreiðslu- og snyrtistofa á fyrstu hæð í húsi á lóð nr. 28A við Bergstaðastræti. Gjald kr. 8.500
46280 (04.05.560.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046280,Bíldshöfði 5A,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Vegna lokaúttektar er sótt um samþykki fyrir núverandi innra fyrirkomulagi og útliti hússins á lóðinni nr. 5A við Bíldshöfða. Bréf hönnuðar dags. 2. júlí 2013 fylgir erindinu. Gjald kr. 9.000
46281 (04.06.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046281,Bíldshöfði 8,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Vegna athugasemda við úttekt er sótt um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 8 við Bíldshöfða. Stigum á aðra hæð og björgunaropi hefur verið breytt, brunaslöngur færðar inn á uppdrátt og gólfniðurföll fjarlægð. Bréf hönnuðar dags. 2. júlí 2013 fylgir erindinu. Gjald kr. 9.000"
46240 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046240,Borgartún 27,Breyting  - 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta lítilsháttar fyrirkomulagi innveggja í norðausturhorni og loka tveimur dyragötum á 1. hæð verslunar- og skrifstofuhúss á lóð nr. 27 við Borgartún. Gjald kr. 9.000
