nr,url,heimilisfang,tegund,nidurstada,spurning
45857 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045857,"7"">Austurbakki 2",Kjallari 2 - viðhaldsaðstaða sviðsmanna,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta rými sem var samþykkt var sem stoðrými öryggisgæslu í kjallara 2. Rýmið verði innréttað sem viðhaldsaðstaða sviðsmanna í Tónlistar- og ráðstefnuhúsinu Hörpu á lóð nr. 2 við Austurbakka. Bréf hönnuðar dags. 9. apríl. 2013 fylgir. Gjald kr. 9.000
45816 (04.60.280.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045816,Álfabakki 7,Aðstaða fyrir metanafgreiðslu,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að koma fyrir aðstöðu fyrir metanafgreiðslu sem samanstendur af einum 24 feta gámi með metanpressu og aðstöðu fyrir tvo flutningagáma til fermingar og affermingar í steyptu gerði með stálhurðum á lóð Olíuverslunar Íslands nr. 7 við Álfabakka. Stærðir: 15 ferm., 57,4 rúmm. Gjald kr. 9.000 + 5.166"
45896 (01.18.431.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045896,Bergstaðastræti 28,Svalir og reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir nýjum svölum með tröppum út í garð og reyndarteikningum fyrir innri breytingum á kjallara, 1. hæð, 2 hæð og ris í fjölbýlishúsinu á lóð nr. 28 við Bergstaðastræti. Gjald kr. 9.000"
45936 (04.79.180.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045936,Búðavað 21-23,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu eingöngu og ganga frá aðstæðum á lóð  með tilvísan í eldra byggingarleyfi frá 12.02 2008 (BN03775) þar sem sótt var um: takmarkað byggingarleyfi fyrir aðstöðugerð, jarðvinnu og undirstöðum á lóðinni nr. 21-23 við Búðavað."
45902 (04.06.140.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045902,Dvergshöfði 27,Breyting - 1.og 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta á fyrstu hæð austurálmu verslun og vélaverkstæði, í vesturálmu trésmíðaverkstæði, á annarri hæð að endurinnrétta austurálmu sem skrifstofurými, matstað og geymslu/lager. Jafnframt er sótt um leyfi til að stækka anddyri/afgreiðslu á fyrstu hæð vesturálmu í húsinu á lóð nr. 27 við Dvergshöfða. Stækkun: 3,6 ferm., XX rúmm. Gjald kr. 9.000"
45387 (08.1-.--9.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045387,Elliðavatnsblettur 3,Reyndarteikningar mhl. 01,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningu af sumarhúsi (mhl. 01) á lóð nr. 3 við Elliðavatnsblett. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. apríl 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 26. apríl 2013. Stækkun: ?? ferm., ?? rúmm. Gjald kr. 8.500 + ??"
45912 (01.08.660.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045912,Fiskislóð 39,Breyting inni á áður samþykktu erindi BN045615,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045615 þannig að innra fyrir komulag breytist í línu 12,A til 15,A á 1. hæð í húsinu á lóð nr. 39 við Fiskislóð. Gjald kr. 9.000"
45910 (01.08.660.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045910,Fiskislóð 43,Breyting inni - breyting úti,Frestað. Hönnuður og umsækjandi hafi samband við embætti byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi og fella út dyr á norðurhlið atvinnuhúss á lóð nr. 43 við Fiskislóð. Gjald kr. 9.000
45906 (01.18.330.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045906,Grundarstígur 10,Veitingastaður í flokki ll,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta veitingastað úr flokki I í flokk II, tegund kaffihús, í Hannesarholti á lóð nr. 10 við Grundarstíg. [Gjald kr. 9.000"
45496 (02.22.000.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045496,Gufunes Áburðarverksm,"Áfyllingarstöð, metangas",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að koma fyrir áfyllingarstöð fyrir metangas á starfssvæði Íslenska Gámafélagsins í Gufunesi á lóðinni Gufunes Áburðarverksm. Minnisblað vegna eldvarna dags. 23.04.2013 fylgir erindinu. Stærð: Áfyllingarstöð (matshl.07) 9,1 ferm. og 25,5 rúmm. Gjald kr. 9.000 +  2.295"
45903 (02.57.570.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045903,Gylfaflöt 9,Kælisamstæða 3. hæð,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að koma fyrir kælisamstæðu á svölum 3. hæðar atvinnuhúss á lóð nr. 9 við Gylfaflöt. Erindi fylgir minnisblað um hljóðvist frá verkfræðistofunni Mannvit dags. 22. apríl 2013. Gjald kr. 9.000
45921 (01.16.030.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045921,Hávallagata 9,Breyting kjallara,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta eignarhaldi á íbúð 0001 ásamt breytingum á fyrirkomulagi innan kjallaraíbúðarinnar í húsi á lóð nr. 9 við Hávallagötu. Gjald kr. 9.000
45766 (01.32.750.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045766,Héðinsgata 2,Breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að innrétta lageraðstöðu og koma fyrir gerði utanhúss til að geyma gaskúta o.fl. fyrir Olíuverslun Íslands á lóð nr. 2 við Héðinsgötu. Tölvupóstur frá Faxaflóahöfnum dags. 15 apríl 2013 fylgir erindinu. Brunahönnunarskýrsla dags. 22. apríl 2013 og greinargerð með starfsleyfisumsókn (vegna mengunarvarna) dags. 22. apríl 2013 fylgja erindinu. Gjald kr. 9.000 + 9.000
45792 (01.13.921.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045792,Hringbraut 92,Breyta í einbýlishús,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. 2 dags. 5. mars 2013,"Sótt er um leyfi til að skrá sem eina íbúð, rífa stiga við suðurhlið og byggja nýjan ásamt nýrri útihurð við austurhlið íbúðarhússins á lóðinni nr. 92 við Hringbraut. Umsögn Minjasafns Reykjavíkur dags. 26. apríl 2013 fylgir erindinu. Gjald kr. 9.000"
44977 (01.15.251.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044977,Hverfisgata 57,Ljúka við byggingu húss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja úr steinsteypu tvær hæðir og rishæð, samtals sex íbúðir, ofan á hús sem nú er ein hæð og kjallari, skráð ein íbúð, á lóðinni nr. 57 við Hverfisgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 9. nóvember 2012 fylgir erindinu. Ný skráningartafla fylgir erindinu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. apríl 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 10. apríl 2013. Stærð: Fjölbýlishús xx ferm. og xx rúmm.  Gjald kr. 8.500 + 8.500 + xx."
45814 (04.07.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045814,>Höfðabakki 9,"Breytingar - 1.hæð, 2 hæð og kjallara",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innréttingum í kjallara, á 1. og 2. hæð í millibyggingu, þar sem skrifstofur sálfræðinga verða á 2. hæð, litlar leigueiningar innréttaðar í kjallara og stigi milli hæða er fjarlægður, en nýr flóttastigi er byggður í millibyggingu T-mn í húsi á lóð nr. 9 við Höfðabakka. Gjald kr. 9.000 + 9.000"
45914 (01.72.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045914,Kringlan  4-12,S-287 - Stækkun Nova,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi einingar S-287 sem felst í að stækka núverandi verslun Nova inn í einingu S-289, starfsfólk Nova hefur eftir sem áður aðgang að snyrtingu og ræstingu í einingu S-289 á 2. hæð í Kringlunni á lóð nr. 4-12 við Kringluna. Gjald kr. 9.000"
45817 (01.72.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045817,Kringlan  4-12,S-271 - 2. hæð breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi einingar S-271 og skipta henni í tvær einingar, S-271-1 og S-271-2 með sameiginlegri snyrtingu og aðstöðu starfsfólks í einingu S-271-2 á annarri hæð í Kringlunni á lóð nr. 4-12 við Kringluna. Gjald kr. 9.000"
45812 (01.32.930.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045812,Köllunarklettsvegur 8,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum og uppfærðri brunaskýrslu, netvegg er komið fyrir á 1. hæð og vegg og útljósum bætt við á 2. hæð í atvinnuhúsi á lóð nr. 8 við Köllunarklettsveg. Meðfylgjandi er Brunahönnun dags. 6.3. 2013. Gjald kr. 9.000"
45913 (01.38.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045913,Laugarásvegur 7,Hurð út í garð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera hurð út frá stofu á vesturhlið íbúðar 0001 í hússins  á lóð nr. 17 við Laugarásveg. Samþykki meðeigenda fylgir á teikningu. Gjald kr. 9.000
