nr,url,heimilisfang,tegund,nidurstada,spurning
45589 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045589,Álfab. 12-16/Þönglab.,Þönglabakki 6 - 1.hæð 0106 - Veitingaverslun (take away),Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingarverslun sem sérhæfir sig í að gera flatbökur í rými 0106 í húsinu nr. 6 við Þönglabakka á lóð við Álfab. 12-16/Þönglabakka. Gjald kr. 9.000
45559 (01.85.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045559,Árland 2-8,8 - Stækka forstofu og herbergi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir viðbygginu undir áður samþykktu þakskyggni við inngang til stækkunar á forstofu og forstofuherbergi og dyr á sorpgeymslu flyst til þannig að hægt verður að opna hana á austur hlið hússins nr. 8 á lóð nr. 2-8 við Árland. Stækkun: XX ferm. og XX rúmm. Gjald kr. 9.000
45382 (01.29.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045382,Ármúli 12,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum sbr. BN035392 þar sem breytt er brunavarnalýsingu og gerð grein fyrir stækkun, tilkominni vegna endurútreiknaðra stærða í húsinu á lóð nr. 12 við Ármúla.   Stækkun: 240.1 ferm., - 1.399,4 rúmm.  Gjald kr. 8.500"
45520 (01.17.020.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045520,Bankastræti 6,Stigi - tvær íbúðir 3. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að koma fyrir stiga milli 1. og 2. hæðar og til að innrétta tvær íbúðir á 3. hæð íbúðar- og atvinnuhúss á lóð nr. 6 við Bankastræti. Erindi fylgir samþykki meðeigenda dags. 13. febrúar 2013 og umsögn burðarvirkishönnuðar dags. 12. febrúar 2013. Gjald kr. 9.000
45534 (04.64.230.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045534,Blikahólar  2-12,Breyting inni - 301,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að taka hluta burðarveggjar, setja stálbita í staðinn og stækka þar með gat milli stofu og eldhúss í íbúð 301 í fjölbýlishúsi á lóð nr. 12 við Blikahóla. Meðfylgjandi er bréf frá burðarvirkishönnuði dagsett 31.1. 2013 og tölvupóstur frá þeim sama dags. 15.2. 2013 um einangrun og klæðningu bita. Gjald kr. 9.000"
45590 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045590,Borgartún 8-16,H1 - 9.hæð 0902 - Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að flytja framreiðslueldhús og matsal sem einungis tekur við tilbúnum mat úr skrifstofurými 0601 og það rými verður gert aftur að skrifstofurými í skrifstofurými 0902 í Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 9.000
45059 (01.18.663.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045059,Bragagata 38,Kvistur á götuhlið (norðvesturhlið),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja kvist á norðvesturhlið rishæðar (3.h.) hússins á lóðinni nr. 38 við Bragagötu. Samþykki meðeigenda (ódags.) fylgir erindinu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. nóvember 2012 fylgir erindinu. Erindið var grenndarkynnt frá 25. október til og með 22. nóvember. Engar athugasemdir bárust. Stærð: Stækkun, kvistur 3,2 rúmm. Gjald kr. 8.500 + 272"
45316 (01.11.150.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045316,Eyjarslóð 1,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi í sjávarrétta framleiðslu þannig að komið verður fyrir eldhúsi, frysti og vinnslusal í mhl. 02 rými 0101 í húsinu á lóð nr. 1 við Eyjarslóð. Gjald kr. 8.500"
45554 (01.55.301.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045554,Fálkagata 30,Vinnustofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Lagt fram erindi frá afgreiðslufundi byggingarfulltrúa frá 12. febrúar 2013 þar sem sótt er um leyfi til að innrétta vinnustofu listamanna í bílgeymslu og nefna 30B á baklóð húss nr. 30 við Fálkagötu. Erindi fylgir samþykki meðeigenda á lóð áritað á uppdrátt og bréf umsækjanda ásamt þinglýstum kaupsamningi dags. 12. ágúst 1993. Gjald kr. 9.000
45558 (01.08.910.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045558,Fiskislóð 11-13,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sbr. BN038305 vegna lokaúttektar sem stendur yfir í húsnæðinu á lóð nr. 11-13 við Fiskislóð. Gjald kr. 9.000
45337 (01.52.031.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045337,Framnesvegur 68,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum,stækkun kjallara að hluta undir upprunalegu húsi og undir allri viðbyggingunni frá 1982 ásamt tilfærslu á nokkrum innveggjum og sótt er um tvær nýjar verandir í og við einbýlishúsi á lóð nr. 68 við Framnesveg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 21. desember 2012 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 19. desember 2012. Stækkun 49 ferm., 132 rúmm. Gjald kr. 8.500 + 9.000 + 11.220"
45349 (01.51.6-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045349,Frostaskjól 2,Flytja færanlegar kennslustofur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að flytja færanlegar stofur: K-39, K-40, K-41, T-19 og T-20 frá Borgarskóla á bílastæði Íþróttahúss KR/Frístundaheimilið Frostheima á lóð nr. 2 við Frostaskjól. Gjald kr. 9.000"
45602 (01.46.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045602,Grensásvegur 3-7,5 - Veitingaleyfi flokkur III,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta flokkun veitingahúss úr veitingaflokki I í flokk II í BK veitingastað á fyrstu hæð atvinnuhúss nr. 5 á lóðinni nr. 3-7 við Grensásveg. Sjá erindi BN040698  frá 24. nóvember 2009 þar sem einnig var sótt um breytingu á veitingaflokki. Gjald kr. 9.000
45596 (01.85.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045596,Grundarland 10-16,12 - Rífa og byggja nýtt hús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta nýsamþykktu erindi, sjá BN045057 þar sem veitt var leyfi til að rífa einnar hæðar einbýlishús að hluta og byggja nýtt staðsteypt einbýlishús, með kjallara undir hluta húss og innbyggðri tvöfaldri bílgeymslu.  Aðalbreytingin felst í því að eldra hús og bílskúr verður rifið að fullu og bílgeymsla færist því lítillega til sem sem því nemur og lagnarými verður gert undir bílskúr í húsi  nr. 12 á lóð nr. 10-16 við Grundarland. Stækkun frá erindi BN045057:  31,8 ferm., 299,5 rúmm. Gjald kr. 9.000 + 26.955"
45582 (02.57.510.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045582,Gylfaflöt 5,Fella niður gólfniðurföll,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045424 þannig að fjarlægt er gólfniðurfall á salerni fatlaða og salerni karla, þar sem gólfniðurfall er á salerni kvenna og opið undir hurðir á hinum salernum í húsinu á lóð nr. 5 við Gylfaflöt. Gjald kr. 9.000"
45535 (01.17.121.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045535,Hallveigarstígur 9,Endurnýjun - BN042856,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um endurnýjun á erindi BN042856 þar sem sótt var um leyfi til að breyta innra fyrirkomulagi 1. hæðar og fá samþykkta ósamþykkta íbúð 0101 á 1. hæð fjölbýlishússins á lóð nr. 9 við Hallveigarstíg. Gjald kr. 9.000
45137 (05.11.330.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045137,Haukdælabraut 11-15,Raðhús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Ef gera þarf breytingar á borgarlandi vegna breyttrar staðsetningar á bílastæðum greiðist sá kostnaður af lóðarhafa. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja raðhús, þrjá matshluta, á einni hæð með kjallara undir vesturhluta (mhl. 03) úr steinsteyptum samlokueiningum á lóð nr. 11-15 við Haukdælabraut. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 21. desember 2012 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 17. desember 2012 og yfirlýsingu skipulagsráðgjafa Reynisvatnsáss dags. 21. janúar 2013 og nágranna. Stærð:  Mhl. 01:  Íbúð 162,9 ferm., bílgeymsla 26 ferm.  Samtals 188,9 ferm., 642,4 rúmm. Mhl. 02:  Íbúð 163 ferm., bílgeymsla 26 ferm.  Samtals 189 ferm., 642,6 rúmm. Mhl. 03:  1. hæð íbúð 89,2 ferm., 2. hæð íbúð 125,1 ferm., bílgeymsla 26 ferm.  Samtals 233,7 ferm., 936,7 rúmm. Mhl. 01, 02, 03:  612,6 ferm., 2.222 rúmm. Gjald kr. 8.500 + 188.845"
45580 (01.29.120.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045580,Háaleitisbraut 29-35,35 - Reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi innra fyrirkomulagi í kjallara hússins nr.35 á lóðinni nr. 29-35 við Háaleitisbraut. Gjald kr. 9.000
45561 (01.28.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045561,Háaleitisbraut 58-60,Flóttasvalir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir flóttasvalir og breyta gluggum við innhorni milli vesturálmu og norðurálmu í rými 0201 og 0202 í húsi á lóð nr. 58-60 við Háaleitisbraut. Samþykki frá aðalfundi húsfélagsins Miðbær sem haldinn var 9. júlí 2012 og bréf frá formanni húsfélgsins dags 23. janúar 2013. Gjald kr. 9.000
45595 (01.23.400.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045595,Hátún 14,Stækkun anddyris - áhaldageymsla,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að reisa áhaldageymslu og 60 m bogfimivöll með 400 cm. hárri öryggisgirðingu við enda vallar og 170 cm. á hliðum og neti upp í 4 metra hæð og skothlífum yfir að ofan og jafnframt er fallið frá fyrirhugaðri byggingu á annari hæð yfir anddyri við íþróttahús Íþróttafélags Fatlaðra á lóð nr. 14 við Hátún. Samhljóðandi erindi, BN039096,var samþykkt 29. september 2009. Meðfylgjandi því erindi er bréf frá arkitekt dags. 4. nóvember 2008 með vísan í erlendar reglur. Einnig minnisblað um öryggismál dags. 6.2. 2013. Stærðir, stækkun:  21,7 ferm., 60,7 rúmm. Stærðir samtals fyrir breytingar: 2.052,8 ferm., 10.967,3 rúmm., Samtals minnkun: 384,1 ferm., 1.533,2 rúmm. Samtals stærð eftir breytingar: 1.668,7 ferm., 9.434,1 rúmm. Gjöld kr. 9.000 + 5.463"
45502 (04.35.140.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045502,Heiðarbær 17,"Hækka þak, bílskúr sjá erindi BN045171",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess byggja steinsteypta bílgeymslu, einangraða utan og klædda steinflísum að vesturhlið húss. Jafnframt er sótt um að  að breyta lítillega innra fyrirkomulagi og klæðningu og hækka þak norðurhluta einbýlishúss á lóð nr. 17 við Heiðarbæ, sjá. erindi BN044701 sem samþykkt var 11. september 2012.  Jafnframt er erindi BN045171 fellt úr gildi. Erindi fylgir samþykki lóðarhafa Heiðarbæjar 15 áritað á uppdrátt. Bílskúr 27,0 ferm. og 84,5 rúmm., Stækkun v/hækkunar þaks:  xx rúmm.  Gjald kr. 9.000 + xxxx"
45569 (01.35.320.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045569,Hjallavegur 11,Breyta bílskúr í íbúð,Synjað. Óheimilt að breyta bílskúr í íbúð.,"Sótt er um leyfi til að breyta bílskúr í íbúð 0102 og sameina hann hluta 1. hæðar, bílskúrshurð er lokað og glugga bætt við, stiga milli 1. og 2. hæðar er lokað, svalahurð bætt við á austurhlið og gluggum breytt skv. núverandi útliti í húsi á lóð nr. 11 við Hjallaveg. Gjald kr. 9.000"
45069 (01.81.920.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045069,Hólmgarður 36,Rishæð og svalir,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að hækka rishæð og koma fyrir svölum á annarri og þriðju hæð suðurhliðar hússins á lóðinni nr. 36 við Hólmgarð. Samþykki meðeigenda dags. 08.10.2012 fylgir erindinu. Stærð: Stækkun rishæð 54,9 ferm. og 106,9 rúmm. Gjald kr. 8.500 + 9.087"
