nr,url,heimilisfang,tegund,nidurstada,spurning
46461 (01.14.040.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046461,Austurstræti 8-10,Færa útgöngudyr,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til þess að færa flóttadyr á fyrstu hæð Austurstrætismegin í húsinu á lóðinni nr. 8-10  við Austurstræti. Gjald kr. 9.000
46338 (01.67.310.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046338,Bauganes 37A,Áhaldageymsla,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Þinglýsa skal yfirlýsingu, fyrir útgáfu byggingarleyfis, að lóðarhafi gangi frá eldvörnum veggjar sem snýr að lóðamörkum Bauganes 39 komi til byggingar bílskúrs á þeirri lóð. Skal þá frágangi vegna eldvarna lokið innan 30 daga frá samþykki  byggingaáforma bílskúrs á lóð nr. 39 við Bauganes.","Sótt er um leyfi til að byggja áhalda- og hjólageymslu við einbýlishús á lóð nr. 37A við Bauganes. Áhaldageymsla:  22 ferm., 45 rúmm. Gjald kr. 9.000"
45896 (01.18.431.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045896,Bergstaðastræti 28,Svalir og reyndarteikningar,Frestað. Með vísan til afgreiðslu umhverfis- og skipulagsráðs dags. 21. ágúst 2013.,"Sótt er um leyfi fyrir nýjum svölum með tröppum út í garð, og leyfi fyrir  reyndarteikningum fyrir innri breytingum á kjallara, 1. hæð, 2 hæð og risi , svo og að gera húsið að einbýlishúsi á lóð nr. 28 við Bergstaðastræti. Erindi var grenndarkynnt frá 19. júní til og með 17. júlí 2013. Eftirtaldir aðilar sendu inn athugasemdir: Stefán Ólafsson, Guðrún Finnbjarnardóttir, Ása Gunnarsdóttir, Guðjón M. Guðlaugsson og Áslaug Kamilla Haugland dags. 16. júlí 2013, Líney Skúladóttir dags. 17. júlí 2013.   Bréf frá hönnuði dags. 24. maí 2013,  samþykki eigenda aðliggjandi lóða og umsögn frá Minjasafni Reykjavíkur dags. 31 maí 2013, Minjastofnun Íslands dags. 31. maí 2013 og umsögn skipulagsfulltrúa  dags. 16. ágúst 2013 fylgir. Gjald kr. 9.000"
45111 (01.18.431.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045111,Bergstaðastræti 28A,Íbúð jarðhæð,Frestað. Lagfæra skráningartöflu.,Sótt er leyfi fyrir áður gerðri íbúð þar sem fyrir 1999 var hárgreiðslu- og snyrtistofa á fyrstu hæð í húsi á lóð nr. 28A við Bergstaðastræti. Gjald kr. 8.500 + 9.000
46280 (04.05.560.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046280,Bíldshöfði 5A,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Vegna lokaúttektar er sótt um samþykki fyrir núverandi innra fyrirkomulagi og útliti hússins á lóðinni nr. 5A við Bíldshöfða. Bréf hönnuðar dags. 2. júlí 2013 fylgir erindinu. Gjald kr. 9.000
46416 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046416,Borgartún 8-16A,"Nr. 12-14, þjónustuver - breyting",Frestað. Hafa samband við eldvarnaeftirlit.,Sótt er um leyfi til að breyta innréttingum og fyrirkomulagi í þjónustuveri 0102 á fyrstu hæð skrifstofubyggingar nr. 12-14 á lóð nr. 8-16A við Borgartún. Gjald kr. 9.000
46412 (01.42.720.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046412,Brúarvogur 1-3,Brunahurð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja nýja brunahurð á milli hólfa 0101 og 0104 í húsinu á lóð nr. 1-3 við Brúarvog. Gjald kr. 9.000
46370 (01.85.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046370,Dalaland 1-11 2-16,Nr. 10-12 - klæðning gafla,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að klæða með hvítu trapisu-stáli vestur- og austurgafl hússins nr. 10 til 12 á lóð nr. 1-11-2-16 við Dalaland. Tölvupóstur frá burðarþolshönnuði dags. 1. ágúst 2013 fylgir. Gjald kr. 9.000.
46314 (01.67.211.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046314,Einarsnes 58A,Viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja einnar hæðar timburviðbyggingu með þaksvölum að suðvesturhlið hússins á lóðinni nr. 58A við Einarsnes.  Fyrirspurnarerindi sem fékk jákvæða afgreiðslu 2. júlí 2013 fylgir erindinu.  Stærð: Viðbygging 13,4 ferm. og 40,9 rúmm. Gjald kr. 9.000"
46390 (01.46.030.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046390,Faxafen 2,Breyting á ytra útliti,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að klæða með hvítri sléttri álklæðningu húsið á lóðinni nr. 2 við Faxafen. Samþykki eiganda dags. 26. ágúst 2013. og umsögn burðarvirkishönnuðar dags. 26. ágúst 2013 Gjald kr. 9.000
