nr,url,heimilisfang,tegund,nidurstada,spurning
46054 (04.63.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046054,Arnarbakki 2-6,Húðflúrstofa,Frestað. Vantar samþykki meðeigenda.,Sótt er um leyfi til þess að fjölga eignarhlutum og innrétta húðflúrstofu í rými 0108 (áður hluti af rými 0103) en verslun í rými 0103 í húsinu nr. 2 (matshl. 01) á lóðinni nr. 2-6 við Arnarbakka. Gjald kr. 9.000
46115 (01.14.030.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046115,Austurstræti 17,Breyta áður samþykktu erindi BN45886,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045886 þannig að komið er fyrir háfi, ofni og helluborði í skyndibitastað sem staðsettur er í verslun 10-11 í húsinu á lóð nr. 17 við Austurstræti.  Gjald kr. 9.000"
46125 (00.01.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046125,Álfsnes 125650,Staðsetja vigtarhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að flytja vakthús frá sorpstöð Suðurlands í heilu lagi og staðsetja við vigt á urðunarstað Sorpu í Álfsnesi til notkunar sem vigtarhús á lóð  landnr. 125650 við urðunarstað Sorpu við Álfsnes. Stærðir: Vigtarhús 42,6 ferm., 132,8 rúmm. Gjald kr. 9.000"
45986 (01.26.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045986,Ármúli 1,"Viðbygging, breyting inni, breyting úti",Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 4. júní 2013.,"Sótt er um leyfi til að færa út inndregna neðri hæð austan við stigahús, breyta innra skipulagi hæða og koma fyrir mötuneyti í kjallara sem mun þjónusta skrifstofuhæðir hússins á lóð nr. 1 við Ármúla. Umsögn burðarvirkishönnuðar dags. 6. apríl 2013  og bréf frá hönnuði dags. 28. maí 2013 fylgja erindi ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júní 2013 og umsögn skipulagsfulltrúa dags. 4. júní 2013. Stækkun: 89,3 ferm., 375,1 rúmm. Gjald kr. 9.000"
45111 (01.18.431.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045111,Bergstaðastræti 28A,Íbúð jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er leyfi fyrir áður gerðri íbúð þar sem fyrir 1999 var hárgreiðslu- og snyrtistofa á fyrstu hæð í húsi á lóð nr. 28A við Bergstaðastræti. Gjald kr. 8.500
46133 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046133,Brúnavegur 13,Nr. 9 -  Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum þar sem  geymsluhurð er færð út á gang, brunakröfur á geymslu eru teknar út og hætt verður við glugga á norðurhlið vegna lokaúttektar á erindi BN044232 í  DAS Hrafnista íbúðarhúsi nr. 9 á lóð nr. 13 við Brúnaveg. Gjald kr. 9.000"
46124 (01.19.430.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046124,Eiríksgata 6,Garðskáli,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um endurnýjun á leyfi fyrir áður gerðum breytingum (samanber erindi BN043485) á húsi og garðskála á lóð nr. 6 við Eiríksgötu. Erindi fylgir samþykki eiganda Eiríksgötu 8 ódagsett. Stærð: Áður gerður garðskáli 15,7 ferm., 41,6 rúmm. Gjald kr. 9.000"
46016 (01.36.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046016,Engjateigur 9,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á þegar gerðum breytingum í kjallara þar sem samkomusalur fyrir 105 gesti er innréttaður, komið fyrir móttökueldhúsi og snyrtingum fjölgað í Verkfræðingahúsi á lóð nr. 9 við Engjateig. Meðfylgjandi er bréf arkitekts dags 13. maí 2013. Gjald kr. 9.000"
46041 (01.11.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046041,Grandagarður 15-37,23 - Veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingastað í flokki II í verbúð nr. 23 á lóð nr. 15-37 við Grandagarð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júní 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 5. júní 2013. Stækkun xx ferm. (milliloft) Gjald kr. 9.000
46022 (01.11.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046022,Grandagarður 16,Breyting 1.og 2.hæð - svalir,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi í skrifstofurými 1. og 2. hæðar og koma fyrir lyftu á milli hæða svo og að koma fyrir svölum og skyggni á húsið á lóð nr. 16 við Grandagarð. Umsögn burðarvirkishönnuðar dags. 3. júní 2013 fylgir.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. maí 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 30. maí 2013. Gjald kr. 9.000 + 9.000
