nr,url,heimilisfang,tegund,nidurstada,spurning
45847 (04.68.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045847,Asparfell 2-12,Æsufell 2-6 - Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til fyrir svalalokunum og reyndarteikningum á öllum hæðum í fjölbýlishúsinu nr. 2,4 og 6 Æsufell á lóð nr. 2- 12 við Asparfell. Stækkun brúttó rúmm: nr. 2 er 699,8 rúmm. Nr. 4 597,7 rúmm. Nr. 6, 615,4 samtals: 1.912,9 rúmm. Gjald kr. 9.000"
45886 (01.14.030.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045886,Austurstræti 17,Skyndibitastaður - 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að koma fyrir skyndibitastað í flokki I, tegund veitingastofa, í verslun 10-11 á lóð nr. 17 við Austurstræti. Gjald kr. 9.000"
45986 (01.26.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045986,Ármúli 1,"Viðbygging, breyting inni, breyting úti",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að færa út inndregna neðri hæð austan við stigahús, breyta innra skipulagi hæða og koma fyrir mötuneyti í kjallara sem mun þjónusta skrifstofuhæðir hússins á lóð nr. 1 við Ármúla. umsögn burðarvirkishönnuðar dags. 6. apríl 2013 fylgir Stækkun: 89,3 ferm., 375,1 rúmm. Gjald kr. 9.000"
45640 (01.71.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045640,Barmahlíð 38,Breyting inni - kjallari,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi kjallara þannig að íbúðin stækkar í húsi á lóð nr. 38 við Barmahlíð. Samþykki eigenda íbúðar 0201 fylgir dags. 20. febrúar 2013. Gjald kr. 9.000 + 9.000
45985 (01.16.221.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045985,Blómvallagata 10,"Stækka kvisti, þaksvalir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurbæta þakrými sem er hluti íbúðar 0301, stækka kvist, byggja svalir og nýjan kvist við þær, fækka þakgluggum og stækka á fjölbýlishúsi á lóð nr. 10 við Blómvallagötu. Meðfylgjandi er bréf hönnuðar dags. 7.5. 2013, umboð vegna byggingarleyfisumsóknar dags. 7.5. 2013, umsögn skipulagsfulltrúa dags. 5. október 2013. Stækkun. xx ferm., xx rúmm Gjald kr. 9.000 + xx"
45943 (01.22.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045943,Borgartún 6,3.hæð - Skrifstofur,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir innri breytingum þar sem komið er fyrir skrifstofum á 3. hæð í húsinu á lóð nr. 6 við Borgartún.  Gjald kr. 9.000
45983 (02.57.520.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045983,Bæjarflöt 4,Hleðsluklefi fyrir lyftara - 0101,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044706 þannig að komið verður fyrir hleðslu-klefa í rými 0101 í húsinu á lóð nr. 4 við Bæjarflöt.   Gjald kr. 9.000
45387 (08.1-.--9.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045387,Elliðavatnsblettur 3,Reyndarteikningar mhl. 01,Frestað. Vísað til athugasemda á umsóknarblaði. Erindi jafnframt vísað til umsagnar OR.,"Sótt er um samþykkt á reyndarteikningu af sumarhúsi (mhl. 01) á lóð nr. 3 við Elliðavatnsblett. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. apríl 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 26. apríl 2013 og tölvupósti frá Orkuveitu Reykjavíkur dags. 3. maí 2013. Stækkun: ?? ferm., ?? rúmm. Gjald kr. 8.500 + ??"
45912 (01.08.660.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045912,Fiskislóð 39,Breyting inni á áður samþykktu erindi BN045615,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045615 þannig að innra fyrirkomulag breytist í línu 12,A til 15,A á 1. hæð í húsinu á lóð nr. 39 við Fiskislóð. Gjald kr. 9.000 + 9.000"
45885 (01.44.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045885,Gnoðarvogur 43,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingu á þremur hæðum við Menntaskólann við Sund á lóð nr. 43 við Gnoðarvog. Erindi fylgir brunahönnun frá VSI dags. 16. apríl 2013. Niðurrif mhl. 01 og hluti mhl. 02 xx ferm. Stærð:  1. hæð xx ferm., 2. hæð xx ferm., 3. hæð xx ferm. Viðbygging:  xx ferm., xx rúmm. Gjald kr. 9.000"
