nr,url,heimilisfang,tegund,nidurstada,spurning
45589 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045589,Álfab. 12-16/Þönglab.,Þönglabakki 6 - 1.hæð 0106 - Veitingaverslun (take away),Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta veitingarverslun sem sérhæfir sig í að gera flatbökur í rými 0106 í húsinu nr. 6 við Þönglabakka á lóð við Álfab. 12-16/Þönglabakka. Gjald kr. 9.000
45633 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045633,Álfheimar 74,Sportbarinn - breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta fyrirkomulagi í billjardsal, starfsmannaaðstöðu og eldhúsi Sportbarsins Ölvers í kjallara matshluta 01 á lóðinni nr. 74 við Álfheima. Um er að ræða veitingastað í flokki III. Gjald kr. 9.000"
45547 (01.18.621.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045547,Baldursgata 30,Matshl.02 íbúð -2. hæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til þess að innrétta íbúð í húsnæði sem skráð er vörugeymsla á annarri hæð í matshluta 02 á lóðinni nr. 30 við Baldursgötu. Samþykki meðeigenda dags. 15. nóvember 2012 (og á teikn.) fylgir erindinu. Gjald kr. 9.000
45640 (01.71.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045640,Barmahlíð 38,Breyting inni - kjallari,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagið kjallara þannig að íbúðin stækkar í húsinu á lóð nr. 38 við Barmahlíð. Samþykki eigenda að íbúð 0201 fylgir dags. 20. feb. 2013. Gjald kr. 9.000
45651 (01.19.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045651,Barónsstígur 47,Reyndarteikning - 1.hæð sbr. BN044274,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum vegna lokaúttektar af nýlega samþykktu erindið BN044274 í húsi á lóð nr. 47 við Barónsstíg. Gjald kr. 9.000
45664 (01.67.302.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045664,Bauganes 31A,Einbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja einbýlishús, hæð og ris úr forsteyptum samlokueiningum á lóð nr. 31A við Bauganes. Stærð:  1. hæð 127,1 ferm., 2. hæð 105 ferm. Samtals 232,1 ferm., 743,6 rúmm. Gjald kr. 9.000 + 66.924"
45660 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045660,Brúnavegur 13,"Breytingar - C-álmu, D-álmu og G-álmu sbr. BN045358",Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045358 þannig hólfað verur niður geymslusvæði í C álmu kjallara, færa til áður samþykkta fótasnyrtingu, taka niður veggi á milli skrifstofa og síkka glugga á norðurhlíð D álmu, innrétta skrifstofur og síkka glugga og lækka jarðvegshæð í G- álmu norðurhlið hússins á lóð nr.13 við Brúnaveg. Gjald kr. 9.000"
45620 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045620,Brúnavegur 13,Jökulgrunn 21 - Sólskáli,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi.	 Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja sólstofu við endaraðhús nr. 21 við Jökulgrunn á lóð Hrafnistu nr. 13 við Brúnaveg. Stærð: Sólskáli 12 ferm., 25,5 rúmm. Gjald kr. 9.000 + 2.295"
45685 (01.71.301.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045685,Drápuhlíð 48,Rishæð - áður gert,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir áður gerðri íbúð á rishæð hússins á lóðinni nr. 48 við Drápuhlíð. Þinglýst yfirlýsing húsfélags hússins dags. 2. maí 2006 fylgir erindinu. Virðingargjörð dags. 20. apríl 1948 og afsal dags. 2. október 1952 fylgja erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 10. febrúar 2006 fylgir erindinu. Bréf vegna nýrrar eignaskiptayfirlýsingar hússins dags. 6. febrúar 2013 fylgir erindinu. Samþykki eldvarnaeftirlits (í tölvubréfi dags. 4. mars 2013) fylgir erindinu. Gjald kr. 9.000
45554 (01.55.301.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045554,"54"">Fálkagata 30",Vinnustofa,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 26. febrúar 2013.,Sótt er um leyfi til að innrétta vinnustofu listamanna í bílgeymslu og nefna 30B á baklóð húss nr. 30 við Fálkagötu. Erindi fylgir samþykki meðeigenda á lóð áritað á uppdrátt og bréf umsækjanda ásamt þinglýstum kaupsamningi dags. 12. ágúst 1993 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. mars 2013 og umsögn skipulagsfulltrúa dags. 26. febrúar 2013. Gjald kr. 9.000
