nr,url,heimilisfang,tegund,nidurstada,spurning
46662 (05.86.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046662,Almannadalur 25-29,25 - Svalir,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir svölum á vesturgafli  hesthúss nr. 25 á lóð nr. 25-29 við Almannadal.  Gjald kr. 9.000
46746 (01.43.800.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046746,Álfheimar 49,Aðstaða fyrir metanafgreiðslu,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu  Vísað er til uppdrátta nr. 10-01 - 10-04 dags. 29. október 2013.,"Sótt er um leyfi til að koma fyrir metanafgreiðslu sem samanstendur af tveimur 24 feta gámafletum klæddum með dúk á grind með metanhylkjum og gám sem inniheldur metanpressu innan steyptra veggja á þrjá vegu en metandælan verður austasta dælan undir skyggni við eldsneytisafgreiðslustöð á lóð nr. 49 við Álfheima. Meðfylgjandi er brunahönnunarskýrsla frá Eflu dags. október 2013. Stærðir stækkun: mhl. 03, A og C rými, 90 ferm., 234 rúmm. Gjald kr. 9.000"
46750 (01.28.200.2 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046750,Álftamýri 36,Svalalokun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalalokun (gustlokun) svala við íbúðir 0203 og 0301 í fjölbýlishúsi nr. 36 á lóð nr. 32, 34 og 36 við Álftamýri. Stærðir xx rúmm. Gjald kr. 9.000"
46623 (01.26.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046623,Ármúli 1,Breyting á lóð,Frestað. Vísað til athugasemda á umsóknarblaði. Með vísan til umsagnar skipulagsfulltrúa dags. 16. október 2013,"Sótt er um leyfi til að byggja nýja spennistöð í norðvesturhorni lóðar í stað annarrar í kjallara hússins, til að fella niður nýsamþykktan stoðvegg að Háaleitisbraut og breyta fyrirkomulagi lóðar, en við það fækkar bílastæðum um þrjú, sjá erindi BN045986 og BN046276, verslunar- og skrifstofuhúss á lóð nr. 1 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. nóvember 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. október 2013 og yfirlýsing Orkuveitu Reykjavíkur dags. 25. október 2013. Bílastæði á lóð eftir breytingu samtals 89. Spennistöð:  20,9 ferm., 72,1 rúmm. Gjald kr. 9.000"
46741 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046741,Brúnavegur 13,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi breyta erindi BN045358 þannig að brunahólfun í álmu G1 breytist  í húsinu á lóð nr. 13 við Brúnaveg. Gjald kr. 9.000
46657 (01.18.330.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046657,Grundarstígur 10,Gasskápur og gaslögn - 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir gasskáp í kjallarainngangi  á norðurhlið og gaslögn frá honum inn í tæknirými hússins á lóð nr. 10 við Grundarstíg. Gjald kr. 9.000
46687 (01.55.2-9.9 10),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046687,Hagatorg 3,Færa inngang og koma fyrir skyggni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að færa inngang bankaútibús og byggja skyggni útyfir gangstétt á húsi Háskólabíós á lóð nr. 3 við Hagatorg. Bréf frá Minjastofnun Íslands dags. 30 sept. 2013 fylgir erindinu ásamt umsögn Minjasafns Reykjavíkur dags. 18. október 2013. Fyrirspurn BN046567 frá 1. okt. 2013 fylgir. Gjald kr. 9.000
46743 (01.52.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046743,Hofsvallagata 54,Stöðuleyfi fyrir tvö gámahús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um stöðuleyfi fyrir tvö gámahús á norðurhluta lóðar á meðan á framkvæmdum stendur frá 1.11. 2013 - 31.1. 2014 við inniklefa Vesturbæjarlaugar á lóðar nr. 54 við Hofsvallagötu. Gjald kr. 9.000
46684 (05.8-.--9.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046684,Hólmsheiði fjáreig.fé,Nýtt hesthús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal lóðarskiptayfirlýsingu eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að byggja hesthús úr timbri klæddu bárujárni fyrir 22 hesta að Ásagötu 23 (A götu) á lóðinni Hólmsheiði fjáreig.fé. Á sama stað var áður hesthús sem brann árið 2008. Stærð: Hesthús 217,0 ferm. og 818,4 rúmm. Gjald kr. 9.000"
35925 (04.26.--9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN035925,Kistuhylur 4,Safngeymsla mhl 39,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja safnageymslu á lóð Árbæjarsafns, einlyfta timburbyggingu klædda alusinkklæðningu á steinsteyptan kjallara, á lóð nr. 4 við Kistuhyl. Stærð: Safnageymsla (matshluti 39) kjallari 268,6 ferm., 1. hæð 268,6 ferm., samtals 537,2 ferm., 1977,3 rúmm. Gjald kr. 6.800 + 9.000"
