nr,url,heimilisfang,tegund,nidurstada,spurning
46380 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046380,Álfheimar 74,Sportbarinn br.45633,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Vegna lokaúttektar er sótt um leyfi til þess að breyta eldvörnum veitingastaðar í kjallara matshluta 01  á Lóðinni nr. 74 við Álfheima. Sjá einnig erindi BN045633.  Um er að ræða Sportbarinn Ölver, veitingastað í flokki III. Gjald kr. 9.000"
46367 (01.18.621.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046367,Baldursgata 30,Br. þvottahús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til breytinga á nýsamþykktu erindi BN045844 er varðar staðsetningu þvottavélar á baðherbergi í íbúð 0201 í húsi á lóð nr. 30 við Baldursgötu. Gjald kr. 9.000
46356 (01.67.302.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046356,Bauganes 31A,Einbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja tvílyft einbýlishús úr forsteyptum einingum með innbyggðri bílgeymslu á lóð nr. 31A við Bauganes. Stærð:  1. hæð bílgeymsla 24,7 ferm., íbúð 105,3 ferm., 2. hæð íbúð 104 ferm. Samtals 234 ferm., 806,2 rúmm. Gjald kr. 9.000"
46355 (01.70.421.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046355,Blönduhlíð 9,Lagnakjallari,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. A1 dags. 6. ágúst 2013.,"Sótt er um leyfi til að byggja lagnakjallara undir bílgeymslu, sbr. erindi BN044180, ásamt tröppum með austurhlið við fjölbýlishúsið á lóð nr. 9 við Blönduhlíð. Meðfylgjandi er samþykki meðeigenda á teikningu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. ágúst 2013 og umsögn skipulagsfulltrúa dags. 31. júlí 2013. Stærðir stækkun: 35,8 ferm. og 84,8 rúmm. brúttó. Gjald kr. 9.000"
46361 (01.22.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046361,Borgartún 18,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sem fjalla um breytingar á eldvarnarmerkingum í bankahúsi á lóð nr. 18 við Borgartún. Gjald kr. 9.000
46406 (01.24.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046406,Brautarholt 4-4A,3.h.reyndarteikn.gistiheimili,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um samþykki fyrir núverandi innra fyrirkomulagi gistiheimilis á þriðju hæð hússins nr. 4 (matshl. 02) á lóðinni nr. 4-4A við Brautarholt.  Móttöku, herbergjaskipan og sameiginlegri aðstöðu hefur verið breytt.  Um er að ræða gistiheimili í flokki II. Bréf hönnuðar dags. 9. ágúst 2013 fylgir erindinu. Gjald kr. 9.000"
46370 (01.85.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046370,>Dalaland 1-11 2-16,Nr. 10-12 klæðning gafla,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða með hvítu trapisu-stáli vestur- og austurgafl hússins nr. 10 til 12 á lóð nr. 1-11-2-16 við Dalaland. Gjald kr. 9.000.
46314 (01.67.211.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046314,Einarsnes 58A,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einnar hæðar timburviðbyggingu með þaksvölum að suðvesturhlið hússins á lóðinni nr. 58A við Einarsnes.  Fyrirspurnarerindi sem fékk jákvæða afgreiðslu 2. júlí 2013 fylgir erindinu.  Stærð: Viðbygging 13,4 ferm. og 40,9 rúmm. Gjald kr. 9.000"
46390 (01.46.030.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046390,Faxafen 2,Breyting á ytra útliti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða með hvítri sléttri álklæðningu húsið á lóðinni nr. 2 við Faxafen. Gjald kr. 9.000
46378 (01.08.660.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046378,Fiskislóð 39,Innri breytingar sbr. BN045615,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045615 þannig að innra fyrirkomulag breytist í línu 12,A til 15,A á 1. og 2. hæð í húsinu á lóð nr. 39 við Fiskislóð. Gjald kr. 9.000"
