nr,url,heimilisfang,tegund,nidurstada,spurning
46853 (01.43.220.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046853,Álfheimar 23,Breyting á þaki - áður gert,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.     Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykkt á reyndarteikningum, þar sem gerð er grein fyrir áður gerðri breytingu á uppbyggingu þaks á fjölbýlishúsi á lóð nr. 23 við Álfheima. Samþykki meðeigenda á teikningu fylgir erindinu. Gjald kr. 9.000"
46911 (01.19.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046911,Barónsstígur 47,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi gistiheimilis á fyrstu hæð hússins á lóðinni nr. 47 við Barónsstíg. Gjald kr. 9.000)
46909 (01.21.800.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046909,Borgartún 21 - 21A,"#21A br.inni, færa bílastæði",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi veitingahúss í notkunarflokki II, koma fyrir trépalli á suðurhlið, fækka bílastæðum um þrjú og breyta aðkomu að húsinu nr. 21A á lóðinni nr. 21 -21A við Borgartún. Fyrirspurnarerindi sem fékk jákvæða afgreiðslu 8. október 2013 fylgir erindinu. Á verönd eru sýnd sjö borð með sætum fyrir 22 gesti. Gjald kr. 9.000"
46934 (01.27.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046934,Bólstaðarhlíð 47,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu eingöngu og flutning á færanlegum kennslustofum á lóðinni nr. 47 við Bólstaðarhlíð sbr. erindi BN046878.
46887 (01.80.430.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046887,Brekkugerði 26,Skráningatafla / uppmæling húss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir leiðréttri skráningu með teikningum af húsinu á lóðinni nr. 26 við Brekkugerði. Gjald kr. 9.000
46919 (01.13.500.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046919,Bræðraborgarstígur 1,Gistirými - 1.hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að innrétta gistiheimili með sjö herbergjum og gistiaðstöðu fyrir 14 gesti á fyrstu hæð atvinnu- og íbúðahússins á lóðinni nr. 1 við Bræðraborgarstíg. Umsækjandi er eigandi að öllu húsinu.  Gjald kr. 9.000
46915 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046915,Bæjarháls 1,Breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka millipall í matshluta 08 í húsinu á lóðinni nr. 1 við Bæjarháls. Brunahönnunarskýrsla dags. 3. desember 2013 fylgir.  Stækkun millipalls: 134,4 ferm. Gjald kr. 9.000 kr."
46914 (01.74.510.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046914,Efstaleiti 9,Breytingar inni og úti,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi og glugga á útvegg hússins á lóðinni nr. 9 við Efstaleiti. Gjald kr. 9.000
46918 (01.63.4-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046918,Eggertsgata 2-34,6-10 - Fjarskiptabúnaður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja upp farsímaloftnet sem samanstendur af loftnetssúlu, RRU búnaði á vegg og sendiskáp í tæknirými í fjölbýlishúsinu á lóð nr. 6-10 við Eggertsgötu. Meðfylgjandi er samþykki Félagsstofnunar stúdenta dags. 25. nóvember 2013. Gjald kr. 9.000"
46526 (01.67.301.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046526,Einarsnes 60,Bílskúr,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja bílskúr með vegg úr steinsteypu að lóðarmörkum en að öðru leyti úr timbri, klæddum að utan með lóðréttri bárujárnsklæðningu á lóð nr. 60 við Einarsnes. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. september 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 26. september 2013. Stærð: 28 ferm. 81,2 rúmm. Gjald kr. 9.000 + 9.000"
46787 (01.29.710.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046787,Fellsmúli 26 farsímaloftnet,26 - Farsímaloftnet,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að setja upp farsímaloftnet á mastri og annan sendibúnað innandyra í tæknirými í húsi á lóð nr. 26 við Fellsmúla. Meðfylgjandi er samkomulag Símans og Húsfélagsins Fellsmúla 26, dags. 9.10. 2013. Gjald kr. 9.000"
46807 (04.06.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046807,Funahöfði 13,Breyta eignarhlutum,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.",Sótt er um leyfi til að skipta húsi í fjóra eignarhluta og koma fyrir stafsmannaðstöðu í rými 0102.  Jafnframt er sótt um samþykki fyrir áður gerðum breytingum í húsinu á lóðinni nr. 13 við Funahöfða  Bréf frá hönnuði dags. 22. nóv. 2013 fylgir. Gjald kr. 9.000
44416 (01.80.250.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044416,Grensásvegur 44-48,"46 - Br. inni, áður gerð stækkun","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta innra skipulagi og innrétta matvöruverslun  10-11, einnig er gerð grein fyrir áður gerðri stækkun viðbyggingar á bakhlið húss nr. 46 á lóð nr. 44-48 við Grensásveg. Meðfylgjandi er samþykki meðeigenda (ódags.) og bréf arkitekts dags. 1. júlí 2013. Stækkun 15,4 ferm., 44,7 rúmm. Gjald kr. 8.500 + 9.000"
46517 (05.11.410.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046517,Haukdælabraut 98,Einbýlishús,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús á einni hæð klætt ljósum steinflísum á lóð nr. 98 við Haukdælabraut. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. október 2013 fylgir erindinu. Stærð:  Íbúð 193,7 ferm., bílgeymsla 63,3 ferm. Samtals 256,9 ferm., 1.226,8 rúmm. B-rými 23,5 ferm. Gjald kr. 9.000"
46925 (01.39.3--.-),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046925,Holtavegur 32,Frístundarstarfsemi - færanlegar kennslustofur,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að setja niður tvö færanleg hús, H-1 frá geymslu á Stórhöfða og hús frá Mururima 2, sem tengjast saman með tengigöngum og eru tengd við M-hús sem fyrir er á staðnum og hýsa frístundaheimili fyrir börn úr Langholtsskóla, húsunum er lítillega breytt og eru á lóð nr. 32 við Holtaveg. Stærðir: M-hús 121,4 ferm., 340 rúmm., fata- og skógeymsla 23,1 ferm., 54,3 rúmm., útiskemma/verkstæði 25,8 ferm., 87 rúmm., tengigangur 2,6 ferm., 7,2 rúmm., H-1 frá Stórhöfða 108,5 ferm., 358,1 rúmm., hús frá Mururima 2 54 ferm., 167 rúmm., tengigangur 5,6 ferm., 15,4 rúmm., Samtals: 341,6 ferm., 1.029 rúmm. Samtals stækkun 170,7 ferm., 547,7 rúmm. Gjöld 9.000"
46852 (01.60.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046852,Hringbraut 29-31,29 - Einangra og múra hús - breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að einangra og múra að utan, án útlitsbreytinga, og jafnframt að endurnýja og breyta innra fyrirkomulagi í Gamla Garði á lóð nr. 29 við Hringbraut. Umsögn burðarvirkishönnuðar um burðarvegg sem verður fjarlægður í kjallara dags. 19. okt. 2013 og um ástand útiveggja sem á að klæða dags. 6. des. 2013 fylgir. Gjald kr. 9.000"
46886 (01.17.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046886,Hverfisgata 12,Veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að innrétta veitingahús í flokki III teg. A fyrir 130 gesti í húsi á lóð nr. 12 við Hverfisgötu. Umsögn skipulagsfulltrúa dags. 28. nóvember 2013 (vegna fyrirspurnarerindis BN046792) fylgir erindinu ásamt yfirlýsingu hönnuðar um hljóðvist dags. 9. desember 2013. Gjald kr. 9.000
46916 (01.34.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046916,Kirkjusandur 2,Breyta fundaherbergi sbr. BN046346,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að sameina tvö fundaherbergi  í eitt á fimmtu hæð hússins á lóðinni nr. 2 við Kirkjusand. Sbr. erindi BN046346. Gjald kr. 9.000
46906 (01.38.010.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046906,Laugarásvegur 3,Breyting á kjallarahæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi og stækka ""ósamþykkta íbúð"" í kjallara en minnka jafnframt sameignarrými í fjölbýlishúsi á lóð nr. 3 við Laugarásveg. Gjald kr. 9.000"
46908 (01.38.510.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046908,Laugarásvegur 62,"Stækkun, breyting inni",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi og til að innrétta geymslu í sökkulrými norðvestan við einbýlishúsið á lóðinni nr. 62 við Laugarásveg. Stækkun:  29,3 ferm., 60 rúmm. Gjald 9.000"
46499 (01.17.222.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046499,Laugavegur 40-40A,40 - Breyting inni - brunahólfun,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir reyndarteikningum sbr. erindi BN044664 v/lokaúttektar, þar sem gerð er grein fyrir breyttu innra skipulagi og breytingum á brunahólfun í íbúðar- og atvinnuhúsi nr. 40 á lóð nr. 40-40A við Laugaveg. Gjald kr. 9.000"
46870 (01.17.420.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046870,Laugavegur 66-68,Hótel - 2.áfangi,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Skilyrt er að þinglýst verði yfirlýsingu um sameiningu eigna eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að byggja fjögurra hæða viðbyggingu, sjá erindi BN046683, og innrétta 32 hótelherbergi fyrir 64 gesti á fjórum hæðum á bakhlið hótels á lóð nr. 66-68 við Laugaveg. Erindi fylgir útreikningur á varmatapi dags. 5. desember 2013. Stærð viðbyggingar:  1. hæð 326 ferm., 2. og 3. hæð 284,7 ferm., 4. hæð 185,1 ferm. Stækkun:  1.038,2 ferm., 3.536,1 Greiða skal fyrir 36,7 bílastæði í flokki II. Samtals Laugavegur 66-68 verður:  2.908,1 ferm., 9.990,8 rúmm. Gjald kr. 9.000"
46928 (01.17.420.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046928,Laugavegur 66-68,takmarkað byggingarleyfi,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Skilyrt er að þinglýst verði yfirlýsingu um sameiningu eigna eigi síðar en við lokaúttekt. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.",Sótt er um takmarkað byggingarleyfi til að grafa fyrir væntanlegu bakhúsi Laugavegs 66-68 og fleyga klöpp þar sem þess reynist þörf til að taka lóðina í hæð á lóðinni nr. 66-68 við Laugaveg.
46907 (01.17.430.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046907,Laugavegur 96,Breyta skrifstofu í íbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta skrifstofuhæð í íbúð  sbr. fyrirspurn BN045977 á 2. hæð, rýmisnúmer 0201, í húsi á lóð nr. 96 við Laugaveg. Meðfylgjandi er jákvæð umsögn skipulagsfulltrúa við fyrirspurn dags. 17.5. 2011. Gjald kr. 9.000"
46873 (01.18.130.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046873,Lokastígur 20,Reyndarteikn.v/eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykkt á reyndarteikningu vegna gerðar eignaskiptasamnings í fjölbýlishúsi á lóð nr. 20 við Lokastíg. Gjald kr. 9.000
46917 (04.32.640.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046917,Lyngháls 4,Breyting inni 0203,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að taka í notkun nýtt rými 0203 þannig að komið verður fyrir ??? í húsinu á lóð nr. 4 við Lyngháls. Gjald kr. 9.000
46780 (01.72.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046780,Miklabraut 100,Breyting inni - 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að breyta innra fyrirkomulagi bensínstöðvar á lóð nr. 100 við Miklubraut.  Gjald kr. 9.000
46921 (01.41.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046921,Njörvasund 12,Skipting lóðar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að afmarka sérafnotaflöt á lóð fyrir íbúð 0101 á fyrstu hæð tvíbýlishúss á lóðinni nr. 12 við Njörvasund. Samþykki eigenda (á teikn.) fylgir erindinu. Gjald kr. 9.000
46910 (01.74.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046910,Ofanleiti 2,Byggja hjólageymslu á lóð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja hjólageymslu úr timbri með stálburðarvirki á steyptri plötu vestan við skrifstofuhús á lóð nr. 2 við Ofanleiti. Stærð:  118,6 ferm., 330,2 rúmm. Gjald kr. 9.000"
46900 (01.18.421.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN046900,Óðinsgata 9,Breyta tveimur íbúðum í eina,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta fyrirkomulagi í kjallara og sameina tvær íbúðir í eina íbúð á annarri hæð hússins á lóðinni nr. 9 við Óðinsgötu. Eftir breytinguna verða þrjár samþykktar íbúðir í húsinu í stað fjögurra. Gjald kr. 9.000
