nr,url,heimilisfang,tegund,nidurstada,spurning
45740 (01.14.041.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045740,Aðalstræti 7,Útiveitingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að vera með útiveitingar með bar fyrir 64 gesti til kl. 23:00 (flokkur II) á Ingólfstorgi frá maí til september á vegum Stofunnar Café á lóð nr. 7 við Aðalstræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. apríl 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 8. apríl 2013. Gjald kr. 9.000
45597 (01.14.110.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045597,Alþingisreitur,Kirkjustræti 8 - Endurgerð ytra byrðis o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurgera ytra byrði og breyta hurðum í glugga frá fyrri samþykkt sbr. fyrirspurn BN045466 hússins Skjaldbreiðar á lóð nr. 8 við Kirkjustræti. Meðfylgjandi eru ódagsettar skýringar arkitekts og umsögn Minjastofnunar Íslands dags. 18. janúar 2013 ásamt umsögn Minjasafns Reykjavikur dags. 17. apríl 2013. Gjald kr. 9.000
45811 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045811,Austurbakki 2,Glerfelliveggur - 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja upp fellivegg úr gleri til afmörkunar verslunarrýmis og til að koma fyrir blómakæli og geymslu í tæknirými á 1. hæð Hörpu á lóð nr. 2 við Austurbakka. Gjald kr. 9.000
45886 (01.14.030.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045886,Austurstræti 17,Skyndibitastaður - 1.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir skyndibitastað í flokki I, tegund veitingastofa, í verslun 10-11 á lóð nr. 17 við Austurstræti. Gjald kr. 9.000"
45816 (04.60.280.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045816,Álfabakki 7,Aðstaða fyrir metanafgreiðslu,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir aðstöðu fyrir metanafgreiðslu sem samanstendur af einum 24 feta gámi með metanpressu og aðstöðu fyrir tvo flutningagáma til fermingar og affermingar í steyptu gerði með stálhurðum á lóð Olíuverslunar Íslands nr. 7 við Álfabakka. Stærðir: 15 ferm., 57,4 rúmm. Gjald kr. 9.000 + 5.166"
45880 (04.73.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045880,Árvað 1,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt fjölbýlishús, þrjár hæðir og kjallara undir hluta húss, með 11 íbúðum á lóð nr. 1 við Árvað. Stærð:  Kjallari 151,2 ferm., 1. hæð 379,3 ferm., 2. og 3. hæð 383,8 ferm. B-rými 37,3 ferm.,  Samtals 1.298,1 ferm., 3.927,8 rúmm. Gjald kr. 9.000"
45408 (01.55.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045408,Brynjólfsgata 1,Stofnun Vigdísar Finnbogadóttur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypta byggingu, þrjár hæðir og kjallara, einangrað að innan og klætt utan að hluta með standandi viðarklæðingu, ásamt tengigangi undir Suðurgötu að Háskólatorgi, fyrir stofnun Vigdísar Finnbogadóttur á lóð nr. 1 við Brynjólfsgötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. febrúar 2013 fylgir erindinu ásamt umsögn samgöngudeildar dags. 28. janúar 2013. Stærð mhl. 01:  Kjallari,  bílgeymsla 564 ferm., kennslurými 915,7 ferm., 1. hæð kennslurými 738,8 ferm., 2. hæð kennslurými 865,7 ferm., 3. hæð skrifstofur 874,3 ferm.  Mhl. 01 samtals 3.958,5 ferm., 18.102,8 rúmm. Stærð mhl. 02: 172,8 ferm., 653 rúmm. Samtals:  4.131,3 ferm., 18.755,8 rúmm. Gjald kr. 9.000 + 1.688.022"
45536 (01.13.341.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045536,Framnesvegur 44,Endurnýjun - BN038787,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurnýja erindið BN038787 samþykkt 25. nóv. 2008, þar sem sótt var um að breyta verslun og vörugeymslum á 1. hæð og í kjallara í íbúð sbr. fyrirspurn BN033690 dags. 4.4.2006 í húsi á lóð nr. 44 við Framnesveg. Gjald kr. 9.000"
45672 (01.11.730.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045672,Geirsgata 3A-3B,3B - Innr. veitingastað,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að stækka veitingastað með því að taka í notkun 2. hæð, innrétta 1. hæð upp á nýtt, fjölga gestum í 90 gesti, koma fyrir útiveitingum fyrir 40 gesti, breyta stiga og koma fyrir glugga á norðurhlið hússins nr. 3B á lóð nr. 3A-3B. Jafnframt er sótt um að færa starfsmannaaðstöðu, lager, kæli og frysti á lóð nr. 5B. við Geirsgötu, sjá erindi BN045804. Samþykki eigenda fylgir á Teikningum A3 ódags. Umsögn burðarvirkishönnuðar dags. 15 apríl 2013 og hljóðvistaskýrsla dags.18 apríl 2013 fylgja. . Gjald kr. 9.000 + 9.000"
45804 (01.11.730.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045804,Geirsgata 5-5C,5B - Breyting inni - efri hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að innrétta starfsmannaaðstöðu, lager og skrifstofur á efri hæð hússins nr. 5C á lóðinni nr. 5-5C við Geirsgötu. Aðstaðan þjónar veitingastað í húsinu nr. 3B við Geirsgötu sjá erindi BN045672. Gjald kr. 9.000"
