nr,url,heimilisfang,tegund,nidurstada,spurning
42610 (01.63.050.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042610,Aragata 15,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt eru um leyfi til að byggja staðsteyptan bílskúr með sléttu þaki á lóð nr. 15 við Aragötu. Samþykki eigenda aðliggjandi lóða Oddagötu nr. 14 og 16 fylgja á fylgiskjali. Stærð bílskúrs er: 50,3 ferm., 145,9 rúmm.  Gjald kr. 8.000 + 11.672"
42631 (01.44.300.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042631,Barðavogur 19,samþykkja íbúðir í kjallara,Frestað. Málinu vísað til umsagnar skipulagsstjóra. Magnús Sædal vék af fundi við afgreiðslu málsins.,Sótt er um samþykkt á tveimur áður gerðum íbúðum í kjallara einbýlishússins á lóð nr. 19 við Barðavog. Gjald kr. 8.000
42554 (01.67.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042554,Bauganes 10,einbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús, hæð og kjallara með innbyggðri bílgeymslu á lóð nr. 10 við Bauganes. Útskrift úr gerðabók embættisafgreiðslufundar skipulagstjóra frá 11. febrúar 2011 fylgir erindinu sem og samþykki lóðarhafa aðliggjandi lóðar áritað á uppdrætti. Kjallari: 97 ferm., 1. hæð 211,5 ferm., bílgeymsla 33,5 ferm. Samtals:  342,0 ferm., 1.301,5 rúmm. Gjald kr. 8.000 + 104.120"
42668 (01.18.030.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042668,Bergstaðastræti 13,erindi BN040897 endursamþykkt,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endursamþykkja erindi BN040897 sem fellt var úr gildi 30. ágúst 2010 með úrskurði úrskurðarnefndar skipulagsmála, þar sem veitt var leyfi til þess að byggja þriggja hæða steinsteypta viðbyggingu auk kjallara, allt einangrað að utan og klætt gráum náttúrustein og múrkerfi, með samtals þremur íbúðum og atvinnuhúsnæði á neðstu hæð (kjallara), sem tengist 1. hæð húsnæðisins sem fyrir er á lóðinni nr. 13 við Bergstaðastræti."
42637 (01.23.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042637,Borgartún 26,breyting á 6 hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta rými 0601 í tvö sjálfstæð rými 0601 og 0606 með tilsvarandi innri breytingum í húsnæðinu á lóð nr. 26 við Borgartún. Gjald kr. 8.000
42312 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042312,Borgartún 8-16,"kaffistofa 1. hæð, Höfðatún 2",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innréttingu í starfsmannarými og færa kaffistofu í veitingahúsi í rými 0116 á 1. hæð í Höfðatúni 2, á lóð nr. 8-16 við Borgartún. Gjald kr. 7.700"
42630 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042630,Borgartún 8-16,H1 - 16.hæð- endurnýjun á byggingaleyfi BN040112,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að endurnýja erindið BN040112 dags. 11. ágúst 2009 þar sem sótt var um að innrétta skrifstofur á 16. hæð í atvinnuhúsinu Höfðatún 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 8.000
42002 (01.24.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042002,Einholt 2,breyta atvinnuhúsnæði í íbúðahúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja fernar svalir, innrétta sex íbúðir og byggja sólpalla á baklóð atvinnuhúss á lóð nr. 2 við Einholt. Erindi fylgir umboð meðlóðarhafa dags. 11. október 2010 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. október 2010. Gjald kr. 7.700 + 7.700"
41746 (01.53.211.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041746,Faxaskjól 20,breyting inni,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til innanhúsbreytinga sem sameina íbúðir 0101 og 0201 í eina, einnig er sótt um að byggja svalir úr timbri með stiga út í garð á 1. hæð í húsi á lóð nr. 20 við Faxaskjól. Gjald kr. 7.700 + 8.000"
42527 (01.18.300.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042527,Fríkirkjuvegur 1,breyta í skóla,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og innrétta fyrir Kvennaskólann í Reykjavík, Miðbæjarskólann á lóð nr. 1 við Fríkirkjuveg. Umsögn Húsfriðunarnefndar dags. 21. janúar 2011 og 1. febrúar 2011 ásamt umsögn Minjasafns Reykjavíkur dags. 24. janúar 2011 fylgja erindinu.  Einnig minnisblað um brunavarnir frá VERKÍS dags. 9. febrúar 2011. Gjald kr. 8.000"
