nr,url,heimilisfang,tegund,nidurstada,spurning
42554 (01.67.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042554,Bauganes 10,einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús, hæð og kjallara með innbyggðri bílgeymslu á lóð nr. 10 við Bauganes. Kjallari: 97 ferm., 1. hæð 211,5 ferm., bílgeymsla 33,5 ferm. Samtals:  342,0 ferm., 1.301,5 rúmm. Gjald kr. 8.000 + 104.120"
42496 (01.85.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042496,Bjarmaland 10-16,"nr. 14 áður byggð viðbygging, gluggar",Samþykkt. Samræmist ákvæðum laga nr. 160/2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir þegar gerðri viðbyggingu í innskoti á austurhlið, breyttu skipulagi innanhúss, breytingum og síkkun á gluggum og byggingu skjólveggja og setlaugar í garði og á lóðamörkum við einbýlishús nr. 14 á lóð nr. 10-16 við Bjarmaland. Meðfylgjandi er bréf byggingatæknifræðings vegna breytinga dags. 6. janúar 2011. Stækkun: 17,7 ferm.,  55,75 rúmm. Gjald kr. 8.000 + 4.460"
42478 (01.22.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042478,Borgartún 18,breyting á milliveggjum,Samþykkt. Samræmist ákvæðum laga nr. 160/2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að setja gönguhurð á vesturgafl, S24 skilti þar fyrir ofan, gönguhurð á norðurhlið og snúningshurð á norðurinngang auk þess eru skilrúm færð til á öllum hæðum nema í kjallara í skrifstofuhúsinu á lóð nr. 18 við Borgartún. Erindi BN040078 jafnframt dregið til baka. Gjald kr. 8.000"
42545 (01.22.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042545,Borgartún 24,millihurð milli 01 og 04,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingu sem felst í að koma fyrir hurð á milli mhl 01 og 04 í bifreiðaskoðunarstöð sbr. erindi BN041941 á lóð nr. 24 við Borgartún. Gjald kr. 8.000
42457 (01.52.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042457,Hringbraut 119,skipta upp eign og minnkun á millilofti,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að skipta eignarhluta í tvær sjálfstæðar einingar sem verða 0105/0109 og 0106/0110, rífa niður hluta af millipalli merkt 0110 og hætt verður við að breyta gluggum á götuhlið húss á lóð nr. 119 við Hringbraut. Tölvupóstur frá hönnuði dags. 21. jan. 2011 fylgir erindinu. Minnkun: 12,2 ferm. Gjald kr. 7.700"
42558 (01.52.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042558,Hringbraut 119,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160/2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir undirbúningi framkvæmda í húsinu á lóðinni nr. 119 við Hringbraut sbr. BN042457 og BN042530.
42548 (00.02.600.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042548,Í landi Fitjakots 125677,bílskýli og stækkun á kjallara,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að stækka kjallara og byggja bílskýli við einbýlishús í landi Fitjakots. Stærðir, stækkun xx ferm., xx rúmm. Gjald kr. 8.000"
42544 (01.34.110.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042544,Kleppsvegur  18-24,nr. 24 opna á milli eldhúss og stofu,Samþykkt. Samræmist ákvæðum laga nr. 160/2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að brjóta 150/210 cm. gat í steyptan vegg og opna milli eldhúss og stofu í íbúð 04-0202 í fjölbýlishúsi nr. 24 á lóð nr. 18-24 við Kleppsveg. Meðfylgjandi er samþykki burðarvirkishönnuðar dags. 29. nóvember 2010 og bréf formanns húsfélagsins dags. 1. nóvember 2010. Gjald kr. 8.800
42194 (01.11.640.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042194,Mýrargata  2-8,breytingar inni,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að innrétta rými fyrir blandaða menningartengda starfsemi með veitingum í fl. II, gestafjöldi 50, opna fyrir aðgengi fatlaðra úr norðri með aðgang að snyrtingu þar, innrétta tvær snyrtingar fyrir gesti á 1. hæð, og fyrir starfsfólk í kjallara sbr. erindi BN041647 samþ. 22.6. 2010 í húsi á lóð nr. 2 við Mýrargötu. Meðfylgjandi er bréf samleigjanda í kjallara dags. 19. október 2010 og umsækjanda dags. 23. janúar 2011. Gjald kr. 7.700"
42552 (01.19.002.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042552,"2"">Njálsgata 33",tengja saman íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að tengja saman íbúðir á fyrstu og annarri hæð, sbr. fyrirspurn BN038582, við íbúðir á Njálsgötu 33A í húsi á lóð nr. 33 við Njálsgötu. Meðfylgjandi er umsögn vegna fyrirspurnar BN038582. Gjald kr. 8.000"
42555 (01.19.002.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042555,Njálsgata 33A,tengja saman íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að tengja saman íbúðir á fyrstu og annarri hæð, sbr. fyrirspurn BN038582, við íbúðir á Njálsgötu 33 í húsi á lóð nr. 33A við Njálsgötu. Meðfylgjandi er umsögn vegna fyrirspurnar BN038582. Gjald kr. 8.000"
42524 (01.18.030.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042524,Skólavörðustígur 14,matsölustaður í flokki 2,Samþykkt. Samræmist ákvæðum laga nr. 160/2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta matsölustað í flokki II fyrir 84 gesti inni og 16 gesti á útiborðum samtals 100 gestir og koma fyrir loftræstiröri á suðurhlið með frákast upp á þak og upp fyrir mæni á húsinu á lóð nr. 14 við Skólavörðustíg. Samþykki meðeigenda dags. 24. jan. 2011 fylgir. Gjald kr. 8.000 kr
42567 (01.43.320.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042567,Sólheimar 19-21,19 - færanlegar kennslustofur,Frestað. Málinu vísað til umsagnar skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. 1 dags. 25. janúar 2011.,Sótt er um leyfi til að flytja tvær lausar kennslustofur frá Norðlingaskóla og setja niður á lóð leikskólans Sunuhlíðar á lóð nr. 19 við Sólheima. Jafnframt er erindi BN042464 dregin til baka. Gjald kr. 8.000
42503 (01.26.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042503,Suðurlandsbraut 14,breyting á innra skipulagi og niðurrif 2. hæð bakbyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa niður hluta af rými 0202 í bakbyggingu, breyta innra skipulag 1. 2. og 3. hæðar og endurnýja veggjaklæðningar utanhúss á atvinnuhúsnæðinu á lóð nr. 14 við Suðurlandsbraut. Bréf frá hönnuði dags. 11. jan. 2011, umsögn burðarvirkishönnuðar dags. 7. jan. 2011, umsögn skipulags- og byggingarsvið dags. 15. nóv. 2010 og bréf frá eiganda dags. 11. jan. 2011 fylgir erindinu. Niðurrif : 494,5 ferm., 2751,9 rúmm.  Gjald kr. 8.000"
