nr,url,heimilisfang,tegund,nidurstada,spurning
43091 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043091,Aðalstræti 8,vörulyfta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir nýrri vörulyftu  á milli kjallara og 1. hæðar og breyta veggja skipan í kjallara í húsinu á lóð nr. 8 við Aðalstræti. Bréf frá hönnuði dags. 24. maí 2011 og samþykki frá meðeigendum dags. 25. maí 2011 á A3 teikningu fylgir. Gjald kr. 8.000
43090 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043090,Aðalstræti 8,breyta 5. hæð í íbúð ofl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að breyta skrifstofurými á 5. hæð í íbúð, stækka suðursvalir á 5. hæð, setja reykháf fyrir arinn til íbúðar og breyta anddyri og inngangi á 1. hæð hússins á lóð nr. 8 við Aðalstræti. Jákvæð fyrirspurn  fyrir íbúð BN042879 12. apríl 2011 fylgir.  Samþykki meðeigenda fylgir á A3 teikningum.   Bréf frá hönnuði dags. 24. maí 2011 og tölvupóstur dags. 25. maí  2011 fylgir. Gjald kr. 8.000"
43044 (04.94.330.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043044,Akrasel 18,utanhússklæðning,Frestað. Vísað til athugasemda á umsóknarblaði. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að klæða að utan með tvenns konar álklæðningu og einangra með 50 mm steinull sem fest er á ál-undirkerfi einbýlishúsið á lóð nr. 18 við Akrasel. Ljósmynd og prufa af bárujárni fylgir  Umsögn burðarvirkshönnuðar fylgir dags. 17. maí 2011. Gjald kr. 8.000
42838 (01.14.021.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042838,Austurstræti 5,hurð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,"Sótt er um leyfi til að setja hurð í glerfront Austurstrætismegin, þar sem hún var í upphafi, í húsi Arion Banka á lóð nr. 5 við Austurstræti. Meðfylgjandi er umsögn Húsafriðunarnefndar dags. 22. desember 2010. Gjald kr. 8.000"
43078 (01.18.401.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043078,Bergstaðastræti 16,breyta í einbýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breyta í einbýlishús, sjá erindi BN041830, á lóð nr. 16 við Bergstaðastræti. Gjald kr. 8.000"
40827 (04.05.560.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040827,Bíldshöfði 5A,áður gerð kæligeymsla,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi fyrir áður viðbyggðri kæligeymslu við vesturvegg á atvinnuhúsinu á lóð nr. 5A við Bíldshöfða. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 8. janúar 2010 og umsögn skipulagsstjóra dags. 7. janúar 2010 fylgja erindinu. Bréf frá hönnuði dags. 19. apríl 2011 fylgir. Stækkun: 6,3 ferm og 14,1 rúmm. Gjald kr. 7.700 + 8.000 + 8.000 + 1.086"
43038 (04.73.280.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043038,Bjallavað 7-11,nr. 7 reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum sbr. BN031873 dags. 11. okt. 2005 þar sem lagfært er útlit, eldvarnamerkingar og sorpskýli í fjölbýlishúsinu nr. 7 á lóð nr. 7-11. Gjald kr. 8.000"
43041 (04.73.280.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043041,Bjallavað 7-11,nr. 11 reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum sbr. BN032693 dags. 19. okt. 2005 þar sem lagfært er útlit, eldvarnamerkingar og sorpskýli í fjölbýlishúsinu nr. 11 á lóð nr. 7-11. Gjald kr. 8.000"
43039 (04.73.280.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043039,Bjallavað 7-11,nr. 9  reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum sbr. BN032621 dags. 11. okt. 2005 þar sem lagfært er útlit, eldvarnamerkingar og sorpskýli í fjölbýlishúsinu nr. 9 á lóð nr. 7-11. Gjald kr. 8.000"
43086 (01.21.910.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043086,Borgartún 33,rými 0003 - bílaþvottastöð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta geymslurými 0003 í kjallara í handvirka bílaþvottastöð í húsi á lóð nr. 33 við Borgartún. Meðfylgjandi eru bréfasamskipti bílaleigunnar Berg og heilbrigðiseftirlits og byggingarfulltrúa. Gjald kr. 8.000
42913 (01.18.621.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042913,Bragagata 33A,fjölga íbúðum,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innréttingum og búa til sér íbúð í þakhæð fjölbýlishússins á lóð nr. 33A við Bragagötu. Jákvæð fyrirspurn  BN042802 dags. 5. apríl 2011 fylgir erindi, einnig samþykki meðeiganda dags. 14. apríl. Gjald kr. 8.000 + 8.000"
