nr,url,heimilisfang,tegund,nidurstada,spurning
42610 (01.63.050.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042610,Aragata 15,bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Vísað til athugasemda skipulagsstjóra  frá 3. mars 2011.,"Sótt eru um leyfi til að byggja staðsteyptan bílskúr með sléttu þaki á lóð nr. 15 við Aragötu. Samþykki eigenda aðliggjandi lóða Oddagötu nr. 14 og 16 fylgja með á fylgiskjali ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. mars 2011 og umsagnar skipulagsstjóra dags. 3. mars. Stærð bílskúrs er: 50,3 ferm., 145,9 rúmm.  Gjald kr. 8.000 + 11.672"
42438 (01.14.040.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042438,Austurstræti 6,stækkun og breyta í hótel,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Þinglýsa skal yfirlýsingu um samruna eigna eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Greiða skal fyrir  2 bílastæði í flokki II kr. 356.567 pr. stæði samtals kr. 713.134,"Sótt er um leyfi til að stækka til suðurs, byggja kvisti í þak og innrétta hótel með 30 herbergjum í atvinnuhúsi á lóð nr. 6 við Austurstræti. Einnig lagt fram bréf GP arkitekta dags. 12. janúar 2011 og 17. febrúar 2011. Erindi fylgir umsögn burðarvirkishönnuðar dags. 23.  janúar 2011. Áður gerð stækkun:  8 ferm., 26,8 rúmm. Stækkun:  74,5 ferm., 158,1 rúmm. Gjald kr. 7.700 + 8.000 + 12.648."
42501 (01.14.021.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042501,Austurstræti 9,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi fyrir breytingum á innréttingu fyrir kaffihús sem er á 1. hæð og er fyrir 120 gesti í flokki III þar sem bar er stækkaður og í kjallara er komið fyrir almennings þvottaaðstöðu og barnaaðstöðu í húsnæðinu á lóð nr. 9 við Austurstræti. Erindi fylgir lýsing á starfsemi ""the laundromat cafe"", greinargerð um hljóðvist dags. 23. febrúar og bréf frá höfundi skýrslunnar dags. 4. mars  2011, bréf frá öðrum eiganda Austurstrætis 9 dags. 28. febrúar 2011.  Einnig samþykki Landsbanka Íslands fyrir flóttaleið út í Hafnarstræti dags. 28. febrúar 2011 og bréf frá Landabankanum vegna tímabundinnar losunar sorps út í Hafnarstræti dags. 4. mars  2011 Gjald kr. 8.000"
42711 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042711,Álfheimar 74,innri breytingar verslun í veitingastofu,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að breyta innréttingu rýmis 0124 úr verslun í veitingastofu í fl. II og endurnýja milliloft í mhl. 01í verslunar- og þjónustuhúsinu Glæsibæ á lóð nr. 74 við Álfheima. Meðfylgjandi er bréf framkvæmdastjóra húsfélagsins dags. 1. mars 2011 Gjald kr. 8.000
42695 (01.29.530.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042695,Ármúli 44,þvottahús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og innrétta þvottahús í norðurenda 2. hæðar atvinnuhússins á lóð nr. 44 við Ármúla. Gjald kr. 8.000
41538 (01.81.630.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041538,Bakkagerði 14,sólskáli,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingu sem nota á sem garðstofu við einbýlishúsið á lóð nr. 14 við Bakkagerði. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 10. sept. 2010 fylgir erindinu. Stækkun: 26,5 ferm., 70,0 rúmm.  Gjald kr. 7.700 + 7.700 + 5.390"
42698 (01.19.522.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042698,Barónsstígur 61,geymslur í kjallara,Frestað. Lagfæra skráningartöflu.,Sótt er um samþykki á reyndarteikningum og að lagfæra skráningartöflu vegna eignaskiptasamnings og geymslum í kjallara fjölbýlishússins á lóð nr. 61 við Barónsstíg.  Gjald kr. 8.000
42689 (04.76.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042689,Brekknaás 5,reyndarteikning sjá BN020355,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki á reyndarteikningum vegna lokaúttektar í húsi á lóð nr. 5 við Brekknaás. Gjald kr. 8.000
41746 (01.53.211.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041746,Faxaskjól 20,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til innanhúsbreytinga sem sameina íbúðir 0101 og 0201 í eina, einnig er sótt um að byggja svalir úr timbri með stiga út í garð á 1. hæð í húsi á lóð nr. 20 við Faxaskjól. Gjald kr. 7.700 + 8.000"
42500 (01.24.440.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042500,Flókagata 23,stækka kvisti,Frestað. Lagfæra uppdrætti með vísan til umsagnar skipulagsstjóra dags. 1. mars 2011.,"Sótt er um leyfi til að breyta innra fyrirkomulagi í rishæð, bæta við kvist á suðurhlið og til að sameina og stækka kvisti á norðurhlið fjölbýlishússins á lóð nr. 23 við Flókagötu. Erindi fylgja fsp. BN040938 dags. 16. febrúar 2010 og BN041275 dags. 11. maí 2010. ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. mars 2011 og umsögn skipulagsstjóra dags. 1. mars 2011. Stækkun:  xx rúmm. Gjald kr. 8.000 + xx"
