nr,url,heimilisfang,tegund,nidurstada,spurning
43676 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043676,Aðalstræti 6,breyting inni 1. og 8. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um breytt fyrirkomulag í kjallara, geymslum fækkað í bakhúsi, gangur fyrir framan lyftu í kjallara breytist, tengigangur og svalir á 8. hæð verða séreign í húsi á lóð nr. 6 við Aðalstræti. Gjald 8.000"
43677 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043677,Aðalstræti 8,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta eignarhaldi á rými 0011 úr sameign allra í séreign með kvöð um aðgengi allra vegna grindar fyrir snjóbræðslukerfi sem staðsett er í rýminu í kjallara húss á lóð nr. 8 við Aðalstræti. Gjald kr. 8.000
43686 (01.38.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043686,Austurbrún 2,svalaskýli á íbúðir 906 og 603,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að loka svölum á íbúð 0603 og 0906 með 8 mm öryggisgleri á brautum í fjölbýlishúsi á lóð nr. 2 við Austurbrún. Samþykki sumra fylgir sem tölvupóstur og á undirskriftar blöðum dags. 17. ágúst 2011. Stærð brúttórúmm: XX rúmm. Gjald kr. 8.000 + XX
43695 (01.35.410.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043695,Austurbrún 33,endurnýjun á BN039019/BN041049,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja erindi BN039019, endurnýjað sem BN041049, þar sem veitt var leyfi til að byggja geymsluskúr úr timbri á steyptum undirstöðum á lóð nr. 33 við Austurbrún. Samþykki eigenda Kambsvegar 22 og 24 dags. 29. september 2008 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 17. október 2008, þar sem ekki var gerð athugasemd við erindið fylgdu eldra erindi. Stærð: 9,8 ferm.  24,1rúmm. Gjald kr. 7.300 + 1759"
43663 (01.29.000.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043663,Ármúli 8,breyting á stiga,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að rífa niður járnstiga á milli 1. og 2. hæðar og koma fyrir steyptum stiga í staðinn í atvinnuhúsi á lóð nr. 8 við Ármúla. Gjald kr. 8.000
43662 (01.17.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043662,Bankastræti 2,útiveitingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir borðum og stólum til útiveitinga á vegum veitingahússins Lækjarbrekku í garðrými á lóð nr. 2 við Bankastræti. Gjald kr. 8.000
43683 (01.67.211.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043683,Bauganes 19A,endurnýjun á BN038658,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að endurnýja erindi BN038658 dags. 16. september 2008 þar sem veitt var leyfi til að byggja staðsteypt einbýlishús á tveimur hæðum með innbyggðri bílageymslu á lóð nr. 19A við Bauganes. Stærðir:  Íbúð 1. hæð 109,6 ferm., 2. hæð 86,7 ferm., samtals 196,3 ferm., bílgeymsla. 22,9 ferm., Samtals 219,2 ferm. 979,5 rúmm. Gjald kr. 8.000 + 78.360"
43286 (01.13.621.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043286,Bárugata 8,"breyting inni, samþykki á íbúð, geymslur",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykkt á reyndarteikningum vegna gerðar eignarskiptasamnings í fjölbýlishúsi á lóð nr. 8 við Bárugötu.  Bréf frá hönnuði dags. 27. sept. 2011 og eignaskiptasamningur frá 1. júlí 1994 þar sem fram kemur að ósamþykkjanlegar íbúðir í kjallara og í risi eru í húsinu. Gjald kr. 8.000
43669 (04.23.330.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043669,Birtingakvísl 24-32,nr. 24 laufskáli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja laufskála ofan á bílskúr raðhúss nr. 24 á lóð nr. 24-32 við Birtingakvísl. Stærð laufskála:  16,4 ferm., 52,7 rúmm. Gjald kr. 8.000 + 4.216"
43694 (02.84.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043694,Dalhús 2,br. byggingaraðferð eimbað BN043126,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN043126 og byggja eimbað og geymslu úr vottuðum, steinsteyptum einingum, í stað þess að staðsteypa, einangra og klæða að utan Grafarvogslaug á lóð nr. 2 við Dalhús. Stærðir: 52,6 ferm., 161,3 rúmm. Gjald kr. 8.000"
