nr,url,heimilisfang,tegund,nidurstada,spurning
43909 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043909,Aðalstræti 6,lagfærður nettóflötur í kjallara,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.     Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að lagfæra nettóflöt, sjá erindi BN043676, á kjallara í skráningartöflu af húsinu á lóð nr. 6 við Aðalstræti. Samþykki meðeigenda dags. 1. des. 2011 fylgir.  Gjald kr. 8.000"
43723 (01.26.130.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043723,Ármúli 1,innri breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi á 2. hæð til að innrétta snyrtistofu og hársnyrtistofu í húsnæðinu á lóð nr. 1 við Ármúla. Gjald kr. 8.000
43787 (01.17.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043787,Bankastræti 12,áður gerðar svalir og sorpgerði,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðri geymslu, sorpgerði og svölum, sbr. fyrirspurn BN0433469 og BN043680 á baklóð hússins á lóð nr. 12 við Bankastræti. Stækkun:  Lokun A : 14,8 ferm., 31,3 rúmm., Lokun B : 18,6 ferm., Lokun C : 42,7 ferm. Gjald kr. 8.000 + 8.000 + 2.504"
43924 (01.18.520.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043924,Bergstaðastræti 44,innri breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta sjö íbúðir, byggja svalir á suðurhlið 3. hæðar, breyta opnanlegum fögum í gluggum og byggja reiðhjólaskýli í garði fjölbýlishúss á lóð nr. 44 við Bergstaðastræti. Erindi fylgir jákvæð umsögn skipulagsstjóra dags. 6. október 2011. Gjald kr. 8.000"
43791 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043791,Borgartún 8-16,bráðabirgðabílastæði,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að útbúa 40 bráðabirgðabílastæði á lóð meðfram Höfðatúni á reit H2 á Höfðatorgi á lóð nr. 8-16 við Borgartún. Erindið var tekið fyrir á fundi skipulagsráðs þann 30.11.2011, þar sem ekki voru gerðar athugasemdir við erindið, og var því  vísað til fullnaðarafgreiðslu byggingarfulltrúa. Gjald kr. 8.000"
43789 (01.45.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043789,Dugguvogur 2,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á reyndarteikningum þar sem innra skipulagi og eldvörnum hefur verið breytt í húsi á lóð nr. 2 við Dugguvog. Gjald kr. 8.000 + 8.000
43923 (01.54.511.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043923,Dunhagi 18-20,breyting inni,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til breytinga innanhúss sem felast í því að fjölga íbúðum á  2. og 3. hæð úr fjórum í tíu á hvorri hæð, breyta hlutverki  1. hæðar þannig að helmingur verslunarrýmis verði fjórar íbúðir, en helmingurinn óbreyttur, breyta kjallara með geymslum og þvottahúsum til samræmis við þetta og færa sorpgeymslur út á lóð í fjölbýlishúsi á lóð nr. 18-20  við Dunhaga. Meðfylgjandi er afrit af bréfi skipulagsstjóra Reykjavíkur dags. 17.11. 2011 Gjald kr. 8.000"
43776 (01.35.710.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043776,Efstasund 37,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um samþykki á reyndarteikningum vegna eignaskiptasamnings á fjölbýlishúsinu á lóð nr. 37 við Efstasund. Gjald kr. 8.000
43913 (02.37.850.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043913,Fróðengi 1-11,svalaskýli,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að setja póstalausa glerlokun á svalir 02.03-08 við íbúð 02.03-03 á þriðjuhæð hjúkrunarheimilisins Eir á lóð nr. 1-11 við Fróðengi. Tölvupóstur frá hönnuði dags. 30. nóv. 2011 fylgir.  Stækkun: 19,9 rúmm.  Gjald kr. 8.000 + 1.592"
43612 (04.36.470.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043612,Fylkisvegur 9,eimbað og pottur,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja nýtt eimbað við suðvesturhlið, koma fyrir nýrri setlaug á laugarbakka og til að stækka tæknirými í kjallara Árbæjarlaugar á lóð nr. 9 við Fylkisveg. Stækkun:  Kjallari 42 ferm., 1. hæð 8,1 ferm. Samtals:  50,1 ferm., 160,4 rúmm. Gjald kr. 8.000 + 12.832"
43852 (01.46.110.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043852,Grensásvegur 11,stækkun 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um stækkun á 1. hæð til norðurs aftan við tengibyggingu auk breytinga á ásýnd, aðkomu og lóðarfyrirkomulagi skrifstofu- og verslunarhúss á lóð nr. 11 við Grensásveg. Meðfylgjandi er bréf arkitekts dags. 14.11. 2011 og eldvarnarskýrsla dags. nóvember 2011 og annað bréf arkitekts dags. 28.11. 2011 Stækkun: 193,7 ferm., 1.428,4 rúmm. Stærð eftir stækkun: 6.276 ferm., 24.937,3rúmm. Gjald kr. 8.000 + 11.272"
43865 (01.19.011.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043865,Grettisgata 58A,reyndarteikning,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,"Sótt er um samþykki á reyndarteikningu og leiðréttingu á skráningu, jafnframt er bent á að erindi BN041787 er fallið úr gildi fyrir einbýlishúsið á lóð nr. 58A við Grettisgötu. Stækkun: 12,5 ferm., 47,6 rúmm. Gjald kr. 8.000 + 3.808"
43896 (02.57.570.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043896,Gylfaflöt 9,stækka 2. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka 2. hæð, koma fyrir rafverkstæði og breyta gluggasetningu á austur- og vesturhlið hússins á lóð nr. 9 við Gylfaflöt. Stækkun 2. hæðar 88.4 ferm.  Gjald kr. 8.000"
43626 (04.74.160.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043626,Hólavað 63-75,nr. 75 - breyting  á innra skipulagi,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að setja milliloft og þakglugga og að breyta innra skipulagi í parhúsinu nr. 75 á lóð nr. 63 til 75 við Hólavað. Stækkun millilofts: 49 ferm. Gjald kr. 8.000
43907 (01.11.040.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043907,Hólmaslóð 12,niðurrif kaffistofu,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að rífa kaffistofu, fastanr. 200-0074 merkt 02 0101 154 ferm. á lóð nr. 12 við Hólmaslóð. Gjald kr. 8.000"
