nr,url,heimilisfang,tegund,nidurstada,spurning
43128 (01.43.200.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043128,Álfheimar 11 og 11A,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um samþykki á reyndarteikningum vegna gerðar eignarskiptasamnings af fjölbýlishúsinu  á lóð nr. 11 við Álfheimum. Bréf frá hönnuði fylgir dags. 21. júní 2011. Stækkun vindfang: 3,8 ferm., 8,5 rúmm.  Gjald kr. 8.000 + 680"
42946 (01.13.920.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042946,Ásvallagata 75,svalalokun,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja svalalokun úr áli og gleri yfir svalir á 2. hæð einbýlishússins á lóð nr. 75 við Ásvallagötu. Erindi fylgir samþykki lóðarhafa Ásvallagötu 56, 58, 73 og 77 og Hringbrautar 102 og 104 dags. 13. mars 2011, minnisblöð verkfræðistofunnar Mannvit v/svalalokunar dags. 27. janúar og 1. 2. og 4. febrúar 2011 og yfirlýsing frá PGV Framtíðarform ehf. ódagsett. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 22. júní 2011 fylgir erindinu. Erindið var grenndarkynnt frá 11. maí og til og með 9. júní 2011. Engar athugasemdir bárust. Einnig er lagður fram tölvupóstur Júlíusar Þorfinnssonar dags. 27. maí 2011 þar sem ekki er gerð athugasemd við erindið. Stærð:  7,9 ferm., 17,4 rúmm. Gjald kr. 8.000 + 1.392"
43213 (01.18.610.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043213,Baldursgata 10,svalarpallur,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja svalapall úr timbri á suðurhlið hússins á lóð nr. 10 við Baldursgötu. Meðfylgjandi er samþykki nágranna á Urðarstíg 3 og Nönnugötu 4 Gjald kr. 8.000
43078 (01.18.401.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043078,Bergstaðastræti 16,breyta í einbýli,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til breyta í einbýlishús, sjá erindi BN041830, húsinu á lóð nr. 16 við Bergstaðastræti. Gjald kr. 8.000 + 8.000"
43169 (01.18.401.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043169,Bergstaðastræti 22,þaksvalir,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með þeim skilyrðum sem fram koma í umsögn Minjasafns Reykjavíkur. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til að byggja þaksvalir á gamla steinbæinn á lóð nr. 22 við Bergstaðastræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 22. júní 2011 fylgir erindinu. Meðfylgjandi er einnig umsögn Húsafriðunarnefndar dags. 20.6. 2011 og Minjasafns Reykjavíkur dags. 28. júní Einnig ódags. samþykki nágranna á Bergstaðastræti 20. Gjald kr. 8.000 + 8.000
43228 (01.22.100.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043228,Borgartún 20,"br. á áður samþykktu leyfi BN041935, kvistur á þak",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN041935 dags. 7. sept. 2010 þannig að í staðinn fyrir þakglugga með svalahurð verður komið fyrir kvistum með svalahurð út á neyðarstiga á húsnæðinu á lóð nr. 20 við Borgartún. Stækkun: 3,4 rúmm.  Gjald kr. 8.000 + 272"
43221 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043221,Borgartún 8-16,innra skipulag á 11. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta skrifstofur á 11. hæð í rými 1105 Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 8.000
43230 (01.16.233.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043230,Brávallagata 26,íbúð í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að útbúa íbúð í kjallara og  samþykkt á reyndarteikningu af fjölbýlishúsi á lóð nr. 26 við Brávallagötu. Erindi fylgir samþykki meðlóðarhafa áritað á uppdrátt ódagsett. Gjald kr. 8.000
43214 (04.36.160.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043214,Brekkubær 32-44,nr. 40 viðbygging undir svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja garðstofu úr timbri undir og framundan svölum raðhúss nr. 40 á lóð nr. 32-42 við Brekkubæ. Samþykki meðeigenda fylgir ódags.  Stærðir 15,8 ferm., xx rúmm. Gjald kr. 8.000 + xx"
43229 (32.47.440.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043229,Búagrund 13,skáli úr timbri,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja skála úr timbri, sbr. fyrirspurn sem fékk jákvæða afgreiðslu 14. júní 2011, við einbýlishúsið á lóð nr. 13 við Búagrund. Stærðir: Stækkun xx ferm. xx rúmm. samtals eftir stækkun ferm., rúmm. Gjald kr. 8.000 + xx"
43220 (02.85.541.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043220,Fannafold 31,garðhýsi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja garðhýsi úr timbri upp að suðvesturhlið hússins á lóð nr. 31 við Fannafold. Jákvæð fyrirspurn BN041869 fylgir. Stærð: 10,8 ferm., 33,5 rúmm.  Gjald kr. 8.000 + 2.680"
42889 (01.29.710.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042889,Fellsmúli 24-30,nr. 28 skýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir opnum skýlum, að hluta til áður gerðum, koma fyrir gluggum  á suðausturhlið hússins nr. 28 á lóð nr. 24 - 30 við Fellsmúla. Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 27. maí 2011 fylgir erindinu. Erindið var grenndarkynnt frá 26. apríl til og með 24. maí 2011. Engar athugasemdir bárust.  Stækkun sem er B-rými:  Skýli 1  21,7 ferm., 87,9 rúmm. og skýli 2 9,3 ferm., 40,0 rúmm.  Samtals. B- rými 31 ferm., og 127,9 rúmm.  Gjald kr. 8.000 + 8.000 + 10.232"
43202 (02.69.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043202,Freyjubrunnur 22-32,nr. 30 aðskilið byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að aðskilja byggingarleyfi BN037034 dags. 13. nóv. 2007  fyrir mhl. 05 sem er raðhúsið nr. 30 á lóð nr. 22-32  við Freyjubrunn. Gjald kr. 8.000
43201 (02.69.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043201,Freyjubrunnur 22-32,nr. 28 aðskilið byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að aðskilja byggingarleyfi BN037034 dags. 13. nóv. 2007  fyrir mhl. 04 sem er raðhúsið nr. 28 á lóð nr. 22-32  við Freyjubrunn. Gjald kr. 8.000
43203 (02.69.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043203,Freyjubrunnur 22-32,nr. 32 aðskilið byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að aðskilja byggingarleyfi BN037034 dags. 13. nóv. 2007  fyrir mhl. 06 sem er raðhúsið nr. 32 á lóð nr. 22-32  við Freyjubrunn. Gjald kr. 8.000
43200 (02.69.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043200,Freyjubrunnur 22-32,nr. 26 aðskilið byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að aðskilja byggingarleyfi BN037034 dags. 13. nóv. 2007  fyrir mhl. 03 sem er raðhúsið nr. 26 á lóð nr. 22-32  við Freyjubrunn. Gjald kr. 8.000
43168 (01.18.341.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043168,Fríkirkjuvegur 9,innrétta bókasafn,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um heimild til að innrétta bókasafn og lesaðstöðu nemenda í húsrými í kjallara viðbyggingar þar sem nú er mötuneyti og kennslustofa  Kvennaskólans í Reykjavík á lóð nr. 9 við Fríkirkjuveg. Meðfylgjandi er Brunatæknileg úttekt dags. 28.6. 2002, endurskoðuð 7. júní 2011. Gjald kr. 8.000"
43190 (01.11.730.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043190,Geirsgata 7-7C,nr. 7b breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að setja hurð á milli 1. hæðar og 2. hæðar í veitingastaðnum í flokki II í húsnæðinu nr. 7B á lóð nr. 7-7C við Geirsgötu. Samþykki frá eiganda dags. 10. júní 2011, fylgir málinu. Gjald kr. 8.000"
