nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
38631 (02.69.350.9),BN038631,Friggjarbrunnur 31-33,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samkomulags lóðarhafa nr. 23-41 við Friggjarbrunn. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um breytingar á nýsamþykktum teikningum sbr. erindi BN035708 dags. 25.9.2007 um að minnka svalir á 2. hæð, breyta gluggum lítillega, breyta lítillega innanhúss og steyptum veggjum í parhúsinu á lóð nr. 31-33 við Friggjarbrunn.  Meðfylgjandi er samkomulag eigenda lóðanna 23 - 41 um sameiginlegar sorpgeymslur.  Gjald kr. 7.300"
38730 (01.82.440.3),BN038730,Garðsendi 3,stækka bílageymslu,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að stækka bílgeymslu á lóðinni  nr. 3 við Garðsenda.  Samþykki lóðarhafa Garðsenda 1 og 5 ódags. fylgir erindinu.  Stækkun 31,5 ferm og 85,0 rúmm  Gjald kr. 7.300 + 6.206"
38665 (01.11.410.1),BN038665,Grandagarður 101,leiðrétting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um breytingar frá samþykktu erindi BN038186 dags. 3.6.08 hvað varðar grafík á útprentuðum teikningum af veitingahúsi á lóð nr. 101 við Grandagarð.  Gjald kr. 7.300
38589 (01.46.100.1),BN038589,Grensásvegur  3-7,5-7 br. inngangi og innréttingum,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að breyta inngangi og innra skipulagi 1. hæðar atvinnuhússins nr. 7 á lóð nr. 3-7 við Grensásveg.  Samþykki eigenda Grensásvegar 5 og 7 fylgir   Gjald kr. 7.300
38438 (05.13.470.1),BN038438,Gvendargeisli 168,breyting á áðurfengið leyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta, aðallega í kjallara, samþykktum teikningum sbr. erindi BN036424 samþ. 5.9.2007, af Sæmundarskóla á lóð nr. 168 við Gvendargeisla.  Meðfylgjandi er uppfærð brunahönnun dags. 27.5.2008  Stækkun: 321,2 ferm., 701,9 rúmm.  Samtals eftir stækkun.6.499,7 ferm., 31.816,8 rúmm.  Gjald kr. 7.300 + 51.239"
38731 (00.00.000.0),BN038731,Hafnarstræti 20,samnýting rýma 0105 og 0103 fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að samnýta rými 01-05 og 01-03 við veitingasal 01-02 í Hafnarstræti 20  Einnig að fjölga borðum og stólum á útsvæði.  Gjald kr. 7.300
38722 (01.54.032.2),BN038722,Hagamelur 24,br inn á rishæð,Frestað. Vegna framhalds málsins skal eigandi óska íbúðarskoðunar byggingarfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi þakhæðar og til að bæta við þakgluggum á fjölbýlishúsinu á lóð nr. 24 við Hagamel.  Gjald kr. 7.300
38735 (01.18.020.7),BN038735,Hallveigarstígur 10,reyndarteikningar,Frestað. Lagfæra skráningu.,Sótt er um leyfi til að breyta áður samþykktri íbúð á 1. hæð í verslun í íbúðarhúsinu á lóð nr. 10 við Hallveigarstíg.  Gjald kr. 7.300
38496 (01.80.110.7),BN038496,Heiðargerði 31,breyta þaki - breyting efri hæðar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að hækka þak, stækka efri hæð út á svalir og breyta innra skipulagi efri hæðar í einbýlishúsi á lóð nr. 31 við Heiðargerði.  Stærðir: 1. hæð íbúð 79,8 ferm., bílgeymsla 28 ferm. samt. 1. hæð 107,8 ferm., 2. hæð íbúð 65,3 ferm. samtals íbúð 145,1 ferm., Samtals allt húsið 173,1 ferm., íbúð 436 rúmm., bílskúr 73,6 rúmm., allt húsið 509,6 rúmm.  Stækkun samtals 2,1 ferm., 94,5 rúmm.  Gjald kr. 7.300 + 7.300 + 6.898"
38643 (32.47.410.5),BN038643,Helgugrund 8,viðbyggingar + svalahurð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja við norður- og suðurhlið og setja svalahurð á vesturhlið húss á lóð nr. 8 við Helgugrund.  Stækkun:  35,7 ferm.  125,7 rúmm.   Gjald kr. 7.300 + 9.176"
37668 (01.16.240.1),BN037668,Hringbraut 50,breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi sbr. jákvæða fyrirspurn erindi BN037668 með því að m.a. fækka og stækka hluta íbúðarherbergjanna í elliheimilinu Grund á lóðinni nr. 50 við Hringbraut.  Meðfylgjandi er bréf framkvæmdastjóra stofnuninnar dags 22. jan. 2008.  Gjald kr. 7.300
38500 (05.86.730.1),BN038500,Hrossnes 10-16,nr. 12 nýbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja steinsteypt hesthús einangrað og klætt að utan með bárumálmi og með timburþaki á lóð nr. 12 við Hrossnes.  Stærðir 310,6 ferm., 1.254,8 rúmm.  Gjald kr. 7.300 + 91.600"
38501 (05.86.720.1),BN038501,Hrossnes 2-8,nr. 2 nýbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja hesthús úr steinsteypu, einangrað og klætt að utan með bárumálmi á steyptum undirstöðum og með timburþaki á lóð nr. 2 við Hrossnes.  Stærðir 322,2 ferm., 1.214,3  rúmm.  Gjald kr 7.300 + 88.644"
38728 (01.15.440.6),BN038728,Hverfisgata 105,"tannlæknast á 2h, setja nýja gl.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta tannlæknastofu og setja glugga á norðurhlið  i rými 0205 í húsi á lóð nr. 105 við Hverfisgötu.  Gjöld kr. 7.300
38437 (01.17.300.8),BN038437,Hverfisgata 74,gamlar sv. burt - nýjar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að rífa núverandi svalir og byggja nýjar og stærri á suðurhlið húss á lóð nr. 74 við Hverfisgötu.  Meðfylgjandi er samþykki húseigenda á Hverfisgötu 72 og 76 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. júlí 2008 og umsögn skipulagsstjóra dags. 3. júlí 2008.  Gjald kr. 7.300
38403 (01.41.002.1),BN038403,Langholtsvegur 89,breyta í stúdíóíbúð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta atvinnuhúsnæði í íbúð á 1. hæð og kjallara ásamt stúdioíbúð  á 1. hæð í húsinu Langholtsvegur 89.    Gjald kr. 7.300 .
38667 (01.36.010.4),BN038667,Laugarnesvegur 48,"sólskáli loka, svölum fl.",Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi að stækka svalir á norðvesturhlið, loka þeim með opnanlegum glervegg einnig verönd á jarðhæð, einnig er sótt að setja arinn á 2. hæð í húsi á lóð nr. 48 við Laugarnesveg.  Stærðir:  Stækkun 80.2 rúmm.  Gjald kr. 7.300 + 5855"
38677 (01.17.200.8),BN038677,Laugavegur 29,Hverfisg. 46 - endurnýjun á byggingarleyfi,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um endurnýjun á byggingarleyfi fyrir húsið Hverfisgata 46.  Áður samþykkt 23.08.05.  Stærðir:  1558,1 ferm og 6.14,0 rúmm  Gjald kr. 7.300+ 448.220"
38683 (05.13.320.1),BN038683,Marteinslaug 1-7,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningar af fjölbýlishúsi á lóð nr. 1-7 við Marteinslaug.  Gjald kr. 7.300
38734 (01.71.020.7),BN038734,Mávahlíð 38,svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að útbúa þaksvalir á fjölbýlishúsinu nr. 38-40 á lóð nr. 38 við Mávahlíð.  Erindi fylgir samþykki meðeigenda dags. 25. og 29. júlí 2008.  Gjald kr. 7.300
38733 (01.71.020.8),BN038733,Mávahlíð 40,svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að útbúa þaksvalir á fjölbýlishúsinu nr. 38-40 á lóð nr. 38 við Mávahlíð.  Erindi fylgir samþykki meðeigenda dags. 25. og 29. júlí 2008.  Gjald kr. 7.300
38725 (01.81.541.2),BN038725,Melgerði 27,aðsk byggal f/geymsluskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um aðskilið byggingarleyfi fyrir byggingu geymsluskúrs við einbýlishús á lóð nr. 27 við Melgerði.  Stærð: 33.8 ferm. 96,4 rúmm.  Gjald kr. 7.300 + 7.037"
38736 (01.14.051.1),BN038736,Pósthússtræti 17,"svalir, dyraop í stað gl",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að byggja svalir/pall við austurgafl og gera dyr út á hann við veitingahúsið Skólabrú 1 á lóð nr. 17 við Pósthússtræti.  Gjald kr. 7.300
38704 (05.05.530.1),BN038704,Sifjarbrunnur 10-16,raðhús,Synjað. Er ekki í samræmi við deiliskipulag samanber  bókun skipulagsstjóra frá 31. júlí 2008.,Sótt er um leyfi fyrir stækkun raðhúss sem byggt er úr forsteyptum einingum á lóð nr. 10-16 við Sifjarbrunn.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. júlí 2008 fylgir erindinu.  Stækkun xxxx  Gjald kr. 7.300
38390 (01.46.510.1),BN038390,Skeifan 19,"br á innra skipulagi,skipta hæð í 2 hl",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta annarri hæð upp í tvo séreignahluta með sameiginlegri forstofu í húsinu Skeifan 19. Samþykki meðeigenda fylgir.   Gjald kr 7.300
38151 (01.18.140.5),BN038151,Skólavörðustígur 42,kjallari,"Frestað. Lagfæra skráningartöflu, vantar mæliblað.","Sótt er um leyfi til að byggja gluggalausan kjallara undir atvinnuhúsið á lóðinni nr. 42 við Skólavörðustíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 23. maí 2008 fylgir erindinu.  Stækkun:  158,1 ferm., 382,2 rúmm.  Gjald kr. 7.300 + 7.300 + 27.901"
38732,BN038732,Spöngin Skiptistöð við 7-9,flytja gám við ný stöð á borgaveg,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt erum leyfi til að flytja núverandi gám (aðstöðu vagnstjóra) frá Spöng/Móaveg á nýja skiptistöð Strætó við Borgarveg.   Gjald kr 7.300
38227 (05.05.471.0),BN038227,Urðarbrunnur 24-28,raðhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja steinsteypt raðhús á tveimur hæðum með opnum bílgeymslum á lóðinni nr. 24-28 við Urðarbrunn.  Hús nr. 24:  1. hæð 72,5 ferm., bílgeymsla, B-rými 25,5 ferm., 2. hæð 87,7 ferm.  Samtals 160,2 ferm., 475,6 rúmm.  Hús nr. 26:  1. hæð 71,1 ferm., bílgeymsla, B-rými 25,5 ferm., 2. hæð 86,6 ferm.  Samtals 157,7 ferm., 468,4 rúmm.  Hús nr. 28:  1. hæð 73 ferm., bílgeymsla, B-rými 25,5 ferm., 2. hæð 87,6 ferm.  Samtals 160,6 ferm., 476,7 rúmm.  Stærð Urðarbrunns 24-28 samtals 478,5 ferm. og 1420,7rúmm.  B-rými samtals 76,5 ferm.  Gjald 7.300 + 103.711"
38503 (05.86.650.1),BN038503,Vegbrekkur 17-23,nr. 21 nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja hesthús úr timbri klætt með bárumálmi á steyptum undirstöðum og með timburþaki á lóð nr. 21 við Vegbrekkur.  Stærðir: 399,2 ferm., 1.254,8 rúmm.  Gjald kr. 7.300 + 91.600"
38660 (01.52.411.0),BN038660,Víðimelur 55,samþykkja kj.íbúð + neyðarhurð,Frestað. Skoðist á staðnum.,Sótt er um samþykkt fyrir áður gerðri  íbúð í kjallara og hurð út úr henni í húsi á lóð nr. 55 við Víðimel.   Meðfylgjandi er  íbúðarskoðun byggingarfulltrúa dags. 28. mars 2006 og virðingargjörð dags. 1. júní 1941.  Gjald kr. 7.300
37510 (34.16.--9.9),BN037510,Þjónustum./Esjurætur,þjónustumiðstöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja þjónumiðstöð úr timbri á steyptri plötu og sökklum á einni hæð með millilofti í turni við Mógilsá á Kjalarnesi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 18. janúar 2008 fylgir erindinu.  Stærð:  479.2 ferm., 3386,1 rúmm.  Gjald kr. 7.300 + 247.185"
38684 (04.13.580.5),BN038684,Þorláksgeisli 122,stoðveggir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir lóðarfrágangi og stoðveggjum sbr. fyrirspurn BN038626 dags. 15.7.2008, samþykki nágranna liggur fyrir, við einbýlishús á lóð nr. 122 við Þorláksgeisla.  Gjald kr. 7.300"
38741 (01.13.700.8),BN038741,Öldugata 33,hækka og stækka,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra til ákvörðunar um grenndarkynningu vísað er til uppdrátta A01-A03 dags . 17. júlí 2008.,"Sótt er um leyfi til að lyfta þaki og stækka við það tvíbýlishúsið á lóð nr. 33 við Öldugötu.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 7.300 + xx"
38756,BN038756,Faxaskjól - tölusetningar,,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Byggingarfulltrúi leggur til að hús nr. 40 við Faxaskjól  lnr. 106165 verði framvegis tölusett númer 30 við Faxaskjól og hús nr. 46 við Sörlaskjól lnr. 106155 verði framvegis tölusett sem Faxaskjól 25.
38750,BN038750,"Úlfarsfellsland, Þrastarlundur",leiðrétting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Á afgreiðslufundi byggingarfulltrúa þann 20. maí 2008 var samþykkt að byggja nýtt frístundarhús úr timbri í stað þess sem brann þó aðeins austar á lóðini Þrastarlundi í Úlfarsfellslandi.  Áður gerð bókun um þinglýsta kvöð vegna málsins er felld úr gildi þar sem um eignarland er að ræða.
38740 (01.24.200.5),BN038740,Ásholt 2-42,(fsp) lokun yfir tröppur,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að byggja yfir tröppur á fjölbýlishúsinu á lóð nr. 2-42 við Ásholt.
38744 (01.67.300.9),BN038744,Bauganes 29,(fsp) stækkun sólstofu,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að byggja sólstofu við einbýlishúsið á lóð nr. 29 við Bauganes.
38688 (01.55.300.9),BN038688,Fálkagata 18,(fsp) ofan á bygging,Nei. Samræmist ekki gildandi deiliskipulagi.,Spurt er hvort byggja megi eina til tvær íbúðarhæðir ofan á hús á lóð nr. 18 við Fálkagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. júlí 2008 fylgir erindinu.
38738 (01.24.441.0),BN038738,Flókagata 17,(fsp) vinnustofa - nýbygging,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort leyft yrði að byggja vinnustofu, gróðurhús og áhaldaskúr skv. meðfylgjandi skissum og til að bæta við gluggum og rennihurð á jarðhæð einbýlishússins á lóð nr. 17 við Flókagötu."
38737 (01.18.130.2),BN038737,Lokastígur 18,(fsp) kvistur,Frestað. Fyrirspyrjendur skulu óska eftir íbúðarskoðun byggingarfulltrúa. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort setja megi kvist og hvort það muni duga til að fá ósamþykkta íbúð samþykkta í risi húss á lóð nr. 18 við Lokastíg.
38702 (01.36.511.1),BN038702,Sigtún 41,(fsp) þak - kvist,Jákvætt. Að uppfylltum skilyrðum og með vísan til athugasemda byggingarfulltrúa enda verði sótt um byggingarleyfi.,"Spurt er hvort endurnýja megi þak og hækka það um 38 cm upp fyrir steyptar þakrennur, breyta kvistum á suðurhlið og setja einn stórann á norðurhlið húss á lóð nr. 41 við Sigtún.  Útskrift úr gerðabók embættisafgreiðslufndar skipulagsstjóra frá 31. júlí 2008 fylgir erindinu."
38675 (01.13.600.1),BN038675,Vesturgata 27,"(fsp) þak yfir bílskýli , garðskúr",Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi sem grenndarkynnt verður berist hún.,Spurt er hvort byggja megi þak yfir bílastæði og verkfæraskúr við hús á lóð nr. 27 við Vesturgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. júlí 2008 fylgir erindinu.
